volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
2662904,191161592,70.9,72.5,70.8,72.0,1757,68.9,72.7,81.57894737,48.17311653,41.21225265,27.29052488,1
7368592,550941000,73.2,76.9,73.2,73.9,4504,68.9,76.9,62.5,52.94874435,45.12441655,29.47576094,0
2510834,185856116,74.9,75.0,73.5,73.7,1762,68.9,76.9,60.0,55.2991629,48.51599867,34.9496702,0
3315326,242949550,73.0,74.0,72.8,73.9,1821,68.9,76.9,62.5,57.69944194,51.57714642,39.3325554,0
2426230,179820410,74.8,75.2,73.7,73.7,1221,68.9,76.9,60.0,58.46629462,53.87352916,44.68799822,0
970147,71301078,73.7,73.9,73.2,73.7,731,68.9,76.9,60.0,58.97752975,55.57486269,48.76952857,0
1173499,85914175,73.9,73.9,72.9,73.6,814,68.9,76.9,58.75,58.9016865,56.68380396,52.24803888,0
912758,66573834,73.6,73.6,72.6,72.6,576,68.9,76.9,46.25,54.68445767,56.01735519,58.68315025,0
1146724,82189461,72.6,72.7,71.3,71.3,931,70.8,76.9,8.196721311,39.18854555,50.40775198,72.84616484,0
1451114,103127426,71.5,71.9,70.7,71.0,890,70.7,76.9,4.838709677,27.73860026,42.85136807,73.0769037,0
1346484,95994050,71.1,72.7,70.4,70.4,1048,70.4,75.2,0.0,18.49240017,34.73171211,67.21033597,1
1019910,71311276,70.5,70.9,69.5,69.8,788,69.5,75.2,5.263157895,14.08265275,27.84869232,55.38077146,1
1101300,77383400,70.1,71.0,69.9,70.0,607,69.5,75.2,8.771929825,12.31241177,22.66993214,43.38497287,1
857471,59617170,69.8,69.9,69.2,69.6,662,69.2,73.9,8.510638298,11.04515395,18.79500607,34.29471033,1
637550,45039450,69.9,71.4,69.9,70.2,451,69.2,73.9,21.27659574,14.45563455,17.3485489,23.1343776,1
1005201,70041869,70.0,70.1,69.4,69.7,676,69.2,73.6,11.36363636,13.42496849,16.04068876,21.27212931,1
398000,27821400,70.0,70.4,69.7,69.8,309,69.2,72.7,17.14285714,14.6642647,15.58188074,17.41711282,0
597329,41727459,70.3,70.3,69.5,69.5,445,69.2,72.7,8.571428571,12.63331933,14.59902694,18.53044216,1
1144850,81053328,70.0,71.7,70.0,70.9,857,69.2,72.7,48.57142857,24.61268908,17.93691432,4.585364799,0
703533,50084802,71.1,71.8,70.8,70.8,534,69.2,71.8,61.53846154,36.9212799,24.26503618,-1.047451264,0
1090000,77115500,71.0,71.3,70.2,70.7,714,69.2,71.8,57.69230769,43.84495583,30.79167606,4.685116524,0
1173109,82393058,70.9,70.9,70.0,70.0,629,69.2,71.8,30.76923077,39.48638081,33.68991098,22.09697131,0
1677540,110936940,67.0,67.0,64.6,64.8,1005,64.6,71.8,2.777777778,27.2501798,31.54333392,40.12964215,1
1259500,82018849,65.0,66.8,64.2,66.0,752,64.2,71.8,23.68421053,26.06152337,29.71606374,37.02514446,1
2443419,156465454,65.8,65.9,63.3,64.6,1415,63.3,71.8,15.29411765,22.47238813,27.3015052,36.95973934,0
472210,30619855,65.2,65.3,64.6,65.0,322,63.3,71.8,20.0,21.64825875,25.41708972,32.95475165,0
545100,35370400,65.0,65.3,64.2,65.3,386,63.3,71.8,23.52941176,22.27530976,24.36982973,28.55886968,0
571681,37607508,65.3,66.0,65.3,66.0,421,63.3,71.8,31.76470588,25.4384418,24.72603375,23.30121766,0
1314000,88505300,66.5,68.0,66.2,67.5,848,63.3,71.3,52.5,34.4589612,27.9703429,14.99310631,1
1523000,103500900,67.9,68.3,67.4,68.2,1182,63.3,70.9,64.47368421,44.46386887,33.46818489,11.47681694,1
854228,58209108,68.6,68.7,67.7,68.4,553,63.3,68.7,94.44444444,61.12406073,42.68681017,5.812309056,0
979200,67191580,68.5,69.2,68.0,68.1,777,63.3,69.2,81.3559322,67.86801789,51.08054608,17.50560245,0
926819,62417172,68.1,68.1,66.9,67.1,718,63.3,69.2,64.40677966,66.71427181,56.29178799,35.44682034,0
778998,52816359,67.3,68.6,66.9,68.2,621,64.2,69.2,80.0,71.14284787,61.24214128,41.4407281,0
658000,44703200,68.9,69.0,67.2,67.4,509,64.2,69.2,64.0,68.76189858,63.74872705,53.72238398,0
811470,54870788,67.7,68.7,67.2,68.5,667,65.3,69.2,82.05128205,73.19169307,66.89638239,54.30576103,0
495360,33742668,68.8,68.8,67.8,67.8,383,66.2,69.2,53.33333333,66.57223983,66.78833487,67.22052496,0
916990,62640280,68.4,68.9,67.8,68.6,717,66.9,69.2,73.91304348,69.01917438,67.53194804,64.55749536,0
1175615,81078533,68.7,69.8,68.4,69.5,749,66.9,69.8,89.65517241,75.89784039,70.32057882,59.16605569,0
1115122,77437991,70.0,70.3,68.6,68.6,785,66.9,70.3,50.0,67.26522693,69.30212819,73.37593072,0
787050,53478950,68.6,68.8,67.5,67.8,558,66.9,70.3,26.47058824,53.66701403,64.09042347,84.93724235,0
835471,56805928,68.6,68.6,67.6,67.6,657,66.9,70.3,20.58823529,42.64075445,56.9405338,85.54009249,1
537750,36326498,68.2,68.2,67.2,67.3,407,67.2,70.3,3.225806452,29.50243845,47.79450201,84.37862914,0
397050,26963090,68.0,68.1,67.5,68.1,268,67.2,70.3,29.03225806,29.34571166,41.64490523,66.24329237,0
513421,35150363,68.1,68.9,68.1,68.5,369,67.2,70.3,41.93548387,33.54230239,38.94403762,49.74750806,0
580423,39760110,68.5,68.9,68.0,68.9,453,67.2,70.3,54.83870968,40.64110482,39.50972669,37.24697041,0
1056250,73100424,69.2,69.6,68.8,69.0,654,67.2,70.3,58.06451613,46.44890859,41.82278732,32.57054478,0
877000,59870600,68.5,69.2,68.0,68.0,562,67.2,70.3,25.80645161,39.5680896,41.07122141,44.07748504,0
4894536,310000316,65.3,65.9,62.3,62.5,2913,62.3,69.6,2.739726027,27.29196841,36.47813708,54.85047442,1
5902000,337313599,61.2,61.2,56.3,56.3,3789,56.3,69.6,0.0,18.19464561,30.38363992,54.76162855,1
3822857,207598460,55.4,56.0,53.5,54.2,2579,53.5,69.6,4.347826087,13.5790391,24.78210631,47.18824074,1
2552142,135811280,53.8,54.4,52.2,54.0,1704,52.2,69.6,10.34482759,12.50096859,20.68839374,37.06324403,1
2454819,128916369,53.0,53.4,52.2,52.2,1612,52.2,69.6,0.0,8.333979063,16.57025551,33.04280842,1
3336117,173605205,52.4,52.8,51.4,52.1,1625,51.4,69.6,3.846153846,6.838037324,13.32618278,26.30247371,1
3177671,172018840,52.6,54.9,52.6,54.2,1922,51.4,69.6,15.38461538,9.686896678,12.11308742,16.96546889,1
1743502,93887858,54.0,54.2,53.6,53.6,1270,51.4,69.2,12.35955056,10.57778131,11.60131871,13.64839353,1
1200500,64791099,53.6,54.2,53.6,53.8,609,51.4,65.9,16.55172414,12.56909558,11.923911,10.63354184,1
1376300,74933160,53.8,55.0,53.8,54.9,899,51.4,61.2,35.71428571,20.28415896,14.71066032,3.563663045,1
1114500,59744949,54.7,54.7,53.1,53.5,868,51.4,56.0,45.65217391,28.74016394,19.38716153,0.681156699,0
829350,44885520,53.6,54.6,53.6,54.0,601,51.4,55.0,72.22222222,43.23418337,27.33616881,-4.459860312,1
1097533,59357087,54.4,54.5,53.7,53.7,745,51.4,55.0,63.88888889,50.11908521,34.93047428,4.553252409,0
633500,34308199,53.7,54.4,53.7,54.4,404,51.4,55.0,83.33333333,61.19050125,43.6838166,8.670447302,0
690501,37563302,54.2,54.9,54.0,54.5,400,52.6,55.0,79.16666667,67.18255639,51.51672986,20.18507681,0
545030,29494250,54.5,54.5,53.8,54.0,380,53.1,55.0,47.36842105,60.57784461,54.53710145,42.45561512,0
1317461,68928179,53.5,53.5,51.7,52.3,928,51.7,55.0,18.18181818,46.4458358,51.8400129,62.62836709,1
1130450,58627525,52.1,52.3,51.5,52.0,722,51.5,55.0,14.28571429,35.7257953,46.46860703,67.9542305,0
1185300,62902250,52.1,53.5,52.0,52.8,803,51.5,54.9,38.23529412,36.5622949,43.16650299,56.37491916,1
2238500,116811989,52.6,52.7,51.8,51.8,535,51.5,54.9,8.823529412,27.31603974,37.88301524,59.01696624,0
1406900,71365568,51.5,51.5,50.0,50.9,986,50.0,54.9,18.36734694,24.33314214,33.36639087,51.43288834,1
1418026,69987986,50.6,50.7,49.0,49.0,955,49.0,54.9,0.0,16.22209476,27.6516255,50.51068698,1
844300,41642670,49.4,49.85,48.55,49.4,605,48.55,54.9,13.38582677,15.2766721,23.52664103,40.02657891,1
3163750,164588998,52.8,52.8,51.5,51.7,1676,48.55,54.5,52.94117647,27.83150689,24.96159632,19.22177518,1
1446053,74558356,51.8,52.3,51.2,51.2,740,48.55,53.5,53.53535354,36.39945577,28.77421614,13.52373687,1
1343892,69602449,52.0,52.3,51.2,52.0,607,48.55,53.5,69.6969697,47.49862708,35.01568645,10.04980519,0
982355,51140615,51.8,52.5,51.3,52.3,474,48.55,53.5,75.75757576,56.91827664,42.31654985,13.11309626,0
1012300,52275290,51.6,52.0,51.3,51.4,522,48.55,52.8,67.05882353,60.29845894,48.31051954,24.33464076,0
1567800,79306740,51.4,51.5,50.1,50.5,831,48.55,52.8,45.88235294,55.49309027,50.70470979,41.12794881,0
1302300,65645430,50.9,50.9,50.0,50.3,599,48.55,52.8,41.17647059,50.72088371,50.71010109,50.68853586,0
1532999,78251147,51.0,51.6,50.7,51.6,689,48.55,52.8,71.76470588,57.7354911,53.05189776,43.68471109,0
1312678,67147812,51.6,51.6,50.5,50.7,548,50.0,52.8,25.0,46.82366073,50.97581875,59.28013479,0
1797805,89981808,50.5,50.9,49.8,49.85,969,49.8,52.5,1.851851852,31.83305777,44.59489843,70.11857973,0
876020,43752070,49.8,50.3,49.5,50.0,540,49.5,52.5,16.66666667,26.77759407,38.65579697,62.41220278,0
1485100,75232810,50.3,51.3,50.0,50.0,1021,49.5,52.5,16.66666667,23.40728494,33.57295963,53.90430901,1
797107,39987892,50.0,50.5,49.9,50.3,636,49.5,52.0,32.0,26.27152329,31.13914752,40.87439597,0
888991,44582144,50.5,50.5,50.0,50.1,576,49.5,51.6,28.57142857,27.03815838,29.77215114,35.24013665,0
1518000,75324450,50.1,50.2,49.0,49.5,1220,49.0,51.6,19.23076923,24.43569533,27.99333254,35.10860694,0
535980,26450380,49.5,49.55,49.15,49.4,428,49.0,51.6,15.38461538,21.41866868,25.80177792,34.56799639,0
2560644,124645676,49.5,49.5,48.4,48.5,935,48.4,51.6,3.125,15.32077912,22.30811165,36.28277672,1
1235106,58898901,48.0,48.1,47.5,47.5,748,47.5,51.3,0.0,10.21385275,18.27669202,34.40237056,0
967049,45330701,47.5,47.5,46.4,47.5,683,46.4,51.3,22.44897959,14.29222836,16.94853747,22.26115567,1
2072283,91044598,45.0,45.2,43.0,43.05,1001,43.0,51.3,0.602409639,9.728955455,14.54201013,24.16811948,1
1584001,70296446,43.05,45.95,43.0,45.05,958,43.0,50.5,27.33333333,15.59708141,14.89370056,13.48693884,1
1438100,65001409,45.0,45.5,44.65,45.4,966,43.0,50.5,32.0,21.06472094,16.95070735,8.722680172,1
2398053,109509514,45.4,46.2,45.2,45.85,1672,43.0,50.2,39.58333333,27.23759174,20.37966882,6.663822966,1
733508,34061671,46.3,46.8,46.15,46.2,515,43.0,49.55,48.85496183,34.44338177,25.06757313,6.31595586,0
529450,24858434,46.2,47.3,46.2,47.2,440,43.0,49.5,64.61538462,44.50071605,31.54528744,5.634430215,0
1717969,83399133,46.7,49.9,46.25,49.9,946,43.0,49.9,100.0,63.00047737,42.03035075,0.090097511,0
1539694,75896052,49.55,49.75,48.9,49.05,1056,43.0,49.9,87.68115942,71.22737139,51.76269096,12.83333011,1
770500,37874949,49.1,49.95,48.4,49.0,617,43.0,49.95,86.33093525,76.26189267,59.92909153,27.26348925,0
1194464,59546464,49.3,50.6,48.3,49.7,837,43.0,50.6,88.15789474,80.2272267,66.69513659,39.63095637,0
783500,38413600,48.0,49.9,48.0,48.65,537,44.65,50.6,67.22689076,75.89378138,69.76135152,57.49649179,0
727618,35307442,49.15,49.9,47.3,48.75,523,45.2,50.6,65.74074074,72.5094345,70.67737918,67.01326854,0
948030,45890905,48.85,49.4,47.5,47.5,487,46.15,50.6,30.33707865,58.45198255,66.60224697,82.90277581,0
615516,29036268,47.4,48.05,46.1,47.8,486,46.1,50.6,37.77777778,51.56058096,61.5883583,81.64391298,1
660958,32438457,48.0,49.3,48.0,49.3,487,46.1,50.6,71.11111111,58.07742434,60.41804698,65.09929226,1
826938,41300535,49.4,50.3,49.3,50.2,554,46.1,50.6,91.11111111,69.08865327,63.30824908,51.7474407,0
933310,47574810,50.6,51.8,50.3,51.0,647,46.1,51.8,85.96491228,74.71407294,67.11019036,51.90242522,0
671200,34270380,50.7,51.5,50.5,51.3,461,46.1,51.8,91.22807018,80.21873868,71.47970647,54.00164204,0
593092,29954660,51.2,51.9,49.6,49.85,449,46.1,51.9,64.65517241,75.03088326,72.66343207,67.92852968,0
620331,31158564,50.2,50.8,49.6,50.7,461,46.1,51.9,79.31034483,76.45737045,73.92807819,68.86949368,0
1023850,52430243,50.7,51.7,50.2,51.4,765,46.1,51.9,91.37931034,81.43135041,76.42916893,66.42480597,0
2121615,111782595,52.1,53.1,51.8,52.9,1579,46.1,53.1,97.14285714,86.66851932,79.84228573,66.18981855,0
2243180,121133086,53.8,54.7,53.2,53.9,1403,48.0,54.7,88.05970149,87.13224671,82.27227273,72.55232475,0
1408002,74434508,52.5,53.5,51.6,53.1,1076,49.3,54.7,70.37037037,81.5449546,82.02983335,82.99959085,1
921149,48281097,53.1,53.5,52.0,52.2,726,49.6,54.7,50.98039216,71.35676712,78.47214461,92.70289958,1
574000,29970698,52.2,52.9,51.7,52.3,454,49.6,54.7,52.94117647,65.2182369,74.05417537,91.72605231,0
814929,43418108,53.1,53.6,52.7,53.4,619,49.6,54.7,74.50980392,68.31542591,72.14125888,79.79292483,0
2567550,141349404,53.6,55.7,53.5,55.0,1725,49.6,55.7,88.52459016,75.05181399,73.11144392,69.23070377,1
10317970,609856882,56.0,60.5,55.0,60.5,5937,50.2,60.5,100.0,83.367876,76.53025461,62.85501185,0
20145756,1272459544,61.1,65.8,60.7,63.6,12657,51.6,65.8,84.50704225,83.74759808,78.93603577,69.31291114,1
15650412,1012371102,65.1,67.4,60.8,62.4,9906,51.6,67.4,68.35443038,78.61654218,78.82953791,79.25552936,0
10675205,660716735,63.4,64.6,59.6,60.2,7158,51.6,67.4,54.43037975,70.55448804,76.07118795,87.10458778,0
10498323,659611372,61.5,64.1,60.5,64.0,6847,51.7,67.4,78.34394904,73.15097504,75.09778365,78.99140086,0
5050360,319586460,63.2,63.8,62.8,63.1,3358,51.7,67.4,72.61146497,72.97113835,74.38890188,77.22442894,0
4782800,304913377,63.8,65.0,63.0,63.0,3352,52.7,67.4,70.06802721,72.00343464,73.59374613,76.77436912,0
4201480,266083640,64.0,64.1,62.5,62.5,2723,53.5,67.4,64.74820144,69.58502357,72.25750528,77.60246869,0
5236322,333865347,63.5,65.1,62.6,62.6,3735,55.0,67.4,61.29032258,66.82012324,70.4450446,77.69488732,0
5187610,331278890,64.0,64.8,63.1,63.6,3289,59.6,67.4,51.28205128,61.64076592,67.51028504,79.24932328,1
9900285,652108190,64.0,67.6,63.3,65.0,6592,59.6,67.6,67.5,63.59384395,66.20480468,71.42672613,0
4267795,275415893,64.0,65.4,63.6,64.5,3022,59.6,67.6,61.25,62.81256263,65.07405733,69.59704672,1
4671550,290065302,64.0,65.0,60.2,60.5,3319,60.2,67.6,4.054054054,43.22639311,57.79150259,86.92172155,1
7646599,490738175,62.6,65.2,62.0,64.6,5110,60.2,67.6,59.45945946,48.63741522,54.74014013,66.94558995,0
6140636,398501426,63.6,66.3,63.2,65.0,4263,60.2,67.6,64.86486486,54.0465651,54.50894846,55.43371516,0
6483306,426464402,65.0,66.9,64.8,65.2,4430,60.2,67.6,67.56756757,58.55356593,55.85715428,50.46433099,0
3835009,251826585,66.7,66.7,65.0,65.1,2649,60.2,67.6,66.21621622,61.10778269,57.60736375,50.60652587,1
12918710,876243980,65.9,69.6,65.3,68.2,8337,60.2,69.6,85.10638298,69.10731612,61.44068121,46.10741138,1
4532630,305512155,68.2,68.2,66.5,67.8,3213,60.2,69.6,80.85106383,73.02189869,65.30108703,49.85946372,0
3953965,263909581,67.8,68.4,65.2,65.7,2948,60.2,69.6,58.5106383,68.18481189,66.26232865,62.41736218,1
4311167,276085903,65.0,65.5,63.0,63.2,3229,60.2,69.6,31.91489362,56.09483913,62.87316548,76.42981817,1
3137190,198332560,63.9,64.5,62.2,63.0,2227,62.0,69.6,13.15789474,41.78252433,55.84295176,83.96380663,1
4468703,273651886,62.0,62.5,60.0,61.2,3016,60.0,69.6,12.5,32.02168289,47.90252881,79.66422064,0
3560144,220290928,61.3,62.9,60.8,61.6,2413,60.0,69.6,16.66666667,26.90334415,40.90280059,68.90171346,0
858401,53096341,61.4,62.3,61.3,61.9,600,60.0,69.6,19.79166667,24.53278499,35.44612872,57.27281619,1
7651130,492596636,62.7,65.9,62.3,65.5,5169,60.0,69.6,57.29166667,35.45241221,35.44822322,35.43984523,0
3795950,242578024,64.0,64.6,63.1,63.3,2682,60.0,68.4,39.28571429,36.73017957,35.875542,34.16626687,0
2709557,170380968,64.1,64.3,61.6,61.7,1848,60.0,68.4,20.23809524,31.23281813,34.32796738,40.51826588,1
4559349,292709304,63.1,65.2,62.8,63.7,3204,60.0,65.9,62.71186441,41.72583355,36.79392277,26.9301012,0
2323953,148545635,63.7,64.4,63.3,64.2,1634,60.0,65.9,71.18644068,51.54603593,41.71129382,22.04180961,1
4799498,315799616,66.0,67.0,64.9,64.9,3243,60.0,67.0,70.0,57.69735729,47.03998164,25.72523036,0
3420485,224898357,64.5,66.8,64.5,65.4,2559,60.8,67.0,74.19354839,63.19608765,52.42535031,30.88387563,1
5332770,351122302,65.0,67.0,63.4,66.2,3636,61.3,67.0,85.96491228,70.78569586,58.5454655,34.06500476,0
4780200,320106500,67.8,68.0,66.2,66.3,3286,61.6,68.0,73.4375,71.66963057,62.92018719,45.42130042,0
5676424,378690364,66.8,67.4,65.9,66.2,3394,61.6,68.0,71.875,71.73808705,65.85948714,54.10228733,0
4293941,282279334,66.5,66.8,64.6,64.8,3030,61.6,68.0,50.0,64.49205803,65.40367744,67.22691625,1
1634200,106536900,64.6,65.8,64.6,65.8,1296,62.8,68.0,57.69230769,62.22547459,64.34427649,68.58188029,1
1807050,117503590,66.0,66.3,64.6,64.9,1317,63.3,68.0,34.04255319,52.83116745,60.50657348,75.85738552,1
3140076,200031884,65.3,65.3,63.1,63.7,2247,63.1,68.0,12.24489796,39.30241096,53.4385193,81.710736,1
3170217,204968083,64.1,65.5,63.8,64.5,2112,63.1,68.0,28.57142857,35.72541683,47.53415181,71.15162178,0
4814638,315868353,65.0,66.5,64.3,65.8,3227,63.1,68.0,55.10204082,42.18429149,45.75086504,52.88401213,0
3476180,225958842,66.2,66.4,64.3,64.3,2477,63.1,68.0,24.48979592,36.2861263,42.59595213,55.21560378,0
2544500,162385900,64.0,64.5,63.4,63.8,1819,63.1,67.4,16.27906977,29.61710746,38.26967057,55.57479679,0
1346055,85725975,64.3,64.4,63.3,63.5,1007,63.1,66.8,10.81081081,23.34834191,33.29589435,53.19099923,1
2269014,143163182,64.0,64.2,62.2,62.8,1396,62.2,66.5,13.95348837,20.21672406,28.93617092,46.37506463,1
1598750,100325019,62.8,63.4,62.2,62.9,1217,62.2,66.5,16.27906977,18.90417263,25.59217149,38.96816921,1
970145,61354607,63.3,63.6,62.8,63.5,742,62.2,66.5,30.23255814,22.68030113,24.62154804,28.50404185,1
2102953,134750954,64.0,64.6,63.6,64.2,1657,62.2,66.5,46.51162791,30.62407672,26.62239093,18.61901935,0
2844506,184122790,64.3,65.2,64.2,64.5,1915,62.2,66.5,53.48837209,38.24550851,30.49676346,14.99927335,1
1101350,70343255,64.4,64.4,63.6,64.1,861,62.2,66.4,45.23809524,40.57637076,33.85663256,20.41715617,0
2716261,174536404,64.0,65.1,63.6,63.6,1810,62.2,65.2,46.66666667,42.60646939,36.77324484,25.10679572,0
1552532,99429014,64.4,64.5,63.6,64.3,1097,62.2,65.2,70.0,51.73764626,41.76137865,21.80884341,0
3053622,199564441,64.7,65.9,64.5,65.2,2103,62.2,65.9,81.08108108,61.5187912,48.34718283,22.00396609,1
3364250,221220998,65.9,66.6,65.0,65.0,2251,62.2,66.6,63.63636364,62.22464868,52.97300478,34.46971698,1
