X,data,volume,price,open,high,low,close,diff,times,result,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
2014,107/03/06,669937,12038917.0,18.1,18.1,17.9,18.05,0,426,1,17.85,18.45,8.333333333,45.08987537,60.66349129,91.81072312,0
2015,107/03/07,1097512,19742813.0,18.0,18.05,17.85,18.089999999999996,0.1,587,1,17.85,18.45,25.0,38.39325025,53.24007761,82.93373233,0
2016,107/03/08,1482816,26750144.0,18.0,18.15,17.95,18.080000000000002,0.05,853,1,17.85,18.45,33.33333333,36.70661128,47.72892216,69.77354394,0
2017,107/03/09,1773584,32190290.0,18.05,18.3,18.05,18.07,0.1,850,0,17.85,18.45,50.0,41.13774085,45.53186173,54.32010348,0
2018,107/03/12,2661851,48233454.0,18.25,18.3,17.95,18.07,-0.05,1354,0,17.85,18.45,41.66666667,41.31404946,44.1259243,49.749674,0
2019,107/03/13,1762043,31816673.0,18.1,18.15,18.0,18.07,-0.1,981,1,17.85,18.45,25.0,35.87603297,41.37596053,52.37581564,0
2020,107/03/14,1170283,21150735.0,18.0,18.2,17.95,18.05,0.1,787,0,17.85,18.3,55.55555556,42.43587383,41.72926496,40.31604722,0
2021,107/03/15,2759606,49580847.0,18.1,18.1,17.85,18.01,-0.25,975,1,17.85,18.3,0.0,28.29058255,37.24970416,55.16794737,0
2022,107/03/16,14279917,265047411.0,18.0,18.6,17.95,18.065,0.75,883,0,17.85,18.6,100.0,52.1937217,42.23104334,22.30568661,0
2023,107/03/19,3280535,60568996.0,18.45,18.6,18.35,18.125,-0.1,1388,0,17.85,18.6,86.66666667,63.68470336,49.38226335,20.77738332,0
2024,107/03/20,2790420,50736876.0,18.4,18.4,18.1,18.155,-0.3,2019,0,17.85,18.6,46.66666667,58.01202446,52.25885038,40.75250223,0
2025,107/03/21,1569089,28475756.0,18.1,18.3,18.1,18.17,-0.05,1151,0,17.85,18.6,40.0,52.00801631,52.17523903,52.50968446,1
2026,107/03/22,1197094,21809948.0,18.25,18.35,18.15,18.18,0,505,0,17.85,18.6,40.0,48.0053442,50.78527409,56.34513385,0
2027,107/03/23,1887894,33821435.0,17.7,18.05,17.7,18.165,-0.15,777,0,17.7,18.6,33.33333333,43.11467391,48.22840736,58.45587426,0
