volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
3301107,418604375,130.0,132.0,124.5,125.0,2126,119.0,133.0,42.85714286,69.21013071,76.06753365,89.78233953,1
3233149,410194923,123.0,130.0,122.5,128.0,2250,119.0,133.0,64.28571429,67.56865857,73.23457529,84.56640873,1
5311080,698315063,131.5,134.5,129.0,129.0,3116,119.5,134.5,63.33333333,66.15688349,70.87534469,80.31226709,1
3153168,405187068,129.0,130.5,125.5,129.5,1878,122.5,134.5,58.33333333,63.54903344,68.43324094,78.20165594,1
2497829,320678941,128.5,130.5,126.5,130.0,1459,122.5,134.5,62.5,63.19935563,66.6886125,73.66712625,1
1232562,160650278,130.0,131.0,128.5,130.5,684,122.5,134.5,66.66666667,64.35512597,65.91078366,69.02209903,1
2817543,373347590,131.0,134.0,130.5,131.5,1785,122.5,134.5,75.0,67.90341732,66.57499488,63.91815,1
1367756,179373036,131.0,133.0,129.5,132.5,878,122.5,134.5,83.33333333,73.04672265,68.73223747,60.1032671,1
2693689,347718033,132.5,133.0,127.5,128.5,1575,122.5,134.5,50.0,65.36448177,67.60965224,72.09999317,1
2269920,290551840,127.5,129.5,126.5,128.0,1665,122.5,134.5,45.83333333,58.85409896,64.69113448,76.36520552,1
2822940,370516604,129.5,133.0,129.5,132.5,1780,125.5,134.5,77.77777778,65.1619919,64.84808695,64.22027706,1
1326864,171632154,130.5,132.0,128.0,128.0,1005,125.5,134.0,29.41176471,53.2452495,60.98047447,76.4509244,0
4823017,642342744,127.5,136.5,127.5,133.0,3283,126.5,136.5,65.0,57.16349967,59.70814953,64.79744927,1
2925743,375965618,132.5,133.5,125.0,126.0,1738,125.0,136.5,8.695652174,41.0075505,53.47461652,78.40874856,1
8223068,935147921,116.0,116.0,113.5,113.5,3537,113.5,136.5,0.0,27.338367,44.76253335,79.61086604,0
5800525,651944325,113.5,114.5,111.0,113.0,3853,111.0,136.5,7.843137255,20.83995709,36.78834126,68.68510961,1
6118005,671651546,113.0,113.5,107.5,109.5,3114,107.5,136.5,6.896551724,16.1921553,29.92294594,57.38452722,1
4279895,477360425,109.0,113.5,107.5,113.0,2449,107.5,136.5,18.96551724,17.11660928,25.65416705,42.7292826,1
2341807,264392691,111.5,114.0,111.0,113.0,1273,107.5,136.5,18.96551724,17.73291193,23.01374868,33.57542217,1
1346498,151060774,112.0,113.0,110.5,112.0,952,107.5,136.5,15.51724138,16.99435508,21.00728415,29.03314228,0
2014126,222865494,111.0,111.5,109.5,110.0,1256,107.5,136.5,8.620689655,14.20313327,18.73923386,27.81143502,1
1227682,136085884,111.0,112.5,110.0,110.0,689,107.5,133.5,9.615384615,12.67388372,16.71745048,24.80458399,0
1780350,196229850,110.0,111.0,109.5,110.5,1233,107.5,116.0,35.29411765,20.2139617,17.88295422,13.22093926,1
1711993,190722714,110.5,112.5,110.5,111.5,1026,107.5,114.5,57.14285714,32.52359351,22.76316732,3.242314923,1
1878465,211034080,111.5,113.5,111.0,112.0,1116,107.5,114.0,69.23076923,44.75931875,30.09521779,0.767015879,0
1174627,133581159,112.5,114.5,112.5,113.5,855,107.5,114.5,85.71428571,58.41097441,39.53380333,1.779461182,0
1236363,142466121,114.0,116.5,113.5,115.5,809,109.5,116.5,85.71428571,67.51207818,48.85989495,11.55552849,0
1857773,217526941,116.0,118.0,115.5,117.0,1372,109.5,118.0,88.23529412,74.41981682,57.3798689,23.29997307,1
1106621,127909722,116.5,117.0,115.0,115.5,885,109.5,118.0,70.58823529,73.14262298,62.63412026,41.61711483,1
598408,68809212,116.5,116.5,114.5,114.5,466,109.5,118.0,58.82352941,68.36959179,64.54594411,56.89864874,1
375791,42948965,115.5,115.5,114.0,114.0,277,109.5,118.0,52.94117647,63.22678668,64.10622497,65.86510153,1
377649,43734135,115.0,116.5,114.5,116.0,303,110.5,118.0,73.33333333,66.59563557,64.9360285,61.61681436,1
782371,91872036,116.5,118.5,116.5,117.0,614,111.0,118.5,80.0,71.06375704,66.97860468,58.80829995,1
752862,87496492,117.5,118.0,115.5,115.5,584,112.5,118.5,50.0,64.0425047,65.99990469,69.91470467,1
486920,56345836,116.5,117.0,115.0,115.0,405,113.5,118.5,30.0,52.69500313,61.5649375,79.30480624,1
460526,53396990,115.5,116.5,115.0,115.5,341,114.0,118.5,33.33333333,46.2411132,56.45699607,76.8887618,1
1008165,118584305,116.5,119.0,115.5,117.5,694,114.0,119.0,70.0,54.16074213,55.69157809,58.75325,1
951158,109523170,117.5,118.0,114.0,114.0,703,114.0,119.0,0.0,36.10716142,49.1634392,75.27599476,1
1245503,141342352,113.5,115.0,112.5,112.5,981,112.5,119.0,0.0,24.07144095,40.79943978,74.25543745,1
1897416,217284128,113.5,115.5,113.5,114.5,864,112.5,119.0,30.76923077,26.30403755,35.96763904,55.29484201,1
1458870,170347420,114.0,118.0,114.0,116.5,945,112.5,119.0,61.53846154,38.04884555,36.66137454,33.88643253,1
1511047,178402013,117.0,119.0,116.0,118.0,1103,112.5,119.0,84.61538462,53.57102524,42.29792477,19.75172385,0
2057941,239077896,118.0,119.0,114.5,115.5,1197,112.5,119.0,46.15384615,51.09863221,45.23149392,33.49721734,0
1194946,138168290,116.0,116.5,115.0,115.0,889,112.5,119.0,38.46153846,46.88626763,45.78308516,43.57672021,0
1555160,178305740,116.0,116.0,113.5,115.0,1213,112.5,119.0,38.46153846,44.07802457,45.21473163,47.48814574,0
1447956,164916440,114.5,115.0,113.0,114.0,980,112.5,119.0,23.07692308,37.07765741,42.50237355,53.35180585,0
1016364,114865632,114.0,114.5,112.5,112.5,776,112.5,119.0,0.0,24.71843827,36.57439513,60.28630884,1
1905870,212677501,112.5,112.5,111.0,111.0,1290,111.0,119.0,0.0,16.47895885,29.87591637,56.66983141,1
1725969,192612629,112.0,112.5,111.0,112.0,1185,111.0,119.0,12.5,15.15263923,24.96815732,44.5991935,1
2124488,237285909,111.5,112.0,111.0,111.0,1733,111.0,119.0,0.0,10.10175949,20.01269138,39.83455516,1
7471853,839692889,111.5,114.0,110.5,113.0,1928,110.5,119.0,29.41176471,16.53842789,18.85460355,23.48695486,1
2115642,240316188,112.0,115.0,111.0,114.0,1589,110.5,116.5,58.33333333,30.47006304,22.72642338,7.239144058,1
1544801,176154314,114.0,115.0,112.5,114.0,1039,110.5,116.0,63.63636364,41.52549657,28.99278111,3.927350187,0
1041918,119161152,114.0,115.0,113.0,114.0,819,110.5,115.0,77.77777778,53.60959031,37.19838418,4.375971914,0
982837,111744918,113.5,114.5,112.0,114.5,625,110.5,115.0,88.88888889,65.3693565,46.58870828,9.027411851,0
1269707,143139391,113.5,114.0,111.5,113.0,830,110.5,115.0,55.55555556,62.09808952,51.75850203,31.07932705,1
1525383,170243396,111.5,113.5,110.0,112.0,873,110.0,115.0,40.0,54.73205968,52.74968791,48.78494438,0
1072943,120582643,112.0,113.5,112.0,112.0,683,110.0,115.0,40.0,49.82137312,51.77358298,55.67800271,1
1529735,168929850,112.0,112.0,109.0,109.5,1044,109.0,115.0,8.333333333,35.99202652,46.51306416,67.55513944,0
1486742,164380362,110.0,111.0,109.5,111.0,1002,109.0,115.0,33.33333333,35.10579546,42.71064126,57.92033286,0
1695726,192356038,111.5,114.5,111.5,113.0,1219,109.0,115.0,66.66666667,45.62608586,43.68245613,39.79519666,0
950075,107465825,112.5,114.5,111.5,111.5,772,109.0,115.0,41.66666667,44.30627946,43.89039724,43.05863279,1
837781,94158972,111.5,113.5,111.5,112.0,670,109.0,114.5,54.54545455,47.71933782,45.16671077,40.06145666,1
958115,108623933,112.0,114.5,112.0,112.0,533,109.0,114.5,54.54545455,49.99471006,46.77604387,40.33871147,1
1500993,171369701,113.0,115.5,113.0,113.5,1033,109.0,115.5,69.23076923,56.40672979,49.98627251,37.14535795,1
1015063,116985266,114.5,116.0,114.5,115.5,710,109.0,116.0,92.85714286,68.55686748,56.17647083,31.41567754,0
1066434,124113055,116.0,117.0,115.5,116.5,753,109.0,117.0,93.75,76.95457832,63.10250666,35.39836334,0
1292676,151019916,116.0,118.0,116.0,116.5,872,109.5,118.0,82.35294118,78.7540326,68.31968197,47.45098072,1
1772481,209122496,116.0,119.5,115.5,119.0,1302,111.5,119.5,93.75,83.7526884,73.46401745,52.88667555,0
1516506,181445464,120.0,121.5,118.5,118.5,873,111.5,121.5,70.0,79.16845894,75.36549795,67.75957597,1
775868,91701056,119.0,119.5,117.5,118.0,485,111.5,121.5,65.0,74.44563929,75.05887839,76.2853566,1
1659227,199482513,119.0,121.5,118.0,120.0,1205,112.0,121.5,84.21052632,77.70060163,75.93945281,72.41715516,1
1640283,199139597,121.0,122.5,121.0,121.0,1105,113.0,122.5,84.21052632,79.87057653,77.24982738,72.00832909,1
1518969,185471718,120.5,123.5,120.5,122.0,874,114.5,123.5,83.33333333,81.0248288,78.50816119,73.47482596,1
1865438,229598374,123.0,124.5,121.0,123.5,1114,115.5,124.5,88.88888889,83.64618216,80.22083484,73.37014021,0
1670470,202399400,123.0,123.5,120.0,120.0,1042,115.5,124.5,50.0,72.43078811,77.6241526,88.01088158,1
1068247,128850140,120.5,122.5,119.5,120.5,830,115.5,124.5,55.55555556,66.80571059,74.01800526,88.44259461,1
568669,68856280,120.5,121.5,120.5,121.0,460,117.5,124.5,50.0,61.20380706,69.74660586,86.83220346,1
1180956,143473676,121.0,122.0,120.5,121.5,677,117.5,124.5,57.14285714,59.85015709,66.4477896,79.64305463,1
2162722,266541528,121.5,124.5,121.5,124.5,1195,118.0,124.5,100.0,73.23343806,68.70967242,59.66214115,0
1600764,197969472,125.0,125.5,123.0,123.0,923,119.5,125.5,58.33333333,68.26673648,68.56202711,69.15260836,1
1484632,181444104,122.5,123.0,121.0,123.0,1065,119.5,125.5,58.33333333,64.9556021,67.35988544,72.16845212,1
1004065,123535495,124.0,124.5,122.0,122.5,720,119.5,125.5,50.0,59.9704014,64.89672409,74.74936948,1
1528815,186896430,121.5,123.0,121.0,123.0,652,119.5,125.5,58.33333333,59.42471204,63.07272008,70.36873614,1
8746537,1172220495,129.0,135.0,128.5,135.0,4483,119.5,135.0,100.0,72.94980803,66.36508273,53.19563212,0
15396477,2120470326,138.5,141.0,133.5,138.0,7854,120.5,141.0,85.36585366,77.08848991,69.93955179,55.64167555,1
9106452,1257489972,141.0,142.5,134.0,136.0,4601,120.5,142.5,70.45454545,74.87717509,71.58542622,65.00192849,1
13117247,1837738185,138.0,143.0,138.0,143.0,6763,121.0,143.0,100.0,83.25145006,75.47410083,59.91940238,0
4396370,624914910,141.0,145.5,139.0,143.5,2876,121.0,145.5,91.83673469,86.1132116,79.02047109,64.83499006,0
3668196,514830940,142.0,142.5,138.5,140.0,2399,121.0,145.5,77.55102041,83.25914787,80.43336335,74.78179431,0
3620536,492062896,139.0,139.5,133.0,135.5,2239,121.0,145.5,59.18367347,75.23398974,78.70023881,85.63273696,0
4736474,668544204,137.5,146.0,135.5,146.0,3167,121.0,146.0,100.0,83.48932649,80.29660137,73.91115113,0
6356215,869890525,143.5,143.5,132.0,134.5,4815,128.5,146.0,34.28571429,67.08812242,75.89377506,93.50508032,1
3638966,492732842,133.0,138.5,130.5,137.5,2875,130.5,146.0,45.16129032,59.77917839,70.52224283,92.00837172,1
1746025,238511407,137.0,138.5,135.5,136.5,1401,130.5,146.0,38.70967742,52.7560114,64.60016569,88.28847427,1
1633710,223699770,137.0,138.5,134.5,138.0,1151,130.5,146.0,48.38709677,51.29970652,60.1666793,77.90062485,0
1549089,214854460,138.0,140.5,137.0,140.0,1186,130.5,146.0,61.29032258,54.62991188,58.32109016,65.70344673,1
1589462,217259294,138.0,138.0,135.0,137.0,1197,130.5,146.0,41.93548387,50.39843587,55.6802054,66.24374444,0
2176806,302800126,136.0,140.5,136.0,139.5,1579,130.5,146.0,58.06451613,52.95379596,54.77140225,58.40661484,1
2197420,307391460,139.0,141.5,138.0,138.5,1495,130.5,146.0,51.61290323,52.50683171,54.01654541,57.03597279,1
2723639,384856416,139.5,143.5,137.5,142.0,1920,130.5,143.5,88.46153846,64.49173396,57.50827493,43.54135685,1
2288415,328808845,142.0,145.0,142.0,143.5,1590,130.5,145.0,89.65517241,72.87954678,62.63203221,42.13700307,1
3041928,442840016,143.5,147.0,143.0,146.0,2100,134.5,147.0,92.0,79.25303119,68.1723652,46.01103323,0
3289456,483384076,147.0,148.5,144.5,146.0,2040,134.5,148.5,82.14285714,80.21630651,72.1870123,56.1284239,1
4332673,645640277,147.5,150.5,146.0,149.0,2454,135.0,150.5,90.32258065,83.58506455,75.98636305,60.78896006,0
3270318,476027792,151.0,151.0,142.5,143.5,2431,135.0,151.0,53.125,73.4317097,75.13481194,78.5410164,1
1762716,255884536,145.0,146.5,144.0,146.0,1248,136.0,151.0,66.66666667,71.17669536,73.81543974,79.09292852,1
3812107,566971943,147.0,150.0,146.5,149.5,2163,137.5,151.0,88.88888889,77.08075987,74.90387978,70.55011962,1
2801299,402307103,144.0,146.0,142.0,142.5,1885,137.5,151.0,37.03703704,63.73285226,71.18020394,86.07490731,1
2706584,377349792,142.0,144.5,136.5,138.0,1930,136.5,151.0,10.34482759,45.93684403,62.76575064,96.42356385,1
2986213,410780997,139.0,140.0,134.0,138.5,2052,134.0,151.0,26.47058824,39.4480921,54.99319779,86.08340918,1
3106021,440963982,140.0,145.0,139.5,142.5,1993,134.0,151.0,50.0,42.96539473,50.98393011,67.02100085,0
3919886,539290496,142.5,143.5,133.5,135.5,2345,133.5,151.0,11.42857143,32.4531203,44.8069935,69.51473991,0
3951127,534073449,136.0,139.0,132.0,133.0,2436,132.0,151.0,5.263157895,23.3897995,37.66792884,66.22418751,1
3377262,455485021,134.5,136.5,132.5,136.0,2110,132.0,150.0,22.22222222,23.00060707,32.77882158,52.3352506,1
1977575,267229775,135.0,137.0,133.5,136.0,1338,132.0,150.0,22.22222222,22.74114546,29.43292954,42.81649771,1
4551404,638103254,134.5,144.0,134.0,140.5,2856,132.0,146.0,60.71428571,35.39885888,31.42157265,23.4670002,0
2836405,395605390,142.0,142.5,138.0,138.0,2060,132.0,145.0,46.15384615,38.98385463,33.94233331,23.85929067,0
2487245,349154800,139.0,142.0,137.5,140.0,1560,132.0,145.0,61.53846154,46.50205694,38.12890785,21.38260969,0
5479663,754771658,140.0,141.0,135.0,137.5,3090,132.0,145.0,42.30769231,45.10393539,40.45391703,31.15388031,0
2391802,324872666,136.5,138.0,134.0,135.5,1455,132.0,144.0,29.16666667,39.79151248,40.23311552,41.11632158,0
1382890,186029903,135.5,135.5,133.5,134.0,823,132.0,144.0,16.66666667,32.08323055,37.51648719,48.38300049,0
2794181,373097157,134.0,135.0,132.0,134.0,1950,132.0,144.0,16.66666667,26.94437592,33.9924501,48.08859847,1
3298867,448783912,134.5,138.0,134.5,136.0,1778,132.0,144.0,33.33333333,29.07402839,32.3529762,38.91087181,1
2146604,291106644,136.0,137.5,134.5,136.0,1646,132.0,144.0,33.33333333,30.4937967,31.7332497,34.21215569,0
5308336,694016505,135.5,136.0,127.5,128.5,3269,127.5,142.5,6.666666667,22.55142003,28.67263981,40.91507938,1
3313378,425778762,128.5,131.0,126.0,129.0,2405,126.0,142.0,18.75,21.28428002,26.20985321,36.0609996,1
2828779,359627537,128.0,129.0,126.0,126.5,2026,126.0,141.0,3.333333333,15.30063112,22.57344585,37.1190753,1
7591129,894019222,121.5,121.5,114.0,116.0,4360,114.0,138.0,8.333333333,12.97819853,19.37503007,32.16869317,0
6516878,727971646,114.0,115.0,109.0,111.0,3583,109.0,138.0,6.896551724,10.95098293,16.56701436,27.79907722,0
3582338,393213845,110.0,112.0,108.0,109.5,2266,108.0,138.0,5.0,8.96732195,14.03378356,24.16670677,1
5193985,539750854,103.0,106.5,101.0,105.0,3405,101.0,138.0,10.81081081,9.581818237,12.54979512,18.48574887,1
3227409,341115626,103.5,108.0,102.5,107.5,2022,101.0,137.5,17.80821918,12.32395188,12.47451404,12.77563835,1
3229164,345266860,104.5,109.5,103.5,107.5,1861,101.0,136.0,18.57142857,14.40644411,13.11849073,10.54258396,1
3102435,341701565,106.5,112.0,106.5,110.0,1933,101.0,131.0,30.0,19.60429608,15.28042585,6.632685385,1
2365785,267064705,111.5,114.0,111.5,113.5,1447,101.0,129.0,44.64285714,27.9504831,19.50377826,2.610368593,1
1522915,169373565,112.0,112.5,110.0,111.0,1029,101.0,121.5,48.7804878,34.893818,24.63379151,4.113738525,1
2912731,320233641,108.5,112.5,107.5,110.0,1339,101.0,115.0,64.28571429,44.69111676,31.31956659,4.576466255,0
1352914,149442454,108.0,112.0,108.0,111.0,944,101.0,114.0,76.92307692,55.43510348,39.35807889,7.204029704,0
1852882,206806723,109.5,113.5,109.5,111.5,1200,101.0,114.0,80.76923077,63.87981258,47.53199012,14.8363452,0
1434001,159754116,111.0,113.0,109.0,112.0,987,102.5,114.0,82.60869565,70.1227736,55.06225128,24.94120664,1
2061010,228292609,109.0,112.5,108.5,110.5,1350,103.5,114.0,66.66666667,68.97073796,59.69841351,41.1537646,1
3198086,344565374,111.5,112.0,104.5,109.0,1864,104.5,114.0,47.36842105,61.76996566,60.38893089,57.62686136,1
1325501,143803609,108.0,110.5,106.5,109.0,951,104.5,114.0,47.36842105,56.96945079,59.24910419,63.80841099,1
3180499,353777887,109.0,114.0,107.0,113.0,1821,104.5,114.0,89.47368421,67.80419526,62.10080121,50.69401312,1
5539811,682908564,121.0,124.0,120.5,124.0,2543,104.5,124.0,100.0,78.53613017,67.5792442,45.66547225,0
7628103,974780129,125.5,130.5,124.0,128.0,4616,104.5,130.5,90.38461538,82.48562524,72.54803788,52.67286316,0
4123451,532439130,129.5,132.0,127.5,130.0,2595,104.5,132.0,92.72727273,85.89950774,76.99852783,59.19656802,0
1887567,240504009,128.5,130.5,126.0,127.0,1341,104.5,132.0,81.81818182,84.53906577,79.51204048,69.4579899,0
1861569,235158763,128.5,128.5,124.5,127.0,1146,104.5,132.0,81.81818182,83.63210445,80.88539514,75.39197651,0
1887910,239975070,128.5,129.5,125.5,127.5,1389,104.5,132.0,83.63636364,83.63352418,81.80143815,78.13726609,0
1496792,190987876,129.5,129.5,126.5,127.5,1131,106.5,132.0,82.35294118,83.20666318,82.26984649,80.39621312,0
2533981,319009125,127.0,129.5,123.5,124.0,1404,107.0,132.0,68.0,78.13777545,80.89248948,86.40191753,0
2470672,313548677,123.5,129.0,122.5,128.0,1631,120.5,132.0,65.2173913,73.83098074,78.53865323,87.95399822,0
2445018,304004250,124.0,127.5,123.0,124.0,1305,122.5,132.0,15.78947368,54.48381172,70.52037273,102.5934947,1
5295291,682427807,125.5,131.5,125.0,129.5,2735,122.5,132.0,73.68421053,60.88394465,67.30823004,80.1568008,1
2511439,322455631,129.5,130.5,126.5,129.5,1514,122.5,131.5,77.77777778,66.51522236,67.04389414,68.10123771,1
2370942,301866960,130.0,130.0,125.5,126.5,1627,122.5,131.5,44.44444444,59.15829639,64.41536156,74.9294919,1
1234700,155848546,127.5,127.5,125.0,126.5,1047,122.5,131.5,44.44444444,54.25367907,61.02813406,74.57704405,0
1612758,202369008,126.0,126.5,124.0,126.0,1231,122.5,131.5,38.88888889,49.13208235,57.06278349,72.92418578,0
3541086,440787750,125.5,127.0,121.0,125.0,2348,121.0,131.5,38.0952381,45.45313426,53.19290042,68.67243272,0
1841616,231734191,127.0,127.5,124.0,125.0,1247,121.0,131.5,38.0952381,43.00050221,49.79543435,63.38529862,0
2518317,314028282,124.0,126.5,122.5,125.5,1304,121.0,131.5,42.85714286,42.95271576,47.51452815,56.63815293,0
2516908,315956132,125.5,128.5,123.0,125.5,1558,121.0,131.5,42.85714286,42.92085812,45.98330481,52.10819818,0
2723338,340929926,125.0,126.0,124.0,126.0,1685,121.0,130.5,52.63157895,46.15776506,46.04145823,45.80884455,0
7653160,1009260760,127.0,135.0,127.0,134.0,4785,121.0,135.0,92.85714286,61.72422433,51.26904693,30.35869212,0
10647605,1491645494,137.0,142.5,137.0,141.0,5694,121.0,142.5,93.02325581,72.15723482,58.23177623,30.38085903,0
3927304,553949060,141.0,142.5,138.0,141.5,2205,121.0,142.5,95.34883721,79.88776895,65.45044047,36.5757835,0
6099220,904693840,145.0,151.0,145.0,148.0,4125,121.0,151.0,90.0,83.25851263,71.38646452,47.6423683,0
4386302,628827280,147.5,148.0,141.0,141.0,2723,122.5,151.0,64.9122807,77.14310199,73.30534368,65.62982706,1
2991752,417035280,137.5,142.0,135.5,140.0,1915,122.5,151.0,61.40350877,71.89657092,72.83575276,74.71411644,1
3812320,523188996,139.0,140.0,135.5,138.0,2444,123.0,151.0,53.57142857,65.78819014,70.48656522,79.88331538,1
2248298,312626269,139.5,141.0,137.5,138.5,1470,124.0,151.0,53.7037037,61.76002799,67.57771948,79.21310244,1
1159803,159630212,135.0,139.5,135.0,139.0,741,127.0,151.0,50.0,57.84001866,64.3318192,77.31542029,1
2255486,312258835,141.0,142.5,136.0,136.5,1556,135.0,151.0,9.375,41.68501244,56.78288362,86.97862597,0
1618184,224558076,139.0,140.0,137.0,140.0,1275,135.0,151.0,31.25,38.20667496,50.59081406,75.35909227,0
5252280,759922739,140.5,147.0,140.5,146.0,3306,135.0,151.0,68.75,48.38778331,49.85647048,52.79384482,0
3573617,512278652,145.5,147.0,140.5,145.0,2049,135.0,148.0,76.92307692,57.89954785,52.53749627,41.81339311,0
2083751,305963766,145.5,149.5,143.5,144.0,1554,135.0,149.5,62.06896552,59.28935374,54.78811542,45.7856388,1
2715345,397811870,143.5,148.0,143.0,147.5,1966,135.0,149.5,86.20689655,68.26186801,59.27936629,41.31436284,1
2030154,296346176,149.0,149.5,144.5,145.0,1454,135.0,149.5,68.96551724,68.49641775,62.35171677,50.06231482,1
2586752,375876411,145.0,147.5,143.5,146.0,1771,135.0,149.5,75.86206897,70.95163482,65.21835612,53.75179873,1
3155492,447589872,145.0,145.5,139.5,141.0,2145,136.0,149.5,37.03703704,59.64676889,63.36116038,70.78994335,1
327448,46185720,141.0,142.0,140.0,141.0,290,137.0,149.5,32.0,50.43117926,59.05116667,76.2911415,1
2152328,300018592,140.5,140.5,138.0,139.5,1283,138.0,149.5,13.04347826,37.96861226,52.02364854,80.13372109,1
1008838,138782073,136.0,140.5,135.0,140.5,686,135.0,149.5,37.93103448,37.95608634,47.33446114,66.09121074,0
1137393,159248429,141.5,142.0,138.0,138.0,698,135.0,149.5,20.68965517,32.20060928,42.28984385,62.46831299,0
1243757,175324994,141.5,142.0,140.0,142.0,875,135.0,149.5,48.27586207,37.55902688,40.71290486,47.02066083,0
2093437,298655554,140.5,144.0,140.5,143.0,1305,135.0,149.5,55.17241379,43.43015585,41.61865519,37.99565387,0
2592870,359201190,143.5,144.0,136.0,137.5,1772,135.0,147.5,20.0,35.6201039,39.61913809,47.61720648,0
1666632,230953848,137.5,140.0,136.0,139.5,1215,135.0,145.5,42.85714286,38.03245022,39.09024213,41.20582597,0
2054708,285803753,137.5,141.0,136.0,139.5,1311,135.0,144.0,50.0,42.02163348,40.06737258,36.15885079,0
2075848,290315372,142.5,142.5,138.5,139.5,1231,135.0,144.0,50.0,44.68108899,41.60527805,35.45365618,0
4641424,661623645,142.5,146.5,139.5,139.5,2788,135.0,146.5,39.13043478,42.83087092,42.01380901,40.37968518,1
4230703,605434876,141.5,144.5,141.0,144.5,2681,136.0,146.5,80.95238095,55.53804093,46.52188631,28.48957708,1
2409250,346572500,144.5,145.0,141.0,145.0,1691,136.0,146.5,85.71428571,65.59678919,52.88018727,27.44698344,0
3869166,562056312,146.0,148.0,143.0,146.5,2630,136.0,148.0,87.5,72.89785946,59.55274467,32.86251509,1
2823215,413351675,147.0,149.0,143.5,146.5,2130,136.0,149.0,80.76923077,75.5216499,64.87571308,43.58383944,1
4087414,605218600,147.0,151.0,146.5,151.0,2661,136.0,151.0,100.0,83.68109993,71.14417536,46.07032623,1
3271137,497990324,151.0,153.5,150.0,153.5,2372,136.0,153.5,100.0,89.12073329,77.13636134,53.16761744,0
6384383,983441982,155.0,159.0,148.0,148.0,4289,138.5,159.0,46.34146341,74.86097666,76.37789978,79.41174601,1
4533170,685138340,150.5,154.0,147.5,152.5,3225,139.5,159.0,66.66666667,72.12954,74.96177985,80.62625956,1
2312541,349097869,153.5,154.0,149.5,150.0,1768,141.0,159.0,50.0,64.75302667,71.55886212,85.17053304,1
1802491,270702650,150.0,151.5,149.0,150.5,1364,141.0,159.0,52.77777778,60.76127704,67.95966709,82.35644721,1
2270307,336380436,150.0,150.0,147.5,148.0,1693,143.0,159.0,31.25,50.92418469,62.28117296,84.9951495,1
5844035,887203925,148.5,156.0,148.5,156.0,3910,143.5,159.0,80.64516129,60.83117689,61.79784094,63.73116903,1
5121016,800657996,157.5,158.5,154.5,156.5,3307,146.5,159.0,80.0,67.22078459,63.60548882,56.37489728,0
1684526,260814254,156.5,157.5,153.0,155.0,1194,147.5,159.0,65.2173913,66.55298683,64.58798816,60.65799081,1
4791500,758592000,155.0,160.5,153.5,160.0,3112,147.5,160.5,96.15384615,76.41993994,68.53197209,52.75603638,0
7642466,1219282209,160.5,163.5,155.5,163.5,4615,147.5,163.5,100.0,84.27995996,73.78130138,52.78398421,0
6923157,1128567988,164.5,165.0,160.5,163.5,4213,147.5,165.0,91.42857143,86.66283045,78.0751444,60.8997723,0
