X,data,volume,price,open,high,low,close,diff,times,result,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
1987,107/01/25,9529923,1030906915,109.5,111.5,105.0,107.71,-4.5,5581,1,96.8,115.0,45.05494505,63.57916379,71.02253195,85.90926828,1
1988,107/01/26,6201051,661199526,104.5,109.0,104.0,108.75,4,3719,0,103.5,115.0,47.82608696,58.32813818,66.79106736,83.71692572,1
1989,107/01/29,4551288,491250950,109.0,109.5,107.0,108.7,-1.5,2789,1,103.5,115.0,34.7826087,50.47962835,61.35392102,83.10250637,1
1990,107/01/30,33291497,3862252877,108.5,118.0,108.0,109.7,8.5,15355,1,103.5,118.0,86.20689655,62.38871775,61.69885326,60.31912429,1
1991,107/01/31,21469198,2476729166,117.0,117.5,112.0,110.25,1.5,11468,0,103.5,118.0,96.55172414,73.77638655,65.72469769,49.62131998,1
1992,107/02/01,27671411,3326387776,117.0,125.0,115.0,111.1,0,15012,0,103.5,125.0,65.11627907,70.88968405,67.44635981,60.55971133,1
1993,107/02/02,12147333,1428114128,118.0,119.5,115.5,111.65,-1.5,6751,0,103.5,125.0,58.13953488,66.63963433,67.17745132,68.25308529,1
1994,107/02/05,10030945,1101888915,109.5,111.5,108.0,111.55,-6,5866,0,103.5,125.0,30.23255814,54.50394227,62.9529483,79.85096037,1
1995,107/02/06,14095381,1425747619,103.0,105.5,99.0,110.7,-11,7337,1,99.0,125.0,0.0,36.33596151,54.08061937,89.56993509,0
1996,107/02/07,15247521,1611619434,103.0,108.0,103.0,110.25,6,8405,0,99.0,125.0,23.07692308,31.91628203,46.69250693,76.24495671,0
1997,107/02/08,9636633,984305433,104.5,106.5,99.1,109.8,-4.5,5491,0,99.0,125.0,5.769230769,23.20059828,38.86187071,70.18441557,0
1998,107/02/09,13119852,1283019148,92.0,103.5,91.1,108.76000000000002,-1.9,7526,1,91.1,125.0,22.12389381,22.84169679,33.52181274,54.88204463,0
1999,107/02/12,6117443,619148300,101.0,102.5,99.9,108.06000000000002,1.9,3714,1,91.1,125.0,27.72861357,24.47066905,30.50476484,42.57295642,0
2000,107/02/21,8975060,987269619,107.0,110.5,107.0,107.51000000000002,10,2893,1,91.1,125.0,57.22713864,35.38949225,32.13300731,25.62003743,0
2001,107/02/22,28018834,3234459410,114.5,119.0,112.5,107.26000000000002,4.5,13534,1,91.1,119.5,84.15492958,51.64463802,38.63688421,12.62137659,0
2002,107/02/23,15587582,1825609858,117.0,119.5,114.5,107.26000000000002,2.5,9526,0,91.1,119.5,92.95774648,65.41567418,47.56314753,11.85809425,1
2003,107/02/26,10320115,1223019872,120.5,121.5,115.5,107.31000000000002,-1,5961,0,91.1,121.5,83.55263158,71.46132664,55.52920724,23.66496843,1
2004,107/02/27,8803700,1012178900,118.0,119.0,112.0,107.51000000000002,-4.5,5220,1,91.1,121.5,68.75,70.5575511,60.53865519,40.50086338,1
2005,107/03/01,9380601,1078083206,112.0,118.5,110.0,109.46000000000001,6.5,6074,0,91.1,121.5,90.13157895,77.08222705,66.05317914,43.99508333,1
2006,107/03/02,7505505,872647580,116.0,117.5,115.0,110.56000000000002,-2.5,4328,0,91.1,121.5,81.90789474,78.69078294,70.26571374,53.41557534,1
2007,107/03/05,6190557,704235884,116.5,117.5,112.0,111.71000000000001,-4,3845,1,99.9,121.5,56.01851852,71.13336147,70.55492965,69.39806602,1
2008,107/03/06,7341252,846813228,114.5,116.5,113.5,113.3,2.5,4273,1,107.0,121.5,51.72413793,64.66362029,68.59115986,76.44623901,1
2009,107/03/07,10264260,1200575900,115.0,119.5,114.0,114.75,0.5,6333,1,110.0,121.5,43.47826087,57.60183382,64.92805118,79.58048591,1
2010,107/03/08,28969258,3521454834,116.5,126.0,116.5,115.9,7,15447,0,110.0,126.0,75.0,63.40122254,64.4191083,66.45487982,1
2011,107/03/09,9301022,1120950618,123.0,123.0,119.0,116.35,-2.5,5459,1,110.0,126.0,59.375,62.05914836,63.63245499,66.77906824,1
2012,107/03/12,21665075,2736246530,122.5,128.5,122.0,117.4,8.5,12656,1,110.0,128.5,97.2972973,73.80519801,67.02336933,53.45971197,1
2013,107/03/13,13394317,1718229393,128.5,130.5,126.0,118.65,1,7682,1,110.0,130.5,92.68292683,80.09777428,71.38150431,53.94896438,1
2014,107/03/14,16864506,2216477280,129.5,134.5,127.5,120.45,1,10031,1,112.0,134.5,80.0,80.06518285,74.27606383,62.69782577,1
2015,107/03/15,16398791,2198872740,130.0,140.0,129.0,122.6,10,10502,0,112.0,140.0,100.0,86.7101219,78.42074985,61.84200575,1
2016,107/03/16,14368706,1963113810,140.0,140.0,134.0,124.5,-5,8858,1,113.5,140.0,81.13207547,84.85077309,80.56409093,71.99072661,1
2017,107/03/19,7013283,951321488,135.5,137.0,134.0,126.9,1,4763,0,114.0,140.0,84.61538462,84.77231027,81.96683071,76.3558716,1
2018,107/03/20,9084317,1198530661,134.0,134.5,129.5,128.75,-3,5379,0,116.5,140.0,70.21276596,79.91912883,81.28426342,84.01453259,1
2019,107/03/21,5860552,784695916,134.0,135.0,132.0,130.55,0,3881,0,119.0,140.0,66.66666667,75.50164144,79.35672276,87.06688539,1
2020,107/03/22,9549046,1235769800,134.0,135.5,125.5,131.0,-6.5,5885,1,122.0,140.0,25.0,58.66776096,72.46040216,100.0456846,1
2021,107/03/23,13708091,1734611177,121.5,130.5,121.0,132.0,3,8312,0,121.0,140.0,44.73684211,54.02412134,66.31497522,90.89668298,1
2022,107/03/26,8135112,1048516724,130.0,131.0,127.0,131.9,-2.5,5138,0,121.0,140.0,31.57894737,46.54239668,59.72411571,86.08755376,1
2023,107/03/27,18167482,2274122518,130.5,132.5,121.5,131.25,-4.5,10444,0,121.0,140.0,7.894736842,33.6598434,51.03602494,85.78838801,0
2024,107/03/28,37081200,4282015902,119.0,120.0,110.5,129.35,-11.5,20677,1,110.5,140.0,1.694915254,23.00486735,41.69230574,79.06718253,0
2025,107/03/29,34053618,3754171983,112.0,113.5,105.5,126.6,1.5,19319,0,105.5,137.0,22.22222222,22.74398564,35.37619904,60.64062585,0
2026,107/03/30,17413851,1935230647,113.5,114.5,108.0,123.95,-4,10097,1,105.5,135.5,10.0,18.49599043,29.74946284,52.25640766,0
2027,107/03/31,8113480,891289507,109.0,111.5,107.0,121.5,3,5151,1,105.5,135.5,20.0,18.99732695,26.16541754,40.50159873,0
2028,107/04/02,12046917,1368066647,113.0,116.0,111.5,119.4,0.5,6981,0,105.5,135.5,21.66666667,19.88710686,24.07264731,32.44372823,0
2029,107/04/03,7174677,791361958,110.0,111.5,108.5,117.25,-0.5,4178,0,105.5,132.5,22.22222222,20.66547865,22.93692443,27.47981598,0
2030,107/04/09,5790758,643849455,112.0,113.0,109.0,115.55,-2,3283,0,105.5,132.5,14.81481481,18.71525737,21.52970207,27.15859148,0
2031,107/04/10,3753066,414470760,110.5,112.5,108.5,113.55,0,2547,1,105.5,132.5,14.81481481,17.41510985,20.15817133,25.6442943,0
2032,107/04/11,9316072,1061007564,111.5,116.5,110.0,112.05,2.5,5656,1,105.5,120.0,44.82758621,26.55260197,22.28964821,13.7637407,0
2033,107/04/12,5376115,614676495,114.0,116.5,113.0,111.1,1,3322,0,105.5,116.5,68.18181818,40.42900737,28.33610127,4.150289049,0
2034,107/04/13,4563861,520482293,113.5,116.0,113.0,111.3,0,2895,1,107.0,116.5,63.15789474,48.00530316,34.8925019,8.666899369,0
2035,107/04/16,9988416,1160924455,114.0,118.0,114.0,111.7,3.5,5981,0,107.0,118.0,86.36363636,60.79141423,43.52547267,8.993589566,1
2036,107/04/17,7439049,841058988,116.5,116.5,110.5,111.9,-6,4790,0,108.5,118.0,21.05263158,47.54515335,44.86536623,39.505792,0
2037,107/04/18,17443021,1840791166,112.0,113.5,101.5,111.05,-7.5,9612,1,101.5,118.0,9.090909091,34.72707193,41.4859348,55.00366054,0
2038,107/04/19,7334669,779627246,104.5,108.5,104.5,110.5,3.5,4373,1,101.5,118.0,30.3030303,33.25239139,38.74142033,49.71947821,0
2039,107/04/20,4003177,423599939,106.0,107.5,103.5,110.05,0.5,2463,0,101.5,118.0,33.33333333,33.27937204,36.92073756,44.20346862,0
2040,107/04/23,8955134,912279534,106.5,107.0,100.5,109.2,-6,5397,0,100.5,118.0,2.857142857,23.13862898,32.32670137,50.70284615,0
2041,107/04/24,16068316,1505328013,92.1,96.0,91.9,107.53,-8.2,9451,1,91.9,118.0,3.448275862,16.57517794,27.07619356,48.0782248,0
2042,107/04/25,12687637,1194256630,92.8,97.3,92.3,105.65,0.4,8261,0,91.9,118.0,4.980842912,12.7103996,22.28759557,41.44198752,0
2043,107/04/26,15478807,1395630502,95.4,95.4,85.6,102.95,-7.2,8650,1,85.6,118.0,1.234567901,8.885122364,17.8201045,35.69006878,0
2044,107/04/27,18291067,1704883935,88.8,94.6,88.8,101.11,8.6,9472,1,85.6,116.5,29.12621359,15.63215277,17.09078726,20.00805623,0
2045,107/04/30,8276536,781929286,93.7,96.0,92.8,99.01,0.9,5238,0,85.6,113.5,35.48387097,22.24939217,18.81032223,11.93218235,0
2046,107/05/02,6944653,666083682,97.8,98.4,93.4,97.3,-2.1,4571,1,85.6,108.5,34.06113537,26.1866399,21.26909479,11.43400455,0
2047,107/05/03,7301379,692606512,94.9,96.8,93.3,96.37,0.3,4989,0,85.6,107.5,36.98630137,29.78652706,24.10823888,12.75166252,0
2048,107/05/04,4969066,466921261,95.0,95.6,92.2,95.05,-0.4,3233,1,85.6,107.0,35.98130841,31.85145418,26.68931064,16.36502358,0
2049,107/05/07,3553654,333594309,95.5,95.6,93.0,93.71000000000001,0.3,2310,1,85.6,98.4,62.5,42.06763612,31.81541914,11.31098517,0
2050,107/05/08,16136243,1620994804,94.5,102.5,94.5,93.86,8.9,8620,0,85.6,102.5,100.0,61.37842408,41.66975412,2.252414193,1
2051,107/05/09,15680156,1625003330,103.0,106.0,101.0,94.72999999999999,-1,8914,1,85.6,106.0,77.94117647,66.89934154,50.07961659,16.44016669,1
2052,107/05/10,13181918,1400160726,102.5,108.5,102.5,96.06,5,8455,0,88.8,108.5,89.84771574,74.54879961,58.23601093,25.61043358,1
2053,107/05/11,10764642,1149936268,108.5,110.5,103.5,97.86,-2.5,6827,1,92.2,110.5,64.48087432,71.19282451,62.55494879,45.27919735,1
2054,107/05/14,11597221,1221487313,105.0,107.5,101.5,98.9,1,7443,0,92.2,110.5,69.94535519,70.7770014,65.29563299,54.33289618,1
2055,107/05/15,12869062,1304294529,105.5,106.0,99.3,99.28999999999999,-5.6,7945,0,92.2,110.5,39.3442623,60.2994217,63.63022923,70.29184429,1
2056,107/05/16,7351054,727103646,99.2,101.0,97.7,99.72,-1.7,5016,1,92.2,110.5,30.05464481,50.2178294,59.15942929,77.04262906,1
2057,107/05/17,14962737,1534545876,98.6,106.5,97.5,100.7,5.8,9836,0,93.0,110.5,60.0,53.47855294,57.26580384,64.84030564,1
2058,107/05/18,8352992,844424700,103.5,104.0,99.5,101.37,-3.5,5133,1,94.5,110.5,34.375,47.11070196,53.88076988,67.42090572,1
2059,107/05/21,9086780,940512680,102.0,104.5,102.0,102.21000000000001,2,5667,1,97.5,110.5,34.61538462,42.94559618,50.23571198,64.81594358,0
2060,107/05/22,14556685,1542749815,103.0,108.5,102.5,102.80999999999999,6.5,8354,0,97.5,110.5,84.61538462,56.83552566,52.43564987,43.6358983,1
2061,107/05/23,8797803,939869211,108.5,109.0,105.5,103.21,-3,5210,1,97.5,110.5,61.53846154,58.40317095,54.42482356,46.46812879,1
2062,107/05/24,12626862,1376809518,106.5,110.5,106.0,103.41,3,7570,1,97.5,110.5,84.61538462,67.14057551,58.66340754,41.70907162,1
2063,107/05/25,11627297,1274415014,108.5,112.0,107.0,103.96,1,6947,1,97.5,112.0,82.75862069,72.34659057,63.22446855,44.98022452,1
2064,107/05/28,15076366,1731311898,112.0,116.5,111.5,104.91,5,8863,0,97.5,116.5,89.47368421,78.05562178,68.16818629,48.39331532,1
2065,107/05/29,9466116,1084330108,117.0,117.5,112.5,106.27000000000001,-1.5,5777,0,97.5,117.5,77.5,77.87041452,71.40226237,58.46595807,1
2066,107/05/30,8818628,971301080,111.0,111.5,108.5,107.5,-3,5146,0,99.5,117.5,58.33333333,71.35805413,71.38752629,71.44647062,1
2067,107/05/31,7615082,844935938,112.0,114.0,108.0,107.95,-2,4910,1,102.0,117.5,38.70967742,60.47526189,67.75010482,82.29979069,1
2068,107/06/01,6844637,755249570,108.5,112.0,108.0,109.05,3,4099,1,102.5,117.5,56.66666667,59.20573015,64.90197993,76.2944795,1
2069,107/06/04,6767196,767896952,113.0,115.5,111.5,110.05,1,4343,1,105.5,117.5,54.16666667,57.52604232,62.44333406,72.27791754,1
2070,107/06/05,6329337,717712909,113.0,115.0,112.0,110.45,0.5,3871,1,106.0,117.5,56.52173913,57.19127459,60.69264757,67.69539353,1
2071,107/06/06,5979551,681555763,113.0,115.5,112.5,111.25,1,3753,1,107.0,117.5,61.9047619,58.76243703,60.04924406,62.62285811,1
2072,107/06/07,16055499,1905616881,116.0,121.0,116.0,112.35,6,9696,0,108.0,121.0,88.46153846,68.66213751,62.92020854,51.43635061,1
2073,107/06/08,10112153,1185812813,120.0,120.0,116.0,113.05,-3,5225,0,108.0,121.0,65.38461538,67.56963013,64.47001574,58.27078695,1
2074,107/06/11,5379891,621298574,117.0,118.0,113.5,113.1,-1.5,3176,1,108.0,121.0,53.84615385,62.99513804,63.97838984,65.94489344,1
2075,107/06/12,12774638,1536715236,116.5,123.0,116.5,113.75,4.5,7419,0,108.0,123.0,76.66666667,67.55231425,65.16969797,60.40446543,1
2076,107/06/13,8151288,969944548,120.5,122.0,116.5,114.4,-3,4703,1,108.0,123.0,56.66666667,63.92376505,64.754387,66.41563089,1
2077,107/06/14,8463684,998155396,116.5,120.0,115.0,115.55,3,4523,1,111.5,123.0,69.56521739,65.80424917,65.10434106,63.70452483,1
2078,107/06/15,27362137,3419150988,120.5,128.5,119.5,116.85,4.5,14974,0,112.0,128.5,72.72727273,68.11192369,66.1068686,62.09675842,1
2079,107/06/19,6482050,785791421,124.0,124.0,118.5,117.5,-5.5,4166,0,112.5,128.5,37.5,57.90794912,63.37389544,74.30578807,1
2080,107/06/20,9432373,1084869895,119.5,119.5,111.0,117.75,-3.5,6008,1,111.0,128.5,22.85714286,46.22434704,57.65737931,80.52344385,1
2081,107/06/21,4513293,527989988,116.0,118.5,115.5,118.0,1,2969,0,111.0,128.5,28.57142857,40.34004088,51.88493316,74.97471773,1
2082,107/06/22,4726111,545307208,115.0,118.0,113.5,117.5,-1.5,3034,0,111.0,128.5,20.0,33.56002725,45.77663119,70.20983907,0
2083,107/06/25,4652199,531368186,115.5,117.0,111.5,117.1,-2,2875,1,111.0,128.5,8.571428571,25.23049436,38.92791892,66.32276803,0
2084,107/06/26,6424608,731054329,112.0,116.5,111.5,117.25,4,3972,0,111.0,128.5,31.42857143,27.29652005,35.05078596,50.55931778,0
2085,107/06/27,4384110,506938930,115.0,117.5,113.0,116.6,-3.5,2876,0,111.0,128.5,11.42857143,22.00720384,30.70292525,48.09436808,0
2086,107/06/28,5025431,571607484,113.5,115.5,111.0,116.2,-0.5,2981,1,111.0,128.5,8.571428571,17.52861209,26.31148753,43.87723842,0
2087,107/06/29,4375800,501579595,114.5,115.5,113.5,115.75,2.5,2678,0,111.0,124.0,30.76923077,21.94215165,24.85504224,30.68082342,0
2088,107/07/02,4195540,488815060,116.5,118.0,115.0,114.85,0,2712,0,111.0,119.5,47.05882353,30.31437561,26.67482003,19.39570887,0
2089,107/07/03,7217295,803101502,116.0,116.5,107.5,113.8,-7,4159,0,107.5,118.5,4.545454545,21.72473525,25.02479177,31.6249048,0
2090,107/07/04,4114986,436329508,108.0,109.5,104.0,112.9,-2,2466,0,104.0,118.0,14.28571429,19.2450616,23.09821505,30.80452194,0
2091,107/07/05,3696838,386403814,106.0,106.5,102.0,111.55,-3.5,2166,0,102.0,118.0,3.125,13.87170773,20.02271261,32.32472236,0
2092,107/07/06,4975350,505026800,105.0,106.5,99.9,110.15,-2,2673,0,99.9,118.0,3.314917127,10.35277753,16.79940092,29.69264768,0
2093,107/07/09,2739732,273172743,99.8,101.0,98.6,108.88,X0.00,1920,1,98.6,118.0,6.18556701,8.963707357,14.18750306,24.63509447,0
2094,107/07/10,5803206,612648343,100.5,109.0,100.5,108.08,8.7,3881,0,98.6,118.0,51.03092784,22.98611418,17.12037344,5.388891942,0
2095,107/07/11,4776117,507282077,106.0,108.0,104.0,107.53,-1,3096,1,98.6,118.0,45.87628866,30.61617234,21.61897307,3.62457453,0
2096,107/07/12,3512401,381801505,106.5,110.0,106.0,107.17999999999999,1.5,2291,1,98.6,118.0,53.60824742,38.28019737,27.1727145,4.957748774,0
2097,107/07/13,5232992,582687112,111.0,113.0,109.5,106.78,2,3410,1,98.6,116.5,69.27374302,48.61137925,34.31893609,5.734049756,0
2098,107/07/16,2341217,261042087,112.0,113.0,110.5,106.42999999999999,0.5,1636,0,98.6,113.0,89.58333333,62.26869728,43.63552315,6.369174894,1
2099,107/07/17,2514011,278810688,112.0,113.5,108.5,106.53,-2.5,1590,0,98.6,113.5,69.79865772,64.77868409,50.68324346,22.49236221,1
2100,107/07/18,3322997,356930182,110.0,111.0,105.0,106.53,-3,2344,0,98.6,113.5,49.66442953,59.74059924,53.70236206,41.62588769,1
2101,107/07/19,3373375,355828875,107.0,107.5,104.0,106.88,0,2166,0,98.6,113.5,49.66442953,56.381876,54.59553337,51.02284811,1
2102,107/07/20,3284982,347529099,106.5,107.5,104.0,107.42999999999999,0,2199,0,100.5,113.5,42.30769231,51.69048144,53.62718273,57.5005853,1
2103,107/07/23,12473494,1192663520,95.4,97.4,95.4,106.99000000000001,-10.6,4891,1,95.4,113.5,0.0,34.46032096,47.2382288,72.79404449,0
2104,107/07/24,15226278,1441078000,94.4,97.5,92.5,105.89000000000001,2.1,7806,0,92.5,113.5,23.80952381,30.91005524,41.79550428,63.56640237,0
2105,107/07/25,14216163,1345724194,95.6,97.0,92.8,104.64000000000001,-2.5,8827,1,92.5,113.5,11.9047619,24.57495746,36.05532201,59.0160511,0
2106,107/07/26,8431271,813920603,96.0,97.9,95.3,103.29,0.5,5752,0,92.5,113.5,14.28571429,21.14520974,31.08528459,50.96543428,0
2107,107/07/27,5348038,503925895,95.0,95.2,93.5,101.67,-0.7,3512,0,92.5,113.5,10.95238095,17.74760014,26.63938977,44.42296903,0
2108,107/07/30,13505722,1204850757,94.4,94.9,85.8,99.22,-7.8,8221,1,85.8,111.0,4.761904762,13.41903502,22.23260485,39.85974453,0
2109,107/07/31,9063775,806410123,86.2,90.8,85.6,97.24000000000001,2.2,6314,1,85.6,107.5,16.43835616,14.4254754,19.63022837,30.03973431,0
2110,107/08/01,5560916,505199056,90.5,91.6,90.0,95.71000000000001,1.5,3601,0,85.6,107.5,23.28767123,17.37954068,18.87999914,21.88091606,0
2111,107/08/02,4888403,436716426,91.5,91.5,88.3,94.05,-1.3,3214,1,85.6,97.9,30.89430894,21.88446343,19.88148724,15.87553484,0
2112,107/08/03,3726766,334032840,90.5,90.6,88.5,92.41,0.2,2159,0,85.6,97.9,32.5203252,25.42975069,21.73090839,14.33322378,0
2113,107/08/06,5066921,444309624,86.0,89.4,86.0,91.81,-0.2,3331,1,85.6,97.9,30.89430894,27.25127011,23.57102896,16.21054667,0
2114,107/08/07,2780038,251283520,89.5,91.3,89.5,91.05,0.5,1954,1,85.6,97.9,34.95934959,29.82062994,25.65422929,17.32142798,0
2115,107/08/08,1725402,155549818,89.9,90.7,89.9,90.55999999999999,0.2,1156,1,85.6,95.2,46.875,35.50541996,28.93795951,15.80303861,0
2116,107/08/09,3651982,325558568,89.8,91.0,87.1,90.10999999999999,0.9,2196,1,85.6,94.9,58.06451613,43.02511868,33.63367923,14.85080034,0
2117,107/08/10,2853095,258307385,90.1,91.8,89.7,89.78,0.5,1864,0,85.6,91.8,95.16129032,60.40384256,42.55706701,6.863515905,1
2118,107/08/13,5711597,498902793,90.5,90.5,84.3,89.88,-3.5,3625,1,84.3,91.8,49.33333333,56.71367282,47.27593561,28.4004612,1
2119,107/08/14,2704417,241238007,90.4,90.7,87.4,89.97999999999999,2.2,1961,0,84.3,91.8,78.66666667,64.03133743,52.86106955,30.52053379,1
2120,107/08/15,3278857,292658056,90.4,90.5,88.4,89.89,-0.4,2219,1,84.3,91.8,73.33333333,67.13200273,57.61804728,38.59013637,1
2121,107/08/16,4974866,450170881,88.5,92.3,86.8,90.15,2.2,3314,0,84.3,92.3,96.25,76.83800182,64.02469879,38.39809274,1
2122,107/08/17,3972806,364740362,91.8,93.0,90.0,90.19,-2,2334,0,84.3,93.0,65.51724138,73.06441501,67.03793753,54.98498258,1
2123,107/08/20,3544506,317195658,90.0,90.8,88.6,90.17,-0.8,2246,1,84.3,93.0,56.32183908,67.48355637,67.18647714,66.5923187,1
2124,107/08/21,3397025,308495780,89.4,92.1,88.9,90.33,2.3,2239,1,84.3,93.0,82.75862069,72.57524447,68.98273292,61.79770981,1
2125,107/08/22,6169377,577575303,91.5,95.5,91.5,90.67,2,4273,1,84.3,95.5,82.14285714,75.7644487,71.24330485,62.20101714,1
2126,107/08/23,2219359,205839991,92.6,93.9,92.0,90.94000000000001,0.2,1534,0,84.3,95.5,83.92857143,78.48582294,73.65747754,64.00078675,1
2127,107/08/24,2335420,215563389,93.1,93.1,90.9,91.04,-1.2,1566,1,86.8,95.5,65.51724138,74.16296242,73.8259725,73.15199267,1
2128,107/08/27,2045558,190963235,92.2,94.4,92.1,91.62,1.3,1463,0,86.8,95.5,80.45977011,76.26189832,74.63794777,71.39004669,1
2129,107/08/28,2721095,256473460,94.6,95.4,92.7,91.97999999999999,0,1910,1,86.8,95.5,80.45977011,77.66118892,75.64569482,71.61470663,1
2130,107/08/29,2163353,202166242,93.6,94.5,92.8,92.4,0.2,1381,0,88.6,95.5,78.26086957,77.86108247,76.38415737,73.43030718,1
2131,107/08/30,1911687,180217591,94.0,95.0,93.0,92.5,-1,1348,1,88.6,95.5,63.76811594,73.16342696,75.31058057,79.60488778,1
2132,107/08/31,1552187,144712978,93.0,94.5,92.3,92.94000000000001,1.4,968,1,88.9,95.5,83.33333333,76.55339575,75.72485229,74.06776538,1
2133,107/09/03,2040062,191648756,93.9,94.9,93.1,93.51,0.5,1347,1,90.9,95.5,86.95652174,80.02110441,77.15693633,71.42860018,1
2134,107/09/04,8885046,891747113,98.0,104.0,98.0,94.19,3.4,5733,1,90.9,104.0,56.48854962,72.17691948,75.49693072,82.13695319,1
2135,107/09/05,6864911,686762658,98.4,101.5,98.0,94.78999999999999,1.2,4411,1,90.9,104.0,65.64885496,70.00089797,73.6649198,80.99296346,1
2136,107/09/06,3656851,364321700,99.6,100.5,98.5,95.41999999999999,0.5,2582,0,92.1,104.0,66.38655462,68.79611686,72.04198549,78.53372275,1
2137,107/09/07,4802775,471113075,99.2,101.5,95.1,95.85999999999999,-3.1,3160,0,92.3,104.0,39.31623932,58.96949101,67.68448733,85.11447996,1
2138,107/09/10,5883511,547887223,96.5,96.6,90.5,95.78,-3.9,3828,0,90.5,104.0,18.51851852,45.48583351,60.28493606,89.88314114,0
2139,107/09/11,3047000,284644600,93.5,94.7,92.1,95.69000000000001,-0.1,1997,0,90.5,104.0,17.77777778,36.24981493,52.27322902,84.32005718,0
2140,107/09/12,10220180,867478956,89.9,89.9,83.7,94.66,-9.2,5492,0,83.7,104.0,0.0,24.16654329,42.90433377,80.37991474,0
2141,107/09/13,19076053,1517697581,83.0,83.0,76.2,93.05000000000001,-6.8,12248,1,76.2,104.0,2.517985612,16.9503574,34.25300831,68.85831015,0
2142,107/09/14,16631377,1286507980,79.6,80.1,74.0,91.61,3.1,11266,0,74.0,104.0,20.0,17.96690493,28.82430719,50.5391117,0
2143,107/09/17,5225217,413051061,79.1,80.6,78.0,89.95,-1.7,3520,1,74.0,101.5,15.63636364,17.19005783,24.94622407,40.45855654,0
2144,107/09/18,5503510,427147140,76.0,79.5,75.0,88.07000000000001,1.2,3729,0,74.0,101.5,20.0,18.12670522,22.67305112,31.76574292,0
