volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
35465824,8716801768,248.0,248.0,243.5,245.0,12437,241.5,251.0,36.84210526,34.01423136,33.72034784,33.1325808,0
25268994,6231896018,244.5,249.0,243.5,245.5,11912,242.0,251.0,38.88888889,35.6391172,34.35993763,31.80157847,1
21777935,5391978180,246.5,248.5,246.5,248.0,8813,242.0,249.5,80.0,50.42607814,39.7153178,18.29379712,0
20476657,5028226522,248.5,248.5,244.0,245.0,6898,242.0,249.5,40.0,46.95071876,42.12711812,32.47991684,0
19946548,4885963546,246.0,246.0,244.0,244.5,5549,242.0,249.5,33.33333333,42.41159028,42.22194217,41.84264595,0
21608528,5251556179,243.0,244.0,242.0,243.5,8436,242.0,249.0,21.42857143,35.41725066,39.95371167,49.02663368,0
42756389,10232256860,243.0,243.5,237.5,238.0,18381,237.5,249.0,4.347826087,25.06077581,34.98939971,54.84664753,0
44768048,10668587090,239.5,241.5,236.5,238.0,12132,236.5,249.0,12.0,20.70718387,30.2286611,49.27161556,0
33230989,8081404960,242.0,244.5,241.0,244.5,10987,236.5,249.0,64.0,35.13812258,31.86514826,25.31919962,0
129890087,29837344632,228.0,231.5,228.0,229.0,46349,228.0,249.0,4.761904762,25.01271664,29.58100439,38.71757988,0
71901975,16282275410,226.5,227.5,225.0,226.5,22048,225.0,248.5,6.382978723,18.802804,25.98827093,40.35920477,0
45206892,10233860296,225.0,227.5,225.0,227.0,13970,225.0,248.5,8.510638298,15.3720821,22.44954132,36.60445975,0
48975110,11032111105,225.5,226.0,224.0,225.0,15136,224.0,246.0,4.545454545,11.76320625,18.88742963,33.13587638,0
48176657,10766085521,225.0,225.5,221.0,222.0,16253,221.0,244.5,4.255319149,9.260577215,15.67847882,28.51428204,1
34443459,7679131764,225.0,225.5,221.0,223.5,10859,221.0,244.5,10.63829787,9.719817434,13.69225836,21.63714021,0
28500789,6448117416,224.5,228.0,222.5,227.0,9480,221.0,244.5,25.53191489,14.99051659,14.1250111,12.39400013,0
38436942,8633492540,227.0,227.5,222.5,223.0,11445,221.0,244.5,8.510638298,12.83055716,13.69352645,15.41946505,0
33507731,7399813831,221.0,222.5,220.0,220.5,12287,220.0,231.5,4.347826087,10.00298013,12.46334435,17.38407277,1
28477722,6330594053,221.0,224.0,220.5,223.0,8445,220.0,228.0,37.5,19.16865342,14.69844737,5.758035273,0
23751759,5309421525,225.0,225.5,221.5,223.5,8951,220.0,228.0,43.75,27.36243562,18.91977679,2.03445913,0
40324763,9146327464,224.0,228.5,223.5,228.0,13229,220.0,228.5,94.11764706,49.61417276,29.15124211,-11.77461919,0
35597934,8188991070,228.5,232.0,228.5,229.5,12616,220.0,232.0,79.16666667,59.46500406,39.25582943,-1.16251984,0
27530377,6337230710,231.0,231.5,229.0,229.5,11051,220.0,232.0,79.16666667,66.03222493,48.1812946,12.47943393,0
30693910,7138428530,232.0,234.0,230.5,233.0,11920,220.0,234.0,92.85714286,74.97386424,57.11215114,21.38872495,0
23577637,5502726121,234.5,234.5,232.5,233.0,7666,220.0,234.5,89.65517241,79.86763363,64.69731197,34.35666866,0
23771769,5493470187,233.5,234.0,229.5,230.5,7810,220.0,234.5,72.4137931,77.38302012,68.92588136,52.01160383,1
14834107,3408682013,229.5,230.5,228.5,230.5,5398,220.5,234.5,71.42857143,75.39820389,71.0833222,62.45355882,1
27702737,6322484836,231.0,231.5,226.5,226.5,8428,221.5,234.5,38.46153846,63.08598208,68.41754216,79.08066232,1
28187541,6327474145,225.5,227.5,223.5,223.5,9720,223.5,234.5,0.0,42.05732139,59.6308019,94.77776294,1
16417815,3751438835,225.0,230.0,225.0,229.0,7591,223.5,234.5,50.0,44.70488092,54.65549491,74.55672288,1
22422097,5175634112,230.0,233.5,229.0,229.0,6963,223.5,234.5,50.0,46.46992062,51.92697015,62.8410692,1
26737899,6146178621,231.5,231.5,228.5,228.5,5059,223.5,234.5,45.45454545,46.13146223,49.99513417,57.72247806,1
13450610,3082675140,229.5,230.0,228.5,229.0,4240,223.5,234.5,50.0,47.42097482,49.13708106,52.56929353,1
16486294,3769909946,228.5,229.5,228.0,228.5,5474,223.5,234.0,47.61904762,47.48699909,48.58705373,50.78716303,1
17673270,4020203060,229.5,230.0,226.5,227.0,7239,223.5,233.5,35.0,43.32466606,46.83292451,53.84944141,0
25770776,5782293276,226.5,226.5,223.5,225.0,11400,223.5,233.5,15.0,33.8831107,42.51631991,59.78273831,0
49667788,10997306304,224.0,224.0,220.5,221.0,21406,220.5,233.5,3.846153846,23.87079175,36.30114386,61.16184806,0
96587458,21553655265,221.5,224.0,220.5,224.0,12737,220.5,233.5,26.92307692,24.88822014,32.49683595,47.71406757,0
36652094,8209412370,224.5,226.5,224.0,224.0,7627,220.5,233.5,26.92307692,25.56650574,30.18672588,39.42716617,0
31257480,7131988670,227.5,229.0,227.0,229.0,9746,220.5,231.5,77.27272727,42.80191291,34.39178822,17.57153884,0
27714384,6329201896,230.0,230.0,226.5,229.0,8509,220.5,230.0,89.47368421,58.35917001,42.38091549,10.42440644,0
30375441,6961135060,229.0,230.0,227.0,230.0,9758,220.5,230.0,100.0,72.23944668,52.33375922,12.5223843,0
25277266,5809345446,231.0,231.5,228.0,230.0,9146,220.5,231.5,86.36363636,76.9475099,60.53834278,27.72000853,1
24192851,5493234408,229.0,229.0,226.0,227.0,7775,220.5,231.5,59.09090909,70.99530963,64.0239984,50.08137593,1
22028933,4980629259,226.5,227.0,225.0,226.0,6726,220.5,231.5,50.0,63.99687309,64.01495663,64.05112371,0
30189360,6837374510,225.0,229.0,224.0,229.0,8281,220.5,231.5,77.27272727,68.42215782,65.48402369,59.60775544,0
36081120,8311856296,229.0,232.0,228.0,232.0,10687,224.0,232.0,100.0,78.94810521,69.97205086,52.01994217,0
36932041,8423126398,230.0,230.0,226.5,226.5,12252,224.0,232.0,31.25,63.04873681,67.66427951,76.89536492,0
49506679,11291127719,225.0,231.0,224.0,231.0,10090,224.0,232.0,87.5,71.19915787,68.8425723,64.12940115,0
61142624,13754800554,225.5,226.0,224.0,225.0,19088,224.0,232.0,12.5,51.63277191,63.10597217,86.05237268,0
40708701,9175159127,224.5,227.5,223.5,226.0,13262,223.5,232.0,29.41176471,44.22576951,56.81257128,81.98617483,0
32572707,7379769339,227.5,228.0,226.0,226.5,9421,223.5,232.0,35.29411765,41.24855222,51.62456493,72.37659035,0
44211409,9994644852,224.5,227.5,224.0,227.5,14388,223.5,232.0,47.05882353,43.18530933,48.81147973,60.06382054,0
49058211,10749795782,220.0,220.5,218.0,218.0,17959,218.0,232.0,0.0,28.79020622,42.13772189,68.83275324,0
43080346,9242648746,215.5,216.0,212.5,214.5,15639,212.5,232.0,10.25641026,22.61227423,35.62923934,61.66316955,0
40863414,8742004301,216.0,216.0,212.5,213.0,12681,212.5,231.0,2.702702703,15.97575039,29.07807635,55.28272829,0
38816780,8231075920,211.0,214.5,210.0,212.0,10772,210.0,231.0,9.523809524,13.82510343,23.99375205,44.33104928,0
36848680,7919779720,212.0,217.0,212.0,216.5,8652,210.0,228.0,36.11111111,21.25377266,23.08042558,26.73373144,0
33496442,7257081470,218.5,219.0,214.0,214.0,8508,210.0,228.0,22.22222222,21.57658918,22.57914678,24.58426199,0
28663220,6173115899,215.5,218.0,213.5,214.5,7758,210.0,228.0,25.0,22.71772612,22.6253399,22.44056745,0
15359295,3324927032,217.0,217.5,215.5,216.0,5434,210.0,227.5,34.28571429,26.57372218,23.94146732,18.67695762,1
18225416,3904832940,214.0,215.0,213.0,214.5,5581,210.0,220.5,42.85714286,32.00152907,26.62815457,15.88140557,0
31344962,6779063394,217.5,217.5,215.0,217.0,8620,210.0,219.0,77.77777778,47.26027864,33.50552926,5.996030503,1
41165793,9100880393,219.5,223.0,218.5,221.5,14795,210.0,223.0,88.46153846,60.99403191,42.66836348,6.017026608,0
20196957,4498264914,223.0,224.0,222.0,222.0,6922,210.0,224.0,85.71428571,69.23411651,51.52361449,16.10261044,0
19854690,4355547100,220.0,220.0,218.0,220.0,7437,212.0,224.0,66.66666667,68.3782999,57.14184296,34.66892908,1
23806051,5246628771,218.0,222.0,218.0,220.5,7885,213.0,224.0,68.18181818,68.31280599,60.8654973,45.97087993,0
30419311,6799894334,222.5,224.5,222.5,224.5,11723,213.0,224.5,100.0,78.875204,66.86873287,42.85579061,0
16107254,3612296896,224.5,225.0,223.5,223.5,6321,213.0,225.0,87.5,81.750136,71.82920058,51.98732974,1
22554436,5003028272,222.5,223.5,221.0,221.5,8636,213.0,225.0,70.83333333,78.11120178,73.92320098,65.54719938,1
45802658,10221407834,223.0,224.0,222.0,223.0,12139,215.0,225.0,80.0,78.74080118,75.52906771,69.10560077,1
43976216,9930715930,225.5,227.0,224.5,224.5,12076,218.0,227.0,72.22222222,76.56794153,75.87535898,74.49019389,1
103652023,24367904428,235.0,237.5,233.0,237.5,39544,218.0,237.5,100.0,84.37862769,78.70978189,67.37209028,0
52269877,12621500480,239.0,245.0,238.5,241.0,19777,218.0,245.0,85.18518519,84.64748019,80.68901465,72.77208358,1
27468267,6599675515,240.0,241.5,238.5,241.0,10574,218.0,245.0,85.18518519,84.82671519,82.06824816,76.55131412,1
21530312,5173924310,239.0,241.0,239.0,240.5,8491,221.0,245.0,81.25,83.63447679,82.59032437,80.50201954,1
30856388,7435261120,241.0,242.5,239.5,241.0,10235,221.0,245.0,83.33333333,83.53409564,82.90491479,81.64655311,1
27129646,6605479210,242.0,244.5,241.0,244.5,12493,221.0,245.0,97.91666667,88.32828598,84.71270519,77.48154361,0
22803730,5585710909,244.5,245.5,244.0,245.5,9953,222.0,245.5,100.0,92.21885732,87.2147559,77.20655306,0
28202542,6912550610,243.5,246.0,242.0,246.0,9460,224.5,246.0,100.0,94.81257155,89.74736112,79.61694025,0
29777161,7375488342,247.0,248.0,246.5,248.0,11667,233.0,248.0,100.0,96.54171436,92.01214553,82.95300787,0
22775110,5611725541,249.0,249.5,243.5,244.5,10343,238.5,249.5,54.54545455,82.54296109,88.85575072,101.48133,0
25165097,6205758662,246.0,248.0,245.0,247.0,9585,238.5,249.5,77.27272727,80.78621649,86.16590597,96.92528495,0
22364568,5487396854,245.0,247.0,244.0,245.5,9732,239.0,249.5,61.9047619,74.49239829,82.27473675,97.83941366,1
24352418,5922738042,245.0,245.5,241.5,241.5,9665,239.5,249.5,20.0,56.32826553,73.62591301,108.221208,1
24382432,6011480272,245.0,247.5,244.5,247.5,10247,241.0,249.5,76.47058824,63.0423731,70.09806637,84.20945292,1
15128655,3740736404,247.0,248.0,246.0,247.0,7127,241.5,249.5,68.75,64.9449154,68.38034938,75.25121734,1
16125492,3961311040,246.5,247.0,244.5,245.0,6558,241.5,249.5,43.75,57.8799436,64.88021412,78.88075516,1
17881194,4302280285,241.5,243.0,239.0,240.5,9875,239.0,249.5,14.28571429,43.34853383,57.70298736,86.41189441,0
17488913,4262753253,245.0,245.0,242.5,243.5,7415,239.0,249.5,42.85714286,43.18473684,52.86357052,72.22123787,0
19236321,4642117523,244.5,244.5,239.5,241.5,8920,239.0,248.0,27.77777778,38.04908382,47.92540828,67.67805721,0
19155966,4587260340,238.0,241.5,238.0,239.0,9397,238.0,248.0,10.0,28.69938921,41.51673526,67.15142735,0
19634474,4707354383,239.5,241.0,239.0,239.5,6680,238.0,248.0,15.0,24.13292614,35.72213222,58.90054438,1
17014437,4068729103,239.5,240.0,238.0,239.5,6640,238.0,248.0,15.0,21.08861743,30.84429396,50.35564701,1
13871127,3328215657,239.0,241.0,238.5,241.0,5474,238.0,248.0,30.0,24.05907828,28.5825554,37.62950963,1
12679240,3063201922,241.5,242.5,240.5,242.0,5009,238.0,247.0,44.44444444,30.85420034,29.33977038,26.31091046,1
17216240,4200671070,243.0,244.5,243.0,244.5,5660,238.0,245.0,92.85714286,51.52184784,36.7337962,7.157692913,0
15446943,3772959070,245.5,246.0,243.0,243.5,5099,238.0,246.0,68.75,57.26456523,43.57738588,16.20302717,1
15579299,3825736755,246.0,246.5,244.5,245.0,7858,238.0,246.5,82.35294118,65.62735721,50.92737632,21.52741454,1
40410531,10075613779,248.5,250.0,248.0,249.5,16881,238.0,250.0,95.83333333,75.69601592,59.18358952,26.15873672,1
57633182,14784556456,253.5,259.0,253.5,259.0,25668,238.0,259.0,100.0,83.79734395,67.38817433,34.5698351,0
52622808,13914404873,264.5,268.0,262.5,263.5,22862,238.0,268.0,85.0,84.1982293,72.99152599,50.57811936,0
70000506,17920548387,257.5,259.0,254.0,256.0,19019,238.5,268.0,59.3220339,75.90616416,73.96307205,70.07688781,0
34510555,8901193266,259.0,260.0,256.5,257.0,11442,240.5,268.0,60.0,70.60410944,72.84341784,77.32203465,1
41455615,10654493061,258.5,259.5,255.5,257.5,9069,243.0,268.0,58.0,66.40273963,70.69652511,79.28409606,1
52706459,13833360422,260.0,264.5,259.0,264.0,16421,243.0,268.0,84.0,72.26849309,71.22051443,69.12455713,0
39779488,10467251488,268.0,268.0,261.0,261.0,11996,244.5,268.0,70.21276596,71.58325071,71.34142652,70.85777816,0
44746728,11753033262,263.0,264.0,260.5,264.0,15015,248.0,268.0,80.0,74.38883381,72.35722895,68.29401924,0
62851599,16669866076,266.5,266.5,262.5,264.5,15504,253.5,268.0,75.86206897,74.87991219,73.19812337,69.83454571,0
44981276,11709484991,263.0,263.5,258.0,260.0,14768,254.0,268.0,42.85714286,64.20565575,70.20063416,82.19059098,0
38415965,9987682900,261.0,262.0,258.0,260.5,12104,254.0,268.0,46.42857143,58.27996097,66.22707643,82.12130734,0
37959180,9721989110,260.0,260.0,253.5,255.0,14987,253.5,268.0,10.34482759,42.30158318,58.25191201,90.15256968,0
40034219,10379404959,257.0,261.5,257.0,261.0,15690,253.5,268.0,51.72413793,45.44243476,53.98208626,71.06138926,0
25041358,6483537091,262.5,262.5,257.0,258.0,10710,253.5,268.0,31.03448276,40.63978409,49.53465221,67.32438843,0
34381152,8771502830,256.5,257.0,254.0,254.5,11097,253.5,268.0,6.896551724,29.39203997,42.82044813,69.67726444,0
69978711,18074954749,258.0,260.0,257.0,258.0,14056,253.5,266.5,34.61538462,31.13315485,38.9246837,54.5077414,0
35577071,9225009310,261.5,261.5,257.5,260.0,9444,253.5,266.5,50.0,37.42210324,38.42382355,40.42726417,0
36500974,9510363894,261.5,261.5,258.0,261.5,10159,253.5,263.5,80.0,51.61473549,42.82079419,25.2329116,0
24978062,6552894296,261.5,264.0,260.5,263.5,10082,253.5,264.0,95.23809524,66.15585541,50.59914793,19.48573298,0
25061115,6577367245,263.0,263.5,261.0,263.5,7007,253.5,264.0,95.23809524,75.84993535,59.01607707,25.34836051,0
38495371,10185827315,264.0,266.0,262.0,265.0,11536,254.0,266.0,91.66666667,81.12217912,66.38477775,36.90997502,1
39645486,10412455506,266.0,266.0,260.0,262.5,13060,254.0,266.0,70.83333333,77.69256386,70.15403979,55.07699165,1
22409380,5882532290,262.0,264.0,261.0,263.0,11914,254.0,266.0,75.0,76.79504257,72.36770738,63.51303701,0
38391491,9926505357,262.0,263.0,257.0,257.5,17095,257.0,266.0,5.555555556,53.0485469,65.92798722,91.68686787,0
25228536,6527393860,257.5,260.0,257.0,260.0,9992,257.0,266.0,33.33333333,46.47680904,59.44426116,85.3791654,0
38009727,9690178362,257.0,257.5,254.0,254.0,15094,254.0,266.0,0.0,30.98453936,49.95768723,87.90398296,0
40396660,10101451270,250.0,253.0,248.5,250.0,16031,248.5,266.0,8.571428571,23.51350243,41.14295896,76.40187203,0
51083958,12426290240,245.5,246.5,241.0,243.5,20745,241.0,266.0,10.0,19.00900162,33.76497318,63.27691631,1
28933345,7051600725,243.5,245.0,242.0,244.0,11743,241.0,266.0,12.0,16.67266775,28.06753804,50.85727862,1
96033657,22115862239,233.5,233.5,227.0,227.5,37543,227.0,266.0,1.282051282,11.54246226,22.55917945,44.59261382,0
54439769,12650322522,231.0,237.0,229.0,237.0,17980,227.0,264.0,27.02702703,16.70398385,20.60744758,28.41437504,0
46471280,10766953220,234.0,234.0,230.5,230.5,16558,227.0,263.0,9.722222222,14.37672997,18.53054171,26.83816519,0
39129077,9155829047,229.5,237.0,229.0,237.0,15182,227.0,260.0,30.3030303,19.68549675,18.91552672,17.37558667,0
42887858,10318955161,241.5,243.0,238.0,238.5,17550,227.0,257.5,37.70491803,25.69197051,21.17434132,12.13908294,0
27793430,6587887632,238.0,239.0,235.5,236.5,10599,227.0,253.0,36.53846154,29.30746752,23.88538339,13.04121512,0
29648460,6927405460,231.0,236.5,230.0,236.0,12378,227.0,246.5,46.15384615,34.92292706,27.56456461,12.84783971,0
29275777,6872467149,232.5,238.0,231.5,237.0,10384,227.0,245.0,55.55555556,41.80046989,32.30986637,13.32865933,0
36757745,8538586595,232.0,234.0,230.0,230.0,13071,227.0,243.0,18.75,34.11697993,32.91223756,30.50275282,0
45480950,10426514872,230.0,231.0,227.0,229.5,17339,227.0,243.0,15.625,27.95298662,31.25915391,37.8714885,0
75524118,16643542368,220.5,222.0,219.5,219.5,27514,219.5,243.0,0.0,18.63532441,27.05121075,43.88298341,0
54073644,11941421696,223.0,224.0,217.0,221.0,17106,217.0,243.0,15.38461538,17.55175474,23.88472541,36.55066676,0
18463792,4107663616,223.0,224.0,221.0,222.5,7679,217.0,243.0,21.15384615,18.75245188,22.17396757,29.01699894,0
29085931,6487213284,221.0,225.0,220.5,223.0,8574,217.0,239.0,27.27272727,21.59254367,21.9801596,22.75539146,0
59933201,13844478353,228.0,234.0,228.0,234.0,19183,217.0,238.0,80.95238095,41.3791561,28.44649177,2.581163103,0
44514797,10480329245,236.0,237.0,233.0,235.5,11435,217.0,238.0,88.0952381,56.95118343,37.94805566,-0.058199896,0
30785361,7249667833,236.5,236.5,233.5,236.5,11223,217.0,237.0,97.5,70.46745562,48.78785564,5.428655691,0
28157065,6592130635,233.0,235.5,232.0,235.0,6994,217.0,237.0,90.0,76.97830375,58.18467168,20.59740754,0
35501176,8311988968,234.0,235.5,232.5,234.5,7013,217.0,237.0,87.5,80.48553583,65.61829306,35.88380753,0
39842652,9337023278,233.0,236.0,232.5,234.0,7387,217.0,237.0,85.0,81.99035722,71.07564778,49.24622891,1
28086146,6645771069,237.5,237.5,236.0,236.5,9461,220.5,237.5,94.11764706,86.03278717,76.06136091,56.1185084,0
23792081,5526997792,234.5,234.5,231.0,231.0,7886,220.5,237.5,61.76470588,77.94342674,76.68871619,74.17929508,1
26202445,6101377163,230.0,234.5,230.0,231.5,6252,228.0,237.5,36.84210526,64.24298625,72.54013954,89.13444613,0
37565127,8504691960,224.5,228.0,224.5,227.5,11507,224.5,237.5,23.07692308,50.52096519,65.20041476,94.55931389,1
24565279,5639284241,230.0,231.0,228.5,228.5,6007,224.5,237.5,30.76923077,43.93705372,58.11262774,86.4637758,0
22230228,5124189444,229.5,232.0,228.5,231.0,5996,224.5,237.5,50.0,45.95803581,54.0610971,70.26721968,1
47138909,10696822542,229.0,229.0,225.0,226.0,16009,224.5,237.5,11.53846154,34.48484439,47.53567953,73.63734981,0
51034754,11355347628,225.0,225.0,221.0,222.0,16289,221.0,237.5,6.060606061,25.01009828,40.02715245,70.06126078,0
45686756,9995960780,219.0,220.5,218.0,218.0,16874,218.0,237.5,0.0,16.67339885,32.24256791,63.38090604,0
38478343,8361178460,214.5,220.0,214.0,219.0,13580,214.0,234.5,24.3902439,19.24568054,27.91027212,45.23945529,0
22060610,4867686945,221.5,222.0,219.0,219.0,9095,214.0,234.5,24.3902439,20.96053499,25.59369308,34.86000925,0
15553334,3406422046,220.5,220.5,217.0,218.5,6164,214.0,232.0,25.0,22.30702333,24.49813649,28.88036283,0
35267804,7847501792,219.0,224.0,218.5,223.0,9422,214.0,232.0,50.0,31.53801555,26.84476285,17.45825744,0
32676349,7239283641,220.0,224.5,219.0,224.0,10170,214.0,232.0,55.55555556,39.54386222,31.07779597,14.14566347,0
24759026,5560623349,222.5,227.0,222.0,226.5,8316,214.0,229.0,83.33333333,54.14035259,38.76531484,8.015239351,0
46206207,10629450003,231.5,231.5,229.0,229.0,15849,214.0,231.5,85.71428571,64.66499697,47.39854222,12.86563272,0
57352957,12995823319,229.5,231.0,225.5,225.5,10931,214.0,231.5,65.71428571,65.01475988,53.27061477,29.78232455,0
49612186,11579966474,231.0,235.0,231.0,235.0,19747,214.0,235.0,100.0,76.67650659,61.07257871,29.86472296,0
41947162,9791147799,233.0,234.5,231.0,234.0,12545,217.0,235.0,94.44444444,82.59915254,68.24810332,39.54600488,1
45634576,10316394736,226.5,227.5,225.0,226.0,15703,217.0,235.0,50.0,71.73276836,69.40965833,64.76343828,0
40181112,8853295746,220.0,222.0,219.5,220.0,15702,218.5,235.0,9.090909091,50.8521486,63.22382176,87.96716806,0
31997568,7097739916,222.5,223.5,220.5,221.0,8315,219.0,235.0,12.5,38.06809907,54.83858086,88.37954445,0
26229461,5744814170,219.5,220.0,218.5,219.0,8650,218.5,235.0,3.03030303,26.38883372,45.35533181,83.288328,0
27395220,6067551383,220.0,223.0,219.0,222.5,8509,218.5,235.0,24.24242424,25.6733639,38.79467584,65.03729973,0
32926379,7418108779,223.5,227.0,222.5,226.5,9117,218.5,235.0,48.48484848,33.27719209,36.95551459,44.31215959,0
32433141,7345479366,227.0,227.5,225.0,226.0,8635,218.5,235.0,45.45454545,37.33630988,37.08244635,36.5747193,0
43226159,9570070114,223.0,223.5,220.5,222.5,10454,218.5,234.5,25.0,33.22420659,35.79636643,40.94068612,0
18964952,4229977248,221.0,225.0,220.0,223.5,6449,218.5,227.5,55.55555556,40.66798958,37.42024081,30.92474329,0
30270541,6713448829,221.0,223.0,220.5,222.5,10521,218.5,227.5,44.44444444,41.92680787,38.92242983,32.91367376,0
23415082,5255393450,222.0,225.5,222.0,225.5,7875,218.5,227.5,77.77777778,53.87713117,43.90733028,23.96772849,0
38697116,8573665030,221.0,222.5,221.0,221.0,10528,218.5,227.5,27.77777778,45.17734671,44.33066909,42.63731385,0
46947532,10401202852,219.0,224.0,219.0,223.5,9554,219.0,227.5,52.94117647,47.76528996,45.47554271,40.89604821,0
5185247,1145814834,220.0,221.5,220.0,221.5,2229,219.0,227.5,29.41176471,41.64744821,44.19951121,49.30363721,1
23376100,5151549100,221.5,221.5,219.5,220.0,6122,219.0,227.5,11.76470588,31.6865341,40.02851884,56.71248832,0
19402777,4198767163,215.5,218.0,215.0,217.5,8065,215.0,225.5,23.80952381,29.060864,36.37263389,50.99617368,0
16893259,3678108462,218.5,219.5,216.0,216.5,6998,215.0,225.5,14.28571429,24.1358141,32.29369396,48.60945369,0
21915484,4874845852,222.0,224.0,220.5,223.0,9531,215.0,225.5,76.19047619,41.48736813,35.35825202,23.1000198,0
30156773,6762447425,223.5,225.5,222.5,225.5,10247,215.0,225.5,100.0,60.99157875,43.90269426,9.724925283,0
32900482,7276419230,226.5,226.5,219.0,219.5,12329,215.0,226.5,39.13043478,53.70453076,47.1699731,34.10085776,0
34615620,7459051790,214.0,218.0,214.0,215.5,14549,214.0,226.5,12.0,39.80302051,44.71432223,54.53692568,0
67043521,13987136785,211.5,211.5,206.5,208.0,28786,206.5,226.5,7.5,29.03534701,39.48799716,60.39329746,0
35695176,7591116569,212.0,214.0,211.0,213.0,11224,206.5,226.5,32.5,30.19023134,36.38874188,48.78576298,0
23794481,5019703557,212.0,212.5,210.0,211.0,9377,206.5,226.5,22.5,27.62682089,33.46810155,45.15066288,0
51255446,11006827093,212.0,216.5,211.0,215.5,14098,206.5,226.5,45.0,33.41788059,33.45136123,33.51832251,0
20832593,4491377349,216.0,216.5,214.5,216.0,6018,206.5,226.5,47.5,38.1119204,35.00488095,28.79080207,0
28658288,6296719320,219.0,220.5,218.0,220.5,11198,206.5,226.5,70.0,48.74128026,39.58368072,21.26848164,0
17612296,3844735324,218.5,220.0,217.0,218.5,6469,206.5,226.5,60.0,52.49418684,43.88718276,26.67317461,0
42990923,9399209983,216.5,221.0,215.5,221.0,11609,206.5,221.0,100.0,68.3294579,52.03460781,19.44490763,1
30038282,6563789758,218.5,220.0,217.5,217.5,8950,206.5,221.0,75.86206897,70.84032825,58.30318129,33.22888736,0
21163986,4646131841,218.0,221.0,218.0,220.5,8288,210.0,221.0,95.45454545,79.04506732,65.2171433,37.56129526,1
52677569,11530053787,219.0,220.0,217.5,218.5,15157,210.0,221.0,77.27272727,78.4542873,69.62952463,51.97999929,1
32515866,7208829658,220.0,223.0,220.0,221.0,10549,211.0,223.0,83.33333333,80.08063598,73.11322842,59.17841329,1
30958483,6854867566,220.0,223.0,219.0,223.0,8258,214.5,223.0,100.0,86.72042399,77.64896027,59.50603285,0
18671213,4121110926,221.5,222.0,220.0,220.5,7059,215.5,223.0,66.66666667,80.03583821,78.44458625,75.26208233,1
31348924,6958753608,222.5,222.5,220.5,222.5,6291,215.5,223.0,93.33333333,84.46833659,80.45250303,72.42083592,0
