,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
2913,12277342,835673636,67.0,70.0,65.3,70.0,5439,52.3,74.8,78.66666667,80.38459507,84.98537657,94.18693957,0
2914,19130210,1420234783,69.7,77.0,69.7,77.0,8160,58.0,77.0,100.0,86.92306338,85.63127217,83.04768976,1
2915,23291825,1907841332,77.9,84.5,77.8,81.5,9016,58.0,84.5,88.67924528,87.50845735,86.25700056,83.754087,0
2916,19100868,1646356061,81.4,89.6,81.4,89.6,8015,59.1,89.6,100.0,91.6723049,88.06210201,80.84169623,0
2917,36899193,3114997944,85.0,90.0,80.7,82.7,12929,63.9,90.0,72.03065134,85.12508705,87.08309702,90.99911697,0
2918,179260892,15830345632,88.1,90.9,83.0,90.9,75970,63.9,90.9,100.0,90.08339136,88.08319513,84.08280268,0
2919,234358655,21859814684,94.7,97.3,87.1,90.9,123104,63.9,97.3,80.83832335,87.00170203,87.72269743,89.16468824,0
2920,138667853,11991813769,90.9,91.9,81.9,82.1,79409,65.3,97.3,52.5,75.50113468,83.64884318,99.94426018,0
2921,146400354,12488010049,83.5,89.8,81.5,87.5,79703,65.3,97.3,69.375,73.45908979,80.25225872,93.83859658,0
2922,84573854,7321336081,86.5,88.5,85.0,86.1,47350,69.7,97.3,59.42028986,68.77948981,76.42800242,91.72502763,0
2923,160291570,14226302070,86.4,91.8,86.3,87.6,83827,77.8,97.3,50.25641026,62.60512996,71.82037826,90.25087487,0
2924,64515570,5668973509,87.8,89.3,86.7,86.7,35574,80.7,97.3,36.14457831,53.78494608,65.80856754,89.85581045,0
2925,113815416,9137947100,85.0,85.5,78.1,78.4,62513,78.1,97.3,1.5625,36.37746405,55.99819971,95.23967102,0
2926,64804316,5159070721,79.6,81.0,78.1,79.4,35418,78.1,97.3,6.770833333,26.50858715,46.16832885,85.48781227,0
2927,112324564,9272190065,80.9,84.8,80.3,81.0,59533,78.1,97.3,15.10416667,22.70711365,38.34792379,69.62954405,0
2928,96673666,7613594045,80.8,82.2,75.5,77.8,53859,75.5,91.9,14.02439024,19.81287252,32.16957336,56.88297506,0
2929,80119224,6040372055,75.9,78.0,72.3,78.0,39466,72.3,91.8,29.23076923,22.95217142,29.09710605,41.38697531,0
2930,85762864,6877470122,80.5,82.5,77.5,77.5,44265,72.3,91.8,26.66666667,24.1903365,27.4615162,34.0038756,1
2931,84493775,6759947572,76.8,83.4,75.6,83.4,43293,72.3,91.8,56.92307692,35.10124998,30.00809413,19.82178242,1
2932,86141861,7091580050,82.6,84.4,80.1,80.2,43079,72.3,89.3,46.47058824,38.8910294,32.96907255,21.12515886,0
2933,139494172,11871975731,81.9,87.9,81.2,85.2,70905,72.3,87.9,82.69230769,53.49145549,39.80986686,12.4466896,0
2934,83684342,7123463383,84.6,86.6,83.8,86.1,44456,72.3,87.9,88.46153846,65.14814982,48.25596118,14.47158391,0
2935,125091484,10846796659,86.2,88.8,84.0,84.0,62828,72.3,88.8,70.90909091,67.06846351,54.52679529,29.44345885,0
2936,79211591,6652904166,86.0,86.8,81.1,81.3,41926,72.3,88.8,54.54545455,62.89412719,57.31590593,46.15946339,1
2937,84492677,6969183109,82.1,84.6,80.1,81.3,44483,72.3,88.8,54.54545455,60.11123631,58.24768272,54.52057554,1
2938,49218410,3998267679,81.5,82.7,80.1,80.7,24863,75.6,88.8,38.63636364,52.95294542,56.48277029,63.54242002,1
2939,33814685,2739164963,81.2,82.3,80.1,80.1,19313,75.6,88.8,34.09090909,46.66559998,53.21038018,66.2999406,1
2940,54693696,4203236934,79.8,79.8,75.3,75.7,30611,75.3,88.8,2.962962963,32.0980543,46.17293822,74.32270606,0
2941,56896925,4425869116,76.0,80.1,75.3,80.1,27904,75.3,88.8,35.55555556,33.25055472,41.86547706,59.09532173,0
2942,71766755,5892933447,82.0,83.3,80.7,83.3,34031,75.3,88.8,59.25925926,41.9201229,41.88369234,41.81083121,0
2943,60830917,4939113664,81.9,82.8,79.5,80.8,29240,75.3,88.8,40.74074074,41.52699551,41.7647934,42.24038916,0
2944,77376108,6459425319,80.4,86.3,80.1,84.9,39077,75.3,86.8,83.47826087,55.51075063,46.34677914,28.01883616,0
2945,60659238,5080553956,85.4,85.6,82.6,83.0,33666,75.3,86.3,70.0,60.34050042,51.0113529,32.35305786,0
2946,115469246,9927126691,84.8,87.8,83.8,83.8,59098,75.3,87.8,68.0,62.89366695,54.97212425,39.12903886,0
2947,93449904,8070884582,85.4,87.8,84.7,87.1,44375,75.3,87.8,94.4,73.39577797,61.11334216,36.54847054,0
2948,115396196,10109662918,88.2,89.5,86.1,86.4,55572,75.3,89.5,78.16901408,74.98685667,65.73784699,47.23982764,0
2949,40968597,3542358842,87.1,87.7,85.6,85.6,24636,75.3,89.5,72.53521127,74.16964154,68.54844518,57.30605245,0
2950,51816220,4369362859,86.5,86.9,83.0,83.0,27665,79.5,89.5,35.0,61.11309436,66.0699949,75.98379599,1
2951,45768188,3850785008,83.5,85.8,82.2,85.8,24126,79.5,89.5,63.0,61.74206291,64.6273509,70.3979269,0
