X,data,volume,price,open,high,low,close,diff,times,result,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
2014,107/03/06,3278189,116813428,36.0,36.1,35.3,34.06,0.3,1462,1,32.6,36.65,71.60493827,74.93676588,72.82683287,68.60696684,1
2015,107/03/07,5564609,200769376,35.75,36.7,35.5,34.394999999999996,0.15,2680,1,32.6,36.7,74.3902439,74.75459189,73.46941921,70.89907385,0
2016,107/03/08,4558931,165067116,35.7,36.6,35.7,34.715,0.5,1911,0,32.7,36.7,86.25,78.58639459,75.17507767,68.35244382,1
2017,107/03/09,2685909,96484362,36.25,36.5,35.6,35.035000000000004,-0.15,1339,0,33.05,36.7,80.82191781,79.331569,76.56057478,71.01858634,0
2018,107/03/12,3152473,112567972,36.2,36.2,35.1,35.315,-0.45,1460,0,33.6,36.7,62.90322581,73.8554546,75.65886805,79.26569496,0
2019,107/03/13,3174441,112017264,35.6,35.9,35.0,35.425,-0.15,1810,0,33.6,36.7,58.06451613,68.59180844,73.30318152,82.72592766,0
2020,107/03/14,1247277,44092906,35.4,35.6,35.1,35.56,-0.1,828,0,34.75,36.7,28.20512821,55.1295817,67.24531491,91.47678133,0
2021,107/03/15,1306112,46029230,35.5,35.5,35.1,35.585,-0.1,588,1,35.0,36.7,11.76470588,40.67462309,58.38841764,93.81600673,0
2022,107/03/16,2038089,71974877,35.3,35.55,35.05,35.54,0.25,869,1,35.0,36.7,26.47058824,35.93994481,50.90559336,80.83689047,0
2023,107/03/19,1806961,64399035,35.5,35.95,35.2,35.58,0.15,1026,0,35.0,36.7,35.29411765,35.72466909,45.84528527,66.08651763,0
2024,107/03/20,1609011,57544974,35.25,36.2,35.2,35.589999999999996,0,762,0,35.0,36.6,37.5,36.31644606,42.66900553,55.37412448,0
2025,107/03/21,1263930,44954151,35.6,35.8,35.4,35.57000000000001,-0.15,654,0,35.0,36.5,30.0,34.21096404,39.84965837,51.12704703,0
2026,107/03/22,1560861,54981885,35.65,35.65,35.0,35.455,-0.45,901,0,35.0,36.2,0.0,22.80730936,34.16887536,56.89200738,1
2027,107/03/23,2045961,69882007,33.9,34.45,33.75,35.265,-0.9,1032,1,33.75,36.2,14.28571429,19.96677767,29.4348428,48.37097306,1
2028,107/03/26,1164780,40056321,34.1,34.65,34.0,35.150000000000006,0.3,754,1,33.75,36.2,26.53061224,22.15472253,27.00813604,36.71496307,1
2029,107/03/27,1023048,35774852,34.5,35.2,34.5,35.095,0.45,634,0,33.75,36.2,44.89795918,29.73580141,27.91735783,24.28047067,1
2030,107/03/28,1073339,37387018,34.75,35.1,34.55,35.025,-0.25,660,0,33.75,36.2,34.69387755,31.38849346,29.07440304,24.44622221,0
2031,107/03/29,815056,28153082,34.65,34.8,34.25,34.96,-0.05,369,0,33.75,36.2,32.65306122,31.81001605,29.98627404,26.33879003,0
2032,107/03/30,2053174,71029561,34.65,35.3,34.3,34.845,-0.25,557,1,33.75,36.2,22.44897959,28.68967056,29.55407288,31.28287752,1
2033,107/03/31,506148,17504244,34.65,34.95,34.35,34.739999999999995,0.25,336,1,33.75,35.8,39.02439024,32.13457712,30.41424096,26.97356864,1
2034,107/04/02,745470,25821691,34.55,34.8,34.55,34.655,0.2,464,0,33.75,35.65,52.63157895,38.96691106,33.265131,21.86157086,1
2035,107/04/03,744418,25723367,34.65,34.7,34.4,34.58,-0.05,532,1,33.75,35.3,61.29032258,46.40804824,37.64610341,20.12221376,1
2036,107/04/09,751005,26192375,34.7,35.15,34.5,34.584999999999994,0.35,512,1,34.0,35.3,80.76923077,57.86177575,44.38466086,17.43043107,1
2037,107/04/10,2124486,75136169,35.15,35.75,35.0,34.7,0.2,1140,0,34.25,35.75,66.66666667,60.79673939,49.8553537,27.97258232,1
2038,107/04/11,1574163,54797453,35.25,35.25,34.5,34.739999999999995,-0.45,1078,1,34.25,35.75,36.66666667,52.75338181,50.82136307,46.95732559,1
2039,107/04/12,814736,28428619,34.95,35.1,34.7,34.75,0.15,617,0,34.25,35.75,46.66666667,50.72447676,50.78906764,50.91824938,1
2040,107/04/13,585862,20393423,34.95,35.0,34.7,34.775,-0.1,463,0,34.3,35.75,37.93103448,46.459996,49.34604376,55.11813927,1
2041,107/04/16,526881,18358591,34.85,34.95,34.7,34.8,-0.05,430,1,34.35,35.75,32.14285714,41.68761638,46.79323463,57.00447113,0
2042,107/04/17,1751530,61300613,34.9,35.45,34.75,34.855000000000004,0.05,957,0,34.4,35.75,33.33333333,38.90285537,44.16310821,54.6836139,0
2043,107/04/18,2345494,80425037,34.9,35.0,34.0,34.8,-0.85,1378,1,34.0,35.75,0.0,25.93523691,38.08715111,62.39097951,0
2044,107/04/19,1743434,59550684,34.0,34.4,34.0,34.745,0.2,1040,1,34.0,35.75,11.42857143,21.09968175,32.42466132,55.07462047,0
2045,107/04/20,1162434,39900923,34.2,34.5,34.15,34.715,0.2,703,1,34.0,35.75,22.85714286,21.68550212,28.84494159,43.16382053,0
2046,107/04/23,5038329,180070487,35.5,36.0,35.5,34.785000000000004,1.35,2272,0,34.0,36.0,87.5,43.62366808,33.77118375,14.0662151,0
2047,107/04/24,2084824,74247342,36.0,36.0,35.25,34.835,0,1056,1,34.0,36.0,87.5,58.24911205,41.93049319,9.293255452,0
2048,107/04/25,4767725,171556623,35.75,36.3,35.55,34.985,0.55,1618,0,34.0,36.3,100.0,72.1660747,52.00902036,11.69491167,1
2049,107/04/26,4584698,168834556,36.5,37.25,36.2,35.114999999999995,-0.05,2266,1,34.0,37.25,69.23076923,71.18763954,58.40189342,32.83040117,1
2050,107/04/27,4160418,154035752,36.4,37.35,36.4,35.355,1,2161,1,34.0,37.35,97.01492537,79.79673482,65.53350722,37.00705202,1
2051,107/04/30,5928497,226627145,37.55,38.75,37.4,35.71,1.1,2986,0,34.0,38.75,91.57894737,83.724139,71.59705115,47.34287544,1
2052,107/05/02,3649108,137452841,38.1,38.1,37.3,36.0,-0.6,1847,0,34.0,38.75,78.94736842,82.13188214,75.10866148,61.06222015,1
2053,107/05/03,2119964,78551452,37.55,37.55,36.65,36.31,-0.65,1317,1,34.15,38.75,64.13043478,76.13139969,75.44957422,74.08592327,1
2054,107/05/04,2518340,94524434,37.0,37.9,37.0,36.655,0.55,1223,1,35.25,38.75,68.57142857,73.61140932,74.83685258,77.28773912,1
2055,107/05/07,1929798,72820021,37.95,38.1,37.35,36.995,0.15,897,0,35.25,38.75,72.85714286,73.35998716,74.34456411,76.313718,1
2056,107/05/08,934521,35193801,37.8,37.9,37.5,37.19,-0.1,544,0,35.55,38.75,67.1875,71.30249144,73.33053989,77.38663678,1
2057,107/05/09,1414189,52965859,37.6,37.75,37.2,37.37,-0.15,760,1,36.2,38.75,52.94117647,65.18205312,70.61437763,81.47902666,1
2058,107/05/10,1382236,52055343,37.6,37.75,37.55,37.504999999999995,0.1,718,0,36.4,38.75,53.19148936,61.18519853,67.47131793,80.04355673,1
2059,107/05/11,1473510,55290783,37.65,37.85,37.3,37.614999999999995,-0.3,921,1,36.65,38.75,33.33333333,51.90124347,62.28129311,83.0413924,1
2060,107/05/14,1091226,40964030,37.6,37.65,37.35,37.65,0.25,659,1,36.65,38.1,65.51724138,56.43990944,60.33416522,68.12267678,1
2061,107/05/15,8017506,315719331,38.85,39.95,38.85,37.81,2.35,3682,1,36.65,39.95,100.0,70.95993962,63.87609002,49.70839081,1
2062,107/05/16,8022113,329121714,40.0,41.7,40.0,38.185,1.55,3672,0,37.0,41.7,95.74468085,79.22152003,68.99123336,48.53066001,1
2063,107/05/17,3452619,142456379,41.8,42.15,40.65,38.595,-0.3,1852,0,37.2,42.15,80.80808081,79.75037363,72.57761345,58.23209309,1
2064,107/05/18,4098702,165888281,40.6,41.0,40.3,38.865,-0.85,2846,0,37.2,42.15,63.63636364,74.37903696,73.17808795,70.77618993,1
