X,data,volume,price,open,high,low,close,diff,times,result,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
2029,107/03/27,31100260,7732298021,248.0,251.0,247.0,251.85,7.5,11698,0,241.5,258.0,57.57575758,36.10237344,40.54820491,49.43986784,1
2030,107/03/28,29924411,7349468217,247.5,248.0,244.0,250.65,-6,13041,0,241.5,256.0,24.13793103,32.11422597,37.7368786,48.98218384,1
2031,107/03/29,36427345,8888435870,243.0,247.0,242.5,249.55,-1,12832,1,241.5,255.5,17.85714286,27.36186493,34.27854071,48.11189226,1
2032,107/03/30,16996346,4212690462,247.5,249.5,246.0,248.65,2,7578,1,241.5,255.0,33.33333333,29.3523544,32.63647861,39.20472702,1
2033,107/03/31,3603912,893664176,247.5,249.0,246.5,247.9,1.5,2409,0,241.5,255.0,44.44444444,34.38305108,33.21866943,30.88990613,1
2034,107/04/02,19029003,4702581241,248.5,249.0,245.0,247.25,-1,6951,0,241.5,254.5,38.46153846,35.74254688,34.05996191,30.69479199,1
2035,107/04/03,35813944,8710200224,243.0,244.5,242.0,246.4,-2.5,13270,1,241.5,251.0,26.31578947,32.60029441,33.57340608,35.51962942,0
2036,107/04/09,35465824,8716801768,248.0,248.0,243.5,245.75,1,12437,1,241.5,251.0,36.84210526,34.01423136,33.72034784,33.1325808,1
2037,107/04/10,25268994,6231896018,244.5,249.0,243.5,245.8,0.5,11912,1,242.0,251.0,38.88888889,35.6391172,34.35993763,31.80157847,1
2038,107/04/11,21777935,5391978180,246.5,248.5,246.5,246.25,2.5,8813,0,242.0,249.5,80.0,50.42607814,39.7153178,18.29379712,1
2039,107/04/12,20476657,5028226522,248.5,248.5,244.0,245.65,-3,6898,0,242.0,249.5,40.0,46.95071876,42.12711812,32.47991684,1
2040,107/04/13,19946548,4885963546,246.0,246.0,244.0,245.6,-0.5,5549,0,242.0,249.5,33.33333333,42.41159028,42.22194217,41.84264595,1
2041,107/04/16,21608528,5251556179,243.0,244.0,242.0,245.55,-1,8436,0,242.0,249.0,21.42857143,35.41725066,39.95371167,49.02663368,1
2042,107/04/17,42756389,10232256860,243.0,243.5,237.5,244.75,-5.5,18381,0,237.5,249.0,4.347826087,25.06077581,34.98939971,54.84664753,0
2043,107/04/18,44768048,10668587090,239.5,241.5,236.5,243.8,0,12132,1,236.5,249.0,12.0,20.70718387,30.2286611,49.27161556,0
2044,107/04/19,33230989,8081404960,242.0,244.5,241.0,243.6,6.5,10987,0,236.5,249.0,64.0,35.13812258,31.86514826,25.31919962,1
2045,107/04/20,129890087,29837344632,228.0,231.5,228.0,242.1,-15.5,46349,0,228.0,249.0,4.761904762,25.01271664,29.58100439,38.71757988,0
2046,107/04/23,71901975,16282275410,226.5,227.5,225.0,240.25,-2.5,22048,1,225.0,248.5,6.382978723,18.802804,25.98827093,40.35920477,0
2047,107/04/24,45206892,10233860296,225.0,227.5,225.0,238.4,0.5,13970,0,225.0,248.5,8.510638298,15.3720821,22.44954132,36.60445975,0
2048,107/04/25,48975110,11032111105,225.5,226.0,224.0,236.1,-2,15136,0,224.0,246.0,4.545454545,11.76320625,18.88742963,33.13587638,0
2049,107/04/26,48176657,10766085521,225.0,225.5,221.0,233.8,-3,16253,1,221.0,244.5,4.255319149,9.260577215,15.67847882,28.51428204,0
2050,107/04/27,34443459,7679131764,225.0,225.5,221.0,231.7,1.5,10859,1,221.0,244.5,10.63829787,9.719817434,13.69225836,21.63714021,0
2051,107/04/30,28500789,6448117416,224.5,228.0,222.5,230.05,3.5,9480,0,221.0,244.5,25.53191489,14.99051659,14.1250111,12.39400013,0
2052,107/05/02,38436942,8633492540,227.0,227.5,222.5,228.55,-4,11445,0,221.0,244.5,8.510638298,12.83055716,13.69352645,15.41946505,0
2053,107/05/03,33507731,7399813831,221.0,222.5,220.0,226.8,-2.5,12287,1,220.0,231.5,4.347826087,10.00298013,12.46334435,17.38407277,0
2054,107/05/04,28477722,6330594053,221.0,224.0,220.5,224.65,2.5,8445,1,220.0,228.0,37.5,19.16865342,14.69844737,5.758035273,0
2055,107/05/07,23751759,5309421525,225.0,225.5,221.5,224.1,0.5,8951,1,220.0,228.0,43.75,27.36243562,18.91977679,2.03445913,1
2056,107/05/08,40324763,9146327464,224.0,228.5,223.5,224.25,4.5,13229,1,220.0,228.5,94.11764706,49.61417276,29.15124211,-11.77461919,1
2057,107/05/09,35597934,8188991070,228.5,232.0,228.5,224.5,1.5,12616,0,220.0,232.0,79.16666667,59.46500406,39.25582943,-1.16251984,1
2058,107/05/10,27530377,6337230710,231.0,231.5,229.0,224.95,0,11051,1,220.0,232.0,79.16666667,66.03222493,48.1812946,12.47943393,1
2059,107/05/11,30693910,7138428530,232.0,234.0,230.5,226.05,3.5,11920,0,220.0,234.0,92.85714286,74.97386424,57.11215114,21.38872495,1
2060,107/05/14,23577637,5502726121,234.5,234.5,232.5,227.0,0,7666,0,220.0,234.5,89.65517241,79.86763363,64.69731197,34.35666866,1
2061,107/05/15,23771769,5493470187,233.5,234.0,229.5,227.35,-2.5,7810,0,220.0,234.5,72.4137931,77.38302012,68.92588136,52.01160383,1
2062,107/05/16,14834107,3408682013,229.5,230.5,228.5,228.1,0,5398,0,220.5,234.5,71.42857143,75.39820389,71.0833222,62.45355882,1
2063,107/05/17,27702737,6322484836,231.0,231.5,226.5,228.7,-4,8428,0,221.5,234.5,38.46153846,63.08598208,68.41754216,79.08066232,1
2064,107/05/18,28187541,6327474145,225.5,227.5,223.5,228.75,-3,9720,1,223.5,234.5,0.0,42.05732139,59.6308019,94.77776294,1
2065,107/05/21,16417815,3751438835,225.0,230.0,225.0,229.3,5.5,7591,0,223.5,234.5,50.0,44.70488092,54.65549491,74.55672288,1
2066,107/05/22,22422097,5175634112,230.0,233.5,229.0,229.4,0,6963,0,223.5,234.5,50.0,46.46992062,51.92697015,62.8410692,1
2067,107/05/23,26737899,6146178621,231.5,231.5,228.5,229.3,-0.5,5059,1,223.5,234.5,45.45454545,46.13146223,49.99513417,57.72247806,1
2068,107/05/24,13450610,3082675140,229.5,230.0,228.5,229.25,0.5,4240,0,223.5,234.5,50.0,47.42097482,49.13708106,52.56929353,1
2069,107/05/25,16486294,3769909946,228.5,229.5,228.0,228.8,-0.5,5474,0,223.5,234.0,47.61904762,47.48699909,48.58705373,50.78716303,1
2070,107/05/28,17673270,4020203060,229.5,230.0,226.5,228.2,-1.5,7239,0,223.5,233.5,35.0,43.32466606,46.83292451,53.84944141,1
2071,107/05/29,25770776,5782293276,226.5,226.5,223.5,227.65,-2,11400,0,223.5,233.5,15.0,33.8831107,42.51631991,59.78273831,1
2072,107/05/30,49667788,10997306304,224.0,224.0,220.5,226.7,-4,21406,1,220.5,233.5,3.846153846,23.87079175,36.30114386,61.16184806,0
2073,107/05/31,96587458,21553655265,221.5,224.0,220.5,226.45,3,12737,0,220.5,233.5,26.92307692,24.88822014,32.49683595,47.71406757,1
2074,107/06/01,36652094,8209412370,224.5,226.5,224.0,226.5,0,7627,1,220.5,233.5,26.92307692,25.56650574,30.18672588,39.42716617,1
2075,107/06/04,31257480,7131988670,227.5,229.0,227.0,226.5,5,9746,0,220.5,231.5,77.27272727,42.80191291,34.39178822,17.57153884,1
2076,107/06/05,27714384,6329201896,230.0,230.0,226.5,226.5,0,8509,1,220.5,230.0,89.47368421,58.35917001,42.38091549,10.42440644,1
2077,107/06/06,30375441,6961135060,229.0,230.0,227.0,226.65,1,9758,0,220.5,230.0,100.0,72.23944668,52.33375922,12.5223843,1
2078,107/06/07,25277266,5809345446,231.0,231.5,228.0,226.75,0,9146,0,220.5,231.5,86.36363636,76.9475099,60.53834278,27.72000853,1
2079,107/06/08,24192851,5493234408,229.0,229.0,226.0,226.6,-3,7775,0,220.5,231.5,59.09090909,70.99530963,64.0239984,50.08137593,1
2080,107/06/11,22028933,4980629259,226.5,227.0,225.0,226.5,-1,6726,1,220.5,231.5,50.0,63.99687309,64.01495663,64.05112371,1
2081,107/06/12,30189360,6837374510,225.0,229.0,224.0,226.9,3,8281,1,220.5,231.5,77.27272727,68.42215782,65.48402369,59.60775544,1
2082,107/06/13,36081120,8311856296,229.0,232.0,228.0,228.0,3,10687,0,224.0,232.0,100.0,78.94810521,69.97205086,52.01994217,1
2083,107/06/14,36932041,8423126398,230.0,230.0,226.5,228.25,-5.5,12252,1,224.0,232.0,31.25,63.04873681,67.66427951,76.89536492,1
2084,107/06/15,49506679,11291127719,225.0,231.0,224.0,228.95,4.5,10090,0,224.0,232.0,87.5,71.19915787,68.8425723,64.12940115,1
2085,107/06/19,61142624,13754800554,225.5,226.0,224.0,228.55,-6,19088,1,224.0,232.0,12.5,51.63277191,63.10597217,86.05237268,0
2086,107/06/20,40708701,9175159127,224.5,227.5,223.5,228.25,1,13262,1,223.5,232.0,29.41176471,44.22576951,56.81257128,81.98617483,1
2087,107/06/21,32572707,7379769339,227.5,228.0,226.0,227.9,0.5,9421,1,223.5,232.0,35.29411765,41.24855222,51.62456493,72.37659035,1
2088,107/06/22,44211409,9994644852,224.5,227.5,224.0,227.65,1,14388,0,223.5,232.0,47.05882353,43.18530933,48.81147973,60.06382054,1
2089,107/06/25,49058211,10749795782,220.0,220.5,218.0,226.75,X0.00,17959,0,218.0,232.0,0.0,28.79020622,42.13772189,68.83275324,0
2090,107/06/26,43080346,9242648746,215.5,216.0,212.5,225.6,-3.5,15639,0,212.5,232.0,10.25641026,22.61227423,35.62923934,61.66316955,0
2091,107/06/27,40863414,8742004301,216.0,216.0,212.5,224.0,-1.5,12681,0,212.5,231.0,2.702702703,15.97575039,29.07807635,55.28272829,0
2092,107/06/28,38816780,8231075920,211.0,214.5,210.0,222.0,-1,10772,1,210.0,231.0,9.523809524,13.82510343,23.99375205,44.33104928,0
2093,107/06/29,36848680,7919779720,212.0,217.0,212.0,221.0,4.5,8652,0,210.0,228.0,36.11111111,21.25377266,23.08042558,26.73373144,0
2094,107/07/02,33496442,7257081470,218.5,219.0,214.0,219.3,-2.5,8508,1,210.0,228.0,22.22222222,21.57658918,22.57914678,24.58426199,0
2095,107/07/03,28663220,6173115899,215.5,218.0,213.5,218.25,0.5,7758,1,210.0,228.0,25.0,22.71772612,22.6253399,22.44056745,1
2096,107/07/04,15359295,3324927032,217.0,217.5,215.5,217.25,1.5,5434,0,210.0,227.5,34.28571429,26.57372218,23.94146732,18.67695762,1
2097,107/07/05,18225416,3904832940,214.0,215.0,213.0,216.05,-1.5,5581,1,210.0,220.5,42.85714286,32.00152907,26.62815457,15.88140557,1
2098,107/07/06,31344962,6779063394,217.5,217.5,215.0,215.0,2.5,8620,1,210.0,219.0,77.77777778,47.26027864,33.50552926,5.996030503,1
2099,107/07/09,41165793,9100880393,219.5,223.0,218.5,215.35,4.5,14795,1,210.0,223.0,88.46153846,60.99403191,42.66836348,6.017026608,1
2100,107/07/10,20196957,4498264914,223.0,224.0,222.0,216.1,0.5,6922,0,210.0,224.0,85.71428571,69.23411651,51.52361449,16.10261044,1
2101,107/07/11,19854690,4355547100,220.0,220.0,218.0,216.8,-2,7437,1,212.0,224.0,66.66666667,68.3782999,57.14184296,34.66892908,1
2102,107/07/12,23806051,5246628771,218.0,222.0,218.0,217.65,0.5,7885,1,213.0,224.0,68.18181818,68.31280599,60.8654973,45.97087993,1
2103,107/07/13,30419311,6799894334,222.5,224.5,222.5,218.45,4,11723,0,213.0,224.5,100.0,78.875204,66.86873287,42.85579061,1
2104,107/07/16,16107254,3612296896,224.5,225.0,223.5,219.4,-1,6321,0,213.0,225.0,87.5,81.750136,71.82920058,51.98732974,1
2105,107/07/17,22554436,5003028272,222.5,223.5,221.0,220.1,-2,8636,1,213.0,225.0,70.83333333,78.11120178,73.92320098,65.54719938,1
2106,107/07/18,45802658,10221407834,223.0,224.0,222.0,220.8,1.5,12139,1,215.0,225.0,80.0,78.74080118,75.52906771,69.10560077,1
2107,107/07/19,43976216,9930715930,225.5,227.0,224.5,221.8,1.5,12076,1,218.0,227.0,72.22222222,76.56794153,75.87535898,74.49019389,1
2108,107/07/20,103652023,24367904428,235.0,237.5,233.0,223.85,13,39544,1,218.0,237.5,100.0,84.37862769,78.70978189,67.37209028,1
2109,107/07/23,52269877,12621500480,239.0,245.0,238.5,225.8,3.5,19777,0,218.0,245.0,85.18518519,84.64748019,80.68901465,72.77208358,1
2110,107/07/24,27468267,6599675515,240.0,241.5,238.5,227.7,0,10574,0,218.0,245.0,85.18518519,84.82671519,82.06824816,76.55131412,1
2111,107/07/25,21530312,5173924310,239.0,241.0,239.0,229.75,-0.5,8491,1,221.0,245.0,81.25,83.63447679,82.59032437,80.50201954,1
2112,107/07/26,30856388,7435261120,241.0,242.5,239.5,231.8,0.5,10235,1,221.0,245.0,83.33333333,83.53409564,82.90491479,81.64655311,1
2113,107/07/27,27129646,6605479210,242.0,244.5,241.0,233.8,3.5,12493,1,221.0,245.0,97.91666667,88.32828598,84.71270519,77.48154361,1
2114,107/07/30,22803730,5585710909,244.5,245.5,244.0,236.0,1,9953,1,222.0,245.5,100.0,92.21885732,87.2147559,77.20655306,1
2115,107/07/31,28202542,6912550610,243.5,246.0,242.0,238.45,0.5,9460,1,224.5,246.0,100.0,94.81257155,89.74736112,79.61694025,1
2116,107/08/01,29777161,7375488342,247.0,248.0,246.5,240.95,2,11667,0,233.0,248.0,100.0,96.54171436,92.01214553,82.95300787,1
2117,107/08/02,22775110,5611725541,249.0,249.5,243.5,242.95,-3.5,10343,1,238.5,249.5,54.54545455,82.54296109,88.85575072,101.48133,1
2118,107/08/03,25165097,6205758662,246.0,248.0,245.0,243.9,2.5,9585,0,238.5,249.5,77.27272727,80.78621649,86.16590597,96.92528495,1
2119,107/08/06,22364568,5487396854,245.0,247.0,244.0,244.35,-1.5,9732,0,239.0,249.5,61.9047619,74.49239829,82.27473675,97.83941366,1
2120,107/08/07,24352418,5922738042,245.0,245.5,241.5,244.4,-4,9665,1,239.5,249.5,20.0,56.32826553,73.62591301,108.221208,1
2121,107/08/08,24382432,6011480272,245.0,247.5,244.5,245.1,6,10247,0,241.0,249.5,76.47058824,63.0423731,70.09806637,84.20945292,1
2122,107/08/09,15128655,3740736404,247.0,248.0,246.0,245.7,-0.5,7127,0,241.5,249.5,68.75,64.9449154,68.38034938,75.25121734,1
2123,107/08/10,16125492,3961311040,246.5,247.0,244.5,245.75,-2,6558,0,241.5,249.5,43.75,57.8799436,64.88021412,78.88075516,1
2124,107/08/13,17881194,4302280285,241.5,243.0,239.0,245.25,-4.5,9875,1,239.0,249.5,14.28571429,43.34853383,57.70298736,86.41189441,1
2125,107/08/14,17488913,4262753253,245.0,245.0,242.5,245.0,3,7415,0,239.0,249.5,42.85714286,43.18473684,52.86357052,72.22123787,1
2126,107/08/15,19236321,4642117523,244.5,244.5,239.5,244.35,-2,8920,0,239.0,248.0,27.77777778,38.04908382,47.92540828,67.67805721,1
2127,107/08/16,19155966,4587260340,238.0,241.5,238.0,243.8,-2.5,9397,1,238.0,248.0,10.0,28.69938921,41.51673526,67.15142735,1
2128,107/08/17,19634474,4707354383,239.5,241.0,239.0,243.05,0.5,6680,0,238.0,248.0,15.0,24.13292614,35.72213222,58.90054438,0
2129,107/08/20,17014437,4068729103,239.5,240.0,238.0,242.45,0,6640,1,238.0,248.0,15.0,21.08861743,30.84429396,50.35564701,0
2130,107/08/21,13871127,3328215657,239.0,241.0,238.5,242.4,1.5,5474,1,238.0,248.0,30.0,24.05907828,28.5825554,37.62950963,0
2131,107/08/22,12679240,3063201922,241.5,242.5,240.5,241.85,1,5009,1,238.0,247.0,44.44444444,30.85420034,29.33977038,26.31091046,1
2132,107/08/23,17216240,4200671070,243.0,244.5,243.0,241.6,2.5,5660,0,238.0,245.0,92.85714286,51.52184784,36.7337962,7.157692913,1
2133,107/08/24,15446943,3772959070,245.5,246.0,243.0,241.45,-1,5099,1,238.0,246.0,68.75,57.26456523,43.57738588,16.20302717,1
2134,107/08/27,15579299,3825736755,246.0,246.5,244.5,241.9,1.5,7858,1,238.0,246.5,82.35294118,65.62735721,50.92737632,21.52741454,1
2135,107/08/28,40410531,10075613779,248.5,250.0,248.0,242.5,4.5,16881,1,238.0,250.0,95.83333333,75.69601592,59.18358952,26.15873672,1
2136,107/08/29,57633182,14784556456,253.5,259.0,253.5,244.25,9.5,25668,1,238.0,259.0,100.0,83.79734395,67.38817433,34.5698351,1
2137,107/08/30,52622808,13914404873,264.5,268.0,262.5,246.7,4.5,22862,0,238.0,268.0,85.0,84.1982293,72.99152599,50.57811936,1
2138,107/08/31,70000506,17920548387,257.5,259.0,254.0,248.35,-7.5,19019,1,238.5,268.0,59.3220339,75.90616416,73.96307205,70.07688781,1
2139,107/09/03,34510555,8901193266,259.0,260.0,256.5,250.1,1,11442,1,240.5,268.0,60.0,70.60410944,72.84341784,77.32203465,1
2140,107/09/04,41455615,10654493061,258.5,259.5,255.5,251.75,0.5,9069,1,243.0,268.0,58.0,66.40273963,70.69652511,79.28409606,1
2141,107/09/05,52706459,13833360422,260.0,264.5,259.0,253.95,6.5,16421,0,243.0,268.0,84.0,72.26849309,71.22051443,69.12455713,1
2142,107/09/06,39779488,10467251488,268.0,268.0,261.0,255.6,-3,11996,1,244.5,268.0,70.21276596,71.58325071,71.34142652,70.85777816,1
2143,107/09/07,44746728,11753033262,263.0,264.0,260.5,257.65,3,15015,1,248.0,268.0,80.0,74.38883381,72.35722895,68.29401924,1
2144,107/09/10,62851599,16669866076,266.5,266.5,262.5,259.6,0.5,15504,0,253.5,268.0,75.86206897,74.87991219,73.19812337,69.83454571,1
2145,107/09/11,44981276,11709484991,263.0,263.5,258.0,260.65,-4.5,14768,1,254.0,268.0,42.85714286,64.20565575,70.20063416,82.19059098,1
2146,107/09/12,38415965,9987682900,261.0,262.0,258.0,260.8,0.5,12104,0,254.0,268.0,46.42857143,58.27996097,66.22707643,82.12130734,1
2147,107/09/13,37959180,9721989110,260.0,260.0,253.5,259.95,-5.5,14987,1,253.5,268.0,10.34482759,42.30158318,58.25191201,90.15256968,0
2148,107/09/14,40034219,10379404959,257.0,261.5,257.0,260.45,6,15690,0,253.5,268.0,51.72413793,45.44243476,53.98208626,71.06138926,0
2149,107/09/17,25041358,6483537091,262.5,262.5,257.0,260.55,-3,10710,0,253.5,268.0,31.03448276,40.63978409,49.53465221,67.32438843,1
2150,107/09/18,34381152,8771502830,256.5,257.0,254.0,260.25,-3.5,11097,1,253.5,268.0,6.896551724,29.39203997,42.82044813,69.67726444,1
2151,107/09/19,69978711,18074954749,258.0,260.0,257.0,259.65,3.5,14056,1,253.5,266.5,34.61538462,31.13315485,38.9246837,54.5077414,0
2152,107/09/20,35577071,9225009310,261.5,261.5,257.5,259.55,2,9444,1,253.5,266.5,50.0,37.42210324,38.42382355,40.42726417,1
2153,107/09/21,36500974,9510363894,261.5,261.5,258.0,259.3,1.5,10159,1,253.5,263.5,80.0,51.61473549,42.82079419,25.2329116,1
2154,107/09/25,24978062,6552894296,261.5,264.0,260.5,259.2,2,10082,0,253.5,264.0,95.23809524,66.15585541,50.59914793,19.48573298,1
2155,107/09/26,25061115,6577367245,263.0,263.5,261.0,259.55,0,7007,1,253.5,264.0,95.23809524,75.84993535,59.01607707,25.34836051,1
2156,107/09/27,38495371,10185827315,264.0,266.0,262.0,260.0,1.5,11536,0,254.0,266.0,91.66666667,81.12217912,66.38477775,36.90997502,1
2157,107/09/28,39645486,10412455506,266.0,266.0,260.0,260.75,-2.5,13060,1,254.0,266.0,70.83333333,77.69256386,70.15403979,55.07699165,1
2158,107/10/01,22409380,5882532290,262.0,264.0,261.0,260.95,0.5,11914,0,254.0,266.0,75.0,76.79504257,72.36770738,63.51303701,1
2159,107/10/02,38391491,9926505357,262.0,263.0,257.0,260.9,-5.5,17095,1,257.0,266.0,5.555555556,53.0485469,65.92798722,91.68686787,0
2160,107/10/03,25228536,6527393860,257.5,260.0,257.0,261.45,2.5,9992,0,257.0,266.0,33.33333333,46.47680904,59.44426116,85.3791654,1
2161,107/10/04,38009727,9690178362,257.0,257.5,254.0,261.05,-6,15094,0,254.0,266.0,0.0,30.98453936,49.95768723,87.90398296,0
2162,107/10/05,40396660,10101451270,250.0,253.0,248.5,260.05,-4,16031,0,248.5,266.0,8.571428571,23.51350243,41.14295896,76.40187203,0
2163,107/10/08,51083958,12426290240,245.5,246.5,241.0,258.25,-6.5,20745,1,241.0,266.0,10.0,19.00900162,33.76497318,63.27691631,0
2164,107/10/09,28933345,7051600725,243.5,245.0,242.0,256.3,0.5,11743,0,241.0,266.0,12.0,16.67266775,28.06753804,50.85727862,1
2165,107/10/11,96033657,22115862239,233.5,233.5,227.0,252.7,-16.5,37543,1,227.0,266.0,1.282051282,11.54246226,22.55917945,44.59261382,0
2166,107/10/12,54439769,12650322522,231.0,237.0,229.0,249.9,9.5,17980,0,227.0,264.0,27.02702703,16.70398385,20.60744758,28.41437504,0
2167,107/10/15,46471280,10766953220,234.0,234.0,230.5,246.7,-6.5,16558,1,227.0,263.0,9.722222222,14.37672997,18.53054171,26.83816519,0
2168,107/10/16,39129077,9155829047,229.5,237.0,229.0,244.1,6.5,15182,1,227.0,260.0,30.3030303,19.68549675,18.91552672,17.37558667,0
2169,107/10/17,42887858,10318955161,241.5,243.0,238.0,242.2,1.5,17550,0,227.0,257.5,37.70491803,25.69197051,21.17434132,12.13908294,0
2170,107/10/18,27793430,6587887632,238.0,239.0,235.5,239.85,-2,10599,0,227.0,253.0,36.53846154,29.30746752,23.88538339,13.04121512,1
2171,107/10/19,29648460,6927405460,231.0,236.5,230.0,238.05,-0.5,12378,1,227.0,246.5,46.15384615,34.92292706,27.56456461,12.84783971,1
2172,107/10/22,29275777,6872467149,232.5,238.0,231.5,236.75,1,10384,0,227.0,245.0,55.55555556,41.80046989,32.30986637,13.32865933,1
2173,107/10/23,36757745,8538586595,232.0,234.0,230.0,235.4,-7,13071,0,227.0,243.0,18.75,34.11697993,32.91223756,30.50275282,1
2174,107/10/24,45480950,10426514872,230.0,231.0,227.0,233.95,-0.5,17339,0,227.0,243.0,15.625,27.95298662,31.25915391,37.8714885,0
2175,107/10/25,75524118,16643542368,220.5,222.0,219.5,233.15,-10,27514,1,219.5,243.0,0.0,18.63532441,27.05121075,43.88298341,0
2176,107/10/26,54073644,11941421696,223.0,224.0,217.0,231.55,1.5,17106,1,217.0,243.0,15.38461538,17.55175474,23.88472541,36.55066676,0
2177,107/10/29,18463792,4107663616,223.0,224.0,221.0,230.75,1.5,7679,1,217.0,243.0,21.15384615,18.75245188,22.17396757,29.01699894,0
2178,107/10/30,29085931,6487213284,221.0,225.0,220.5,229.35,0.5,8574,1,217.0,239.0,27.27272727,21.59254367,21.9801596,22.75539146,0
2179,107/10/31,59933201,13844478353,228.0,234.0,228.0,228.9,11,19183,1,217.0,238.0,80.95238095,41.3791561,28.44649177,2.581163103,0
2180,107/11/01,44514797,10480329245,236.0,237.0,233.0,228.8,1.5,11435,1,217.0,238.0,88.0952381,56.95118343,37.94805566,-0.058199896,1
2181,107/11/02,30785361,7249667833,236.5,236.5,233.5,228.85,1,11223,0,217.0,237.0,97.5,70.46745562,48.78785564,5.428655691,1
2182,107/11/05,28157065,6592130635,233.0,235.5,232.0,228.65,-1.5,6994,0,217.0,237.0,90.0,76.97830375,58.18467168,20.59740754,1
2183,107/11/06,35501176,8311988968,234.0,235.5,232.5,229.1,-0.5,7013,0,217.0,237.0,87.5,80.48553583,65.61829306,35.88380753,1
2184,107/11/07,39842652,9337023278,233.0,236.0,232.5,229.55,-0.5,7387,1,217.0,237.0,85.0,81.99035722,71.07564778,49.24622891,1
2185,107/11/08,28086146,6645771069,237.5,237.5,236.0,231.25,2.5,9461,0,220.5,237.5,94.11764706,86.03278717,76.06136091,56.1185084,1
2186,107/11/09,23792081,5526997792,234.5,234.5,231.0,232.25,-5.5,7886,1,220.5,237.5,61.76470588,77.94342674,76.68871619,74.17929508,1
2187,107/11/12,26202445,6101377163,230.0,234.5,230.0,233.15,0.5,6252,0,228.0,237.5,36.84210526,64.24298625,72.54013954,89.13444613,1
2188,107/11/13,37565127,8504691960,224.5,228.0,224.5,233.6,-4,11507,1,224.5,237.5,23.07692308,50.52096519,65.20041476,94.55931389,1
2189,107/11/14,24565279,5639284241,230.0,231.0,228.5,233.05,1,6007,1,224.5,237.5,30.76923077,43.93705372,58.11262774,86.4637758,1
2190,107/11/15,22230228,5124189444,229.5,232.0,228.5,232.6,2.5,5996,0,224.5,237.5,50.0,45.95803581,54.0610971,70.26721968,1
2191,107/11/16,47138909,10696822542,229.0,229.0,225.0,231.55,-5,16009,0,224.5,237.5,11.53846154,34.48484439,47.53567953,73.63734981,0
2192,107/11/19,51034754,11355347628,225.0,225.0,221.0,230.25,-4,16289,0,221.0,237.5,6.060606061,25.01009828,40.02715245,70.06126078,0
2193,107/11/20,45686756,9995960780,219.0,220.5,218.0,228.6,-4,16874,1,218.0,237.5,0.0,16.67339885,32.24256791,63.38090604,0
2194,107/11/21,38478343,8361178460,214.5,220.0,214.0,227.1,1,13580,0,214.0,234.5,24.3902439,19.24568054,27.91027212,45.23945529,0
2195,107/11/22,22060610,4867686945,221.5,222.0,219.0,225.35,0,9095,0,214.0,234.5,24.3902439,20.96053499,25.59369308,34.86000925,0
2196,107/11/23,15553334,3406422046,220.5,220.5,217.0,224.1,-0.5,6164,1,214.0,232.0,25.0,22.30702333,24.49813649,28.88036283,0
