X,data,volume,price,open,high,low,close,diff,times,result,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
2013,107/03/05,2771034,102759337,37.55,37.55,36.85,38.004999999999995,-0.65,1728,0,36.85,38.8,2.564102564,45.04480834,63.33094489,99.90321799,1
2014,107/03/06,3879443,141870990,37.15,37.2,36.2,37.864999999999995,-0.4,2377,0,36.2,38.8,11.53846154,33.87602607,53.51263862,92.78586371,0
2015,107/03/07,2207507,80679503,36.4,36.8,36.1,37.705,0,1516,1,36.1,38.8,14.81481481,27.52228899,44.84918874,79.50298825,0
2016,107/03/08,1555258,57123269,36.45,37.0,36.25,37.51,0.3,1221,0,36.1,38.7,26.92307692,27.32255163,39.00697637,62.37582585,1
2017,107/03/09,1248416,45973942,36.75,37.15,36.5,37.37,0,706,1,36.1,38.7,26.92307692,27.1893934,35.06778204,50.82455934,1
2018,107/03/12,1884638,69725212,36.8,37.3,36.7,37.230000000000004,0.2,1129,0,36.1,38.7,34.61538462,29.6647238,33.26676263,40.47084029,1
2019,107/03/13,1714621,63296327,37.1,37.25,36.75,37.11,0,1224,0,36.1,38.6,36.0,31.77648253,32.7700026,34.75704273,1
2020,107/03/14,722869,26686987,37.0,37.0,36.8,37.019999999999996,0,532,0,36.1,38.4,39.13043478,34.22779995,33.25593505,31.31220525,0
2021,107/03/15,1057624,38869691,37.0,37.0,36.65,36.89,-0.15,714,0,36.1,37.55,51.72413793,40.05991261,35.52392757,26.45195749,0
2022,107/03/16,1593737,58414439,36.8,36.85,36.5,36.82,0,920,0,36.1,37.3,62.5,47.53994174,39.52926563,23.5079134,1
2023,107/03/19,1302116,47728950,36.85,36.85,36.6,36.795,-0.2,890,1,36.1,37.3,45.83333333,46.97107227,42.00986784,32.08745898,1
2024,107/03/20,933206,34297742,36.65,36.85,36.65,36.82,0.1,477,0,36.25,37.3,47.61904762,47.18706405,43.73559991,36.83267163,1
2025,107/03/21,1088528,39950989,36.8,36.9,36.6,36.83,-0.15,647,0,36.5,37.3,12.5,35.62470937,41.03196973,51.84649046,0
2026,107/03/22,1266422,46295285,36.7,36.8,36.45,36.805,-0.05,774,0,36.45,37.3,11.76470588,27.67137487,36.57843811,54.39256459,0
2027,107/03/23,1365457,49486669,35.95,36.65,35.6,36.775,-0.05,726,1,35.6,37.25,54.54545455,36.62940143,36.59542589,36.52747479,1
2028,107/03/26,1489490,54555682,36.4,36.75,36.25,36.739999999999995,0.15,946,1,35.6,37.0,75.0,49.41960095,40.87015091,23.77125082,1
2029,107/03/27,2539836,94879584,36.8,37.6,36.75,36.779999999999994,0.75,1296,0,35.6,37.6,90.0,62.94640064,48.22890082,18.79390118,1
2030,107/03/28,1361426,50830571,37.35,37.45,37.1,36.82,0,707,1,35.6,37.6,90.0,71.96426709,56.14068958,24.49353454,1
2031,107/03/29,1160347,43572503,37.45,37.65,37.45,36.885000000000005,0.1,706,1,35.6,37.65,92.68292683,78.870487,63.71728872,33.41089215,1
2032,107/03/30,6256713,242885556,38.1,39.2,38.1,37.085,1.35,3200,1,35.6,39.2,90.27777778,82.67291726,70.03583157,44.76166017,1
2033,107/03/31,3196977,125716727,38.9,39.8,38.9,37.34,0.35,1539,0,35.6,39.8,85.71428571,83.68670675,74.58612329,56.38495639,1
2034,107/04/02,3120857,120871537,39.25,39.4,38.5,37.515,-0.7,2158,0,35.6,39.8,69.04761905,78.80701085,75.99308581,70.36523574,1
2035,107/04/03,3660007,139153363,38.3,38.3,37.8,37.65,-0.55,2602,0,35.6,39.8,55.95238095,71.18880088,74.3916575,80.79737074,1
2036,107/04/09,3036530,114446840,38.0,38.15,37.5,37.78,-0.1,2136,1,36.25,39.8,45.07042254,62.48267477,70.42199659,86.30064024,1
2037,107/04/10,2225793,84375179,37.8,38.2,37.5,37.94,0.25,1624,1,36.75,39.8,44.26229508,56.40921487,65.75106935,84.43477831,1
2038,107/04/11,2966502,112640107,38.15,38.25,37.7,38.09,0.05,1633,0,37.1,39.8,38.88888889,50.56910621,60.69041497,80.93303249,1
2039,107/04/12,1467210,55583488,38.15,38.15,37.8,38.15,-0.15,1043,1,37.45,39.8,23.40425532,41.51415591,54.29832862,79.86667403,0
2040,107/04/13,2305280,87745916,38.05,38.25,37.95,38.22,0.1,1407,0,37.5,39.8,26.08695652,36.37175612,48.32280445,72.22490112,0
2041,107/04/16,2233494,84856627,38.1,38.15,37.9,38.28,0,1412,0,37.5,39.8,26.08695652,32.94348958,43.19636616,63.70211932,0
2042,107/04/17,1598743,60469221,38.0,38.0,37.7,38.17,-0.35,952,0,37.5,39.4,13.15789474,26.3482913,37.58034121,60.04444102,0
2043,107/04/18,1257441,47485034,37.8,37.95,37.7,38.019999999999996,-0.05,879,1,37.5,38.3,25.0,25.89886087,33.68651443,49.26182155,0
2044,107/04/19,1191056,45198055,37.7,38.15,37.7,37.980000000000004,0.4,825,0,37.5,38.25,80.0,43.93257391,37.10186759,23.44045494,0
2045,107/04/20,1024551,39024981,38.1,38.2,38.0,37.985,-0.1,631,1,37.5,38.25,66.66666667,51.51060483,41.90478,22.69313035,0
2046,107/04/23,1123471,42727649,38.05,38.15,37.9,38.004999999999995,0.05,727,0,37.7,38.25,63.63636364,55.55252443,46.45402815,28.25703557,0
2047,107/04/24,1292336,48971173,38.0,38.1,37.8,37.975,-0.25,804,0,37.7,38.25,18.18181818,43.09562235,45.33455955,49.81243394,0
2048,107/04/25,1094032,41128566,37.5,37.8,37.5,37.92,-0.2,590,0,37.5,38.25,13.33333333,33.17485934,41.28132615,57.49425975,0
2049,107/04/26,928168,35010272,37.65,37.9,37.55,37.875,-0.05,571,0,37.5,38.2,7.142857143,24.49752528,35.68672586,58.06512702,0
2050,107/04/27,916160,34426345,37.6,37.7,37.5,37.82,0,561,1,37.5,38.2,7.142857143,18.7126359,30.02869587,52.66081581,0
2051,107/04/30,1382984,52192778,37.55,37.9,37.55,37.8,0.35,752,0,37.5,38.2,57.14285714,31.52270965,30.52670046,28.53468209,0
2052,107/05/02,3818874,142819371,37.9,37.95,37.2,37.745,-0.7,1914,0,37.2,38.2,0.0,21.01513976,27.35618023,40.03826116,0
2053,107/05/03,3709023,135837951,37.1,37.1,36.45,37.63,-0.65,2374,0,36.45,38.2,5.714285714,15.91485508,23.54240518,38.79750538,0
2054,107/05/04,2839297,102681420,36.6,36.6,35.95,37.45,-0.25,1816,1,35.95,38.15,15.90909091,15.91293369,20.99924802,31.17187667,0
2055,107/05/07,1304435,47778245,36.3,36.9,36.3,37.33,0.5,808,0,35.95,38.1,39.53488372,23.78691703,21.92847102,18.211579,0
2056,107/05/08,1365183,50062017,36.85,36.85,36.55,37.190000000000005,-0.15,997,1,35.95,37.95,35.0,27.52461136,23.79385113,16.33233069,0
2057,107/05/09,1204885,44085538,36.5,36.75,36.5,37.08,0.05,798,1,35.95,37.95,37.5,30.8497409,26.14581439,16.73796136,0
2058,107/05/10,1324672,48705314,36.8,36.9,36.6,36.995,0.05,588,1,35.95,37.95,40.0,33.89982727,28.73048535,18.39180151,0
2059,107/05/11,2068806,77521561,36.95,37.7,36.85,36.98,0.65,1234,1,35.95,37.95,72.5,46.76655151,34.7425074,10.69441919,0
2060,107/05/14,1592590,60275035,37.5,38.0,37.5,37.02,0.55,900,0,35.95,38.0,97.56097561,63.69802621,44.39434701,5.786988597,1
2061,107/05/15,1462027,55021848,38.0,38.0,37.5,36.98,-0.45,945,1,35.95,38.0,75.6097561,67.66860284,52.15243228,21.12009117,1
2062,107/05/16,723350,27222914,37.5,37.75,37.5,37.03,0.2,500,1,35.95,38.0,85.36585366,73.56768645,59.29085034,30.73717812,1
2063,107/05/17,472154,17822930,37.8,37.8,37.65,37.15,0.05,327,1,36.3,38.0,85.29411765,77.47649685,65.35273251,41.10520383,1
2064,107/05/18,1620771,61605733,37.75,38.2,37.75,37.34,0.45,885,0,36.5,38.2,100.0,84.98433123,71.89659875,45.72113378,1
2065,107/05/21,1387744,53040705,38.25,38.4,38.05,37.475,-0.05,703,0,36.5,38.4,86.84210526,85.60358924,76.46559558,58.18960826,1
2066,107/05/22,949116,36075058,38.15,38.15,37.95,37.605000000000004,-0.2,535,0,36.6,38.4,75.0,82.06905949,78.33341688,70.86213167,1
2067,107/05/23,1035795,39105640,37.9,37.95,37.65,37.7,-0.3,670,1,36.85,38.4,51.61290323,71.9170074,76.19461372,84.74982636,1
2068,107/05/24,690727,26147422,37.7,38.0,37.65,37.815,0.25,503,1,37.5,38.4,44.44444444,62.75948642,71.71623796,89.62974103,0
2069,107/05/25,993789,37686082,37.9,38.0,37.8,37.875,0.1,678,1,37.5,38.4,55.55555556,60.35817613,67.93021735,83.07429978,0
2070,107/05/28,595974,22655146,38.0,38.1,37.9,37.885,0.05,382,1,37.5,38.4,61.11111111,60.60915446,65.48986305,75.25128024,1
2071,107/05/29,625332,23826526,38.05,38.2,38.0,37.94500000000001,0.05,419,0,37.65,38.4,60.0,60.40610297,63.79527636,70.57362313,1
2072,107/05/30,1425624,53930602,38.0,38.0,37.75,37.959999999999994,-0.25,984,1,37.65,38.4,26.66666667,49.1596242,58.91672564,78.43092851,0
2073,107/05/31,2106153,80342114,37.9,38.3,37.8,38.015,0.45,903,0,37.65,38.4,86.66666667,61.66197169,59.83180766,56.17147959,1
2074,107/06/01,1205685,46159037,38.25,38.35,38.1,38.019999999999996,-0.05,809,1,37.65,38.35,85.71428571,69.6794097,63.11434167,49.98420561,1
2075,107/06/04,1685085,64913656,38.3,38.7,38.3,38.07000000000001,0.4,1147,1,37.65,38.7,95.23809524,78.19897155,68.14255163,48.0297118,1
2076,107/06/05,1338304,51860105,38.75,38.85,38.65,38.154999999999994,0.15,984,0,37.65,38.85,95.83333333,84.07709214,73.45406513,52.20801112,1
2077,107/06/06,1302385,50432754,38.85,38.9,38.65,38.265,-0.05,828,0,37.75,38.9,86.95652174,85.03690201,77.31501076,61.87122826,1
2078,107/06/07,1011516,39171627,38.8,38.8,38.65,38.34,-0.1,644,1,37.75,38.9,78.26086957,82.77822453,79.13608201,71.85179699,1
2079,107/06/08,850703,32932237,38.7,38.8,38.65,38.410000000000004,0.05,521,1,37.75,38.9,82.60869565,82.7217149,80.33129298,75.55044913,1
2080,107/06/11,1040458,40487085,38.75,39.0,38.75,38.495,0.2,590,0,37.75,39.0,92.0,85.8144766,82.15902085,74.84810935,1
2081,107/06/12,1610746,62231634,39.0,39.0,38.45,38.535,-0.4,813,1,37.8,39.0,58.33333333,76.65409551,80.32404574,87.66394619,1
2082,107/06/13,582182,22485008,38.5,38.75,38.5,38.605000000000004,0.05,384,0,38.1,39.0,50.0,67.76939701,76.13916283,92.87869447,1
2083,107/06/14,977374,37557852,38.55,38.6,38.3,38.605000000000004,-0.25,627,0,38.3,39.0,0.0,45.17959801,65.81930789,107.0987277,0
2084,107/06/15,1836782,69732361,38.35,38.4,37.85,38.58,-0.3,913,0,37.85,39.0,13.04347826,34.46755809,55.36872462,97.17105768,0
2085,107/06/19,1761431,66566023,38.0,38.0,37.7,38.485,-0.3,846,0,37.7,39.0,0.0,22.97837206,44.57194043,87.75907718,0
2086,107/06/20,1423154,53618474,37.7,37.8,37.55,38.36,-0.15,1064,1,37.55,39.0,0.0,15.31891471,34.82093186,73.82496616,0
2087,107/06/21,1240523,46942242,37.65,38.2,37.55,38.265,0.25,665,1,37.55,39.0,17.24137931,15.95973624,28.53386665,53.68212748,0
2088,107/06/22,626461,23773529,37.8,38.05,37.8,38.184999999999995,0.05,371,0,37.55,39.0,20.68965517,17.53637589,24.8680364,39.53135742,0
2089,107/06/25,1767437,66570351,37.8,37.85,37.55,38.075,-0.25,887,0,37.55,39.0,3.448275862,12.84034254,20.85880511,36.89573025,0
2090,107/06/26,1118714,41845604,37.5,37.6,37.25,37.925,-0.2,713,1,37.25,38.75,10.0,11.8935617,17.87039064,29.82404853,0
2091,107/06/27,1200426,45391607,37.4,38.0,37.4,37.855000000000004,0.4,743,0,37.25,38.6,40.74074074,21.50928804,19.08335644,14.23149324,0
2092,107/06/28,1499643,56103008,37.7,37.8,37.3,37.735,-0.45,872,1,37.25,38.4,8.695652174,17.23807609,18.46826299,20.9286368,0
2093,107/06/29,1199570,45022287,37.4,37.75,37.4,37.67999999999999,0.4,655,1,37.25,38.2,52.63157895,29.03591037,21.99081212,7.900615607,0
2094,107/07/02,1670332,63659073,37.75,38.25,37.75,37.69,0.35,887,0,37.25,38.25,85.0,47.69060692,30.55741038,-3.70898268,0
2095,107/07/03,1354633,51716324,38.2,38.5,37.75,37.695,-0.35,955,1,37.25,38.5,40.0,45.12707128,35.41396402,15.98774949,0
2096,107/07/04,676267,25573653,37.8,37.95,37.7,37.73,0.15,473,0,37.25,38.5,52.0,47.41804752,39.41532518,23.40988051,0
2097,107/07/05,831592,31340398,37.9,37.9,37.6,37.71,-0.3,563,0,37.25,38.5,28.0,40.94536501,39.92533846,37.88528535,0
2098,107/07/06,1154807,43356347,37.6,37.85,37.4,37.685,0,831,1,37.25,38.5,28.0,36.63024334,38.82697342,43.22043358,0
2099,107/07/09,631141,23888426,37.7,37.95,37.6,37.72,0.35,393,1,37.3,38.5,54.16666667,42.47571778,40.04322154,35.17822906,0
2100,107/07/10,540461,20535618,38.0,38.1,37.85,37.78,0.05,359,0,37.3,38.5,58.33333333,47.76158963,42.61601091,32.32485345,0
2101,107/07/11,685773,25992224,38.0,38.0,37.85,37.785000000000004,-0.15,490,1,37.4,38.5,40.90909091,45.47742339,43.56981507,39.75459842,0
2102,107/07/12,699187,26629138,37.85,38.2,37.8,37.864999999999995,0.3,407,0,37.4,38.5,68.18181818,53.04555499,46.72839504,34.09407515,0
2103,107/07/13,793724,30256118,38.25,38.25,38.05,37.904999999999994,0,500,1,37.4,38.5,68.18181818,58.09097605,50.51592205,35.36581403,1
2104,107/07/16,1213979,46639378,38.25,38.55,38.25,37.935,0.25,588,0,37.4,38.55,86.95652174,67.71282462,56.2482229,33.31901948,1
2105,107/07/17,731858,28115732,38.5,38.5,38.3,38.0,0,449,0,37.4,38.55,86.95652174,74.12739032,62.20794538,38.36905548,1
2106,107/07/18,876906,33682422,38.4,38.5,38.3,38.05,0,619,0,37.4,38.55,86.95652174,78.40376746,67.60655274,46.01212329,1
2107,107/07/19,1000272,38422762,38.4,38.5,38.3,38.13,0,584,1,37.6,38.55,84.21052632,80.33935375,71.85081974,54.87375173,1
2108,107/07/20,602617,23186676,38.5,38.55,38.4,38.22,0.1,366,0,37.8,38.55,93.33333333,84.67068028,76.12410659,59.03095921,1
