X,data,volume,price,open,high,low,close,diff,times,result,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
2014,107/03/06,2943732,43845159,14.95,15.0,14.8,14.930000000000001,0.1,1230,1,14.7,15.15,22.22222222,37.12835428,50.03742183,75.85555691,0
2015,107/03/07,5310313,79036778,14.8,14.95,14.8,14.940000000000001,0.05,1574,0,14.7,15.15,33.33333333,35.8633473,45.31273032,64.21149635,0
2016,107/03/08,3511836,52106201,14.85,14.95,14.8,14.920000000000002,-0.05,1392,1,14.7,15.15,22.22222222,31.31630561,40.64725542,59.30915503,0
2017,107/03/09,2907961,43374943,14.85,15.0,14.85,14.895,0.05,1079,1,14.7,15.15,33.33333333,31.98864818,37.761053,49.30586265,0
2018,107/03/12,4164241,62527872,15.0,15.1,14.95,14.905000000000001,0.2,1562,0,14.7,15.15,77.77777778,47.25169138,40.92459913,28.27041463,0
2019,107/03/13,3005585,45153825,15.05,15.1,15.0,14.9,0,1240,0,14.7,15.1,87.5,60.66779425,47.50566417,21.18140401,0
2020,107/03/14,4069743,61024395,15.05,15.05,14.95,14.905000000000001,0,1367,0,14.7,15.1,87.5,69.61186284,54.87439706,25.39946551,0
2021,107/03/15,2592877,38910093,15.0,15.05,14.95,14.9,-0.05,1041,1,14.7,15.1,75.0,71.40790856,60.38556756,38.34088556,0
2022,107/03/16,7600298,114838420,14.95,15.2,14.9,14.934999999999999,0.2,1870,0,14.8,15.2,100.0,80.9386057,67.23658027,39.83252941,0
2023,107/03/19,4154541,62827765,15.2,15.2,15.05,14.970000000000002,-0.15,1544,0,14.8,15.2,62.5,74.7924038,69.75518812,59.68075675,0
2024,107/03/20,5167001,77531115,15.0,15.1,14.95,14.995,0,2124,0,14.8,15.2,62.5,70.69493587,70.06843737,68.81544037,0
2025,107/03/21,8827924,132860893,15.1,15.2,14.9,15.005,-0.1,2535,0,14.85,15.2,28.57142857,56.65376677,65.5968805,83.48310797,0
2026,107/03/22,3313371,49644661,14.95,15.1,14.9,15.02,0,1167,0,14.9,15.2,16.66666667,43.3247334,58.17283147,87.8690276,0
2027,107/03/23,8155212,120791721,14.75,14.9,14.75,15.01,-0.2,2699,1,14.75,15.2,0.0,28.8831556,48.40960618,87.46250734,0
2028,107/03/26,4680705,69499191,14.75,15.0,14.75,14.989999999999998,0.1,1808,1,14.75,15.2,22.22222222,26.66284447,41.16068561,70.15636788,0
2029,107/03/27,4907527,73608578,14.9,15.05,14.85,14.985,0.15,2088,0,14.75,15.2,55.55555556,36.29374817,39.53837313,46.02762305,0
2030,107/03/28,2984621,44492603,14.95,15.0,14.85,14.969999999999999,-0.1,1397,1,14.75,15.2,33.33333333,35.30694322,38.12789649,43.76980304,1
2031,107/03/29,5351541,79687941,14.9,15.0,14.8,14.965,0.05,2225,0,14.75,15.2,44.44444444,38.35277696,38.20285665,37.90301603,0
2032,107/03/30,2100865,31376310,14.9,15.0,14.9,14.934999999999999,-0.05,949,1,14.75,15.2,33.33333333,36.67962909,37.69511413,39.72608422,0
2033,107/03/31,3357280,50591400,14.95,15.15,14.95,14.934999999999999,0.15,913,0,14.75,15.2,66.66666667,46.67530828,40.68851218,28.71491998,0
2034,107/04/02,3644342,54907580,15.1,15.15,15.0,14.930000000000001,-0.05,1988,0,14.75,15.15,62.5,51.95020552,44.44240996,29.42681884,1
2035,107/04/03,4587778,68473958,14.9,15.0,14.85,14.929999999999998,-0.05,1769,1,14.75,15.15,50.0,51.30013701,46.72831898,37.58468291,0
2036,107/04/09,5870872,88352849,15.0,15.15,14.85,14.95,0.2,1970,1,14.75,15.15,100.0,67.53342468,53.66335421,25.92321328,1
2037,107/04/10,8219166,124689976,15.1,15.25,15.05,15.0,0.1,2517,0,14.8,15.25,100.0,78.35561645,61.89410829,28.97109197,1
2038,107/04/11,5290999,80739011,15.3,15.35,15.15,15.035000000000002,-0.05,1968,1,14.8,15.35,72.72727273,76.47950188,66.75590615,47.3087147,1
2039,107/04/12,6146569,93717696,15.25,15.35,15.1,15.065000000000001,0.1,1720,1,14.8,15.35,90.90909091,81.28936489,71.6003924,52.22244742,1
2040,107/04/13,11692633,179518562,15.3,15.45,15.25,15.11,0.05,2346,0,14.85,15.45,83.33333333,81.9706877,75.0571575,61.23009709,1
2041,107/04/16,10050273,153895893,15.3,15.4,15.25,15.15,0,2421,0,14.85,15.45,83.33333333,82.42490291,77.51307264,67.68941209,1
2042,107/04/17,5479583,83667342,15.45,15.45,15.05,15.175,-0.2,1857,1,14.85,15.45,50.0,71.61660194,75.54758241,83.40954333,1
2043,107/04/18,6436657,98860227,15.2,15.45,15.2,15.209999999999999,0.25,2250,0,14.85,15.45,91.66666667,78.29995685,76.46504055,72.79520796,1
2044,107/04/19,5604095,86492780,15.45,15.55,15.3,15.25,0,2257,1,14.85,15.55,78.57142857,78.39044742,77.10684284,74.53963368,1
2045,107/04/20,6267070,96622408,15.4,15.5,15.25,15.3,0.05,2073,0,15.05,15.55,80.0,78.92696495,77.71355021,75.28672074,1
2046,107/04/23,3772189,57781957,15.45,15.45,15.25,15.309999999999999,-0.2,2035,0,15.05,15.55,40.0,65.95130997,73.79280346,89.47579046,1
2047,107/04/24,4093510,62230364,15.35,15.35,15.15,15.305000000000001,-0.05,1384,0,15.05,15.55,30.0,53.96753998,67.1843823,93.61806695,1
2048,107/04/25,6385746,96672433,15.2,15.25,15.1,15.304999999999998,0,2652,1,15.05,15.55,30.0,45.97835998,60.1157082,88.39040462,0
2049,107/04/26,6338558,97197961,15.25,15.4,15.2,15.305000000000001,0.1,1791,1,15.05,15.55,50.0,47.31890666,55.85010768,72.91250974,0
2050,107/04/27,7735150,119445440,15.45,15.5,15.35,15.320000000000002,0.2,2293,1,15.05,15.55,90.0,61.54593777,57.74871771,50.15427759,1
2051,107/04/30,19515630,309292774,15.6,16.05,15.55,15.379999999999999,0.45,4380,0,15.1,16.05,89.47368421,70.85518658,62.11754067,44.64224884,1
2052,107/05/02,10046064,157562931,15.9,15.9,15.5,15.425,-0.35,3043,0,15.1,16.05,52.63157895,64.78065071,63.00524401,59.45443063,1
2053,107/05/03,5444329,84497911,15.55,15.7,15.45,15.430000000000001,-0.15,2301,0,15.1,16.05,36.84210526,55.46780222,60.49276342,70.54268581,0
2054,107/05/04,4693773,71893281,15.4,15.5,15.25,15.419999999999998,-0.15,1480,0,15.1,16.05,21.05263158,43.99607868,54.9938685,76.98944816,0
