X,data,volume,price,open,high,low,close,diff,times,result,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
2014,107/03/06,6859973,1166688383,172.0,174.0,168.5,174.75,-2.5,4346,0,168.0,197.5,3.389830508,33.98227777,48.71284967,78.17399349,1
2015,107/03/07,6659687,1090474668,168.0,168.0,161.5,174.95,-7,5104,0,161.5,197.5,1.388888889,23.11781481,40.18117138,74.30788454,1
2016,107/03/08,5756150,934069868,163.0,165.0,160.5,173.5,-1.5,3933,1,160.5,197.5,0.0,15.41187654,31.92473977,64.95046623,1
2017,107/03/09,5603007,918718143,163.0,166.5,161.5,172.8,3,3956,0,160.5,197.5,8.108108108,12.97728706,25.6089222,50.87219248,0
2018,107/03/12,5061196,828453535,165.0,167.0,161.0,171.35,-1.5,3757,1,160.5,197.5,4.054054054,10.00287606,20.40690682,41.21496834,0
2019,107/03/13,4480180,729910283,161.0,164.5,161.0,169.8,2.5,3382,1,160.5,181.5,19.04761905,13.01779039,17.94386801,27.79602325,0
2020,107/03/14,5057115,835835205,163.5,167.0,163.0,167.2,1.5,3462,1,160.5,177.0,33.33333333,19.78963804,18.55912469,16.09809798,0
2021,107/03/15,3983916,667891304,167.0,169.0,166.5,165.85,0.5,3079,0,160.5,175.0,41.37931034,26.98619547,21.36814828,10.1320539,0
2022,107/03/16,4381425,721671550,168.0,168.5,163.0,164.85,-3.5,2988,0,160.5,174.0,18.51851852,24.16363649,22.29997768,18.57266007,0
2023,107/03/19,3814886,622306418,164.0,165.0,162.5,163.95,-0.5,2369,1,160.5,169.0,23.52941176,23.95222825,22.85072787,20.64772712,0
2024,107/03/20,2071530,339290480,161.0,165.0,161.0,163.55,2.5,1600,1,160.5,169.0,52.94117647,33.61521099,26.43888891,12.08624475,0
2025,107/03/21,2810566,467420232,166.5,168.0,165.0,163.95,1,2226,0,161.0,169.0,62.5,43.24347399,32.04041727,9.634303828,0
2026,107/03/22,1855170,305101880,167.0,167.0,163.0,164.2,-3,1463,1,161.0,169.0,25.0,37.16231599,33.74771685,26.91851855,0
2027,107/03/23,3111443,501133038,158.5,165.0,157.0,164.3,1.5,2496,1,157.0,169.0,62.5,45.60821066,37.70121478,21.88722303,0
