X,data,volume,price,open,high,low,close,diff,times,result,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
2017,107/03/22,26458452,2566608770,97.2,99.0,95.2,91.81,-2.7,12115,0,82.8,99.4,81.3253012,86.68661721,86.59056115,86.39844902,1
2018,107/03/23,27748981,2577614789,90.2,94.5,90.2,92.93,-1.8,10737,0,85.8,99.4,63.97058824,79.11460755,84.09857662,94.06651475,1
2019,107/03/26,23425774,2165848455,92.9,93.8,91.7,93.83000000000001,-2.5,10738,1,89.0,99.4,28.84615385,62.35845632,76.85186985,105.8386969,1
2020,107/03/27,20359330,1925808632,94.0,95.7,93.2,94.38000000000001,3.4,10075,0,89.4,99.4,60.0,61.57230421,71.7586813,92.13143549,1
2021,107/03/28,23782487,2182878817,93.5,93.5,90.5,94.50999999999999,-4.7,11127,1,90.2,99.4,5.434782609,42.85979701,62.12571987,100.6575656,1
2022,107/03/29,12072843,1105876452,91.6,92.4,90.4,94.64,1.6,6532,0,90.2,99.4,22.82608696,36.18189366,53.4777778,88.06954609,1
2023,107/03/30,12909862,1188689955,93.5,93.8,91.1,94.4,-0.5,6272,1,90.2,99.4,17.39130435,29.91836389,45.62463983,77.03719171,1
2024,107/03/31,3733886,342603795,92.0,92.2,91.2,93.9,0.2,1704,0,90.2,99.4,19.56521739,26.46731506,39.23886491,64.78196461,1
2025,107/04/02,8683438,800862340,92.5,92.9,91.7,93.57000000000001,-0.3,4415,0,90.2,99.0,17.04545455,23.32669489,33.93480823,55.15103493,1
2026,107/04/03,10804800,975770340,90.2,91.0,89.5,92.73,-1.1,5295,0,89.5,95.7,17.74193548,21.46510842,29.77824163,46.40450805,1
2027,107/04/09,19053348,1689026284,90.1,90.2,87.3,91.95,-2.1,8423,1,87.3,95.7,14.28571429,19.07197704,26.20948677,40.48450621,1
2028,107/04/10,14043360,1275401838,88.0,92.7,87.7,91.69,3.4,7138,0,87.3,95.7,54.76190476,30.96861961,27.79586438,21.45035392,1
2029,107/04/11,15596723,1451991721,95.0,95.0,91.2,91.60999999999999,-0.7,6894,1,87.3,95.0,50.64935065,37.52886329,31.04019735,18.06286547,1
2030,107/04/12,12513873,1157677468,92.0,93.2,91.9,91.32000000000001,1.3,5633,1,87.3,95.0,67.53246753,47.53006471,36.5368198,14.55033,1
2031,107/04/13,15371930,1445779346,93.8,94.9,92.7,91.59,0.9,7945,0,87.3,95.0,79.22077922,58.09363621,43.72242527,14.9800034,1
2032,107/04/16,10296413,950994353,93.0,93.0,92.0,91.58,-1.2,5657,0,87.3,95.0,63.63636364,59.94121202,49.12868752,27.50363853,1
2033,107/04/17,12431104,1121607491,92.5,92.5,89.0,91.35,-2.7,6934,1,87.3,95.0,28.57142857,49.48461754,49.24733086,48.77275751,1
2034,107/04/18,22355592,2078542470,92.5,94.2,92.2,91.46000000000001,3.6,11859,1,87.3,95.0,75.32467532,58.09797013,52.19754395,40.39669159,1
2035,107/04/19,32815733,3164198027,95.0,98.3,94.5,92.08,4.8,15646,0,87.3,98.3,96.36363636,70.85319221,58.41609337,33.54189569,1
2036,107/04/20,25973683,2452661859,94.5,96.4,92.7,92.28999999999999,-5.2,11398,1,87.7,98.3,47.16981132,62.95873191,59.93030622,53.87345483,1
2037,107/04/23,9520210,884410730,93.1,93.9,91.8,92.74,0.3,4586,0,89.0,98.3,43.01075269,56.3094055,58.72333931,63.55120693,1
2038,107/04/24,18525402,1670296368,91.6,91.7,88.5,92.56,-2.9,8172,1,88.5,98.3,16.32653061,42.98178054,53.47615306,74.46489809,1
2039,107/04/25,8120930,730301535,88.6,91.0,88.4,92.52000000000001,0.7,4564,1,88.4,98.3,24.24242424,36.73532844,47.89587818,70.21697767,0
2040,107/04/26,12251927,1131176600,92.5,93.6,90.6,92.45,1,5867,1,88.4,98.3,34.34343434,35.93803041,43.90992893,59.85372596,1
2041,107/04/27,13290356,1242255319,93.9,94.2,92.9,92.41999999999999,1.3,6102,0,88.4,98.3,47.47474747,39.78360276,42.53448687,48.03625509,1
2042,107/04/30,8585539,793643427,93.0,93.4,91.3,92.5,-0.1,4366,0,88.4,98.3,46.46464646,42.01061733,42.35986369,43.05835641,0
2043,107/05/02,10880103,1005073524,93.9,93.9,91.1,92.72,-1.3,5657,0,88.4,98.3,33.33333333,39.11818933,41.27930557,45.60153805,1
2044,107/05/03,11821796,1063683241,91.0,91.0,89.3,92.4,-1.8,5649,1,88.4,96.4,18.75,32.32879289,38.29580134,50.22981826,1
2045,107/05/04,7862141,720098876,90.9,92.5,90.7,91.78,1.8,3925,1,88.4,94.2,56.89655172,40.51804583,39.03654951,36.07355685,0
2046,107/05/07,8348541,774518438,93.8,93.8,92.0,91.77000000000001,0.9,3715,1,88.4,94.2,72.4137931,51.14996159,43.07435353,26.92313742,0
2047,107/05/08,27252202,2565707504,93.8,94.8,93.6,91.87,1.4,6894,1,88.4,94.8,87.5,63.26664106,49.80511604,22.88206601,1
2048,107/05/09,19346504,1819556176,93.9,94.6,93.3,92.3,0.4,4887,0,89.3,94.8,92.72727273,73.08685162,57.56569457,26.52338047,1
2049,107/05/10,8999761,848610355,96.0,96.0,93.2,92.58,-0.8,4601,1,89.3,96.0,64.17910448,70.11760257,61.7496639,45.01378656,1
2050,107/05/11,18048983,1739702649,95.0,97.4,94.5,92.96000000000001,2,8053,0,89.3,97.4,77.77777778,72.67099431,65.39010737,50.8283335,1
2051,107/05/14,7967384,763181369,96.9,97.3,95.0,93.18,-0.3,4404,1,89.3,97.4,74.07407407,73.13868756,67.97296743,57.64152718,0
2052,107/05/15,6483588,617357397,96.0,96.4,94.1,93.43,0.2,3262,1,89.3,97.4,76.54320988,74.27352833,70.0731544,61.67240653,1
2053,107/05/16,48293037,4858447692,96.1,104.0,96.1,94.51,7,20834,0,90.7,104.0,88.72180451,79.08962039,73.07864306,61.05668841,1
2054,107/05/17,40058004,4187422370,106.0,107.5,101.0,95.67,-1,18108,0,92.0,107.5,61.29032258,73.15652112,73.10460242,73.00076501,1
2055,107/05/18,17780512,1768046993,100.5,100.5,98.6,96.39,-2.6,9225,1,93.2,107.5,39.86013986,62.05772737,69.42231073,84.15147747,1
2056,107/05/21,12141535,1209006931,100.0,101.5,98.6,97.03,0.1,6330,0,93.2,107.5,40.55944056,54.89163177,64.57875108,83.9529897,1
2057,107/05/22,19027970,1893544190,101.0,102.5,96.9,97.35,-1.8,8127,1,93.2,107.5,27.97202797,45.9184305,58.35864422,83.23907165,1
2058,107/05/23,20684197,2053485992,100.5,101.0,98.3,97.84,2.1,10615,1,94.1,107.5,38.80597015,43.54761038,53.42163294,73.16967805,1
2059,107/05/24,16584308,1676816420,100.5,102.5,99.8,98.67999999999999,2.7,7209,0,94.1,107.5,58.95522388,48.68348155,51.84224914,58.15978433,1
2060,107/05/25,12655900,1289831432,103.5,104.0,100.0,99.17,-1.5,6485,0,94.1,107.5,47.76119403,48.37605238,50.68685022,55.30844591,1
2061,107/05/28,13763663,1368059506,100.5,100.5,98.8,99.57,-1.2,6455,0,96.1,107.5,28.07017544,41.60742673,47.66037572,59.76627371,1
2062,107/05/29,8893519,881661708,99.7,100.0,98.6,99.91,-0.4,4884,0,96.9,107.5,18.86792453,34.02759266,43.1161147,61.29315879,1
2063,107/05/30,21468907,2064751682,94.0,97.7,94.0,99.30999999999999,-2.4,10041,1,94.0,104.0,25.0,31.01839511,39.08354151,55.2138343,1
2064,107/05/31,18637942,1840570621,98.0,99.6,97.5,99.11999999999999,3.1,7094,0,94.0,104.0,56.0,39.34559674,39.17089325,38.82148627,1
2065,107/06/01,11091554,1085144591,97.6,98.8,97.3,98.97999999999999,-2.1,5407,1,94.0,104.0,35.0,37.89706449,38.74628366,40.44472201,1
2066,107/06/04,14754585,1470021200,98.0,101.5,98.0,99.13,3,7268,1,94.0,104.0,65.0,46.93137633,41.47464789,30.561191,1
2067,107/06/05,12375468,1252699719,102.5,103.0,99.6,99.50999999999999,0.5,5724,0,94.0,104.0,70.0,54.62091755,45.85673777,28.32837822,1
2068,107/06/06,8570919,859372200,101.5,102.0,99.8,99.58,-1,4540,1,94.0,104.0,60.0,56.41394503,49.37580686,35.29953051,0
2069,107/06/07,15293338,1534698572,100.5,101.5,99.5,99.47999999999999,1,4516,0,94.0,103.0,77.77777778,63.53522262,54.09561211,35.21639111,1
2070,107/06/08,10281196,1028700329,101.5,101.5,98.8,99.41,-1.2,4548,1,94.0,103.0,64.44444444,63.83829656,57.34317359,44.35292767,1
2071,107/06/11,5888807,589038700,100.0,101.0,99.4,99.53,0.7,2659,0,94.0,103.0,72.22222222,66.63293845,60.43976188,48.05340874,1
2072,107/06/12,12570433,1235262020,99.8,100.5,97.3,99.4,-2.9,6307,0,97.3,103.0,5.263157895,46.17634493,55.68528956,74.70317883,1
2073,107/06/13,19385860,1842498863,97.4,97.4,94.0,99.15,-3.6,10378,0,94.0,103.0,0.0,30.78422995,47.38493636,80.58634917,1
2074,107/06/14,13810492,1281031084,93.7,93.9,91.5,98.49,-1,7465,0,91.5,103.0,13.04347826,24.87064606,39.88017292,69.89922666,1
2075,107/06/15,9880827,913275861,93.1,93.8,91.6,97.97,-0.7,5054,0,91.5,103.0,6.956521739,18.89927128,32.88653904,60.86107457,1
2076,107/06/19,14305800,1311557964,91.9,93.5,90.6,96.97999999999999,-1.7,6757,0,90.6,102.0,0.0,12.59951419,26.12419743,53.1735639,0
2077,107/06/20,10190200,925469000,91.7,92.0,90.2,95.92,-0.2,5402,1,90.2,101.5,1.769911504,8.989646627,20.41268049,43.25874822,0
2078,107/06/21,10922037,1008416310,91.5,93.0,91.0,95.17,2.1,5553,0,90.2,101.5,20.3539823,12.77775852,17.8677065,28.04760247,0
2079,107/06/22,10855746,994508198,92.5,92.5,90.8,94.32000000000001,0,4866,0,90.2,101.0,21.2962963,15.61727111,17.11756137,20.11814189,0
2080,107/06/25,17186803,1519224525,90.8,91.4,86.5,92.99,-6,9813,0,86.5,100.5,0.0,10.41151407,14.88221227,23.82360867,0
2081,107/06/26,21095734,1767716624,84.3,85.4,82.1,91.47999999999999,-1.1,9598,1,82.1,97.4,21.56862745,14.13055187,14.6316588,15.63387268,0
2082,107/06/27,13319125,1167724183,86.6,88.6,86.6,90.44000000000001,1.8,6310,0,82.1,93.9,43.22033898,23.82714757,17.69682173,5.436170035,0
2083,107/06/28,12341103,1017203454,82.6,83.3,81.2,89.34,X0.00,5881,1,81.2,93.8,14.28571429,20.64666981,18.68010442,14.74697364,0
2084,107/06/29,10296174,854828771,83.0,84.0,82.5,88.36,0.2,4970,0,81.2,93.5,16.2601626,19.18450074,18.84823653,18.1757081,1
2085,107/07/02,8785104,719554737,83.6,83.6,80.8,87.22999999999999,-2.2,4576,1,80.8,93.0,1.639344262,13.33611525,17.01086277,24.36035781,0
2086,107/07/03,9517989,784620084,82.0,83.2,81.7,86.35000000000001,0.8,5430,0,80.8,93.0,8.196721311,11.62298394,15.21490316,22.3987416,0
2087,107/07/04,11634275,948189019,81.8,82.5,80.8,85.4,-0.9,5103,0,80.8,92.5,0.854700855,8.033556242,12.82112085,22.39625007,0
2088,107/07/05,12143744,965014994,80.8,81.3,77.7,83.96000000000001,-2.8,5748,1,77.7,91.4,2.919708029,6.328940171,10.65706062,19.31330153,0
2089,107/07/06,11088009,880591106,79.5,80.1,78.6,82.64,1.2,5434,1,77.7,88.6,14.67889908,9.112259808,10.14212702,12.20186144,0
2090,107/07/09,16539393,1343137533,79.5,82.7,79.5,82.09,1.7,7023,1,77.7,88.6,30.27522936,16.16658299,12.15027901,4.117671047,0
2091,107/07/10,15633761,1299301258,81.6,84.0,81.6,81.94,2.9,6969,0,77.7,84.0,98.41269841,43.5819548,22.62750427,-19.28139678,1
2092,107/07/11,11151102,931551841,84.0,84.8,82.2,81.58,-0.3,5753,1,77.7,84.8,83.09859155,56.75416705,34.00305853,-11.4991585,1
2093,107/07/12,16941431,1452876338,85.3,86.5,84.5,81.88,2.4,8376,1,77.7,86.5,94.31818182,69.27550531,45.76054079,-1.269388242,1
2094,107/07/13,16327613,1433116084,86.5,89.0,86.2,82.44,2.8,7527,0,77.7,89.0,98.2300885,78.92703304,56.8160382,12.59404854,1
2095,107/07/16,13133926,1146020112,89.3,89.7,86.0,82.94,-2.8,6606,1,77.7,89.7,69.16666667,75.67357758,63.10188466,37.95849883,1
2096,107/07/17,11597859,1011458813,86.1,88.3,86.0,83.57,2.1,5407,0,77.7,89.7,86.66666667,79.33794061,68.51390331,46.86582872,1
2097,107/07/18,41645860,3559223755,88.1,88.1,83.7,83.88,-4.1,19338,0,78.6,89.7,48.64864865,69.10817662,68.71199441,67.91963,1
2098,107/07/19,29973386,2436474298,83.0,83.0,80.2,84.09,-3.8,14037,1,79.5,89.7,6.862745098,48.35969945,61.92789609,89.06428938,1
2099,107/07/20,17100985,1380636266,80.7,81.6,80.1,84.21000000000001,0.3,8505,0,80.1,89.7,4.166666667,33.62868852,52.4948269,90.22710366,1
2100,107/07/23,20432812,1605342348,80.2,80.3,78.0,83.96000000000001,-2,9183,1,78.0,89.7,4.273504274,23.8436271,42.94442697,81.1460267,1
2101,107/07/24,15151803,1189566132,78.0,79.4,77.8,83.44,0.2,6792,1,77.8,89.7,7.56302521,18.41675981,34.76853792,67.47209413,1
2102,107/07/25,16072640,1288891440,78.4,81.3,78.3,83.15,2,8149,1,77.8,89.7,24.3697479,20.40108917,29.97938833,49.13598666,1
2103,107/07/26,13600246,1106753527,81.6,82.5,80.5,82.65,0.3,6121,1,77.8,89.7,26.8907563,22.56431155,27.50769607,37.39446512,1
2104,107/07/27,8558234,699738448,81.4,82.2,81.4,81.96000000000001,0.9,4596,0,77.8,88.3,39.04761905,28.05874738,27.69137984,26.95664476,0
2105,107/07/30,10440081,836852680,81.9,81.9,79.5,81.32000000000001,-2.3,5919,0,77.8,88.1,17.47572816,24.53107431,26.63794466,30.85168538,1
2106,107/07/31,11477693,904881903,79.5,79.6,78.3,80.37,-1,6007,1,77.8,83.0,15.38461538,21.48225467,24.91938133,31.79363466,1
2107,107/08/01,11452898,903010096,78.3,79.7,78.0,79.92999999999999,1,5462,0,77.8,82.5,38.29787234,27.08746056,25.64207441,22.7513021,1
2108,107/08/02,8977377,703316297,79.5,79.5,77.9,79.75,-1.2,4740,0,77.8,82.5,12.76595745,22.31362619,24.53259167,28.97052263,1
2109,107/08/03,29809422,2287121370,78.5,78.7,75.7,79.28,-2.6,13468,0,75.7,82.5,1.470588235,15.36594687,21.4770434,33.69923646,0
2110,107/08/06,23612486,1749795796,75.0,75.0,73.6,78.78999999999999,-2.2,10859,1,73.6,82.5,0.0,10.24396458,17.73268379,32.71012222,0
2111,107/08/07,18179650,1349771071,73.6,74.8,73.2,78.35,0.7,7397,0,73.2,82.5,11.82795699,10.77196205,15.41244321,24.69340554,0
2112,107/08/08,18916998,1411149952,75.0,75.7,73.7,77.65,-0.6,8169,1,73.2,82.2,5.555555556,9.033159885,13.28601544,21.79172654,0
2113,107/08/09,7063052,523382147,74.1,74.6,73.7,76.92999999999999,0.1,4008,0,73.2,81.9,6.896551724,8.320957165,11.63099601,18.25107371,0
2114,107/08/10,8097574,595695834,73.8,74.2,73.0,76.06,-0.6,4231,0,73.0,79.7,2.985074627,6.542329652,9.934773892,16.71966237,0
2115,107/08/13,23498779,1642288929,72.5,72.5,67.6,74.99,-4.3,10843,1,67.6,79.7,10.74380165,7.942820319,9.270789368,11.92672747,0
2116,107/08/14,15048130,1038844514,69.7,70.5,67.6,74.15,1.3,7168,0,67.6,79.5,21.8487395,12.57812671,10.37323515,5.963452025,0
2117,107/08/15,13072711,893029698,70.4,70.4,67.7,72.96000000000001,-2.5,7171,0,67.6,78.7,0.900900901,8.685718108,9.810729469,12.06075219,0
2118,107/08/16,21293768,1406718781,65.0,68.4,63.5,71.85,-0.4,10612,0,63.5,75.7,31.14754098,16.1729924,11.93148378,3.448466538,0
2119,107/08/17,14530845,963818470,67.8,67.9,65.0,70.77000000000001,-2.3,7742,1,63.5,75.7,12.29508197,14.88035559,12.91444105,8.982611969,0
2120,107/08/20,14912144,991821604,66.6,67.6,65.6,69.97999999999999,0.7,8080,1,63.5,75.7,18.03278689,15.93116602,13.92001604,9.897716077,0
2121,107/08/21,23649964,1612269116,67.2,69.4,66.2,69.4,2.8,12000,0,63.5,74.6,45.04504505,25.63579236,17.82527481,2.204239717,0
2122,107/08/22,15399143,1046472924,69.6,69.7,67.0,68.77000000000001,-1.1,7966,0,63.5,74.2,36.44859813,29.24006095,21.63020353,6.410488676,1
2123,107/08/23,9455491,633951632,67.5,67.6,66.6,68.12,-0.1,3914,1,63.5,72.5,42.22222222,33.56744804,25.60928503,9.692959011,1
2124,107/08/24,6618950,445762515,67.6,68.0,66.8,67.53999999999999,0.1,3644,1,63.5,70.5,55.71428571,40.94972727,30.72276578,10.2688428,0
2125,107/08/27,15259816,1058679021,68.1,70.3,67.7,67.66,2.7,6948,1,63.5,70.4,95.65217391,59.18387615,40.20980257,2.261655405,1
2126,107/08/28,14814608,1060566266,71.5,72.3,70.7,67.71000000000001,0.6,7437,0,63.5,72.3,81.81818182,66.7286447,49.04941661,13.69096043,1
2127,107/08/29,9517378,670573957,71.1,71.4,69.6,67.93,-0.8,5353,0,65.0,72.3,67.12328767,66.86019236,54.98634186,31.23864087,1
2128,107/08/30,6239431,433927609,69.9,70.3,69.0,68.17999999999999,-0.1,3481,0,65.6,72.3,62.68656716,65.46898396,58.4805559,44.50369976,1
2129,107/08/31,11311863,782712234,69.2,69.7,68.2,68.65,-0.1,5113,0,66.2,72.3,57.37704918,62.77167237,59.91092805,54.18943942,1
2130,107/09/03,10552552,714778854,69.7,69.7,66.6,68.75,-3,5809,1,66.6,72.3,1.754385965,42.4325769,54.084811,77.38927921,1
2131,107/09/04,4594776,310338697,67.4,68.2,67.1,68.66,0.9,2699,0,66.6,72.3,17.54385965,34.13633782,47.43531994,74.03328419,1
2132,107/09/05,9310104,622052321,67.6,67.9,66.2,68.58,-1,4559,0,66.2,72.3,6.557377049,24.94335089,39.93799692,69.92728899,1
2133,107/09/06,25052637,1607250368,65.0,65.4,63.5,68.21000000000001,-3,12276,0,63.5,72.3,1.136363636,17.00768847,32.29456077,62.86830537,1
2134,107/09/07,43903884,2584091000,59.3,60.7,57.3,67.22,-6.1,19362,1,57.3,72.3,1.333333333,11.78290343,25.45734166,52.80621812,0
2135,107/09/10,22870055,1339009254,57.6,59.9,57.6,66.15,1.9,10191,1,57.3,71.4,14.89361702,12.81980796,21.24483043,38.09487536,0
2136,107/09/11,14966607,896740589,60.0,60.8,58.9,65.09,0.7,7363,0,57.3,70.3,21.53846154,15.72602582,19.40522889,26.76363503,1
2137,107/09/12,16715439,966964010,58.9,58.9,57.3,63.839999999999996,-2.7,7124,1,57.3,69.7,0.806451613,10.75283442,16.5210974,28.05762336,0
2138,107/09/13,16617681,958416698,56.5,58.7,56.2,62.61,0.1,7559,1,56.2,69.7,9.62962963,10.37843282,14.47354254,22.66376198,0
2139,107/09/14,13777979,819129130,59.4,60.0,58.9,61.6,2.1,6986,1,56.2,68.2,28.33333333,16.36339966,15.10349491,12.58368542,0
2140,107/09/17,24236129,1486500625,60.2,62.9,59.5,61.04999999999999,1.6,10752,0,56.2,67.9,42.73504274,25.15394735,18.45364573,5.053042475,0
2141,107/09/18,13211697,788917070,60.0,60.3,59.3,60.220000000000006,-1.9,6980,1,56.2,65.4,33.69565217,28.00118229,21.63615791,8.906109159,1
2142,107/09/19,19221946,1162894840,61.1,61.2,60.0,59.56,0.7,8463,0,56.2,62.9,56.71641791,37.5729275,26.94841444,5.69938833,1
2143,107/09/20,9814401,584386953,60.0,60.3,59.1,59.15,-0.5,4623,0,56.2,62.9,49.25373134,41.46652878,31.78778589,12.4303001,1
2144,107/09/21,25798593,1496762407,58.5,58.7,57.0,59.25,-1,9894,1,56.2,62.9,34.32835821,39.08713859,34.22090346,24.48843319,1
2145,107/09/25,21344235,1294170516,58.3,62.0,58.3,59.48,3.2,8911,0,56.2,62.9,82.08955224,53.42127647,40.62102779,15.02053044,1
2146,107/09/26,13303202,802828014,60.7,61.0,59.7,59.489999999999995,-1.5,7031,0,56.2,62.9,59.70149254,55.51468183,45.58557914,25.72737376,1
2147,107/09/27,9420742,559300120,59.1,59.8,59.0,59.73,-0.4,4921,0,57.0,62.9,47.45762712,52.82899692,48.00005173,38.34216135,1
2148,107/09/28,13033810,768365062,60.2,60.4,58.1,59.79,-1.7,6221,1,57.0,62.9,18.6440678,41.43402055,45.81137467,54.56608292,1
2149,107/10/01,8366136,493340137,58.2,59.5,58.2,59.75,1.1,4903,0,57.0,62.0,44.0,42.28934703,44.63736546,49.33340231,0
2150,107/10/02,5689033,333475547,59.2,59.2,58.3,59.470000000000006,-0.8,3168,0,57.0,62.0,28.0,37.52623135,42.26698742,51.74849956,0
2151,107/10/03,5355551,311544617,58.8,59.0,57.7,59.31999999999999,-0.6,2682,0,57.0,62.0,16.0,30.3508209,38.29493192,54.18315395,0
2152,107/10/04,29715765,1633672013,56.7,56.7,53.8,58.71,-3.9,14040,0,53.8,62.0,1.219512195,20.64038467,32.41008283,55.94947917,1
2153,107/10/05,23454541,1234934487,52.9,53.7,51.3,57.98,-1.7,11107,1,51.3,62.0,8.411214953,16.56399476,27.12805348,48.25617091,1
2154,107/10/08,9710155,510786687,52.0,53.2,51.9,57.4,0.5,5088,0,51.3,61.0,14.43298969,15.85365974,23.36992223,38.40244721,1
2155,107/10/09,13242862,702742486,53.3,54.2,52.3,56.46,-0.4,5770,0,51.3,60.4,10.98901099,14.23211016,20.32398487,32.50773431,0
2156,107/10/11,24371582,1174435718,48.6,49.2,47.1,55.29,-3.8,10152,1,47.1,60.4,10.52631579,12.99684537,17.88160504,27.65112438,0
2157,107/10/12,24773586,1293811402,50.6,53.3,50.1,54.64,4.8,9159,1,47.1,59.5,50.0,25.33123024,20.36481344,10.43197983,1
2158,107/10/15,42208140,2370723194,54.0,57.2,54.0,54.55,3.9,16892,0,47.1,59.2,83.47107438,44.71117829,28.48026839,-3.981551411,1
2159,107/10/16,41987701,2319383958,57.2,57.2,54.1,54.04,-3.1,17851,1,47.1,59.0,58.82352941,49.41529533,35.4586107,7.545241449,1
2160,107/10/17,31927247,1765212653,55.7,56.6,54.2,53.64,0.3,15452,0,47.1,57.2,72.27722772,57.03593946,42.65105362,13.88128195,1
2161,107/10/18,29963402,1569846204,53.5,53.9,51.2,53.010000000000005,-2.9,14811,1,47.1,57.2,43.56435644,52.54541179,45.94917301,32.75669546,1
2162,107/10/19,31552813,1597662450,49.25,52.1,48.8,52.830000000000005,0.6,13512,1,47.1,57.2,49.5049505,51.53192469,47.81009024,40.36642133,1
2163,107/10/22,14642003,757969059,51.0,53.0,50.3,52.86,0.4,7537,0,47.1,57.2,53.46534653,52.17639864,49.26552637,43.44378184,1
2164,107/10/23,14087416,717093616,51.0,51.4,50.5,52.64,-2,7261,0,47.1,57.2,33.66336634,46.00538787,48.17881354,52.52566487,1
2165,107/10/24,23430891,1167643343,50.4,50.7,49.2,52.339999999999996,-1.2,10176,0,48.8,57.2,5.952380952,32.65438556,43.00400421,63.70324151,1
2166,107/10/25,37766123,1738907960,46.7,46.9,45.1,52.065,-3.55,16776,1,45.1,57.2,5.371900826,23.56022399,36.52274414,62.44778444,0
2167,107/10/26,20854635,961565238,46.7,46.9,45.15,51.335,0.25,10003,1,45.1,57.2,7.438016529,18.18615483,30.4105477,54.85933344,0
2168,107/10/29,16734678,773682605,46.35,46.95,45.35,50.275,0.6,6977,1,45.1,56.6,13.04347826,16.47192931,25.76434157,44.3491661,0
2169,107/10/30,25048022,1204010608,46.4,49.05,46.35,49.714999999999996,1.9,11404,1,45.1,53.9,38.63636364,23.86007408,25.12958574,27.66860906,1
2170,107/10/31,34943234,1774511406,49.55,51.9,49.4,49.415000000000006,2.9,14244,1,45.1,53.0,79.74683544,42.48899454,30.91605534,7.770176947,1
2171,107/11/01,32609279,1747148260,51.6,54.5,51.0,49.705,3,14786,1,45.1,54.5,98.93617021,61.30471976,41.04561015,0.527390919,1
2172,107/11/02,47552056,2690723926,57.0,57.8,55.4,50.105000000000004,1.7,19164,0,45.1,57.8,86.61417323,69.74120425,50.61080818,12.35001604,1
2173,107/11/05,17858595,994805030,55.8,56.3,54.9,50.425,-0.4,8980,0,45.1,57.8,83.46456693,74.31565848,58.51242495,26.90595789,1
2174,107/11/06,22637311,1208838181,55.0,55.0,52.2,50.595,-3.5,10695,1,45.1,57.8,55.90551181,68.17894292,61.73459761,48.84590697,1
2175,107/11/07,14241969,771063983,52.3,55.3,52.3,51.185,3,7167,0,45.15,57.8,79.44664032,71.93484205,65.13467909,51.53435316,1
2176,107/11/08,17603852,972500521,57.0,57.3,53.8,51.989999999999995,-1.4,8238,1,45.35,57.8,67.87148594,70.58039002,66.94991606,59.68896816,1
2177,107/11/09,11203229,604437299,53.4,54.6,52.8,52.81,0.4,5739,0,46.35,57.8,68.55895197,69.90657733,67.93546982,63.9932548,1
2178,107/11/12,11290160,603551140,53.5,54.1,53.1,53.529999999999994,-0.4,5070,1,49.4,57.8,52.38095238,64.06470235,66.645214,71.80623729,1
2179,107/11/13,48611057,2711463255,55.0,57.4,54.2,54.3,2.4,18702,1,51.0,57.8,76.47058824,68.19999764,67.16347521,65.09043035,1
2180,107/11/14,23169716,1312210485,56.3,57.2,56.0,54.81,0.3,9722,0,52.2,57.8,76.78571429,71.06190319,68.46295121,63.26504723,1
2181,107/11/15,10285126,576007556,56.7,56.9,55.5,54.96,-0.6,4859,0,52.2,57.4,71.15384615,71.09255085,69.33948442,65.83335157,1
2182,107/11/16,17518015,977489725,56.8,56.8,54.5,54.81,-1.3,8270,1,52.2,57.4,46.15384615,62.77964928,67.15287271,75.89931956,1
