X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
2045,146643,8968623,60.9,61.4,60.7,61.4,129,60.3,61.8,73.33333333,51.35626344,50.60311988,49.09683275,1
2046,166393,10166973,61.5,61.6,60.8,60.8,108,60.3,61.8,33.33333333,45.34862007,48.85161994,55.85761968,1
2047,308320,18575522,61.3,61.3,60.0,60.5,222,60.0,61.8,27.77777778,39.49167264,45.73163751,58.21156724,0
2048,330051,19814972,60.0,60.3,59.9,60.2,253,59.9,61.8,15.78947368,31.59093965,41.01807156,59.87233536,0
2049,270511,16412757,60.2,61.1,60.2,60.5,245,59.9,61.8,31.57894737,31.58694223,37.87436178,50.44920089,0
2050,356200,21393716,60.6,60.6,59.9,60.1,209,59.9,61.6,11.76470588,24.97953011,33.57608456,50.76919345,0
2051,107322,6483701,60.2,60.6,60.2,60.3,90,59.9,61.6,23.52941176,24.49615733,30.54944215,42.65601178,0
2052,69576,4205453,60.4,60.8,60.2,60.7,86,59.9,61.6,47.05882353,32.01704606,31.03864345,29.08183823,0
2053,111422,6736513,60.7,60.9,60.3,60.5,87,59.9,61.6,35.29411765,33.10940326,31.72889672,28.96788365,0
2054,169401,10216460,60.7,60.7,60.1,60.5,133,59.9,61.6,35.29411765,33.83764139,32.43181161,29.62015205,0
2055,75364,4548144,60.6,60.6,60.1,60.4,71,59.9,61.3,35.71428571,34.4631895,33.10893757,30.40043372,0
2056,80286,4863225,60.9,60.9,60.2,60.6,72,59.9,61.1,58.33333333,42.41990411,36.21259308,23.79797104,0
2057,58794,3552134,60.7,60.7,60.3,60.4,54,59.9,61.1,41.66666667,42.16882496,38.19800371,30.25636121,1
2058,106324,6419000,60.4,60.5,60.2,60.4,77,59.9,60.9,50.0,44.77921664,40.39174135,31.61679078,0
2059,222052,13456172,60.4,60.9,60.4,60.5,117,60.1,60.9,50.0,46.51947776,42.43432016,34.26400495,0
2060,140090,8461248,60.7,60.7,60.2,60.6,120,60.1,60.9,62.5,51.84631851,45.57165294,33.0223218,0
2061,119039,7216756,60.7,60.8,60.4,60.5,80,60.1,60.9,50.0,51.230879,47.45806163,39.91242687,0
2062,77359,4681086,60.6,60.8,60.4,60.7,74,60.1,60.9,75.0,59.15391934,51.35668086,35.76220392,0
2063,84239,5117030,60.7,60.8,60.7,60.8,69,60.1,60.9,87.5,68.60261289,57.10532487,34.11074884,0
2064,538631,33081922,61.0,61.9,61.0,61.9,351,60.2,61.9,100.0,79.06840859,64.42635278,35.14224115,0
2065,248910,15404647,62.0,62.2,61.6,61.6,199,60.2,62.2,70.0,76.04560573,68.2994371,52.80709983,1
2066,356370,21928852,61.8,61.9,61.2,61.5,159,60.2,62.2,65.0,72.36373715,69.65420378,64.23513704,1
2067,301907,18503507,61.5,61.7,61.0,61.0,239,60.2,62.2,40.0,61.57582477,66.96141078,77.7325828,1
2068,511479,31450398,61.0,61.9,61.0,61.6,396,60.2,62.2,70.0,64.38388318,66.10223491,69.53893838,1
2069,356077,21833122,61.9,61.9,61.0,61.3,318,60.4,62.2,50.0,59.58925545,63.93124176,72.61521437,1
2070,182840,11168399,61.6,61.6,60.9,61.0,149,60.4,62.2,33.33333333,50.83728141,59.56658831,77.0252021,0
2071,207828,12674440,61.0,61.4,60.8,61.0,141,60.7,62.2,20.0,40.55818761,53.23045474,78.57498901,0
2072,198715,12148215,60.8,61.5,60.7,61.3,136,60.7,62.2,40.0,40.37212507,48.94434485,66.08878441,1
2073,377626,23289718,61.9,62.0,61.4,61.7,308,60.7,62.2,66.66666667,49.13697227,49.00855399,48.75171743,1
2074,305582,18716574,61.8,61.8,61.0,61.3,195,60.7,62.0,46.15384615,48.1425969,48.71990163,49.87451109,1
2075,229605,14074445,61.3,61.5,61.1,61.4,187,60.7,62.0,53.84615385,50.04378255,49.16119527,47.39602071,1
2076,328840,20282512,61.5,62.0,61.5,61.8,292,60.7,62.0,84.61538462,61.5676499,53.29668015,36.75474063,0
2077,554495,34621518,62.3,62.8,62.0,62.8,417,60.7,62.8,100.0,74.37843327,60.32393119,32.21492702,0
2078,207206,12964390,63.0,63.0,62.3,62.6,169,60.7,63.0,82.60869565,77.12185406,65.92323881,43.52600831,0
2079,176149,11001565,62.6,62.8,62.2,62.2,121,60.7,63.0,65.2173913,73.15369981,68.33339248,58.69277781,0
2080,157924,9853451,62.2,62.6,62.2,62.5,145,60.7,63.0,78.26086957,74.85608973,70.5076249,61.81069523,1
2081,186534,11622172,63.0,63.0,62.1,62.2,151,61.0,63.0,60.0,69.90405982,70.30643654,71.11118997,0
2082,108829,6736012,62.2,62.2,61.7,61.9,110,61.0,63.0,45.0,61.60270655,67.40519321,79.01016653,1
2083,147550,9100031,62.0,62.0,61.4,61.7,129,61.1,63.0,31.57894737,51.59478682,62.13505774,83.21559959,1
2084,176744,10918101,62.3,62.3,61.4,62.0,130,61.4,63.0,37.5,46.89652455,57.05554668,77.37359094,1
2085,120721,7435562,61.8,61.9,61.4,61.4,125,61.4,63.0,0.0,31.2643497,48.45848102,82.84674366,1
2086,253655,15577640,61.3,61.8,61.0,61.6,223,61.0,63.0,30.0,30.8428998,42.58662061,66.07406224,1
2087,230885,14166757,61.7,61.7,61.0,61.5,171,61.0,63.0,25.0,28.89526653,38.02283592,56.27797469,1
2088,155001,9472161,61.4,61.4,61.0,61.0,137,61.0,63.0,0.0,19.26351102,31.76972762,56.78216082,0
2089,146023,8909203,61.0,61.2,60.9,61.0,98,60.9,63.0,4.761904762,14.42964227,25.98969917,49.10981297,1
2090,158168,9629648,61.2,61.3,60.5,61.1,138,60.5,62.3,33.33333333,20.73087262,24.23675699,31.24852572,0
2091,58389,3558050,61.1,61.1,60.8,60.8,45,60.5,62.3,16.66666667,19.3761373,22.61655043,29.09737667,1
2092,116063,7071060,61.0,61.5,60.6,60.7,105,60.5,62.3,11.11111111,16.62112857,20.61807648,28.61197228,0
2093,131201,7975218,60.7,61.1,60.6,60.8,93,60.5,61.9,21.42857143,18.22360953,19.81992083,23.01254343,0
2094,53025,3230918,61.3,61.3,60.8,60.8,47,60.5,61.8,23.07692308,19.84138071,19.82707412,19.79846094,1
2095,86114,5215095,60.8,60.8,60.4,60.4,86,60.4,61.7,0.0,13.22758714,17.62724513,26.4265611,0
2096,92211,5577225,60.4,60.9,60.3,60.4,87,60.3,61.5,8.333333333,11.5961692,15.61688649,23.65832105,1
2097,102347,6175521,60.4,61.0,60.1,60.3,82,60.1,61.5,14.28571429,12.49268423,14.57548573,18.74108874,0
2098,157561,9464260,60.0,60.3,59.9,60.0,126,59.9,61.5,6.25,10.41178949,13.18758699,18.73918198,0
2099,183315,11004360,60.0,60.3,59.8,59.9,137,59.8,61.5,5.882352941,8.901977305,11.75905043,17.47319667,0
2100,397788,23716741,59.9,60.0,59.2,59.5,268,59.2,61.5,13.04347826,10.28247762,11.26685949,13.23562323,0
2101,288005,17217300,59.5,60.0,59.5,60.0,218,59.2,61.3,38.0952381,19.55339778,14.02903892,2.980321202,0
2102,461504,26892184,57.8,58.7,57.8,58.2,330,57.8,61.3,11.42857143,16.84512233,14.96773339,11.21295551,1
2103,247310,14393493,58.3,58.6,58.0,58.3,165,57.8,61.0,15.625,16.43841489,15.45796056,13.4970519,0
2104,156111,9114870,58.3,58.8,58.1,58.8,117,57.8,61.0,31.25,21.37560992,17.43051035,9.540311188,0
2105,231067,13579453,58.8,59.1,58.4,58.8,164,57.8,61.0,31.25,24.66707328,19.84269799,10.19394741,0
2106,339100,19957839,58.8,59.3,58.3,59.2,231,57.8,60.3,56.0,35.11138219,24.93225939,4.574013794,0
2107,269683,15909537,59.2,59.3,58.6,59.3,199,57.8,60.3,60.0,43.40758813,31.0907023,6.456930655,0
2108,107120,6312014,59.3,59.4,58.6,58.6,89,57.8,60.0,36.36363636,41.05960421,34.4136696,21.1218004,0
2109,567657,32930606,59.3,59.3,57.7,57.7,478,57.7,60.0,0.0,27.37306947,32.06680289,41.45426974,0
2110,375980,21542035,56.8,57.9,56.8,57.9,297,56.8,59.4,42.30769231,32.35127708,32.16162762,31.7823287,0
2111,502262,28779763,57.9,57.9,57.1,57.1,391,56.8,59.4,11.53846154,25.4136719,29.91230905,38.90958334,0
2112,340119,19398853,57.1,57.4,56.9,57.1,293,56.8,59.4,11.53846154,20.78860178,26.87107329,39.03601632,1
2113,314028,17947011,57.5,57.5,57.0,57.1,268,56.8,59.4,11.53846154,17.7052217,23.81578943,36.03692489,1
2114,215353,12252386,57.1,57.1,56.8,56.8,185,56.8,59.4,0.0,11.80348113,19.81168666,35.82809772,0
2115,1770142,98800494,56.8,56.8,54.9,56.8,1237,54.9,59.4,42.22222222,21.9430615,20.52214494,17.68031183,0
2116,820605,45871079,56.7,56.7,55.7,55.9,667,54.9,59.4,22.22222222,22.03611507,21.02680165,19.00817481,0
2117,244169,13621695,56.0,56.0,55.5,55.8,231,54.9,59.3,20.45454545,21.5089252,21.1875095,20.5446781,0
2118,703455,38860282,55.9,56.0,54.9,55.5,564,54.9,57.9,20.0,21.00595013,21.12698971,21.36906887,0
2119,276013,15284028,55.1,55.8,55.0,55.7,208,54.9,57.9,26.66666667,22.89285564,21.71561169,19.36112378,0
2120,335726,18834744,56.0,56.3,56.0,56.0,234,54.9,57.5,42.30769231,29.36446787,24.26523041,14.06675551,0
2121,308598,17358685,56.3,56.5,56.1,56.1,265,54.9,57.5,46.15384615,34.96092729,27.83046271,13.56953353,0
2122,182441,10300698,56.5,56.6,56.2,56.5,147,54.9,57.1,72.72727273,47.54970911,34.40354484,8.11121631,0
2123,150999,8530436,56.5,56.7,56.3,56.3,123,54.9,56.8,73.68421053,56.26120958,41.68943309,12.5458801,0
2124,348510,19304200,56.2,56.2,55.1,55.1,289,54.9,56.7,11.11111111,41.21117676,41.53001431,42.16768942,0
2125,269393,14865261,55.1,55.5,55.0,55.1,171,54.9,56.7,11.11111111,31.17782154,38.07928339,51.88220708,0
2126,590307,32172056,55.3,55.5,54.0,54.1,452,54.0,56.7,3.703703704,22.01978226,32.72611635,54.13878451,1
2127,1279986,67268857,54.1,54.1,51.6,52.2,927,51.6,56.7,11.76470588,18.60142347,28.01788539,46.85080922,0
2128,1756777,90178013,52.2,52.8,50.5,50.9,1287,50.5,56.7,6.451612903,14.55148661,23.5290858,41.48428416,0
2129,785705,39898258,51.1,51.5,50.5,51.0,656,50.5,56.7,8.064516129,12.38916312,19.81577824,34.66900847,0
2130,427427,21986973,51.2,51.9,50.8,51.9,339,50.5,56.7,22.58064516,15.7863238,18.47262676,23.84523267,1
2131,241714,12582965,52.0,52.4,51.8,52.0,215,50.5,56.7,24.19354839,18.588732,18.5113285,18.35652152,1
2132,306041,15842116,52.2,52.2,51.4,51.5,289,50.5,56.2,17.54385965,18.24044121,18.42103274,18.78221579,1
2133,692300,35145500,52.0,52.0,50.5,50.7,572,50.5,55.5,4.0,13.49362748,16.77856432,23.348438,0
2134,387790,19699238,50.9,51.5,50.3,51.5,245,50.3,55.5,23.07692308,16.68805934,16.74839599,16.86906929,1
2135,439981,22716195,51.6,52.1,51.5,51.8,379,50.3,54.1,39.47368421,24.28326763,19.26001987,9.213524355,0
2136,537857,27728931,51.8,52.0,51.3,51.3,484,50.3,52.8,40.0,29.52217842,22.68073939,8.997861324,0
2137,349265,18204728,51.3,52.6,51.3,52.2,272,50.3,52.6,82.60869565,47.21768416,30.85972098,-1.856205387,1
2138,279351,14498761,52.3,52.3,51.7,52.0,248,50.3,52.6,73.91304348,56.11613727,39.27852641,5.603304693,0
2139,160301,8354178,52.0,52.3,52.0,52.0,149,50.3,52.6,73.91304348,62.04843934,46.86849739,16.50861348,0
2140,482455,25507498,52.1,53.3,52.1,53.2,428,50.3,53.3,96.66666667,73.58784845,55.77494774,20.14914633,0
2141,339194,18002055,53.5,53.6,52.6,52.6,264,50.3,53.6,69.6969697,72.29088886,61.28026145,39.25900662,0
2142,137001,7170355,52.6,52.6,52.1,52.4,95,50.3,53.6,63.63636364,69.40604712,63.98885667,53.15447578,0
2143,189005,9803260,52.6,52.6,51.5,51.7,172,51.3,53.6,17.39130435,52.06779953,60.01517096,75.90991382,0
2144,209826,10669236,51.6,51.6,50.5,50.9,182,50.5,53.6,12.90322581,39.01294162,53.01442785,81.0174003,0
2145,133182,6827540,51.0,51.6,50.8,51.6,134,50.5,53.6,35.48387097,37.83658474,47.95514681,68.19227096,0
2146,228158,11641586,51.8,51.8,50.8,51.0,214,50.5,53.6,16.12903226,30.60073391,42.17034251,65.30955971,1
2147,292970,14964361,51.2,51.5,51.0,51.0,303,50.5,53.6,16.12903226,25.77683336,36.70583946,58.56385166,0
2148,179654,9224568,51.2,52.0,51.0,52.0,157,50.5,53.6,48.38709677,33.31358783,35.57508892,40.09809109,0
2149,106003,5506059,52.0,52.3,51.7,51.9,90,50.5,53.6,45.16129032,37.262822,36.13766661,33.88735584,1
2150,142974,7426837,51.9,52.1,51.7,52.0,154,50.5,52.6,71.42857143,48.65140514,40.30891279,23.62392808,0
2151,142507,7414411,52.0,52.4,51.9,51.9,143,50.5,52.6,66.66666667,54.65649232,45.0914393,25.96133326,0
2152,260618,13395624,51.9,51.9,51.0,51.5,236,50.5,52.4,52.63157895,53.98152119,48.05479993,36.2013574,0
2153,276239,14196106,51.6,51.9,51.1,51.5,249,50.8,52.4,43.75,50.57101413,48.893538,45.53858573,0
2154,255822,13121644,51.5,51.7,51.0,51.6,247,50.8,52.4,50.0,50.38067609,49.38925069,47.4063999,0
2155,220748,11297418,51.7,51.7,51.1,51.2,205,51.0,52.4,14.28571429,38.34902215,45.70917451,60.42947923,0
2156,232300,11876679,51.5,51.5,51.0,51.1,190,51.0,52.4,7.142857143,27.94696715,39.78843872,63.47138187,1
2157,158809,8138261,51.1,51.5,51.1,51.2,156,51.0,52.4,14.28571429,23.39321619,34.32336455,56.18366125,0
2158,713758,37746374,51.2,53.6,51.2,53.0,573,51.0,53.6,76.92307692,41.2365031,36.62774407,27.41022599,0
2159,862713,46289696,53.0,54.6,53.0,53.3,651,51.0,54.6,63.88888889,48.78729837,40.68092883,24.46818977,0
2160,536806,28844018,53.7,54.2,53.3,53.5,372,51.0,54.6,69.44444444,55.67301373,45.67829046,25.68884394,0
2161,413046,21962660,53.3,53.7,52.5,53.0,266,51.0,54.6,55.55555556,55.633861,48.99681398,35.72271993,0
2162,341228,17663276,53.0,53.0,51.1,51.6,277,51.0,54.6,16.66666667,42.64479622,46.87947473,55.34883173,1
2163,480139,24584938,51.6,52.1,50.6,50.9,312,50.6,54.6,7.5,30.92986415,41.56293787,62.8290853,1
2164,362202,18396304,50.9,51.4,50.6,50.8,279,50.6,54.6,5.0,22.2865761,35.13748394,60.83929963,1
2165,1974176,91305854,49.95,49.95,45.75,45.75,1365,45.75,54.6,0.0,14.8577174,28.37756176,55.41725049,0
2166,1290332,58167631,45.6,45.6,44.6,45.0,939,44.6,54.6,4.0,11.23847827,22.66453393,45.51664526,0
2167,561593,25275580,45.3,45.45,44.7,44.9,425,44.6,54.6,3.0,8.492318844,17.94046224,36.83674902,0
2168,534693,24100985,45.0,45.7,44.75,44.85,430,44.6,54.2,2.604166667,6.529601452,14.13684197,29.35132302,1
2169,560091,25149345,45.1,45.5,44.45,44.75,405,44.45,53.7,3.243243243,5.434148716,11.23594422,22.83953523,1
2170,1149217,49675767,44.55,44.55,42.6,42.75,816,42.6,53.0,1.442307692,4.103535041,8.858474495,18.3683534,1
2171,3214286,130652486,42.6,43.05,39.7,43.05,2043,39.7,52.1,27.01612903,11.74106637,9.819338454,5.975882618,0
2172,828338,35015110,42.65,43.05,41.5,42.1,665,39.7,51.4,20.51282051,14.66498442,11.43455378,4.973692488,1
2173,666325,28436375,42.0,43.2,41.9,42.8,554,39.7,49.95,30.24390244,19.85795709,14.24235488,3.011150458,1
2174,283703,12139759,42.75,43.1,42.1,43.1,214,39.7,45.7,56.66666667,32.12752695,20.2040789,-3.642817189,0
2175,251700,10660244,42.0,42.7,42.0,42.3,196,39.7,45.7,43.33333333,35.86279574,25.42365118,4.545362063,0
2176,434554,18692772,42.85,43.3,42.5,42.95,330,39.7,45.7,54.16666667,41.96408605,30.93712947,8.883216316,0
2177,539300,23215548,42.95,43.8,42.3,43.45,342,39.7,45.5,64.65517241,49.52778151,37.13401348,12.34647744,0
2178,326359,14075746,43.4,43.5,42.7,43.05,245,39.7,44.55,69.07216495,56.04257599,43.43686765,18.22545098,0
2179,291814,12744133,43.5,44.45,43.15,43.7,212,39.7,44.45,84.21052632,65.43189276,50.76854269,21.44184254,0
2180,397871,17522131,44.0,44.7,43.35,44.3,321,41.5,44.7,87.5,72.78792851,58.10833796,28.74915687,0
2181,359007,15998710,44.8,44.95,44.3,44.95,254,41.9,44.95,100.0,81.85861901,66.02509831,34.35805692,0
2182,330557,14897589,44.7,45.4,44.5,45.4,245,42.0,45.4,100.0,87.905746,73.31864754,44.14445062,0
2183,319940,14438018,45.45,45.65,44.7,45.2,210,42.0,45.65,87.67123288,87.82757496,78.15495668,58.80972012,0
2184,234440,10705533,45.2,45.95,45.2,45.9,200,42.3,45.95,98.63013699,91.42842897,82.57944744,64.88148439,1
2185,469506,21985646,46.25,47.2,46.2,46.7,353,42.3,47.2,89.79591837,90.88425877,85.34771789,74.27463612,1
2186,371574,17300285,46.7,47.05,46.1,46.9,269,42.7,47.2,93.33333333,91.70061696,87.46535091,78.99481881,1
2187,205052,9656297,46.9,47.4,46.8,47.05,179,43.15,47.4,91.76470588,91.72197993,88.88422725,83.20872189,1
2188,133251,6183147,46.6,46.75,46.2,46.75,111,43.35,47.4,83.95061728,89.13152572,88.96666007,88.63692878,0
2189,143502,6635307,46.75,46.75,45.85,45.85,135,44.3,47.4,50.0,76.08768381,84.67366799,101.8456363,0
2190,231315,10480029,46.0,46.0,45.15,45.2,218,44.5,47.4,24.13793103,58.77109955,76.03947851,110.5762364,1
2191,196301,9014996,45.5,46.15,45.5,45.95,162,44.7,47.4,46.2962963,54.6128318,68.89726294,97.46612521,0
2192,141012,6500105,46.1,46.45,45.9,46.0,132,45.15,47.4,37.77777778,49.00114713,62.26522433,88.79337875,0
2193,79892,3662132,46.05,46.1,45.65,45.9,76,45.15,47.4,33.33333333,43.77854253,56.10299707,80.75190614,0
2194,235100,10865500,45.6,46.6,45.6,46.55,152,45.15,47.4,62.22222222,49.92643576,54.0441433,62.27955837,0
2195,116574,5414301,46.35,46.8,46.2,46.3,100,45.15,47.4,51.11111111,50.32132754,52.80320471,57.76695905,0
2196,183150,8381356,46.3,46.3,45.4,45.45,143,45.15,46.8,18.18181818,39.60815776,48.40485573,65.99825167,0
2197,97340,4479840,46.2,46.3,45.8,46.0,95,45.15,46.8,51.51515152,43.57715568,46.79562238,53.23255578,0
2198,57101,2632897,46.2,46.4,45.85,46.05,51,45.15,46.8,54.54545455,47.2332553,46.94150002,46.35798945,1
2199,161000,7454150,46.05,46.5,46.05,46.25,120,45.4,46.8,60.71428571,51.7269321,48.53664405,42.15606793,0
2200,273201,12709097,46.5,46.75,46.3,46.55,207,45.4,46.8,82.14285714,61.86557378,52.97962063,35.20771431,0
2201,328720,15464330,46.6,47.45,46.6,47.45,263,45.4,47.45,100.0,74.57704919,60.17876348,31.38219206,0
2202,267367,12706366,47.45,47.95,47.4,47.55,211,45.4,47.95,84.31372549,77.82260796,66.06004497,42.534919,0
2203,269213,12698561,47.6,47.7,46.65,46.7,231,45.4,47.95,50.98039216,68.87520269,66.99843088,63.24488725,0
2204,246791,11435946,46.65,46.65,46.0,46.3,198,45.4,47.95,35.29411765,57.68150768,63.89278981,76.31535408,0
2205,265014,12174958,46.0,46.45,45.5,45.9,198,45.5,47.95,16.32653061,43.89651532,57.22736498,83.8890643,0
2206,87579,4042128,45.7,46.45,45.65,46.35,86,45.5,47.95,34.69387755,40.8289694,51.76123312,73.62576056,0
2207,107469,4944836,46.35,46.4,45.6,46.35,93,45.5,47.95,34.69387755,38.78393878,47.43546834,64.73852746,1
2208,70100,3237979,46.05,46.35,46.0,46.3,52,45.5,47.95,32.65306122,36.74031293,43.87041654,58.13062375,1
2209,171603,7994441,46.35,47.0,46.3,47.0,160,45.5,47.95,61.2244898,44.90170522,44.21417943,42.83912786,0
2210,166560,7765954,46.9,47.0,46.4,46.65,142,45.5,47.95,46.93877551,45.58072865,44.66969584,42.84763021,0
2211,246034,11327335,46.6,46.6,45.7,46.0,234,45.5,47.7,22.72727273,37.96291001,42.43410056,51.37648167,0
2212,261932,12021062,46.3,46.35,45.55,45.55,257,45.5,47.0,3.333333333,26.41971778,37.09597297,58.44848334,0
2213,326601,14765198,45.8,45.8,45.0,45.4,290,45.0,47.0,20.0,24.27981186,32.82391926,49.91213408,0
2214,391329,17624649,45.4,45.4,44.9,45.0,304,44.9,47.0,4.761904762,17.77384282,27.80722712,47.8739957,0
2215,107301,4849554,45.0,45.35,44.95,45.3,97,44.9,47.0,19.04761905,18.1984349,24.60429638,37.41601934,1
2216,494633,22933464,45.3,47.0,45.3,46.7,363,44.9,47.0,85.71428571,40.7037185,29.97077042,8.504874252,0
2217,206403,9704560,46.65,47.2,46.65,47.0,140,44.9,47.2,91.30434783,57.57059494,39.17071193,2.370945895,0
2218,437109,20914605,47.0,48.15,47.0,47.8,359,44.9,48.15,89.23076923,68.12398637,48.82180341,10.21743748,0
2219,248240,11684441,47.2,47.7,46.3,47.55,201,44.9,48.15,81.53846154,72.5954781,56.74636164,25.04812872,0
2220,124211,5892319,47.6,47.75,46.8,46.8,98,44.9,48.15,58.46153846,67.88416488,60.45896272,45.60855839,0
2221,67627,3190680,47.0,47.5,47.0,47.1,73,44.9,48.15,67.69230769,67.82021249,62.91271264,53.09771295,0
2222,55820,2614669,46.95,47.0,46.7,46.9,55,44.9,48.15,61.53846154,65.7262955,63.8505736,60.09912978,1
2223,81261,3824167,47.5,47.6,46.9,46.9,63,44.95,48.15,60.9375,64.13003034,63.94372584,63.57111686,0
2224,232457,10989422,47.5,47.5,47.05,47.05,145,45.3,48.15,61.40350877,63.22118981,63.7028805,64.66626187,0
2225,295122,13908356,47.05,47.5,46.5,47.05,187,46.3,48.15,40.54054054,55.66097339,61.0222448,71.74478761,0
2226,202177,9602640,47.1,47.95,47.1,47.5,152,46.3,48.15,64.86486486,58.72893721,60.25780894,63.31555238,0
2227,257231,12227306,47.6,47.65,47.5,47.55,196,46.3,47.95,75.75757576,64.40515006,61.64025598,56.11046781,0
2228,387902,18637183,47.8,48.3,47.7,48.3,295,46.5,48.3,100.0,76.27010004,66.51687067,47.01041191,0
2229,992217,49302574,48.3,50.5,48.3,50.1,664,46.5,50.5,90.0,80.84673336,71.29349156,52.18700797,0
2230,503648,25664136,50.4,51.4,50.4,51.0,403,46.5,51.4,91.83673469,84.51006714,75.69901676,58.07691599,0
2231,957743,50101723,51.0,52.7,50.9,52.6,673,46.5,52.7,98.38709677,89.13574368,80.17792573,62.26228983,0
2232,736419,38587084,52.7,53.0,51.6,52.8,593,46.5,53.0,96.92307692,91.73152143,84.0291243,68.62433003,1
2233,382489,20078315,52.0,52.8,51.9,52.5,242,46.5,53.0,92.30769231,91.92357839,86.660609,76.13467021,0
2234,339598,17836311,52.3,52.7,51.9,52.5,260,47.1,53.0,91.52542373,91.79086017,88.37069272,81.53035782,1
2235,346305,18383166,52.5,53.4,52.3,53.0,277,47.5,53.4,93.22033898,92.26735311,89.66957952,84.47403233,0
2236,288358,15245240,53.0,53.2,52.5,53.2,182,47.7,53.4,96.49122807,93.67531143,91.00482349,85.6638476,0
2237,923311,50003194,53.4,54.8,53.4,54.0,708,48.3,54.8,87.69230769,91.68097685,91.23020794,90.32867012,0
2238,299928,16185112,54.4,54.4,53.6,54.2,269,50.4,54.8,86.36363636,89.90853002,90.78964863,92.55188586,0
2239,276460,14980140,54.2,54.6,53.6,54.1,240,50.9,54.8,82.05128205,87.28944736,89.62291488,94.2898499,0
