X,data,volume,price,open,high,low,close,diff,times,result,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
2057,107/05/09,3391200,244474400,74.0,74.0,71.1,78.05,-1.4,2344,0,71.1,80.7,16.66666667,15.69685598,18.4076779,23.82932175,0
2058,107/05/10,2206708,161527937,74.0,74.1,72.3,77.29,0,1479,0,71.1,80.3,17.39130435,16.2616721,17.69234264,20.55368371,0
2059,107/05/11,1500509,109289957,73.8,73.8,72.2,76.54,-0.2,873,0,71.1,80.3,15.2173913,15.9135785,17.09942126,19.47110677,0
2060,107/05/14,1889840,136200814,72.5,73.3,71.2,75.85999999999999,-1,1260,0,71.1,80.3,4.347826087,12.0583277,15.41905674,22.14051482,0
2061,107/05/15,2689600,189318099,71.4,71.5,69.9,74.82000000000001,-1.6,1535,0,69.9,79.5,0.0,8.038885132,12.95899954,22.79922835,0
2062,107/05/16,2490946,172357328,69.5,71.1,68.1,73.74,-1.2,1616,1,68.1,79.2,5.405405405,7.161058556,11.02635254,18.75694052,0
2063,107/05/17,1662300,115360700,69.5,70.2,68.8,72.89,1.5,1161,0,68.1,79.2,18.91891892,11.08034534,11.04435014,10.97235974,0
2064,107/05/18,611452,42451329,70.2,70.2,69.1,72.0,-0.9,421,1,68.1,77.7,12.5,11.55356356,11.21408795,10.53513672,0
2065,107/05/21,640127,44617590,69.8,70.1,69.2,71.16999999999999,0.8,422,0,68.1,74.1,33.33333333,18.81348682,13.74722091,3.61468908,0
2066,107/05/22,998726,69740236,70.1,70.4,69.4,70.74000000000001,-0.3,636,1,68.1,74.1,28.33333333,21.98676899,16.49373693,5.507672822,0
2067,107/05/23,1160400,81259200,69.9,70.6,69.7,70.47,0.2,880,0,68.1,73.8,33.33333333,25.7689571,19.58547699,7.218516764,0
2068,107/05/24,1038500,72373900,70.5,70.5,69.3,70.15,-0.5,720,1,68.1,73.3,26.92307692,26.15366371,21.77487256,13.01729027,0
2069,107/05/25,2970684,211367448,69.6,72.2,69.4,70.05999999999999,2.1,1798,1,68.1,72.2,85.36585366,45.89106036,29.81360183,-2.341315231,0
2070,107/05/28,2255386,162716878,71.6,72.7,70.9,70.17999999999999,1.1,1320,0,68.1,72.7,100.0,63.92737357,41.18485908,-4.300169914,0
2071,107/05/29,1822239,129649215,72.3,72.3,70.5,70.25,-2.1,1228,0,68.8,72.7,46.15384615,58.00286443,46.79086086,24.36685372,0
2072,107/05/30,1959729,136986766,69.7,70.5,69.7,70.36,-0.8,1019,0,69.1,72.7,19.44444444,45.15005777,46.2439265,48.43166396,0
2073,107/05/31,2044500,142627748,70.5,70.6,69.2,70.26,-0.6,1143,1,69.2,72.7,0.0,30.10003851,40.8626305,62.38781448,0
2074,107/06/01,1707411,119344915,69.2,70.6,68.9,70.35,1,1211,1,68.9,72.7,34.21052632,31.47020111,37.73182071,50.25505989,0
2075,107/06/04,2662904,191161592,70.9,72.5,70.8,70.53999999999999,1.8,1757,1,68.9,72.7,81.57894737,48.17311653,41.21225265,27.29052488,0
2076,107/06/05,7368592,550941000,73.2,76.9,73.2,70.95,1.9,4504,0,68.9,76.9,62.5,52.94874435,45.12441655,29.47576094,1
2077,107/06/06,2510834,185856116,74.9,75.0,73.5,71.32,-0.2,1762,1,68.9,76.9,60.0,55.2991629,48.51599867,34.9496702,0
2078,107/06/07,3315326,242949550,73.0,74.0,72.8,71.76,0.2,1821,0,68.9,76.9,62.5,57.69944194,51.57714642,39.3325554,0
2079,107/06/08,2426230,179820410,74.8,75.2,73.7,71.97,-0.2,1221,0,68.9,76.9,60.0,58.46629462,53.87352916,44.68799822,0
2080,107/06/11,970147,71301078,73.7,73.9,73.2,72.07000000000001,0,731,0,68.9,76.9,60.0,58.97752975,55.57486269,48.76952857,0
2081,107/06/12,1173499,85914175,73.9,73.9,72.9,72.36999999999999,-0.1,814,0,68.9,76.9,58.75,58.9016865,56.68380396,52.24803888,0
2082,107/06/13,912758,66573834,73.6,73.6,72.6,72.65,-1,576,0,68.9,76.9,46.25,54.68445767,56.01735519,58.68315025,0
2083,107/06/14,1146724,82189461,72.6,72.7,71.3,72.85999999999999,-1.3,931,0,70.8,76.9,8.196721311,39.18854555,50.40775198,72.84616484,0
2084,107/06/15,1451114,103127426,71.5,71.9,70.7,72.94000000000001,-0.3,890,0,70.7,76.9,4.838709677,27.73860026,42.85136807,73.0769037,0
2085,107/06/19,1346484,95994050,71.1,72.7,70.4,72.78,-0.6,1048,0,70.4,75.2,0.0,18.49240017,34.73171211,67.21033597,0
2086,107/06/20,1019910,71311276,70.5,70.9,69.5,72.37,-0.6,788,1,69.5,75.2,5.263157895,14.08265275,27.84869232,55.38077146,0
2087,107/06/21,1101300,77383400,70.1,71.0,69.9,72.0,0.2,607,0,69.5,75.2,8.771929825,12.31241177,22.66993214,43.38497287,0
2088,107/06/22,857471,59617170,69.8,69.9,69.2,71.57000000000001,-0.4,662,1,69.2,73.9,8.510638298,11.04515395,18.79500607,34.29471033,0
2089,107/06/25,637550,45039450,69.9,71.4,69.9,71.22,0.6,451,0,69.2,73.9,21.27659574,14.45563455,17.3485489,23.1343776,0
2090,107/06/26,1005201,70041869,70.0,70.1,69.4,70.82,-0.5,676,1,69.2,73.6,11.36363636,13.42496849,16.04068876,21.27212931,0
2091,107/06/27,398000,27821400,70.0,70.4,69.7,70.44000000000001,0.1,309,0,69.2,72.7,17.14285714,14.6642647,15.58188074,17.41711282,0
2092,107/06/28,597329,41727459,70.3,70.3,69.5,70.13,-0.3,445,1,69.2,72.7,8.571428571,12.63331933,14.59902694,18.53044216,0
2093,107/06/29,1144850,81053328,70.0,71.7,70.0,70.09,1.4,857,0,69.2,72.7,48.57142857,24.61268908,17.93691432,4.585364799,0
2094,107/07/02,703533,50084802,71.1,71.8,70.8,70.07000000000001,-0.1,534,0,69.2,71.8,61.53846154,36.9212799,24.26503618,-1.047451264,0
2095,107/07/03,1090000,77115500,71.0,71.3,70.2,70.1,-0.1,714,0,69.2,71.8,57.69230769,43.84495583,30.79167606,4.685116524,0
2096,107/07/04,1173109,82393058,70.9,70.9,70.0,70.12,-0.7,629,0,69.2,71.8,30.76923077,39.48638081,33.68991098,22.09697131,0
2097,107/07/05,1677540,110936940,67.0,67.0,64.6,69.6,X0.00,1005,1,64.6,71.8,2.777777778,27.2501798,31.54333392,40.12964215,0
2098,107/07/06,1259500,82018849,65.0,66.8,64.2,69.24,1.2,752,0,64.2,71.8,23.68421053,26.06152337,29.71606374,37.02514446,0
2099,107/07/09,2443419,156465454,65.8,65.9,63.3,68.68,-1.4,1415,1,63.3,71.8,15.29411765,22.47238813,27.3015052,36.95973934,0
2100,107/07/10,472210,30619855,65.2,65.3,64.6,68.21000000000001,0.4,322,1,63.3,71.8,20.0,21.64825875,25.41708972,32.95475165,0
2101,107/07/11,545100,35370400,65.0,65.3,64.2,67.75999999999999,0.3,386,1,63.3,71.8,23.52941176,22.27530976,24.36982973,28.55886968,0
2102,107/07/12,571681,37607508,65.3,66.0,65.3,67.41,0.7,421,1,63.3,71.8,31.76470588,25.4384418,24.72603375,23.30121766,0
2103,107/07/13,1314000,88505300,66.5,68.0,66.2,67.07,1.5,848,1,63.3,71.3,52.5,34.4589612,27.9703429,14.99310631,0
2104,107/07/16,1523000,103500900,67.9,68.3,67.4,66.81,0.7,1182,1,63.3,70.9,64.47368421,44.46386887,33.46818489,11.47681694,0
2105,107/07/17,854228,58209108,68.6,68.7,67.7,66.58,0.2,553,0,63.3,68.7,94.44444444,61.12406073,42.68681017,5.812309056,0
2106,107/07/18,979200,67191580,68.5,69.2,68.0,66.39,-0.3,777,0,63.3,69.2,81.3559322,67.86801789,51.08054608,17.50560245,1
2107,107/07/19,926819,62417172,68.1,68.1,66.9,66.62,-1,718,1,63.3,69.2,64.40677966,66.71427181,56.29178799,35.44682034,0
2108,107/07/20,778998,52816359,67.3,68.6,66.9,66.84,1.1,621,0,64.2,69.2,80.0,71.14284787,61.24214128,41.4407281,0
2109,107/07/23,658000,44703200,68.9,69.0,67.2,67.12,-0.8,509,1,64.2,69.2,64.0,68.76189858,63.74872705,53.72238398,0
2110,107/07/24,811470,54870788,67.7,68.7,67.2,67.47,1.1,667,0,65.3,69.2,82.05128205,73.19169307,66.89638239,54.30576103,1
2111,107/07/25,495360,33742668,68.8,68.8,67.8,67.72,-0.7,383,1,66.2,69.2,53.33333333,66.57223983,66.78833487,67.22052496,1
2112,107/07/26,916990,62640280,68.4,68.9,67.8,67.98,0.8,717,1,66.9,69.2,73.91304348,69.01917438,67.53194804,64.55749536,1
2113,107/07/27,1175615,81078533,68.7,69.8,68.4,68.18,0.9,749,0,66.9,69.8,89.65517241,75.89784039,70.32057882,59.16605569,1
2114,107/07/30,1115122,77437991,70.0,70.3,68.6,68.22,-0.9,785,0,66.9,70.3,50.0,67.26522693,69.30212819,73.37593072,1
2115,107/07/31,787050,53478950,68.6,68.8,67.5,68.16,-0.8,558,0,66.9,70.3,26.47058824,53.66701403,64.09042347,84.93724235,0
2116,107/08/01,835471,56805928,68.6,68.6,67.6,68.10999999999999,-0.2,657,0,66.9,70.3,20.58823529,42.64075445,56.9405338,85.54009249,0
2117,107/08/02,537750,36326498,68.2,68.2,67.2,68.13,-0.3,407,1,67.2,70.3,3.225806452,29.50243845,47.79450201,84.37862914,0
2118,107/08/03,397050,26963090,68.0,68.1,67.5,68.12,0.8,268,1,67.2,70.3,29.03225806,29.34571166,41.64490523,66.24329237,0
2119,107/08/06,513421,35150363,68.1,68.9,68.1,68.22999999999999,0.4,369,1,67.2,70.3,41.93548387,33.54230239,38.94403762,49.74750806,0
2120,107/08/07,580423,39760110,68.5,68.9,68.0,68.27,0.4,453,1,67.2,70.3,54.83870968,40.64110482,39.50972669,37.24697041,0
2121,107/08/08,1056250,73100424,69.2,69.6,68.8,68.39,0.1,654,0,67.2,70.3,58.06451613,46.44890859,41.82278732,32.57054478,0
2122,107/08/09,877000,59870600,68.5,69.2,68.0,68.33,-1,562,0,67.2,70.3,25.80645161,39.5680896,41.07122141,44.07748504,0
2123,107/08/10,4894536,310000316,65.3,65.9,62.3,67.63,-5.5,2913,0,62.3,69.6,2.739726027,27.29196841,36.47813708,54.85047442,0
2124,107/08/13,5902000,337313599,61.2,61.2,56.3,66.4,-6.2,3789,0,56.3,69.6,0.0,18.19464561,30.38363992,54.76162855,1
2125,107/08/14,3822857,207598460,55.4,56.0,53.5,65.03999999999999,-2.1,2579,0,53.5,69.6,4.347826087,13.5790391,24.78210631,47.18824074,0
2126,107/08/15,2552142,135811280,53.8,54.4,52.2,63.67999999999999,-0.2,1704,0,52.2,69.6,10.34482759,12.50096859,20.68839374,37.06324403,0
2127,107/08/16,2454819,128916369,53.0,53.4,52.2,62.17,-1.8,1612,0,52.2,69.6,0.0,8.333979063,16.57025551,33.04280842,0
2128,107/08/17,3336117,173605205,52.4,52.8,51.4,60.56999999999999,-0.1,1625,1,51.4,69.6,3.846153846,6.838037324,13.32618278,26.30247371,0
2129,107/08/20,3177671,172018840,52.6,54.9,52.6,59.14,2.1,1922,0,51.4,69.6,15.38461538,9.686896678,12.11308742,16.96546889,0
2130,107/08/21,1743502,93887858,54.0,54.2,53.6,57.61,-0.6,1270,1,51.4,69.2,12.35955056,10.57778131,11.60131871,13.64839353,0
2131,107/08/22,1200500,64791099,53.6,54.2,53.6,56.089999999999996,0.2,609,1,51.4,65.9,16.55172414,12.56909558,11.923911,10.63354184,0
2132,107/08/23,1376300,74933160,53.8,55.0,53.8,54.779999999999994,1.1,899,0,51.4,61.2,35.71428571,20.28415896,14.71066032,3.563663045,0
2133,107/08/24,1114500,59744949,54.7,54.7,53.1,53.879999999999995,-1.4,868,1,51.4,56.0,45.65217391,28.74016394,19.38716153,0.681156699,0
2134,107/08/27,829350,44885520,53.6,54.6,53.6,53.65,0.5,601,0,51.4,55.0,72.22222222,43.23418337,27.33616881,-4.459860312,1
2135,107/08/28,1097533,59357087,54.4,54.5,53.7,53.6,-0.3,745,1,51.4,55.0,63.88888889,50.11908521,34.93047428,4.553252409,1
2136,107/08/29,633500,34308199,53.7,54.4,53.7,53.64,0.7,404,1,51.4,55.0,83.33333333,61.19050125,43.6838166,8.670447302,1
2137,107/08/30,690501,37563302,54.2,54.9,54.0,53.870000000000005,0.1,400,0,52.6,55.0,79.16666667,67.18255639,51.51672986,20.18507681,1
2138,107/08/31,545030,29494250,54.5,54.5,53.8,54.06,-0.5,380,0,53.1,55.0,47.36842105,60.57784461,54.53710145,42.45561512,1
2139,107/09/03,1317461,68928179,53.5,53.5,51.7,53.870000000000005,-1.7,928,0,51.7,55.0,18.18181818,46.4458358,51.8400129,62.62836709,1
2140,107/09/04,1130450,58627525,52.1,52.3,51.5,53.709999999999994,-0.3,722,1,51.5,55.0,14.28571429,35.7257953,46.46860703,67.9542305,0
2141,107/09/05,1185300,62902250,52.1,53.5,52.0,53.61,0.8,803,0,51.5,54.9,38.23529412,36.5622949,43.16650299,56.37491916,0
2142,107/09/06,2238500,116811989,52.6,52.7,51.8,53.3,-1,535,0,51.5,54.9,8.823529412,27.31603974,37.88301524,59.01696624,0
2143,107/09/07,1406900,71365568,51.5,51.5,50.0,53.04,-0.9,986,0,50.0,54.9,18.36734694,24.33314214,33.36639087,51.43288834,0
2144,107/09/10,1418026,69987986,50.6,50.7,49.0,52.54,-1.9,955,1,49.0,54.9,0.0,16.22209476,27.6516255,50.51068698,0
2145,107/09/11,844300,41642670,49.4,49.85,48.55,52.11,0.4,605,1,48.55,54.9,13.38582677,15.2766721,23.52664103,40.02657891,0
2146,107/09/12,3163750,164588998,52.8,52.8,51.5,51.839999999999996,2.3,1676,0,48.55,54.5,52.94117647,27.83150689,24.96159632,19.22177518,0
2147,107/09/13,1446053,74558356,51.8,52.3,51.2,51.510000000000005,-0.5,740,1,48.55,53.5,53.53535354,36.39945577,28.77421614,13.52373687,0
2148,107/09/14,1343892,69602449,52.0,52.3,51.2,51.31,0.8,607,1,48.55,53.5,69.6969697,47.49862708,35.01568645,10.04980519,1
2149,107/09/17,982355,51140615,51.8,52.5,51.3,51.31,0.3,474,0,48.55,53.5,75.75757576,56.91827664,42.31654985,13.11309626,1
2150,107/09/18,1012300,52275290,51.6,52.0,51.3,51.25,-0.9,522,0,48.55,52.8,67.05882353,60.29845894,48.31051954,24.33464076,1
2151,107/09/19,1567800,79306740,51.4,51.5,50.1,51.019999999999996,-0.9,831,0,48.55,52.8,45.88235294,55.49309027,50.70470979,41.12794881,1
2152,107/09/20,1302300,65645430,50.9,50.9,50.0,50.87,-0.2,599,1,48.55,52.8,41.17647059,50.72088371,50.71010109,50.68853586,0
2153,107/09/21,1532999,78251147,51.0,51.6,50.7,50.94,1.3,689,0,48.55,52.8,71.76470588,57.7354911,53.05189776,43.68471109,1
2154,107/09/25,1312678,67147812,51.6,51.6,50.5,51.11,-0.9,548,0,50.0,52.8,25.0,46.82366073,50.97581875,59.28013479,1
2155,107/09/26,1797805,89981808,50.5,50.9,49.8,51.155,-0.85,969,1,49.8,52.5,1.851851852,31.83305777,44.59489843,70.11857973,0
2156,107/09/27,876020,43752070,49.8,50.3,49.5,50.985,0.15,540,0,49.5,52.5,16.66666667,26.77759407,38.65579697,62.41220278,0
2157,107/09/28,1485100,75232810,50.3,51.3,50.0,50.864999999999995,0,1021,1,49.5,52.5,16.66666667,23.40728494,33.57295963,53.90430901,0
2158,107/10/01,797107,39987892,50.0,50.5,49.9,50.695,0.3,636,0,49.5,52.0,32.0,26.27152329,31.13914752,40.87439597,0
2159,107/10/02,888991,44582144,50.5,50.5,50.0,50.475,-0.2,576,0,49.5,51.6,28.57142857,27.03815838,29.77215114,35.24013665,0
2160,107/10/03,1518000,75324450,50.1,50.2,49.0,50.285000000000004,-0.6,1220,0,49.0,51.6,19.23076923,24.43569533,27.99333254,35.10860694,0
2161,107/10/04,535980,26450380,49.5,49.55,49.15,50.175,-0.1,428,0,49.0,51.6,15.38461538,21.41866868,25.80177792,34.56799639,0
2162,107/10/05,2560644,124645676,49.5,49.5,48.4,49.995,-0.9,935,0,48.4,51.6,3.125,15.32077912,22.30811165,36.28277672,0
2163,107/10/08,1235106,58898901,48.0,48.1,47.5,49.585,-1,748,0,47.5,51.3,0.0,10.21385275,18.27669202,34.40237056,0
2164,107/10/09,967049,45330701,47.5,47.5,46.4,49.265,0,683,0,46.4,51.3,22.44897959,14.29222836,16.94853747,22.26115567,0
2165,107/10/11,2072283,91044598,45.0,45.2,43.0,48.585,-4.45,1001,1,43.0,51.3,0.602409639,9.728955455,14.54201013,24.16811948,0
2166,107/10/12,1584001,70296446,43.05,45.95,43.0,48.089999999999996,2,958,1,43.0,50.5,27.33333333,15.59708141,14.89370056,13.48693884,0
2167,107/10/15,1438100,65001409,45.0,45.5,44.65,47.63,0.35,966,1,43.0,50.5,32.0,21.06472094,16.95070735,8.722680172,0
2168,107/10/16,2398053,109509514,45.4,46.2,45.2,47.184999999999995,0.45,1672,1,43.0,50.2,39.58333333,27.23759174,20.37966882,6.663822966,0
2169,107/10/17,733508,34061671,46.3,46.8,46.15,46.795,0.35,515,1,43.0,49.55,48.85496183,34.44338177,25.06757313,6.31595586,0
2170,107/10/18,529450,24858434,46.2,47.3,46.2,46.565000000000005,1,440,1,43.0,49.5,64.61538462,44.50071605,31.54528744,5.634430215,0
2171,107/10/19,1717969,83399133,46.7,49.9,46.25,46.614999999999995,2.7,946,0,43.0,49.9,100.0,63.00047737,42.03035075,0.090097511,1
2172,107/10/22,1539694,75896052,49.55,49.75,48.9,46.67,-0.85,1056,0,43.0,49.9,87.68115942,71.22737139,51.76269096,12.83333011,1
2173,107/10/23,770500,37874949,49.1,49.95,48.4,46.82,-0.05,617,1,43.0,49.95,86.33093525,76.26189267,59.92909153,27.26348925,1
2174,107/10/24,1194464,59546464,49.3,50.6,48.3,47.04,0.7,837,0,43.0,50.6,88.15789474,80.2272267,66.69513659,39.63095637,1
2175,107/10/25,783500,38413600,48.0,49.9,48.0,47.6,-1.05,537,1,44.65,50.6,67.22689076,75.89378138,69.76135152,57.49649179,1
2176,107/10/26,727618,35307442,49.15,49.9,47.3,47.970000000000006,0.1,523,0,45.2,50.6,65.74074074,72.5094345,70.67737918,67.01326854,1
2177,107/10/29,948030,45890905,48.85,49.4,47.5,48.18,-1.25,487,1,46.15,50.6,30.33707865,58.45198255,66.60224697,82.90277581,1
2178,107/10/30,615516,29036268,47.4,48.05,46.1,48.375,0.3,486,1,46.1,50.6,37.77777778,51.56058096,61.5883583,81.64391298,1
2179,107/10/31,660958,32438457,48.0,49.3,48.0,48.684999999999995,1.5,487,1,46.1,50.6,71.11111111,58.07742434,60.41804698,65.09929226,1
2180,107/11/01,826938,41300535,49.4,50.3,49.3,48.985,0.9,554,1,46.1,50.6,91.11111111,69.08865327,63.30824908,51.7474407,1
2181,107/11/02,933310,47574810,50.6,51.8,50.3,49.095,0.8,647,1,46.1,51.8,85.96491228,74.71407294,67.11019036,51.90242522,1
2182,107/11/05,671200,34270380,50.7,51.5,50.5,49.32,0.3,461,0,46.1,51.8,91.22807018,80.21873868,71.47970647,54.00164204,1
2183,107/11/06,593092,29954660,51.2,51.9,49.6,49.405,-1.45,449,1,46.1,51.9,64.65517241,75.03088326,72.66343207,67.92852968,1
2184,107/11/07,620331,31158564,50.2,50.8,49.6,49.505,0.85,461,1,46.1,51.9,79.31034483,76.45737045,73.92807819,68.86949368,1
2185,107/11/08,1023850,52430243,50.7,51.7,50.2,49.779999999999994,0.7,765,1,46.1,51.9,91.37931034,81.43135041,76.42916893,66.42480597,1
2186,107/11/09,2121615,111782595,52.1,53.1,51.8,50.195,1.5,1579,1,46.1,53.1,97.14285714,86.66851932,79.84228573,66.18981855,1
2187,107/11/12,2243180,121133086,53.8,54.7,53.2,50.834999999999994,1,1403,0,48.0,54.7,88.05970149,87.13224671,82.27227273,72.55232475,1
2188,107/11/13,1408002,74434508,52.5,53.5,51.6,51.364999999999995,-0.8,1076,0,49.3,54.7,70.37037037,81.5449546,82.02983335,82.99959085,1
2189,107/11/14,921149,48281097,53.1,53.5,52.0,51.654999999999994,-0.9,726,1,49.6,54.7,50.98039216,71.35676712,78.47214461,92.70289958,1
2190,107/11/15,574000,29970698,52.2,52.9,51.7,51.864999999999995,0.1,454,1,49.6,54.7,52.94117647,65.2182369,74.05417537,91.72605231,1
2191,107/11/16,814929,43418108,53.1,53.6,52.7,52.105000000000004,1.1,619,1,49.6,54.7,74.50980392,68.31542591,72.14125888,79.79292483,1
2192,107/11/19,2567550,141349404,53.6,55.7,53.5,52.475,1.6,1725,1,49.6,55.7,88.52459016,75.05181399,73.11144392,69.23070377,1
2193,107/11/20,10317970,609856882,56.0,60.5,55.0,53.54,5.5,5937,1,50.2,60.5,100.0,83.367876,76.53025461,62.85501185,1
2194,107/11/21,20145756,1272459544,61.1,65.8,60.7,54.83,3.1,12657,0,51.6,65.8,84.50704225,83.74759808,78.93603577,69.31291114,1
2195,107/11/22,15650412,1012371102,65.1,67.4,60.8,55.93000000000001,-1.2,9906,0,51.6,67.4,68.35443038,78.61654218,78.82953791,79.25552936,1
