,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
607,409087,6007623,14.6,214,62.86632368,56.0975864,42.56011183,46.20581830769346,48.42119006315882,-0.2230829031263863,-50.0,-26.66666666666681,1
598,1111731,16560437,14.8,375,64.1941435,49.68635512,20.67077835,44.94969296656856,45.51578875595744,-0.2058173168448711,-63.63636363636349,-41.17647058823527,0
194,17648465,328773618,19.05,4518,68.82050283,54.20359749,24.9697868,76.81720867463027,89.88999557121087,0.0768886874752634,0.0,0.0,1
857,608820,8737670,14.3,263,7.871888144,13.82433587,25.72923131,33.85442127064503,25.51120899924933,-0.0648133680677428,-100.0,-100.0,0
2420,404990,8548590,21.15,147,43.56420265,47.82269052,56.33966626,58.58525012660751,57.18556443816149,0.2870691973341325,-14.285714285714576,-56.52173913043487,0
1748,1922820,29841302,15.5,520,69.88819071,55.90163047,27.92850999,68.10525183741333,81.1931908007257,-0.0813273427414448,0.0,0.0,1
792,378152,5857239,15.5,166,48.40444209,49.07668672,50.42117597,43.57698605024285,42.42890104468222,-0.067393177391654,-79.99999999999972,-79.99999999999972,0
458,544625,8910781,16.3,305,52.15495445,57.90755578,69.41275843,55.59309091296261,55.5413679794898,0.0639272114728653,-24.99999999999956,-51.99999999999989,1
219,2683301,45879570,17.2,974,17.05090861,26.91480856,46.64260846,35.34370340927116,25.08748970089338,0.0686107123188467,-100.0,-100.0,0
1423,141590,1452765,10.2,76,19.41487365,19.22283653,18.8387623,40.30361676581765,41.612528094620565,-0.2068923472471418,0.0,-84.61538461538468,0
930,516698,7099987,13.75,168,29.11032259,29.2387358,29.49556221,42.02913732351662,43.30933833178226,-0.153496366527715,-50.0,-74.99999999999977,0
560,715873,10955810,15.25,333,23.49723153,25.67374248,30.02676438,33.54778770708341,28.77986412465608,-0.0428134091958141,-100.0,-100.0,0
2586,828659,19563866,23.65,276,63.96028031,52.4232234,29.34910958,51.15099020513435,57.16913434132098,-0.1777754169327274,-33.33333333333386,-14.28571428571448,1
2368,411904,8229285,20.0,197,40.41740104,37.28423924,31.01791564,47.29864539144134,47.34435470181646,-0.0388658288685904,-20.000000000000284,-77.77777777777783,0
1620,537783,7233937,13.45,136,64.28019374,65.86341713,69.0298639,55.34662731985367,54.44464704836849,0.095541098361763,-40.00000000000057,-40.00000000000057,0
997,578156,7717674,13.35,215,26.77385764,33.38391556,46.60403141,41.4134050122429,40.23875224253122,-0.1150016223990747,-100.0,-100.0,0
647,1720284,28252874,16.3,534,53.23630857,60.42206578,74.79358019,59.1638424314261,54.68691085652727,0.2503358508086719,-85.71428571428557,-46.15384615384611,1
972,1464955,20560670,14.1,456,71.65514512,61.53808258,41.30395748,54.776907236905934,64.3189240172489,-0.1458467331430016,0.0,0.0,0
2616,6040867,141665452,23.6,1687,86.02237846,79.96314739,67.84468526,68.32973900420085,82.01890471573498,-0.2051727626818989,0.0,0.0,0
1590,479847,6201632,12.85,217,50.16023988,66.68255596,99.72718812,47.09276631561842,32.68241802989833,0.1954946877089965,-100.0,-100.0,1
1329,325560,3998707,12.25,163,19.91372056,19.38539872,18.32875506,37.88787769624859,37.52333712365829,-0.0743056658340604,-25.00000000000022,-79.99999999999994,0
334,6334167,121220832,18.9,2122,64.14492301,53.68058892,32.75192072,66.79248377079449,70.90427503073502,0.2831737768830222,-12.500000000000188,-11.538461538461696,0
1008,430304,5696854,13.25,175,26.15010619,29.34491739,35.7345398,41.96691848021874,41.29090806654588,-0.0893249836463657,-100.0,-74.99999999999977,0
14,2324130,29717000,12.7,699,9.7461161,21.05760058,43.68056954,65.57062786358213,33.03409135922895,-0.0406353540734061,-100.0,-100.0,0
2528,1239013,28785801,23.4,506,92.12477856,88.52953698,81.33905383,62.328266872092456,72.02287119723127,0.0411309152229365,0.0,0.0,0
83,845763,9838994,11.8,336,23.64773688,25.87916466,30.34202024,35.700799992258126,34.221353151995686,-0.0645768745618931,-66.66666666666656,-74.07407407407399,0
2216,1584664,27405194,17.55,600,71.0465037,64.26143855,50.69130825,70.36856962965207,80.13077226960762,0.2309233536284808,0.0,0.0,1
463,960494,15171799,15.7,371,29.5147874,31.91364416,36.71135768,47.14265595650182,43.21471094570721,0.0585104167649076,-46.15384615384624,-66.66666666666666,0
1793,179928,2707217,15.0,155,48.66130892,49.99985992,52.67696191,42.04099235341474,39.8654974717176,-0.0707961741347888,-100.0,-66.66666666666666,0
2060,1353205,23534088,17.35,416,71.58633642,65.36794064,52.93114908,59.85546118470167,72.59653998089674,-0.0091903116325709,0.0,0.0,0
1426,163588,1672125,10.2,91,41.94303135,30.70746968,8.236346357,41.45611085237466,44.63569217997336,-0.1931430313716407,0.0,0.0,1
2425,521702,11164613,21.35,182,69.17060353,63.36968022,51.76783358,59.53647952319431,57.88004132065928,0.3006233146186678,-66.66666666666627,-28.5714285714285,1
2313,2778580,57567804,20.9,1219,90.81407635,84.97628697,73.3007082,80.32196417504258,87.36729743593958,0.3361723129762204,0.0,0.0,0
355,1256539,20511979,16.25,278,37.91884297,44.82325636,58.63208314,27.798918765322856,20.00713279443626,-0.3248953517303646,-100.0,-100.0,1
2203,916037,15684879,17.15,374,86.12563314,78.51225634,63.28550272,70.01587436773211,82.62605342950184,0.0647876231201271,0.0,0.0,1
310,2032321,35624120,17.65,719,85.41807861,81.29877861,73.06017861,67.01302635073245,78.19681831649913,0.0052202400521555,0.0,0.0,0
2549,2656834,66011547,24.35,1122,69.30569573,71.01015631,74.41907749,59.16486987145989,57.42634067005216,0.4350748312861643,-68.42105263157885,-39.39393939393934,0
53,1713173,21799065,12.6,428,57.64609019,66.59192431,84.48359256,61.11329524925968,57.44900155464825,0.1688262604700312,-100.0,-41.17647058823527,0
495,660851,9194037,13.9,291,73.37929336,60.82578471,35.71876742,48.82118988278779,51.89305326761534,-0.3306852833198511,-47.058823529411725,-25.806451612903235,0
144,30258387,590343239,19.95,7283,73.38984019,66.69805688,53.31449025,73.7600027700731,79.14689594574438,0.7413160754147311,0.0,0.0,0
444,1376077,21638915,15.7,485,83.99785908,74.58385424,55.75584456,54.29625381092141,65.0934793569948,-0.6556970071174469,-33.3333333333334,-13.953488372093052,0
2343,739809,14457911,19.5,343,14.68285117,14.02518327,12.70984745,34.769442878748094,29.50116750513201,-0.1866397491080616,-33.33333333333333,-90.47619047619034,0
6,5854892,80070380,13.55,1403,63.19798172,65.35343943,69.66435485,90.44970649935364,79.07986657435961,0.0197315600398966,-100.0,0.0,0
680,1856602,30913558,16.65,513,76.2231205,74.92499335,72.32873903,62.34976647628101,61.0842007312644,0.1112278429674438,-100.0,-29.545454545454632,0
285,810931,13172164,16.3,382,15.68940423,12.50606311,6.139380858,32.13335152255212,29.56719290853467,-0.3254480217714245,-63.63636363636358,-85.71428571428575,1
2254,709699,12833812,18.05,327,41.41258813,54.57406975,80.89703299,56.61595678701671,55.550993655925126,0.0968149543291828,-66.66666666666588,-39.99999999999915,1
1791,481454,7285210,15.05,187,56.36294506,48.88272144,33.92227418,45.251102398951794,46.49419337976659,-0.0767166405311005,-59.99999999999943,-49.99999999999971,0
820,449902,6641215,14.65,221,49.1428357,49.83709183,51.22560409,44.658236153970186,45.671838439355305,-0.2078791707757163,-100.0,-50.0,0
1250,468964,5565470,11.85,151,31.06498636,35.7515768,45.12475767,37.24220788707871,29.785682329924324,-0.0134768589238548,-100.0,-100.0,0
326,3241253,59527061,18.25,1063,53.36233976,56.51899376,62.83230175,59.533920578209134,55.2178300344061,0.367745845963459,-70.00000000000028,-46.666666666666856,0
1845,2190537,37009025,16.8,573,53.24404542,49.43409851,41.81420471,55.86225058170107,52.8119672708447,0.3888482885720588,-42.85714285714278,-42.85714285714278,1
1219,326439,4010625,12.25,210,75.54245976,77.64254721,81.84272211,63.15427342613891,66.28864036011956,0.0601387877830444,-74.99999999999977,-25.00000000000007,0
1946,796374,14372432,17.95,330,19.85049969,20.01726924,20.35080835,41.87099865089893,35.1844849468305,-0.0132276650442033,-100.0,-83.33333333333363,1
2171,3807749,59344037,15.8,1183,8.593827727,9.521019159,11.37540202,28.10990035163269,20.38924005314554,-0.3392053175848609,-100.0,-100.0,1
1523,1264444,16298040,13.0,368,84.06358519,79.39464353,70.05676023,85.41937349133535,92.67606332094658,0.1586600147923186,0.0,0.0,0
145,20487240,403770810,19.0,5159,65.27876139,66.22495838,68.11735237,59.378603719336176,55.29015827351671,0.7464287633519969,-73.07692307692298,-39.58333333333333,0
268,1500412,27090186,18.0,561,37.62019767,32.7000714,22.85981885,46.52202859709799,43.80614162987711,0.0395221992243056,-74.99999999999977,-77.7777777777776,0
91,1139861,13541308,11.85,363,58.90146055,49.50862387,30.7229505,43.198364547413895,48.43719982038281,-0.2059643361026682,-20.000000000000284,-11.111111111111242,1
1775,630083,9568640,15.2,244,28.49547192,34.37493145,46.13385051,41.91493476940705,35.998439811970485,-0.0035499498952448,-100.0,-100.0,0
2328,2451354,51618751,21.2,876,47.91266469,58.02791881,78.25842705,51.94402978149443,42.32152125593164,0.593752333333279,-100.0,-100.0,0
2339,1084073,21157007,19.4,471,12.40011589,14.88566911,19.85677555,31.45648155898432,20.52605180100909,-0.0118694491775927,-100.0,-100.0,1
1655,1647594,25427982,15.4,473,62.87170495,70.06888536,84.46324617,65.13469884129609,58.21936965500674,0.4735038176160039,-100.0,-35.29411764705871,0
340,2259326,40467781,17.8,883,24.91961675,37.20844093,61.78608927,41.318731113668186,30.08262036064152,0.2275185557787981,-100.0,-100.0,0
2096,1382051,24049273,17.25,664,5.33260611,12.51634987,26.8838374,23.80549456925257,12.281067938568246,0.0876236343017598,-96.551724137931,-98.46153846153844,0
2590,1027623,24403028,23.7,390,60.07286355,61.02795326,62.93813269,52.05039804573106,58.10361990032192,-0.1163025475915911,-50.0,-15.384615384615552,0
559,1192180,18601172,15.7,471,27.63715164,26.76199796,25.01169059,38.61113816582808,36.53373518990563,0.0112796094848973,-64.70588235294129,-83.33333333333339,0
1564,243770,2978743,12.25,107,19.90554399,26.44664761,39.52885485,45.42749504798684,45.00386875639727,-0.0482905362900134,-25.00000000000022,-84.99999999999997,0
1120,1263412,17150316,13.45,450,38.43833646,47.62028246,65.98417445,49.56874967038559,42.14392073818107,0.1153882826180082,-100.0,-88.88888888888911,1
