,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2334,3008218,54839436.0,18.25,1450,37.53330957,40.79114479,47.30681525,56.84151768346817,55.38437131976259,0.3073651197064651,-33.33333333333307,-39.99999999999986,0
821,620613,10262510.0,16.6,356,93.87734133,84.50782422,65.76878998,64.12545835005885,75.93308737697852,-0.0043725222207414,0.0,0.0,0
2493,1097366,19295690.0,17.6,388,75.89950475,65.95924995,46.07874034,54.43388844519921,68.50613218618558,-0.2648008548627257,0.0,0.0,0
1714,1179911,19372691.0,16.4,395,18.40109183,23.33980425,33.21722908,51.77695477627466,45.43863911516767,0.1876793555550342,-100.0,-100.0,0
762,610960,10070889.0,16.6,240,30.48410735,41.95030336,64.88269538,47.626215635293846,43.29352743911477,0.2273918474336526,-39.99999999999986,-75.99999999999994,1
2227,239025,3743995.0,15.7,181,39.0713993,30.23707612,12.56842977,44.50259458197117,43.129059348790086,-0.0185701819044971,0.0,-83.33333333333363,0
1392,6026892,145778897.0,23.6,3209,15.15716471,32.385232,66.84136656,33.674964856248984,24.03667864356936,0.0392768526223456,-100.0,-100.0,1
1386,3191940,85542984.0,26.8,1733,75.11380259,70.77075521,62.08466045,58.21737105931509,58.25897374556014,0.0421661034717725,-63.157894736841925,-21.428571428571374,0
431,1826191,26829126.0,14.75,1069,39.36700238,34.9374135,26.07823575,46.12766684226237,53.40903968260451,-0.6880078071179289,0.0,-42.30769230769234,0
263,1637898,39879147.0,24.65,1008,43.68773857,41.92628551,38.4033794,52.10476247290028,49.06915045781254,0.3939936883662778,-41.66666666666681,-46.666666666666856,0
688,853034,13566630.0,15.8,624,35.2421788,50.27073738,80.32785454,45.53124179824835,36.850065221963625,0.1551461003705346,-100.0,-100.0,0
2139,432062,7260991.0,16.8,162,26.36963413,32.72387198,45.43234766,46.57835521662442,42.27944654178077,0.0173082447591255,0.0,-90.9090909090908,0
1184,7092632,161452252.0,22.8,2617,59.77862905,64.55461252,74.10657948,63.12721597805576,62.91447529420575,0.9172396792104692,0.0,-23.07692307692312,0
54,2796736,49073897.0,17.5,982,67.78631624,61.1922979,48.0042612,62.95396358098333,66.85971975989122,0.2360673679896267,0.0,0.0,0
292,1792890,36212276.0,20.15,663,12.67889577,13.32950424,14.63072119,33.19133857126392,33.05493965096205,-0.855917007057679,-100.0,-84.61538461538491,0
511,4102889,65287151.0,16.05,1508,71.52388851,66.28678848,55.81258844,69.8519481360139,76.38537050050722,0.31681189708389,0.0,0.0,0
986,850171,12590126.0,14.9,387,27.96560165,29.45953004,32.44738682,46.24305100408844,50.481618680040576,-0.2052823297401632,-19.999999999999574,-55.55555555555542,0
2148,761388,12968433.0,16.95,494,69.35258685,59.45934972,39.67287545,54.94586963819256,56.9233725769562,0.0017362288976301,-50.00000000000059,-37.500000000000334,1
644,2347246,36309389.0,15.75,928,76.79512331,62.05013674,32.56016359,62.57837355625384,68.30633748236956,0.1342874454018695,0.0,0.0,0
