,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2553,815642,54465872,66.3,582,47.67574887,54.76664591,68.94843999,51.54857062566649,47.56594523665346,0.8473143914523447,-71.42857142857162,-69.56521739130437,0
2298,1145018,61653559,54.1,809,83.4899628,80.46785725,74.42364614,70.5377241975869,73.05199492995993,0.3978963011312956,-50.0,-16.6666666666667,0
612,2131999,183594709,86.3,1242,61.99942609,43.99788691,7.994808546,50.5574613011019,59.88741897502033,-1.9006845490093556,0.0,0.0,0
2464,745935,52207464,69.6,634,28.39745952,47.2840574,85.05725316,49.19975191558757,34.01837770686364,1.7027706506573288,-100.0,-100.0,0
1022,618490,54075420,87.8,503,35.21660678,36.1167903,37.91715735,41.74271527344166,41.97590302311689,-0.603586623747338,-90.00000000000057,-67.85714285714313,0
2566,1118312,73712345,66.4,906,62.23215702,49.26435984,23.32876548,54.79380919252768,60.803800948256416,0.0721106660477652,0.0,-9.374999999999902,1
780,4868928,423135908,86.5,2876,70.75034881,69.95705291,68.37046112,76.18026873208854,84.86896254408389,0.9058051634423384,0.0,0.0,0
2493,2053091,137838832,67.3,1629,19.6922373,30.2149736,51.26044621,34.68891499140738,23.664975707269903,0.1943406349628623,-100.0,-100.0,1
1312,3322687,256302610,77.0,1941,48.17811743,32.98096618,2.586663681,59.55486395501263,71.17822994245904,-0.0673557836541983,0.0,0.0,1
2473,721893,50631833,70.0,470,53.46698272,38.35405868,8.128210608,54.95149937744685,58.65156637936989,0.658094125966037,0.0,0.0,0
1569,511892,39680787,77.6,401,34.51109641,38.25700228,45.74881402,44.89339573272216,45.82957929250269,-0.5812648895987053,-36.36363636363707,-57.89473684210554,0
2028,2113993,139587912,66.0,1388,26.39358931,31.53126409,41.80661364,25.38391381637335,19.890171105164058,-1.0727444851629604,-100.0,-100.0,1
2613,584467,36368470,62.5,471,87.50516495,75.85918317,52.56721961,49.506993736262814,60.39587231646168,-0.6744192427481426,0.0,0.0,0
170,1247593,95789868,75.9,774,46.75370245,44.72670517,40.67271061,39.41218092313205,38.538680062116825,-1.634301207198953,-100.0,-59.999999999999865,1
1495,1510063,116198076,77.5,884,20.83445961,23.67367595,29.35210864,41.48870482400203,36.97710923474503,0.1866209588287038,0.0,-86.95652173913054,0
767,1198498,97277838,81.2,729,65.73300244,52.3861704,25.69250633,51.26218958093381,52.87783274560538,0.1812477051777015,-40.00000000000057,-10.526315789473802,1
1773,1095858,83104325,75.6,793,21.93086048,21.01155372,19.17294019,37.10525760609087,32.92779283066336,-0.0536909124732458,-55.55555555555608,-80.9523809523813,0
1618,563836,45212280,80.0,467,53.10244179,59.90681962,73.51557529,55.76415631259669,54.17732158674021,0.3181404067410125,-66.66666666666666,-66.66666666666666,1
130,1095853,90694815,82.4,563,79.07732604,73.12210309,61.21165718,65.08692504767001,74.19618903992472,1.4425740651155896,-7.692307692307272,-2.380952380952244,0
2574,1485756,94698433,63.8,1096,28.88709546,35.42448104,48.4992522,42.49651308429628,39.33468812928129,-0.2147879643638811,-27.272727272727156,-76.47058823529424,1
1767,313088,24049776,76.9,295,34.3232531,35.03481377,36.45793509,47.40411253085898,38.85979976287009,0.2447557164785088,-100.0,-100.0,1
