,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
1803,521808,31469582,60.3,431,64.43458283,40.43708527,-7.557909848,49.83952917741569,60.532922204520304,-0.949564141937904,0.0,0.0,0
279,4737349,181838030,37.8,1713,45.96901154,34.09965841,10.36095216,50.801792301076354,56.35528222236984,-0.5245039901942389,-16.666666666666725,-16.666666666666725,0
2515,422112,15692495,37.7,381,14.92419215,11.22746335,3.834005771,29.85794730429547,35.40554975651094,-2.404750854224212,-26.31578947368418,-76.85950413223136,1
1182,868651,49488076,56.7,502,39.71894876,51.9739115,76.48383699,32.21843681170175,25.86890122330171,-1.2003736617909604,-100.0,-100.0,1
329,3084409,127448684,41.55,1578,38.5307633,27.64116217,5.861959907,48.5422679608638,53.0384435472718,-0.1209875477767729,0.0,-33.8709677419356,0
684,806479,24989516,30.85,469,28.2943694,41.81580991,68.85869094,50.81689423305863,45.49457383483879,0.2627610596177393,-95.23809523809518,-86.95652173913028,1
1,3818514,113842327,29.7,1311,57.14285714,52.38095238,42.85714286,0.0,0.0,0.0049857549857554,0.0,0.0,0
1805,497671,30345295,61.0,388,80.53681718,61.58572997,23.68355556,55.487164974156,68.13607077467319,-0.8316033702070592,0.0,0.0,0
696,663227,19539084,29.45,338,37.85391993,33.04286945,23.42076851,40.56332319629502,37.68614940544445,-0.1543820107650654,-100.0,-75.00000000000013,0
2503,112176,5500750,49.0,110,47.64567374,44.68299438,38.75763565,44.67228204347352,45.159419396501015,-0.225164395783279,-50.0,-79.99999999999972,1
416,1014100,28690050,28.2,593,34.98330402,41.40061683,54.23524244,33.67036296952439,28.436776815954527,-1.2759708783555492,-100.0,-100.0,0
2588,500439,22227715,44.25,424,21.09322693,25.51207365,34.34976708,40.814363199375705,35.728148348802804,-0.0074477627008038,-100.0,-100.0,0
2148,179654,9224568,52.0,157,33.31358783,35.57508892,40.09809109,47.46553170373846,54.80783556589534,-1.082752391094234,0.0,-52.17391304347829,0
2417,116737,5905387,50.6,108,75.76453088,61.81774736,33.92418032,55.2142886416544,63.34856717076774,-0.2444004276399406,-25.0,-9.090909090909207,0
1545,447345,28110893,62.8,340,63.68721766,49.40697624,20.84649339,49.96938900164274,53.91331338249265,-0.2144101072515562,-38.46153846153855,-31.25000000000011,1
2396,141401,7173688,50.9,131,37.48156932,29.22632578,12.71583869,48.51957335911206,56.12459686459015,-0.4336045014532738,0.0,-31.57894736842115,0
2295,300024,15907582,52.8,224,16.07668502,18.81346941,24.28703819,34.87398417669451,23.782952787087304,-0.0871005268029196,-100.0,-100.0,0
471,3722869,98411071,27.4,1866,27.15902107,31.07614192,38.91038363,51.26077313305155,49.43700309679349,0.9595982459624544,-38.18181818181821,-60.46511627906979,1
2041,280002,17169222,61.1,224,72.80358367,69.83601615,63.90088112,51.247857470847904,52.79593265469106,-0.152162241619214,-62.49999999999967,-38.46153846153834,0
2414,195179,9844917,50.3,170,54.20529172,38.92960562,8.378233426,50.51295746632787,57.58226851199564,-0.3336742519620798,-12.500000000000222,-22.222222222222573,0
10,9192745,293221445,31.3,3086,65.94346479,60.69234636,50.19010951,79.778826249586,73.87266605091881,0.0694435125956936,-25.581395348837216,-23.40425531914895,1
2038,244317,14935267,61.1,189,68.96930641,57.17195964,33.57726609,52.372892604068014,58.5835054536382,-0.2157336616870688,0.0,0.0,0
318,1832868,76588506,42.1,1035,21.89446438,31.59909518,51.00835676,45.32080338905168,38.339362920535365,0.8139806437199949,-71.99999999999989,-79.99999999999991,0
345,1149008,40144698,35.2,510,24.94138694,19.38175595,8.262493962,30.829948842991545,33.37569957895998,-1.3818355411836063,0.0,-71.68141592920351,1
1309,1385160,94619008,67.6,826,29.55928988,38.56181822,56.56687492,56.173133984442416,46.34143224909814,2.0665282295765746,-70.00000000000028,-86.36363636363652,1
1554,898031,55010686,60.9,639,28.62426139,35.16990632,48.26119618,35.26016155676419,27.907441624655803,-0.3089825083549161,-100.0,-100.0,1
204,1017623,43828264,43.1,542,44.72535594,45.62257614,47.41701655,47.59856666275319,41.67066356014547,0.5276452017438598,-100.0,-77.41935483870954,0
