,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
354,103001,5421152,52.5,58,60.06996273,68.28121427,84.70371735,43.67087244783026,36.93239512065104,-0.0183323414527061,-100.0,-87.49999999999989,1
844,93000,5290100,56.7,66,31.18162018,41.95672168,63.50692467,57.08359959302081,49.9581610558721,0.9929377813110928,-71.42857142857115,-91.99999999999989,1
798,66800,3481480,52.1,53,12.75655007,19.92364854,34.25784548,36.76597694786934,31.09033458127452,0.1255015905333537,-76.92307692307668,-86.36363636363619,0
2410,135134,17108575,127.0,153,92.71348934,81.67622444,59.60169465,75.12388156920882,84.41450364417994,0.563180528455771,0.0,0.0,0
1210,48010,3463925,71.9,34,58.74962944,59.47420745,60.92336347,52.30223342354149,49.39589583971512,0.1420941904319836,-66.66666666666588,-37.49999999999978,0
1876,45777,4145445,90.6,53,20.5976534,28.46959801,44.21348722,38.23379275817567,34.3178350973162,-0.4372215981821048,-87.50000000000067,-95.00000000000028,0
1026,31122,1907477,61.3,25,60.08847015,59.63187738,58.71869183,49.40725119532804,50.81058475448143,-0.1152583115206793,-50.000000000001776,-40.0000000000001,0
1627,50406,3977780,79.1,36,62.90733473,55.96297826,42.07426532,52.01447442850287,56.88894453114397,-0.0947459195399401,0.0,-12.50000000000111,0
2134,14617,1411349,96.6,19,84.90435719,84.91200272,84.92729378,67.53730029080515,73.28750372678418,0.2892061921880857,-33.33333333333649,-5.882352941176962,0
1468,46406,3496280,75.9,49,78.06434448,67.46446833,46.26471604,71.28227570717345,81.53630313820167,0.3651453223235006,0.0,0.0,0
486,57005,2684799,47.1,31,25.27045725,31.14122723,42.8827672,40.57210565584183,36.993547922653335,-0.2527453106850717,-100.0,-100.0,1
1022,100121,6156950,61.4,81,68.16846839,54.37744099,26.7953862,50.97049192919977,53.50821263513078,-0.1655792248726784,-45.4545454545454,-33.33333333333333,1
515,119400,5750719,48.35,72,83.23423441,69.76830111,42.8364345,70.74345276241547,83.8363433505096,-0.0396099995533657,0.0,0.0,0
1875,16165,1464797,90.8,18,23.20417241,32.40557031,50.80836611,39.81721343888589,37.37785104729572,-0.4119891943931529,-80.0000000000002,-85.00000000000014,0
1795,73604,6677975,91.6,85,32.53789738,38.34938133,49.97234921,52.43790420312601,46.08648161152335,1.0909485360926066,-45.454545454545695,-73.91304347826109,1
1803,43439,4020550,92.2,37,68.46481754,53.0339308,22.17215732,57.57250125176224,61.12067871034148,0.4676506848665595,-14.81481481481456,-14.81481481481456,0
2046,7160,669636,93.5,9,39.618356,52.99449414,79.74677041,54.1142991515862,43.79223225599242,0.6492187205290919,-100.0,-100.0,0
405,146422,7368410,50.3,87,56.37865077,58.37628514,62.37155389,39.21692124729152,34.22182630764218,-0.3204231399165932,-100.0,-100.0,1
315,314760,16598802,52.9,191,79.0656942,76.120291,70.22948461,64.73717452176368,70.83657415036704,0.2218216255453711,0.0,0.0,1
51,187270,7410421,39.65,117,88.13619466,82.83467161,72.23162551,80.07701163715669,88.27115938933198,0.4169832225922547,0.0,0.0,0
915,64850,3788714,58.4,37,51.48508009,61.78222569,82.37651689,52.76306940467976,48.11568312047655,0.3338043213798647,-100.0,-100.0,0
260,169526,8614316,51.0,102,33.43565918,26.54220656,12.75530131,55.68303179743982,63.12118314789132,0.1064776613533711,0.0,-31.24999999999997,0
1756,47790,4171867,87.2,44,86.42698558,81.17988635,70.6856879,75.77119380193757,78.7629926815934,0.4508348126883225,-11.1111111111112,-9.090909090909207,0
2351,128547,15551449,120.0,180,25.84527738,38.18862983,62.87533473,30.794595266782544,13.760388110845486,2.7734514224023648,-100.0,-100.0,0
828,92349,5019688,54.6,51,63.89597871,68.67287796,78.22667645,71.43143257163355,76.49676191055667,0.3145114925508174,0.0,0.0,0
751,35251,1817476,52.0,38,88.71886116,83.50556196,73.07896356,63.965363980762135,68.24996493255614,0.1259232781960292,0.0,0.0,0
2609,48433,5804173,119.5,62,59.53654459,48.61118769,26.7604739,48.45483729206568,60.544637262931154,-0.7353533787747037,0.0,0.0,0
255,698250,35099375,49.9,263,22.94684821,28.03104597,38.19944151,40.262611127100826,30.00124289467469,0.2700058410915238,-100.0,-100.0,0
2309,78648,8972020,114.0,91,69.50592957,70.74821931,73.23279879,79.1636365801791,78.28452658258995,1.856873295204485,-23.07692307692308,-15.789473684210526,0
448,57020,2780016,48.8,49,67.40121381,66.22151288,63.86211104,59.15116686724288,71.1633635531761,-0.3860035832866844,0.0,0.0,1
2169,22453,2193794,97.4,28,31.92815419,33.47167979,36.558731,44.0193960019844,41.16627787628839,0.3997023508613067,0.0,-76.47058823529382,0
2595,62225,7510725,120.5,77,24.04183485,24.31652273,24.86589851,41.84511879617276,37.04557478736525,0.189107620331838,0.0,-86.66666666666667,0
2562,47171,5660691,120.0,56,92.08105807,88.98695157,82.79873859,68.83783005551824,78.53390591699224,0.9916489575605318,0.0,0.0,0
91,101100,4111634,40.45,48,49.07219271,52.37682516,58.98609006,46.082505433637486,39.931240669848826,0.1231807619426543,-100.0,-83.33333333333215,0
523,82634,4015348,48.5,58,60.92666752,65.59668857,74.93673068,64.09926055559018,67.08986055850144,0.198436167821178,0.0,-14.285714285714432,1
2237,22080,2203138,99.7,24,87.06772591,78.85142152,62.41881273,73.76530671481034,84.77256380571326,0.1638484849560686,0.0,0.0,1
2076,16726,1575949,94.5,29,50.33395012,48.22088032,43.99474073,56.77917805193326,58.59715282372724,0.2467838274550549,0.0,-28.571428571428864,1
2147,18681,1810313,96.8,22,49.85083356,45.36000528,36.37834874,58.78229866970863,60.12244471333913,0.3674431209261653,0.0,-42.857142857143295,0
1874,57762,5229342,90.5,65,23.26779708,37.00626926,64.48321362,36.21502968909128,29.52252621041298,-0.3872507899072712,-100.0,-100.0,0
2279,41695,4276931,102.5,42,77.05409076,74.94793977,70.73563781,70.237456950465,76.54174505143068,0.514324527905395,0.0,0.0,1
627,99278,4924076,49.55,69,42.57260549,47.73690433,58.065502,38.89019872697644,31.98398616530092,-0.008268474809527,-100.0,-90.24390243902458,1
89,61253,2489045,40.7,41,56.00767169,49.5967104,36.77478783,52.64458422828545,54.53054525961092,0.1512422205245519,0.0,0.0,0
1126,56021,4176457,74.7,75,8.560615673,9.721405323,12.04298462,31.64074964430435,30.99152470549667,-0.8321177256390041,-58.33333333333344,-88.3720930232558,0
1206,73918,5320360,71.7,57,50.27027378,60.33174791,80.45469616,52.15325975364136,51.01468164487577,0.0154033564828783,-100.0,-50.0,1
753,23050,1184250,51.4,23,59.88515041,74.25923892,103.0074159,49.57443360140667,44.29437801502568,0.1391041948884422,-100.0,-100.0,1
1603,168600,13493319,80.1,126,74.63955367,62.23888138,37.43753679,64.73240298111001,72.08235192529514,0.2294587318435949,0.0,0.0,0
1633,91405,7351142,80.4,77,85.19192809,75.12862751,55.00202635,70.07730549288468,85.3878925370308,0.0285652977962927,0.0,0.0,0
922,86048,5005726,58.5,71,53.18558572,47.0196735,34.68784907,54.16882066367914,54.31408194996033,0.2301239570005458,-33.33333333333333,-33.33333333333333,1
710,55190,2794170,50.9,37,58.90457623,37.54495543,-5.174286158,49.84589058025831,57.95725677777593,-0.394163390473132,0.0,0.0,1
807,167469,8719490,52.1,114,29.18040205,35.89880779,49.33561925,40.61223443425471,35.34418136154368,-0.0583109400485397,-100.0,-100.0,0
1388,34000,2426300,71.5,22,53.13153669,47.56500863,36.4319525,44.749395019551216,50.09497533752292,-0.8580434373508918,-33.33333333333176,-27.272727272727156,0
489,17100,803670,47.15,18,44.05299032,37.89776465,25.58731331,42.43697375652847,40.71932636901587,-0.2652965168228525,-90.9090909090914,-90.9090909090914,1
1202,49804,3584486,72.0,55,69.4451841,72.59551038,78.89616294,56.35371043683871,61.67162696169356,-0.1585673498445978,-8.33333333333294,-3.0303030303028606,0
1929,19093,1721984,90.2,39,57.82120172,48.64024238,30.27832371,55.42946012753772,60.325251621236056,-0.042894019963716,0.0,0.0,0
1895,17267,1552597,89.9,18,36.33998073,46.79125032,67.69378951,46.45539218211815,47.52272127674488,-0.4141569573977028,-66.66666666666588,-71.42857142857115,1
2549,29199,3426482,117.5,47,80.20278856,81.82727521,85.07624849,58.08406628792911,56.45478244491196,1.1834177041524776,-50.0,-50.0,0
1579,58354,4576723,78.5,48,65.3713573,55.94059696,37.07907629,54.90057474712329,63.7422164151477,-0.2157128195163698,0.0,0.0,0
700,37933,1944166,51.2,35,30.20451316,32.80673046,38.01116505,38.16721381745566,33.305483527213006,-0.029203402008381,-100.0,-100.0,1
451,52537,2562940,49.0,44,83.78839383,75.20445463,58.03657623,61.15864797262672,72.54999791937232,-0.2258732465752215,0.0,0.0,0
2020,13171,1206632,91.6,12,68.57167331,57.30179883,34.76204986,59.77149735593639,68.06693533722924,0.0298325850061062,0.0,-18.18181818181853,1
732,34309,1757119,51.4,29,75.69438875,71.61105185,63.44437804,58.32470691239359,65.39809658769694,0.0108896152318012,0.0,0.0,0
1261,54654,3867691,70.7,30,84.47643769,76.00518249,59.06267209,52.42444009506466,54.83805045988059,-0.089252389377293,-33.33333333333176,-6.45161290322588,0
179,54101,2191144,40.4,35,67.07969013,71.43114109,80.134043,55.40495979642828,56.27566400471239,0.1241520497789452,-100.0,-20.000000000000284,1
1998,24750,2256600,91.2,15,30.04763905,42.55410278,67.56703025,49.79304207368594,45.136206567642695,0.1424303526706438,-49.99999999999645,-85.71428571428456,1
1712,111005,9357727,84.2,65,50.58672726,55.87265602,66.44451354,51.37741160452324,53.88094058940853,-0.0410521275972791,-33.33333333333176,-24.999999999999112,1
1901,41482,3753162,90.3,41,68.60789123,59.49300409,41.2632298,53.14132877902742,60.86671157899149,-0.2629627475805898,0.0,0.0,0
366,130311,6942994,53.4,82,69.39217504,63.48584625,51.67318867,59.51152446721126,69.57102095324187,0.008956626062228,0.0,0.0,0
831,140970,7703266,54.7,85,60.85806777,62.2426242,65.01173706,69.20484851677988,72.24397248442455,0.4017896131747477,0.0,0.0,0
2215,37402,3651233,97.2,36,21.44575013,28.49600656,42.59651942,34.70499904196641,26.86146544460491,-0.0421998616989433,-100.0,-100.0,1
1281,213301,16084562,75.3,112,85.57873644,82.66528944,76.83839544,77.8087294856135,83.06657732559653,0.6902945180882468,0.0,0.0,1
88,93120,3779510,40.6,58,52.43256017,46.39122976,34.30856894,50.25975763601883,49.19269645599027,0.1665394639789925,-33.33333333333333,-33.33333333333333,0
2078,17100,1617909,94.6,20,71.86559399,60.25098927,37.02177982,56.964475092814624,57.547442125378666,0.2318706009306167,-25.000000000000444,-25.000000000000444,1
811,83700,4371477,52.3,66,26.56494299,25.66801301,23.87415303,46.118179570774494,48.50157361224651,-0.1207976995763067,0.0,-66.66666666666693,1
1799,102411,9212336,89.9,86,22.49599592,29.26342295,42.79827703,38.16219154350521,24.43163376485349,0.7045329423948716,-100.0,-100.0,1
131,647749,25400461,39.0,370,42.71218887,27.08413035,-4.171986697,45.78327851071183,55.439559047594415,-0.5079844351884574,0.0,0.0,0
2314,134563,15735934,116.5,135,76.45345575,72.22877611,63.77941684,82.13427363096778,84.28833711176654,2.567465040429726,0.0,0.0,0
325,164550,8848852,53.6,103,70.27963126,69.18825127,67.00549127,62.9277838154796,63.03135761896519,0.4709249290647319,-39.99999999999986,-33.33333333333314,1
1820,49505,4524059,91.9,56,77.01033131,63.88940631,37.64755631,55.87334754078702,64.7936418697464,0.1007772436295707,0.0,0.0,0
1811,76890,7057614,91.7,56,52.18854274,63.70570589,86.7400322,49.44946447615232,42.238015971817866,0.4179453369744951,-100.0,-100.0,0
942,1212610,75193093,62.8,834,65.37637157,54.03971169,31.36639192,83.41938604457485,89.46455858657689,0.1683312880796894,0.0,0.0,0
2418,20130,2506250,124.0,34,33.66229075,49.28614093,80.53384129,54.00279404611427,47.23399284953656,1.1184593766797393,-66.66666666666666,-85.71428571428571,0
2274,46889,4780178,102.0,38,68.7232517,65.27424816,58.37624109,64.87661485642202,67.44480978650135,0.4391592683359915,0.0,0.0,1
1269,32300,2301300,71.3,23,68.26723863,73.36802324,83.56959246,55.922714182278696,58.01616616219161,0.1175053496306869,-28.571428571428864,-25.000000000000444,0
1703,60490,5087803,84.0,53,49.46481995,45.7461342,38.30876268,47.79341702527265,50.87288150553042,-0.0508947712682484,0.0,0.0,0
155,356100,14412999,40.5,183,52.65422423,42.46930715,22.099473,59.46228782718681,65.69070290730853,0.1210085385763661,0.0,0.0,1
561,75110,3755640,50.0,57,17.83367329,25.36376758,40.42395617,40.31033089650661,30.08475267808468,0.2329760848746034,-85.71428571428629,-96.00000000000024,1
1715,53252,4495770,84.4,38,53.70919865,54.10244353,54.8889333,53.377187010859785,54.45008422601709,0.001980489743337,-66.66666666666588,-44.44444444444392,0
1089,175844,13986928,79.8,98,65.07482081,52.4971281,27.3417427,66.7485062602471,70.15949158425228,2.2891679460029035,0.0,0.0,0
136,555314,21899099,39.65,216,76.04490229,59.75071215,27.16233187,55.62421563728132,69.95594335255632,-0.4834619093146307,0.0,0.0,1
128,170790,6485920,37.95,83,8.07520606,17.69647896,36.93902476,29.895866954379592,23.71921161748175,-0.3311665802053788,-89.99999999999915,-98.95833333333324,0
2241,35566,3567732,100.5,40,93.77704639,88.93616628,79.25440606,79.57136656250889,88.87714984052786,0.346515487851133,0.0,0.0,0
1197,113345,8095905,71.8,84,83.9267477,72.91210124,50.88280834,55.849667550142776,62.913885353898,-0.380032002629361,0.0,0.0,0
1977,37311,3389012,91.2,39,47.2474769,26.13544945,-16.08860544,63.15230706471768,77.45672520735755,-0.1488812645066343,0.0,0.0,0
1402,138000,9628100,69.8,93,54.80913422,44.71060024,24.51353228,47.59114022854399,55.01813266991088,-0.9177117799560948,0.0,-34.28571428571437,1
1467,55132,4160397,75.6,40,70.22151672,62.16453026,46.05055734,67.74300070690038,76.73404843744134,0.3546086847620394,0.0,0.0,0
2230,14130,1388143,98.1,17,61.90751584,61.4975062,60.67748692,51.3749405440874,50.39197829833447,-0.0242901666269718,-75.00000000000178,-30.000000000001137,1
1511,37814,2808430,74.0,30,41.77152829,40.11489391,36.80162516,47.06001147771699,46.52314011663742,-0.1407844108320717,-100.0,-55.5555555555552,0
822,84826,4514804,53.3,71,78.40718915,73.60381674,63.99707193,60.35577705446706,63.99775389957247,0.0609784259230926,-40.00000000000057,-20.000000000000284,1
1925,8155,733226,89.8,10,46.19205591,55.25367102,73.37690124,45.01455170922928,40.37465095436193,-0.0350042581609122,-100.0,-100.0,0
960,305783,18688941,61.5,194,16.64096687,24.26953389,39.52666794,45.74787712853847,35.7964217397386,1.085254942158753,-100.0,-100.0,0
2253,60250,6023821,100.0,56,44.13488715,45.14412094,47.16258853,62.321240942950965,61.05884650140106,0.421645516998704,0.0,0.0,0
1730,17396,1466799,84.3,23,40.89933581,23.35421494,-11.73602679,60.56312262996032,76.06923614553381,-0.0862846042918124,0.0,0.0,0
1239,96327,6790182,70.5,79,44.18639736,38.75708732,27.89846723,46.05550517376461,50.44763289296939,-0.3428071326919531,-37.49999999999978,-27.272727272727156,0
1462,68202,5084951,74.4,60,41.21255702,56.92042963,88.33617483,48.56254508830418,37.88756034759801,0.4083042747560282,-100.0,-100.0,1
1154,114300,8184840,71.8,90,53.47155534,48.24964637,37.80582842,39.67376454443688,42.96456538050726,-1.095334598578635,-100.0,-50.0,1
2539,58099,6797583,116.0,66,62.86568551,61.10406945,57.58083732,58.32119231884211,61.61475688023755,0.7342284409194406,0.0,-28.57142857142857,0
1371,45100,3220960,71.6,38,16.00693491,23.38435739,38.13920236,33.01402676334832,31.40093647744443,-0.8013546711674919,0.0,-84.4827586206898,0
394,325890,16825612,51.6,226,58.45988072,69.73133963,92.27425745,41.0586787162104,34.05796867256068,0.0541313683374608,-100.0,-100.0,1
1729,85695,7208399,84.1,76,21.34900371,14.58165451,1.046956101,55.01138468937413,68.40756062516503,-0.0918821739113994,0.0,0.0,0
2480,119950,14517873,121.5,110,53.48024606,57.31829296,64.99438676,50.16619859562865,49.60508949198,-0.1979170364356442,-80.0,-66.66666666666666,0
137,258136,10228882,39.6,158,77.68072851,65.72738427,41.82069579,54.84796333419898,67.85249149060257,-0.443821224947359,-6.666666666666288,-2.941176470588075,0
2627,30200,3611000,119.5,50,59.79280296,42.8813806,9.058535885,52.56121238926056,57.1141739548716,-0.3286194693040037,-25.0,-25.0,0
1033,63130,3856481,60.9,52,33.11897393,35.13220505,39.15866731,44.25735014487174,42.121199366082216,-0.108502066630782,-75.0,-79.99999999999972,0
821,12327284,648438208,53.0,48,74.27745039,71.20213054,65.05149083,55.2205290716718,54.81559086230362,0.0364963755373935,-62.50000000000022,-50.0,1
2553,29499,3483381,118.5,51,83.24993354,79.01517563,70.5456598,63.97278285778657,72.21726659030442,1.107948924360619,0.0,0.0,0
2634,37011,4411820,119.5,59,45.56629117,45.91385484,46.60898219,53.41358140503085,57.750086388301405,-0.2165527064650273,0.0,-33.33333333333333,0
410,81052,4098752,50.8,64,57.11238837,54.71330291,49.91513199,46.81982425833121,51.01382941026215,-0.4244725704326091,-12.500000000000222,-36.36363636363683,1
2077,33500,3172899,94.8,33,66.88930008,54.44368691,29.55246056,62.314347611069,67.97363886513665,0.238351234999502,0.0,0.0,0
1270,46453,3316244,71.4,40,75.51149242,74.08251297,71.22455406,57.077692480279296,60.31763784468753,0.1335569747002981,-14.285714285713416,-12.499999999999334,0
1240,174698,12274569,70.5,116,41.95759824,39.82392429,35.55657639,46.05550517376461,50.44763289296939,-0.3346473770051383,-37.49999999999978,-37.49999999999978,1
188,457115,18815536,41.3,159,74.30504648,70.39417654,62.57243666,64.0062933321258,68.06533855108412,0.227313448495107,0.0,0.0,1
1550,38550,3070500,79.5,33,38.06376249,44.65173126,57.8276688,61.91378471028679,55.53398731518766,0.8958859615520403,-44.4444444444448,-45.454545454545695,1
22,87140,3153910,36.2,62,11.48181362,12.39449459,14.21985653,24.851329595581262,23.586910591202532,-0.274575683799419,-88.23529411764692,-94.8717948717948,1
70,191081,7721867,40.35,130,40.29537429,47.16321029,60.8988823,52.918549447707456,42.50201643855573,0.5605021563122118,-79.99999999999972,-79.99999999999972,0
756,36100,1867388,52.0,35,80.08942728,73.28558038,59.67788657,60.79066655842272,64.23649803661345,0.1559784141269267,0.0,0.0,0
987,54058,3353418,61.9,37,57.2875717,44.4316967,18.71994672,52.8094176340658,59.67714486028781,-0.0464325665716644,0.0,-10.000000000000142,1
92,379147,15113523,39.85,161,36.56094899,47.10486644,68.19270134,34.51442619159341,22.21312042210109,0.0983516553725847,-100.0,-100.0,1
1074,145955,10972305,75.4,106,79.64412553,74.47820477,64.14636327,71.44560191234876,69.5044225972392,2.0630487170255187,-100.0,-17.10526315789468,0
2542,33951,3972718,117.0,55,81.58983274,74.38610023,59.97863521,59.45959071094279,60.955262330095415,0.9806156802558532,-50.0,-22.22222222222222,0
1538,99916,7870564,78.6,85,72.92651489,78.69191163,90.22270512,68.09267338892103,60.18931806999783,0.9483800896650236,-100.0,-36.84210526315821,0
178,134138,5419601,40.4,59,71.67216677,73.60686657,77.47626615,55.40495979642828,56.27566400471239,0.1194962532120396,-100.0,-20.000000000000284,1
257,312554,15689275,50.2,138,19.21327425,22.96101249,30.45648897,44.64820601128367,40.24291127057357,0.188809384526921,-72.72727272727238,-81.24999999999976,0
549,53180,2730742,51.4,39,87.30604354,81.5089296,69.91470173,68.06149005896427,70.06127569509363,0.6100929112257132,0.0,-7.1428571428572525,0
2049,15045,1399385,93.0,30,32.99803141,37.959363,47.88202619,47.13098603381597,39.75433114241303,0.5022372136006512,-62.50000000000022,-82.35294117647078,1
900,123872,7219011,58.2,108,27.35825281,35.83039049,52.77466584,52.95125402939061,46.45964489746338,0.6828275937986923,-100.0,-100.0,1
612,86320,4404451,50.6,71,72.76042934,72.32418033,71.45168231,52.52319141299192,50.13389612781916,0.1109479469487172,-89.99999999999986,-59.99999999999991,0
1961,32554,2953889,91.0,42,30.57058089,37.62141801,51.72309223,49.1889529116874,48.57941183086691,0.1812258640665652,-60.00000000000038,-60.00000000000038,1
531,64148,3171089,49.35,51,48.50855483,56.24378399,71.71424232,66.49499482858197,65.67854721311758,0.3860960265712813,-83.33333333333215,-22.727272727272695,1
