,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
88,9852160,157935622,16.1,3102,16.50073223,13.03870475,6.114649799,29.378977332870164,24.546892162221244,-0.232098059794277,-74.9999999999997,-88.88888888888874,0
1047,5284671,52478983,9.93,1270,20.29931046,20.97624036,22.33010017,36.55870583800917,30.44175824289509,-0.0544757677107632,-100.0,-100.0,0
1203,7491515,60088743,8.0,1691,7.532843489,9.913165317,14.67380897,39.36413398425829,34.37031653802209,-0.0974317324582263,-100.0,-100.0,0
1578,18851333,133287817,7.09,4204,9.57853637,12.81481788,19.28738089,31.42135381321892,22.879248471228923,0.0051159440593728,-86.27450980392153,-91.025641025641,1
1025,3381647,34501378,10.15,729,42.98536851,38.77225921,30.34604062,44.79231734047292,43.24115149234354,-0.0326792140458495,-66.66666666666627,-66.66666666666627,0
1408,5769002,47036760,8.23,1807,27.18687418,30.86731323,38.22819132,59.75994178600056,57.971325685427175,0.2494877999882191,0.0,-50.0,0
1248,4538093,32953727,7.32,967,56.23321389,42.1065535,13.8532327,45.009972653805406,60.19719047668711,-0.1895905169671835,0.0,0.0,0
700,6227600,66516030,10.65,1633,49.6611399,60.61576546,82.52501659,48.78779575748277,40.75726782268617,0.0852309855518986,-100.0,-76.92307692307688,1
998,5168249,53158711,10.3,1121,60.70079894,49.4940104,27.08043331,52.014101223972965,58.59199885410834,-0.0478020111851163,0.0,0.0,0
917,1994508,19185704,9.63,546,48.47584695,55.11580393,68.39571788,43.12470916587966,43.20346286013879,-0.1036963756773309,-100.0,-62.79069767441855,0
904,5996095,57154322,9.5,1660,3.957136147,8.02712021,16.16708833,18.214862750814007,9.768026623314304,-0.0870194160171071,-100.0,-100.0,0
1717,3291119,27452724,8.4,1077,32.97536838,50.31070828,84.98138807,61.29039529259009,56.87094852808032,0.2795778787021072,-54.99999999999992,-76.31578947368418,0
1097,7345501,74307556,10.15,2324,56.81288019,57.31766903,58.3272467,61.03476992478938,60.53291042146229,0.0922189819594148,-24.99999999999956,-24.99999999999956,0
1340,2940514,20680597,7.01,963,41.2511413,35.21971475,23.15686164,42.985091756721566,40.91038248222577,-0.0180250742209874,-100.0,-47.61904761904788,1
1510,6933380,42043084,6.03,1608,5.467816453,13.71314501,30.20380212,35.315131501161204,25.202946262287963,-0.0647070399444433,-100.0,-100.0,0
359,4179808,71012975,16.95,1478,12.05118277,16.52107141,25.46084871,34.045630702044946,29.90848167917284,-0.1559170566548397,-100.0,-100.0,1
657,2960817,31932790,10.85,770,15.20674778,13.69220196,10.66311031,37.50452850841142,35.25460109223641,-0.068841087931926,-60.00000000000014,-80.00000000000007,1
1435,2831042,20343680,7.18,803,43.04277984,45.80916126,51.3419241,43.514189958251386,47.81286460477894,-0.1438635133499552,-33.33333333333531,-53.33333333333356,0
860,3941002,39946714,10.1,1143,30.67373678,23.99921319,10.65016601,40.962370663337225,37.03857096229633,0.0033044104934047,-50.00000000000089,-75.00000000000044,0
766,4786000,49951296,10.4,1856,19.23800118,26.91209671,42.26028777,29.507597932290945,21.565717929481277,-0.0877811953276437,-100.0,-100.0,0
1086,5830708,58531270,10.0,1117,67.2950863,64.28320362,58.25943826,64.23839135559732,70.20177055768248,0.0072273973023711,-24.39024390243893,-23.80952380952373,0
1182,14319023,120267269,8.33,4363,43.56433401,39.71432397,32.01430389,48.1571048753686,53.40749241839347,-0.1844602482804423,-30.43478260869572,-29.16666666666676,1
468,8336358,102998600,12.2,2264,73.98546523,68.33124064,57.02279145,57.02325409659779,59.4209700910538,-0.198427185387089,-44.444444444444464,-16.000000000000014,1
770,3235679,33829377,10.55,1469,24.09564707,20.23437083,12.51181835,45.39331134848918,53.06844332029681,-0.1155115812614631,0.0,-55.55555555555542,0
1792,2209479,18235348,8.22,1015,26.24169798,29.11149032,34.85107501,41.51119475161719,37.37030110000712,0.0260747144297024,-79.99999999999964,-87.49999999999972,1
1797,2451480,20439878,8.32,1049,40.36960298,31.85094985,14.81364358,49.38527698770901,51.407767476464,-0.0059712377335129,-33.33333333333333,-30.00000000000009,0
1842,8142554,79006261,9.75,2342,56.95034603,38.05404817,0.261452441,58.13523434200312,67.87874376793216,0.1025495486122245,0.0,0.0,0
200,24391918,432790975,17.65,6734,48.00106194,51.95398113,59.85981953,64.79602239207104,62.47377623745376,0.6633201837346713,-47.05882352941194,-36.36363636363651,0
72,11344542,200318545,17.7,3457,21.57689261,31.92808913,52.63048216,52.30063521378968,51.13585554396431,0.0754908189566801,0.0,-83.33333333333363,1
393,11377529,163084675,14.25,3142,3.800773639,11.07084194,25.61097853,16.644930712981516,7.2515829257521185,-0.3160722589129772,-100.0,-100.0,0
792,2766685,27987264,10.1,678,26.54089056,24.34539144,19.95439318,37.72290833909568,38.96194644221222,-0.1308905819196334,-100.0,-66.66666666666707,0
364,15008247,224351605,15.0,4018,11.31779508,10.13713865,7.775825767,10.931775326816236,4.561369040315584,-0.311286969810763,-100.0,-100.0,0
1602,4972111,36087491,7.26,1866,24.77750905,35.83206376,57.94117316,42.06479171553024,29.951840426089,-0.006495410456665,-100.0,-100.0,0
1432,3708811,26786969,7.16,1033,49.04389177,43.61758305,32.7649656,42.248634463580736,45.36551103062698,-0.1581258170005643,-83.33333333333296,-28.5714285714285,0
1826,7640188,73358412,9.54,2012,13.48722361,27.49851412,55.52109514,49.95503101899257,36.1588707231688,0.4254424211482479,-98.24561403508775,-98.78048780487806,1
1184,26001990,214172712,8.17,6348,27.98765722,33.82386868,45.49629161,44.52054558088276,46.76354868804526,-0.1754223262005569,-65.21739130434786,-65.21739130434786,0
1524,2487876,15080774,6.07,599,64.21949538,55.82846417,39.04640176,52.167233091771415,58.53640482824562,-0.0853905634891061,-48.00000000000004,-28.57142857142854,1
1683,14797468,112243050,7.89,3938,83.47636416,79.45481884,71.41172821,73.7381294181614,78.72252125443175,0.1370572868738667,0.0,0.0,0
98,4079752,62810625,15.35,1495,37.46340257,32.91563564,23.82010179,31.808328757645903,31.82231247876832,-0.4776538185231246,-100.0,-81.8181818181819,1
699,5106292,56642862,11.1,1777,66.15837651,66.09307824,65.9624817,65.32033474375103,69.59020871231678,0.0724214128734292,-20.000000000000284,-7.692307692307796,0
1353,3557301,25046260,7.02,981,56.60936901,40.7468277,9.021745083,54.27387117065382,69.57232105168659,-0.0706568824383449,0.0,0.0,0
1489,2891190,17453415,6.02,700,38.33526404,41.53419741,47.93206417,30.37647927113727,33.1376913170443,-0.2850228194465817,-100.0,-88.2352941176473,1
1135,3127500,28995085,9.29,838,17.80092979,19.62892009,23.28490069,42.4306901779345,47.08028759946223,-0.1236936848689959,-25.00000000000333,-72.72727272727316,0
800,2615002,26163740,10.05,725,27.31978885,28.38562911,30.51730964,40.89014717870735,45.812729874336405,-0.1118878782685457,-38.461538461537934,-55.55555555555544,0
1265,2237683,15666136,6.96,602,55.34211929,58.69451056,65.39929309,42.39688758317162,44.01651124607244,-0.1343566022053151,-83.33333333333358,-69.56521739130427,0
1072,5682350,54386914,9.58,1608,15.42358221,24.3138531,42.09439489,44.224704327362,41.40285127351819,-0.0627041998079034,-100.0,-100.0,0
545,11323764,125222027,11.1,2630,81.8743506,80.12370632,76.62241775,78.55009961807986,86.49959519465686,0.2419611243658534,0.0,0.0,0
1105,3452301,34735873,10.05,777,23.07027851,30.84626501,46.398238,50.77232880730737,44.13687903982479,0.0812395840944939,-100.0,-100.0,0
1666,9316922,63217493,6.79,1999,55.22586055,40.53665326,11.15823869,59.43357050904618,69.20944548875552,0.002446557209084,0.0,0.0,0
167,4801550,68312723,14.25,1401,16.41271235,21.85431033,32.73750627,41.58246366623997,40.887821418113504,-0.1385876220230722,-50.0,-83.33333333333314,0
48,19162000,342345739,17.85,4800,43.0617067,47.77150424,57.19109931,58.77645901737591,55.65061238689991,0.2155764192784545,-63.63636363636317,-53.84615384615363,0
1458,4510004,32712672,7.24,1303,25.59442355,31.39406808,42.99335714,43.3757929465649,36.18938938604736,0.0038461515396997,-100.0,-100.0,1
199,45030383,800652921,17.65,11550,53.11270402,53.93044073,55.56591416,64.79602239207104,62.47377623745376,0.6593788454039864,-42.105263157895,-33.333333333333535,1
20,20298920,334380574,16.4,6151,71.93515969,60.28966312,36.99866999,66.51324179168266,59.47136112537053,-0.121577131132704,-34.61538461538481,-28.12500000000015,1
1236,8913287,64057262,7.16,2173,8.318893175,13.40203989,23.56833333,11.926688942298878,4.299210652608262,-0.0788102743001254,-100.0,-100.0,0
282,10354947,182394699,17.45,3138,8.134596428,14.18015574,26.27127436,21.88631625384392,10.334552438156994,-0.0894462843432302,-100.0,-100.0,0
798,4330811,43233875,10.0,1207,27.46952491,32.88798223,43.72489685,32.85632896019858,27.92988981423535,-0.1143799417502895,-100.0,-100.0,0
1028,5399997,54561664,10.05,1445,26.49301924,35.86469393,54.6080433,39.281979336648,32.90267278289516,-0.0354409321555132,-100.0,-100.0,1
838,3810559,38940449,10.2,1022,28.25029117,40.12294136,63.86824174,54.47180195594152,48.493824202596905,0.0916539735618507,-100.0,-60.00000000000014,0
1713,3319309,28361915,8.51,1263,82.03488291,76.56575471,65.6274983,67.3712317657159,68.41179510926327,0.2380085690492878,-100.0,-12.962962962963006,0
229,13530560,242296430,17.9,3146,35.88735244,51.6435831,83.15604442,57.93371963680868,52.61985945250357,0.2955439082218432,-75.00000000000134,-66.66666666666686,1
195,12849185,219298999,17.1,3033,40.34978236,43.70328056,50.41027696,63.862411865140125,61.96277320453124,0.6243713932716396,-62.49999999999967,-33.33333333333333,0
382,5396923,82059457,15.3,1859,38.59936131,36.93696128,33.61216123,43.16535626064553,58.1141353376887,-0.4506192448932458,0.0,-24.99999999999989,0
1481,6740127,40865020,6.16,1849,23.99649367,19.23903113,9.724106054,28.82119475112045,33.5348889487727,-0.219758317139831,0.0,-72.89719626168225,0
1339,6041281,43182906,7.1,1565,44.68921195,32.20400147,7.233580516,47.2735429815718,51.30732138985743,-0.0098620864647422,0.0,-4.761904761905084,0
731,5337000,59273800,11.1,1552,61.22378924,65.89218495,75.22897639,61.96615977602755,63.82971327418552,0.089944898397722,-50.0,-25.0,1
1423,2246627,16130567,7.19,635,17.55514556,16.49696849,14.38061435,35.22641342653513,33.27236742323921,-0.104050777837077,-85.18518518518515,-85.18518518518515,0
1828,5850282,56012942,9.67,1859,15.00105561,19.78118813,29.34145317,53.44824720479857,46.47918321725319,0.3762138472898366,-59.57446808510639,-78.16091954022993,0
409,3680412,51795871,14.0,1275,9.149693489,15.96726493,29.60240781,33.14597359821099,29.23022035655793,-0.2551955182142121,-100.0,-100.0,1
1342,2243020,15454827,6.9,751,24.03954628,30.17806924,42.45511516,39.13696817907162,34.31793188919511,-0.0361233231084527,-86.9565217391303,-87.49999999999991,1
1812,2778532,22885788,8.22,1130,57.44086329,52.49028052,42.58911498,48.561363138446765,50.36550687490819,-0.0349414398149792,-66.66666666666535,-24.99999999999945,1
294,6567110,112659046,17.25,1906,15.85367248,19.20551193,25.90919084,33.65384344096597,31.453572482221965,-0.2213723384880064,-72.72727272727283,-81.25000000000011,0
391,4018100,59309509,14.7,1390,8.551740687,19.2082339,40.52122032,24.97045444678137,16.085114153851578,-0.3091613049141484,-100.0,-100.0,0
347,8607338,149948374,17.35,2439,45.94172101,43.12384172,37.48808313,40.30530459914806,37.8243310900735,-0.089499656226325,-100.0,-76.92307692307668,0
524,4965870,49957870,10.05,957,81.29055921,80.63845879,79.33425795,65.34093231987028,76.1597768296468,-0.0977479752055028,0.0,-3.703703703703626,0
996,6986837,71469166,10.3,1506,54.43394047,38.16746784,5.634522584,51.9703774402471,59.56795530504822,-0.0480688890877623,0.0,0.0,0
991,5086120,52080171,10.2,1317,35.12856876,28.33520542,14.74847874,42.72155043184884,40.99666201344186,-0.0130990339775732,-50.00000000000044,-71.4285714285715,0
1179,9250502,75255802,8.08,3156,36.90779492,35.62138831,33.04857508,34.49644887625895,32.77742928733307,-0.1948992282310493,-100.0,-87.50000000000003,1
1437,2755720,19762595,7.15,775,29.23113448,37.82684819,55.01827562,41.86038347758875,42.84846348002333,-0.1329650463796575,-100.0,-91.6666666666661,1
357,7234300,123095700,16.95,1988,15.09135171,20.88135081,32.46134903,32.91712002011597,27.236866045317843,-0.1388746653520389,-100.0,-100.0,0
642,6596155,77988588,11.7,2118,38.78714145,49.7179563,71.57958599,55.81214465111788,50.60547856368802,0.2438546232101844,-42.857142857143,-66.66666666666676,0
249,13234540,239416323,18.2,3079,51.82682135,47.64223139,39.27305147,54.79053714175619,54.88461531421384,0.1427439305051563,-60.00000000000085,-30.000000000000423,0
891,3465245,34980157,10.05,642,33.57092127,38.2367121,47.56829376,39.85220222726795,35.188323295485745,-0.0289939055150581,-100.0,-100.0,0
882,3290260,33201567,10.05,993,9.456719221,13.1660487,20.58470765,36.316627482824906,25.39510104637524,0.0063420823352504,-100.0,-100.0,1
983,7234526,74962616,10.35,1439,29.288803,41.63693698,66.33320495,44.478588176016736,34.61761630478005,0.0570913209819093,-100.0,-100.0,0
1744,1507458,12376719,8.2,513,42.80820303,50.33147054,65.37800558,49.02651460205591,45.88025404060014,0.0443477533312537,-92.85714285714305,-69.23076923076938,0
1734,1435813,11686202,8.11,560,43.41261273,44.95586146,48.0423589,45.972114019384,38.734750955176885,0.0845169264033267,-100.0,-73.33333333333337,0
740,6246200,70685266,11.35,1756,74.06366229,62.09461755,38.15652805,64.31954909327122,66.518403305942,0.115415462898213,-10.000000000000142,-10.000000000000142,0
1268,2053499,14257578,6.94,718,23.17386473,36.97870502,64.58838558,41.0678819522149,40.50061776986136,-0.1189470242718897,-100.0,-100.0,0
217,11891795,204527372,17.15,3531,42.3821951,40.16449215,35.72908624,53.20712308244213,53.87950867731755,0.2046127745596459,-16.666666666666863,-16.666666666666863,0
1614,4205060,23861320,5.61,1438,7.14075554,11.02993347,18.80828932,15.633380142615684,3.771973529800136,-0.2840305456517879,-100.0,-100.0,0
363,52674129,784782586,15.1,10221,9.429522816,9.546810426,9.781385646,11.406087440485589,4.856200025171411,-0.2553274610952556,-100.0,-100.0,1
1411,6016881,48266710,8.02,1479,16.0355109,22.35276856,34.98728388,50.49495732699016,40.86768896697995,0.2134848568331953,-100.0,-100.0,0
933,5976348,59303823,9.88,1761,45.18885337,45.49712964,46.11368219,60.6116504279787,66.30089486429996,-0.0335193758692506,-23.255813953488307,-23.255813953488307,0
1389,8590155,65161877,7.56,2289,70.17704644,66.06362137,57.83677121,70.14053113306707,74.02951570581916,0.0801000510745699,-16.12903225806472,-12.500000000000169,1
1581,7538611,65223688,8.65,2817,39.66643022,25.3920912,-3.156586842,60.89114395258753,62.74695786478538,0.0186335458224702,-36.09022556390975,-36.09022556390975,0
1004,5187420,53438820,10.35,1271,58.14108523,61.46604595,68.11596741,53.173831691228216,55.52732922686366,-0.021621908239856,-50.0,-28.5714285714285,0
