,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
1646,608675,17666306,29.05,336,40.6661311,24.73481819,-7.127807633,40.588326934348494,50.07029712634656,-0.4781966786707062,0.0,0.0,0
328,495800,21841190,44.2,233,55.35538154,64.78006624,83.62943565,55.72232001239775,45.53967045379516,1.0394261882550409,-95.833333333333,-79.31034482758595,1
269,1688155,64572526,38.45,680,85.29256717,78.98196674,66.36076586,67.38551104539596,75.1094919312151,0.2366662273494768,0.0,0.0,0
476,149255,5705790,38.2,105,20.74582506,25.81469235,35.95242692,31.14034901864856,31.742781363348133,-0.3872508642287455,-83.33333333333314,-88.88888888888872,0
1343,558700,20121517,36.05,355,26.43658802,30.07651215,37.35636042,32.804233215208264,27.417303721371773,-0.0868702625216746,-100.0,-100.0,0
854,890705,32548685,36.7,311,50.92653702,39.88986723,17.81652765,57.208469933850495,66.08228416808845,0.0745230821217498,0.0,0.0,1
60,933398,40112182,42.8,246,31.91559387,38.74692079,52.40957461,54.29234806553298,50.26604257216927,0.8962688915663298,-66.66666666666666,-73.68421052631587,0
936,858363,31267981,36.3,371,77.42496225,73.69628245,66.23892286,61.29713214993157,60.0952313374288,0.126388636904563,-100.0,-30.434782608695816,0
2031,592046,17622614,29.7,335,78.68750361,82.3044397,89.53831188,63.55135090048433,65.7275965283378,0.0736105528277283,-66.66666666666693,-30.00000000000007,0
746,779905,25734765,32.8,451,44.39501973,38.1195565,25.56863003,35.58199571004079,34.40804664496789,-0.7503876433608443,-100.0,-57.14285714285743,0
1414,515907,16823806,32.6,405,54.18955519,40.20122965,12.22457857,44.59808485556401,55.82491944893994,-0.486350809821332,0.0,-20.000000000000284,0
680,316925,11322100,35.9,159,33.88761388,22.79979456,0.624155932,30.16402199044648,35.06921066517179,-0.7371133141727484,-20.000000000000284,-63.63636363636381,0
465,146981,5717362,39.0,83,29.57586493,28.25382516,25.60974563,31.27412015661617,31.03700613165922,-0.2941090837780268,-63.6363636363634,-81.81818181818159,0
2116,1809917,58054223,32.2,1029,76.65105296,74.85700796,71.26891798,81.69373199771826,87.32819325636929,0.4213383584826137,0.0,0.0,1
1256,538860,19484980,36.1,262,68.80357044,71.32383124,76.36435283,52.54880654160359,53.12879214566261,-0.0764856217777129,-66.66666666666588,-49.99999999999911,1
1538,795400,26581816,33.3,437,65.25171463,76.70060576,99.59838802,64.23655729033877,56.355601173536094,0.6481608378349312,-100.0,-53.84615384615419,0
30,220100,8542934,38.65,100,16.74660797,25.69021465,43.577428,40.81772454268525,44.56760458545583,0.0145487617817974,-62.50000000000022,-95.00000000000006,0
1696,1279930,32839787,25.65,680,9.413382749,11.60777823,15.99656919,17.099228190926667,11.015590396773367,-0.544563515659835,-100.0,-100.0,1
2393,1113151,25436096,22.8,440,55.67096258,55.39283634,54.83658387,54.48929925083663,58.65742100537632,-0.0938091584218834,0.0,-35.99999999999994,0
242,224852,7879770,34.8,116,14.64092845,21.54998245,35.36809044,28.64537617378812,20.35495123882253,-0.4133324820231528,-100.0,-100.0,0
1435,1098733,34844374,31.6,323,45.09902787,41.8458293,35.33943216,27.913835646223923,24.89450974330841,-0.2998670776114987,-74.99999999999956,-87.49999999999977,0
