,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2453,2467169,577271457,234.0,1675,66.2718971,52.18602188,24.01427143,57.376601756699685,63.966396135157645,0.4650693078711061,0.0,0.0,0
1762,1149379,131019706,113.5,924,28.88622531,46.2457029,80.9646581,47.54502064738541,43.83025638680477,-1.0006151372898753,-100.0,-100.0,1
1179,6026857,675422543,111.5,3979,48.64208557,35.78343457,10.06613255,54.19219511824029,60.357166163206536,0.4290264877437506,0.0,0.0,1
2355,5540388,1272249188,226.0,3809,56.44290516,47.44619522,29.45277534,50.94609361207076,50.36578957431745,2.1092897544656286,-46.15384615384615,-46.15384615384615,1
1285,2616602,270356006,103.5,1804,76.0047522,74.13303824,70.3896103,63.25040999476798,68.54903665763734,0.1709141556854906,-14.285714285714285,-11.904761904761898,0
367,1954784,108015048,55.3,1106,40.29884114,29.37811334,7.536657722,39.292561274992565,43.30978598255429,-1.4500912613981864,-10.000000000000142,-35.483870967741964,1
2274,2646539,472304442,179.0,1723,73.2554457,70.58935606,65.25717678,60.377481160163285,62.01897043611323,3.407809306596741,-20.0,-8.333333333333332,1
1391,1559905,92323280,58.9,1158,53.73952732,45.98798545,30.48490172,30.42629153806527,36.38817605662111,-4.884114090063256,-87.50000000000023,-45.16129032258068,1
2299,9651215,2070096244,219.0,5764,79.96071188,76.82956832,70.56728121,72.96934567417549,75.59967323776632,7.16763051530595,0.0,0.0,0
1385,2567240,149732046,58.3,1751,12.33488731,9.60026174,4.131010601,22.987573818369903,26.32799668331391,-5.197144907702747,0.0,-90.15151515151516,1
1656,3377262,455485021,136.0,2110,32.74384339,46.85897363,75.08923411,53.50476164283099,48.57297558244812,5.541207063304193,-68.42105263157895,-81.81818181818183,1
513,4146618,227243348,54.9,2341,88.18567155,86.2508614,82.38124112,82.31451546001362,90.17424763086848,1.6876640699898906,0.0,0.0,0
2383,3760333,821247594,218.0,2822,61.77314474,50.82738735,28.93587256,58.82601902596147,67.75858292618666,-2.177776966406873,0.0,0.0,1
1854,765670,84420200,110.5,483,26.58021085,29.37412173,34.9619435,51.20073526498605,45.400607013275874,1.3347164858805434,-100.0,-71.42857142857143,0
1432,9670230,675158500,69.7,5654,85.5348233,80.09925041,69.22810463,71.92264699680192,81.14834331083972,1.8504041385848888,0.0,0.0,1
1636,1803111,228236986,127.5,1416,74.58910169,74.5865463,74.58143553,68.46556777782463,68.09944277308054,5.807974708184068,0.0,-16.666666666666664,0
2207,2248298,312626269,138.5,1470,61.76002799,67.57771948,79.21310244,60.43916414225359,56.44254509892151,3.877663288724656,-95.0,-42.22222222222222,1
2561,7441792,1929810836,258.5,4426,58.13514663,54.07882218,45.96617329,62.21481774407014,66.46216655961236,6.241038502758223,0.0,-14.285714285714285,0
561,3080491,172961135,56.0,1505,55.16773046,40.07677922,9.894876742,49.11204287646588,57.71030214017173,-0.8039232694365015,0.0,-21.428571428571416,1
124,2159568,157390274,72.5,1099,59.47859236,47.14523292,22.47851406,48.97764781183397,52.54820226105181,-1.0295523825866666,-33.33333333333333,-33.33333333333333,1
1115,3588322,349549247,97.4,2316,62.19351177,48.42610525,20.89129221,59.304130527842894,64.54044231521478,0.8138889597901631,0.0,0.0,0
907,5462749,358320454,65.3,2603,8.718277385,11.33941716,16.5816967,34.237530186496166,29.90216338553149,-1.312831833640414,-90.47619047619038,-93.103448275862,1
434,5921364,299032364,50.6,3409,60.80135219,60.4538629,59.75888434,55.2521185788572,54.45908449304745,0.8298722815676446,-48.14814814814812,-34.28571428571426,1
656,4262307,244386100,56.6,2631,58.97687826,72.5412546,99.67000728,56.31645523059687,53.27224857227685,0.6170870912607433,-84.99999999999979,-73.91304347826078,1
453,2210852,112769052,50.7,1357,59.20854861,53.81880228,43.03930963,51.424716533619865,48.40747415794223,0.555061237064375,-79.99999999999972,-53.33333333333314,0
1692,1887910,239975070,127.5,1389,83.63352864,81.80149813,78.1374371,64.33281053780814,73.46179557671698,-1.452819438424118,-83.33333333333334,-11.904761904761903,0
1814,2113534,213890434,101.0,1189,38.44790727,41.97141988,49.01844511,41.935836769851214,42.051204475211215,-1.8492554182859096,-50.0,-71.42857142857143,1
