,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
985,11352785,1022376858,90.0,4895,8.719497588,13.29118656,22.43456451,23.5252518207752,14.13698814816608,-0.841288287581233,-100.0,-100.0,0
1564,3199661,362881516,114.0,2008,91.68061311,83.0032,65.6483738,70.60772836231199,77.27180417743227,1.154042666805953,0.0,0.0,0
1535,2199517,233208302,106.0,996,51.47405521,57.30044935,68.95323763,56.22144567038554,50.651118963576266,0.8024075335226324,-100.0,-100.0,1
1486,3183989,319128790,100.0,1623,72.27726401,78.56010845,91.12579733,57.77283380282282,61.45864890965199,0.2219904004528235,0.0,0.0,0
1210,3784962,379881200,100.5,1237,75.67597981,62.06013967,34.82845938,57.8368668955192,59.847603169348375,0.5500657409407597,-26.31578947368413,-14.285714285714285,1
488,21373689,1875130632,87.5,5467,26.60282252,41.76176653,72.07965456,23.676838330694626,15.428080416937195,-0.2041415563906929,-100.0,-100.0,1
1924,3538808,383127659,108.5,1851,88.04014963,78.30032861,58.82068657,62.82342363795373,70.72623056170458,-0.0042711972089579,0.0,0.0,0
1171,10880182,1066138265,98.7,4503,71.59236438,65.1413463,52.23931014,72.64266631478972,79.49273750301647,1.0275895809110307,0.0,0.0,1
2092,1585730,167075380,105.0,743,50.87366829,59.65800856,77.22668912,34.14824024435223,33.055649005743284,-1.0538396721153591,-100.0,-100.0,0
781,3011385,307532270,102.0,1364,62.77701625,52.14269256,30.87404519,46.40453612565856,47.48816700783187,-0.7472393606249924,-66.66666666666666,-57.14285714285714,0
1418,3295013,337025326,102.0,1305,45.54096423,55.92227272,76.68488969,50.4023170998864,47.10095211383267,0.3974843023488836,-66.66666666666666,-66.66666666666666,0
2582,4168198,432797170,104.0,1945,16.57013594,14.41640006,10.10892829,27.683243522379165,24.142211598501056,-1.376477728005765,-100.0,-100.0,0
47,6649061,399847265,60.3,1854,44.67546206,44.88447321,45.3024955,48.8728940225696,50.22997833699962,-0.1895040359370942,-25.000000000000444,-50.00000000000059,0
1169,7465920,716434082,95.4,2333,47.17820313,63.73305403,96.84275583,56.52828097269318,49.77133564439573,0.9750406701712296,-100.0,-100.0,1
144,8083527,507196783,62.8,1677,57.3366165,68.25379519,90.08815257,51.30769848571594,47.99882370385968,0.052303650608465,-100.0,-50.00000000000022,0
2252,2898953,322135283,111.0,1859,78.57624743,84.59815708,96.64197638,55.27012756815443,52.17174445824253,0.4950613770210175,-100.0,-50.0,0
687,4945676,492049053,99.0,2472,25.54780661,34.31616991,51.8528965,29.87174353818673,20.81379064904048,-1.3800549462074898,-100.0,-100.0,1
2338,2994573,328297805,110.0,1405,34.17478634,22.76025035,-0.068821626,39.87262380242255,51.708542760616496,-2.334355742446043,0.0,-25.0,0
606,6947271,671705366,97.0,3099,28.22994018,26.52810183,23.12442515,55.35000183897992,60.32218591514592,0.4426377164265693,0.0,-53.57142857142863,0
99,3694494,224592924,60.6,1463,65.53558177,67.96038621,72.80999508,54.27154431145479,51.73261233254978,0.155981930732636,-74.99999999999977,-60.00000000000014,0
1215,4816422,497149744,103.0,2768,80.96670086,79.67294239,77.08542543,66.63893798251391,73.51757067826028,0.7118186699441669,0.0,0.0,1
1545,4347634,478116240,110.5,2663,87.47211589,84.00195534,77.06163425,72.72624465650482,74.95944705941157,1.1317123776823537,-16.666666666666664,-11.11111111111111,0
