,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2645,350550,25284410,72.1,183,19.04577612,22.90176044,30.61372907,31.805784950699344,27.447322106275063,-1.2794831168369143,-81.81818181818224,-91.48936170212784,1
1936,4511302,370089421,82.1,2673,30.0454828,37.29829529,51.80392029,39.14523051169408,27.71843191428937,1.023637609837554,-100.0,-100.0,0
808,2951235,119098341,40.1,1392,8.584371768,14.61299044,26.6702278,21.90460898833667,12.731023481318832,-0.247892690260532,-100.0,-100.0,1
1202,870922,57434552,65.9,536,66.94593785,72.96400793,85.0001481,50.642696769076025,47.15922343270193,-0.1427823927934722,-100.0,-34.61538461538454,1
715,1262000,47480450,37.45,656,16.9729748,24.23105706,38.74722159,34.055244432446976,33.43887784129958,-1.432196094038929,-83.78378378378356,-91.54929577464776,0
1271,952360,64835267,68.3,702,44.70994078,42.09117407,36.85364063,49.80848405829912,54.977862924168655,-0.2516965063747319,0.0,-31.578947368421407,1
732,3042463,120977179,39.6,1456,47.76340655,66.37989411,103.6128692,52.20238752306084,51.68385981580634,-0.2717722716533184,-100.0,-100.0,1
552,10377884,456850849,43.5,4611,45.85385741,65.21564563,103.9392221,53.60105430800967,43.19631166699315,2.181226462854156,-100.0,-100.0,1
1225,2923630,197568247,67.7,1751,86.73108107,83.22764784,76.22078137,69.18933101534869,85.0643412392838,0.1369300445082005,0.0,0.0,1
1982,2645687,223511556,84.5,1706,36.0625626,47.38725457,70.03663851,49.05211066323754,41.17193059741672,1.050043529542802,-100.0,-93.75000000000006,1
2434,1411162,110038283,78.0,1151,48.03437557,34.40718227,7.152795686,45.9538552187988,51.57407602658416,-0.7615689836920035,0.0,-30.00000000000007,0
493,3818651,120877739,31.5,1761,67.09384517,49.43477291,14.1166284,55.42544700744018,65.32126784907125,-0.7421759928788614,0.0,0.0,0
939,3389716,141500698,41.4,1381,43.29329731,32.08614967,9.671854391,52.68041797866472,57.56634068365965,0.0216872438114214,0.0,-16.666666666666725,0
1424,4706867,376343060,79.2,2757,67.08172261,67.1621882,67.32311937,59.49085725472455,55.79486527503763,2.305026341263964,-100.0,-36.0655737704918,0
