,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
1099,3233180,39677889.0,12.3,1166,18.48883984,25.68348698,40.07278126,42.12107623379353,41.1736547562625,-0.0461521128736774,0.0,-88.88888888888872,0
842,4314248,55561067.0,12.85,2416,23.21196938,33.41911635,53.83341028,41.21130940489019,37.12941463609864,-0.1175760888170516,-100.0,-100.0,0
2540,1851433,11943361.0,6.39,593,43.80791913,53.96330957,74.27409045,58.9628452166163,53.74303287014063,0.2094619736364622,-71.42857142857143,-82.60869565217389,0
908,8695155,113330215.0,13.1,1520,36.42816433,46.8958991,67.83136863,52.16493136381533,46.83327587667827,0.1477868908517793,-75.00000000000011,-73.33333333333343,1
2342,7826667,70560209.0,9.01,1388,87.55634989,82.30519483,71.8028847,80.83298119038007,86.99151973849156,0.1211731590341082,0.0,0.0,0
633,5402183,69579389.0,12.95,1481,20.2180473,22.96013629,28.44431425,47.5172354203448,40.79181068734011,0.1498538248440935,-100.0,-90.00000000000021,1
2247,3951325,36403373.0,9.23,1032,82.79193817,71.94620099,50.25472663,76.68415154155042,89.78568337328903,0.0311806651455295,0.0,0.0,0
1635,3571426,26150961.0,7.33,775,26.34290715,27.73551828,30.52074052,35.984959800081505,33.58295507388052,-0.0895098029777665,-100.0,-100.0,0
1873,22473022,359377196.0,16.25,5767,87.41024307,79.03882778,62.2959972,82.86340607110115,89.24463059130431,0.4019179973602828,0.0,0.0,1
328,36624874,928990921.0,25.5,9301,45.09559313,51.80784695,65.23235458,58.335351562584535,61.11275043703325,0.1147179922413096,-21.87500000000007,-28.57142857142857,0
920,10181381,139784734.0,13.65,2821,47.92606388,54.82076584,68.61016977,56.237906742188905,51.08117565297962,0.2160922714959191,-90.9090909090908,-43.4782608695652,0
2456,1124232,8183676.0,7.28,507,25.9386303,17.52843071,0.708031535,52.35234090277877,61.71412536531856,-0.0328422960305757,0.0,-27.272727272726836,0
1261,10498532,176898274.0,16.9,2526,43.72311237,52.32124151,69.51749979,53.03356802883571,45.15356639086494,0.4905858606952379,-100.0,-60.00000000000014,1
467,5459225,63204604.0,11.5,1718,10.07109744,16.9977998,30.85120451,32.83894538453731,22.516205386710404,-0.2655568590010841,-100.0,-100.0,1
66,26284627,326300240.0,12.65,5468,74.59800667,67.02646073,51.88336885,68.71636888226095,78.369514721451,0.0629283148667955,0.0,0.0,1
84,11352575,141650148.0,12.2,2349,43.41799802,39.49452196,31.64756983,49.235939394232,48.97864344276267,0.0508334212563912,-30.00000000000007,-50.000000000000064,1
1770,13583014,100676652.0,7.38,3066,61.65967015,67.01417542,77.72318597,71.19709574701608,68.60551113101951,0.4309476754658186,-64.28571428571433,-12.676056338028149,0
831,3440027,44839077.0,12.95,2074,45.87288265,45.97350841,46.17475994,40.607126318205374,37.48194299622279,-0.1848614836238298,-100.0,-75.00000000000011,0
1741,9618234,51836882.0,5.43,2249,73.27451218,75.45541401,79.81721767,63.66169117778706,69.92197933898534,-0.0533000564652505,-42.8571428571428,-16.071428571428555,0
156,58198880,1236091677.0,21.65,12177,21.62987193,31.28212954,50.58664474,52.03057962976736,48.53122311311983,1.0792928762056555,-48.88888888888896,-66.6666666666667,1
2510,1524623,7658605.0,5.09,398,47.62463985,34.33779495,7.764105157,32.90328344812765,37.87318475509488,-0.4429069002297279,-57.14285714285714,-30.76923076923082,0
2419,1380492,10362073.0,7.51,367,9.203675714,14.21166554,24.22764519,29.460848435741525,16.43194123538941,-0.0653050917136333,-100.0,-100.0,0
1410,6146377,63841216.0,10.35,1529,64.31147055,58.03254212,45.47468527,50.89722479726008,55.85472793621993,-0.2158227846631155,-31.74603174603188,-28.57142857142868,0
2458,1375475,10064850.0,7.26,459,44.86161347,32.43499806,7.581767263,48.92064433901263,50.60718367760582,-0.0286161574483201,-50.00000000000037,-50.00000000000037,0
703,10511185,117310718.0,11.3,2453,22.4802871,25.92708069,32.82066787,31.97279263845012,29.15977288283064,-0.1247422062395895,-74.99999999999989,-81.81818181818171,0
2205,3215475,29765465.0,9.3,1104,75.91237275,69.35355497,56.23591941,63.18349170747383,65.43462028277445,0.147208189264425,-26.19047619047606,-15.068493150684844,0
1951,6651061,74846211.0,11.2,1379,9.335638426,17.11075743,32.66099544,20.48709314598124,12.983542800486758,-0.1868792033636699,-100.0,-100.0,0
2077,3289998,32229321.0,9.69,1015,60.39954827,64.80565949,73.61788192,50.11814221452525,48.903977190737805,-0.0696567740602695,-100.0,-45.45454545454557,0
2187,1601196,13476487.0,8.44,520,63.12620499,62.17197357,60.26351071,52.08419304683839,52.73415795968659,-0.0039131866343254,-70.58823529411826,-41.37931034482779,0
2290,1650128,14462274.0,8.74,582,26.88642681,30.55948944,37.90561468,44.69009886386945,39.97465510195641,0.0042137434369045,-94.11764705882364,-95.00000000000009,0
674,8064162,100188577.0,12.35,2471,64.70822411,49.27819701,18.4181428,54.19941037337585,62.67981234417428,-0.1775812975229824,-25.00000000000007,-20.00000000000005,0
812,6267782,82511333.0,13.1,1758,22.76453377,28.77745811,40.80330679,33.54153879002314,27.88314760147913,-0.1811021554047503,-100.0,-100.0,0
1810,2391626,27915216.0,11.55,961,54.54300941,50.36695572,42.01484834,66.00576653756983,62.98785883560124,1.1444542287311152,-59.99999999999943,-23.07692307692291,0
372,33105722,689175513.0,20.8,7552,33.57023017,42.92072965,61.62172863,27.24834200572088,21.827814069515004,-0.7142204449743835,-100.0,-100.0,0
560,6671340,106147990.0,16.05,2024,51.26511187,37.22593868,9.147592307,47.46817385665227,52.049837194676265,-0.0494160924065161,0.0,-33.33333333333324,1
1514,20062268,165691318.0,8.37,4222,68.27054781,62.44236342,50.78599464,64.14231957101725,73.38911339957373,-0.0287527075773019,0.0,0.0,1
514,53588156,787111003.0,14.85,8680,73.53339318,56.85671555,23.50336028,74.71722621766342,82.38885693939069,0.4077718589008961,0.0,0.0,0
459,8422312,107671674.0,12.6,2695,34.92892052,35.77595163,37.47001385,50.03208420281421,53.10247095210524,-0.3245412993192959,-38.46153846153844,-42.8571428571429,0
1505,4728389,37316891.0,7.88,1032,58.4342947,50.6709673,35.14431252,48.3870671326281,56.47660326738336,-0.1497858447040975,-15.384615384615646,-24.0000000000002,0
2228,894178,7928432.0,8.89,433,70.76957916,60.23295924,39.15971942,54.890065902092246,64.02945419951564,-0.0119380069016749,0.0,0.0,0
2270,2500172,21536946.0,8.64,302,21.50824316,18.25317769,11.74304675,35.62589635933713,38.90940770307212,-0.0700344936630187,-19.99999999999929,-76.92307692307672,0
716,2575864,29605483.0,11.4,752,29.28637608,42.34067471,68.44927198,38.543670940407694,34.54535262754167,-0.1302907695911002,-100.0,-100.0,1
