,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
1964,16922399,1667609516,97.6,10185,21.21991506,33.37811691,57.69452062,45.8125324996516,33.48040727811393,6.72463047213803,-100.0,-100.0,0
799,2331951,78324957,33.55,1170,54.16721218,35.99042719,-0.363142807,60.13097718652013,72.53356805668518,-0.5568918970636199,0.0,0.0,0
1589,2341900,118927718,51.1,1571,70.29591178,73.13528038,78.81401758,63.80434315906483,70.11696267142156,0.292942548285713,-8.333333333333432,-3.9215686274510295,0
106,2034715,156910925,79.2,1081,73.10425812,68.14238776,58.21864703,57.8306690697147,65.4925809946525,-1.6029207811492947,0.0,0.0,1
1705,1284531,56821565,44.5,828,58.59225079,64.39839657,76.01068815,52.61359025453161,51.38383683325242,0.0909786820892236,-88.23529411764692,-43.47826086956518,1
2375,4583440,430490646,93.3,2995,24.25175091,19.82617758,10.97503092,42.28820936208569,38.80956153339103,0.4363145986969454,-25.0,-75.40983606557381,1
2598,1529241,131827218,86.2,1103,16.60880434,15.5397005,13.40149283,36.76342956254243,30.905914016930325,-0.511378783818093,-14.285714285714432,-87.36842105263155,1
2215,14467132,923620452,63.3,9119,59.24375074,58.37280501,56.63091356,58.32907354841117,60.93909716268144,0.2372997355991061,-26.250000000000085,-26.250000000000085,1
1416,2686991,109513983,40.4,1620,74.85059199,77.90731666,84.02076601,56.75014996830125,58.60502511656478,-0.1220628044255021,-100.0,-24.32432432432432,1
893,2907465,103340815,35.1,1376,45.65878642,44.1611984,41.16602235,55.44755787228372,56.67955897347231,-0.0280750453754664,-42.85714285714256,-42.85714285714256,1
1265,3497376,118342128,33.75,1618,66.74447112,60.31238095,47.44820061,66.8815800196958,67.89098285407613,0.8816928543229476,0.0,0.0,0
1354,14812033,754288050,50.5,7346,78.27978651,80.02769309,83.52350625,69.25092202473925,68.26275697606272,2.0955915329486605,-40.54054054054051,-18.86792452830188,1
349,1684848,130664663,77.7,791,80.38363226,70.79556478,51.61942982,63.96023762771362,72.86547158446092,-0.2706685649723677,-31.57894736842089,-7.792207792207716,0
31,651233,49391926,75.3,394,78.74177364,65.80829233,39.94132971,49.7834600328265,61.37631748478878,-1.6275161107956906,-38.709677419355,-13.333333333333364,0
2437,5193004,601218459,116.5,3337,37.77653936,35.48675687,30.90719191,42.31774558868174,35.31478455521637,0.7426493535472043,-100.0,-100.0,0
351,1599909,122847993,77.0,692,76.93378825,74.97610985,71.06075304,59.10150157608612,61.17816535359986,0.0664026252065466,-100.0,-18.055555555555507,0
1591,1544803,78332053,51.2,940,59.26195113,65.24925145,77.2238521,62.576834808614265,66.04397446481384,0.4196702456591138,0.0,0.0,0
894,2756849,95289988,34.5,1376,36.94325599,41.7552176,51.37914081,47.30154605065536,41.24376077800043,-0.0051821592258619,-100.0,-100.0,0
1401,8347442,317484767,37.55,4668,53.3733903,44.67552909,27.27980668,45.26925434395388,51.7068475815223,-1.8301279494684528,0.0,-42.85714285714291,0
1303,2371472,90892257,38.2,1286,38.05342952,37.85996661,37.47304079,51.80416092996072,47.42236046743359,0.9536950981743846,-49.99999999999971,-62.49999999999994,0
508,4729129,181132581,39.0,2023,85.54226746,84.66999805,82.92545924,70.40527449355987,75.26677162287824,0.7733202789594291,0.0,0.0,0
1488,16339449,795145817,48.85,8338,61.68939465,50.41762255,27.87407834,63.91121324537431,65.7450324985582,1.6465178511647378,0.0,0.0,0
63,474992,40948215,85.7,296,34.0934616,38.13663577,46.22298411,50.00635912062034,43.04342009119871,2.101517387021415,-65.71428571428564,-74.46808510638293,1
826,3224692,115987178,35.75,1557,61.53178601,61.57837225,61.67154474,62.78988781937702,66.48268219441425,0.421911627354393,0.0,0.0,0
24,1661736,112636981,67.5,864,16.12559963,17.51542001,20.29506076,29.45353243567897,33.491955059941894,-2.180283521708259,-80.95238095238103,-93.10344827586208,1
1961,12035709,1276146236,104.5,7030,38.06779604,46.5583676,63.53951073,56.89638465906389,49.85507251567119,7.928475018481768,-85.71428571428571,-66.48936170212767,1
1573,2680573,128311615,47.8,1741,60.89989193,40.96699304,1.101195255,49.884067645851424,59.186026664941096,-1.5442235415454997,-14.285714285714285,-11.627906976744194,0
2315,3243886,241561480,74.7,2268,48.38133999,38.50196932,18.74322798,42.16752959581655,49.61560691504882,-3.32695085124358,0.0,0.0,0
558,5555404,269453268,50.8,2656,35.74222213,38.40992693,43.74533654,44.144590446602834,38.59496229370266,1.427029754474381,-83.33333333333341,-86.5384615384616,0
1633,1710875,67839763,39.35,996,33.99962601,45.05231017,67.15767848,33.88386021056849,29.20243748328849,-1.35427488371579,-100.0,-100.0,0
2578,4855102,461751759,96.8,3251,79.55709842,73.31112606,60.81918135,68.88485668578032,78.47417321595181,0.9184638194691636,0.0,0.0,1
1637,2173577,88361875,40.6,1255,50.50198374,47.1542673,40.45883441,46.24659229800037,52.19525022567497,-1.1581982968784563,0.0,-32.432432432432485,1
1434,2362687,94855811,39.9,1324,46.65445216,45.65907262,43.66831354,50.63921315104992,48.727918060523415,0.2027269022281894,-81.8181818181817,-50.0,1
590,3405523,158316811,47.25,1730,20.11002322,23.68035546,30.82101994,41.66467878918725,42.52863503947724,-0.6960948894719571,-32.222222222222285,-60.3896103896104,0
907,745565,23749751,31.65,413,36.05484989,29.34274009,15.91852049,35.297563739261854,35.40429006977692,-0.6703348351120417,-85.71428571428645,-56.75675675675694,0
2179,8976504,556777637,60.2,5736,65.16065479,59.7147559,48.82295812,47.36138297761595,54.451150363840505,-4.894045400216668,-34.146341463414586,-19.444444444444414,1
2261,33194819,2816443245,88.1,18960,86.12878504,70.74490065,39.97713189,85.71820265772804,92.65072767876252,1.8675711675869595,0.0,0.0,1
1748,3621405,210725612,58.2,1859,86.52487469,81.52337519,71.52037618,84.6001524368563,90.81555728888522,1.505748819265293,0.0,0.0,0
147,5863856,307964729,53.1,2376,22.58810958,31.99452402,50.8073529,21.181282681973972,15.854049292877818,-2.5798463343099294,-100.0,-100.0,0
1598,4898261,230639083,46.7,2820,11.52181021,22.20709274,43.57765779,30.03975635260504,16.328476476059066,0.227331816006868,-100.0,-100.0,0
1478,12091450,584913401,47.7,6825,69.765667,65.22318817,56.13823053,70.13267570234952,71.47273152692347,1.647278656775917,-15.094339622641463,-14.814814814814769,1
88,1233698,99779347,80.6,595,70.87010876,65.20128762,53.86364534,47.02769559058929,47.30879018070261,-0.9457643323707904,-72.72727272727296,-41.3793103448277,1
2438,2487855,289898680,116.0,1549,35.79042018,35.58797797,35.18309357,41.46175348424014,33.710401225770234,0.4904655616307624,-100.0,-100.0,0
2284,2661205,249813905,95.1,1981,43.14336513,39.98254233,33.66089674,64.00784329457511,62.17595394443279,4.276401635978213,-20.93023255813968,-16.363636363636466,1
119,1540157,112989356,75.4,907,33.28984306,49.42234718,81.68735542,37.63077887796238,24.14095199888065,0.7738492912740261,-100.0,-100.0,1
2109,9063775,806410123,89.2,6314,14.4254754,19.63022837,30.03973431,29.152813011060665,24.95382850485396,-3.470310906320753,-74.1176470588235,-88.42105263157893,1
1292,5005833,191074098,38.25,3090,49.52724851,62.31195289,87.88136164,56.36991561341053,48.328753795990245,1.627203494105515,-100.0,-64.47368421052632,0
241,3309809,203595618,60.6,1136,37.92995472,46.42270579,63.40820792,55.85450225474175,50.88450374140462,0.8246309376332168,-93.33333333333324,-93.33333333333324,1
1735,1027400,50028740,48.75,711,28.61536805,34.31035534,45.70032991,50.50204952047624,44.47968334890028,0.7374820584644517,-71.42857142857162,-79.31034482758635,1
1137,1216930,36574139,30.1,657,27.00295342,28.95369944,32.85519147,41.76806688913205,44.786072019189554,-0.6464427662905861,-66.66666666666615,-63.999999999999766,0
884,4406915,155831525,35.1,1972,78.13856439,78.40288829,78.93153609,57.30374496617235,64.13875810965487,-0.5030978666303887,-66.6666666666664,-23.07692307692312,1
555,7594669,400381521,54.3,3962,41.21768162,45.52755186,54.14729232,55.33114917229379,53.5367609814209,1.9250421689315809,-16.666666666666725,-31.372549019607867,0
1473,4781491,208535683,43.1,2697,49.79705582,63.39979527,90.60527416,56.916863372245615,49.14580351043477,1.3533667678644037,-100.0,-100.0,1
618,1662745,77240340,46.7,874,74.70301254,74.26116847,73.37748035,55.4531099518869,64.17681672843544,-0.6391158713788659,0.0,-18.518518518518498,0
1716,3179687,155118640,49.0,1892,85.68840041,83.48894493,79.09003396,68.19434068066072,70.97131766319656,0.8944750604593344,0.0,0.0,0
202,1210774,75142720,61.8,669,46.441184,39.07363019,24.33852255,56.31725528939208,59.26590301278822,0.7411473518360917,0.0,-50.00000000000014,1
1013,644976,18447263,28.55,425,14.92536122,10.76945146,2.457631937,38.46437169539813,34.881329384773146,0.0605605988723702,-55.00000000000007,-76.31578947368422,0
519,4872999,228881285,46.95,2292,80.4663422,85.09897519,94.36424115,76.14502070540074,75.47881432057974,2.7525203396936737,-34.48275862068959,-7.042253521126759,0
2111,4888403,436716426,89.4,3214,21.88446343,19.88148724,15.87553484,31.20794565493107,29.046494731733663,-4.162764889275119,-69.23076923076916,-87.36842105263155,0
1225,888227,25582412,28.75,517,64.68333939,65.77815472,67.96778536,58.63817885046865,61.148244172594765,0.1382761149711799,-41.17647058823539,-26.923076923077016,1
1610,8095511,327461042,40.4,4191,18.14578891,33.81174213,65.14364859,20.68608463855333,11.601318185148852,-0.8520201826124955,-100.0,-100.0,0
2581,9277386,924633254,98.6,6806,79.31606335,76.93531437,72.17381643,65.13934111772318,67.34697204480838,1.5198015249762018,-23.75000000000007,-16.814159292035452,1
870,2163732,69359648,31.8,1095,4.855324462,8.669848657,16.29889705,25.6543241091342,17.33829702319888,-0.7321267877898533,-100.0,-100.0,1
