,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
859,32131577,222206639,6.88,7687,22.49203347,21.89279637,20.69432217,35.512780472310766,34.61251583951526,-0.2438207383851493,-100.0,-100.0,0
1197,16826734,113917541,6.83,3446,59.27578048,47.40832245,23.67340639,45.57093714567341,47.21107425711254,-0.1228782421633201,-58.06451612903224,-54.54545454545445,0
2438,61999287,2209091480,35.55,21474,82.64806852,81.68767796,79.76689685,69.56536600435189,73.30232278776599,0.6881260664260046,-9.75609756097576,-6.060606060606152,1
1497,4438446,19137175,4.37,1270,26.1926354,16.92154927,-1.620623001,41.65860928175643,48.172697188073776,-0.0810168593810539,0.0,-51.111111111111086,0
1946,75580646,3515348116,46.15,20538,29.49146896,29.56198435,29.70301512,38.9659076908483,38.15255241354343,-1.184973455014683,-64.9122807017544,-84.73282442748092,0
2152,82096113,1992930282,23.4,27309,14.70431074,18.16334629,25.08141738,26.049557522080697,21.06781373571058,-2.246048156085418,-100.0,-100.0,1
1742,18452355,116649460,6.25,4090,83.08528548,86.30902135,92.7564931,74.05419175362753,69.01980334850006,0.3926550090075094,-59.999999999999964,-19.86754966887416,1
1439,4034151,19901139,4.92,1052,50.67533087,60.22338403,79.31949037,60.272656396441896,59.51425485505782,0.079820804669489,-57.14285714285696,-57.377049180327866,1
1729,4291224,19953784,4.63,533,76.1124998,78.99110407,84.74831263,69.2272402088165,69.31932588855742,0.1105495464738926,-21.42857142857152,-15.789473684210623,1
2379,45159931,1361521825,30.2,15649,76.17927907,72.38151772,64.78599502,60.53899617095492,64.75750894960112,0.3224072240107806,-38.09523809523827,-11.267605633802876,1
76,47315296,1063543896,22.25,10248,79.80662261,73.92799648,62.17074422,57.33231496327672,54.50082581354149,0.7401488015742028,-72.72727272727283,-19.047619047619,1
491,30655532,371662993,12.3,7191,54.6758637,35.10818983,-4.02715791,56.23806564995984,63.57907928995621,-0.0761538437348977,0.0,0.0,0
739,13027848,112449493,8.57,3140,52.34898923,53.32927461,55.28984538,58.06446115498625,54.72685159157314,0.1435941279809819,-87.50000000000028,-43.75000000000014,0
273,36683204,825571388,22.05,8334,34.82137776,49.06034536,77.53828057,49.11948776417373,36.670571098833534,0.6907492280517481,-100.0,-100.0,0
2401,43950660,1406207680,31.8,15695,43.16573388,48.37603457,58.79663594,51.12646668379772,45.08105762912432,0.805150360771149,-84.99999999999979,-68.4210526315789,1
979,5800319,37729247,6.48,1692,21.29995739,35.29189548,63.27577166,32.149918934398265,18.87001844555444,-0.0654775283784371,-100.0,-100.0,1
1528,6608255,29645445,4.45,1564,89.23384267,85.79782611,78.925793,67.71323095978882,72.02980174643217,-0.0041397373351655,-66.66666666666666,-12.34567901234564,1
377,11133042,195134642,17.45,3046,35.09643589,54.43757941,93.11986646,41.634425755791625,34.2194200309612,-0.0354635657065832,-100.0,-100.0,1
568,34592847,371596481,10.95,8077,37.54798692,19.20897016,-17.46906335,52.655184821211456,66.89160229762635,-0.3836927460777333,0.0,0.0,0
274,62155645,1306292073,20.55,14724,23.21425184,40.44498085,74.90643888,32.77816744401167,19.016180887082157,0.6271429529478665,-100.0,-100.0,0
1701,3467042,14218753,4.09,490,60.38616376,55.40701551,45.448719,43.48857136005816,44.38687829467431,-0.0520620216601483,-85.71428571428608,-33.333333333333584,0
1215,4485643,29172789,6.47,1284,34.55206472,30.26934893,21.70391735,36.96295021905938,36.63981921064428,-0.1115182858141878,-100.0,-70.3703703703704,1
2017,17692878,840288891,47.6,8238,52.8338611,63.11624193,83.68100358,59.54011924037046,59.26147833725842,1.2113314222479228,-21.42857142857125,-66.1538461538461,0
1169,12404476,89702701,7.17,2628,3.043889197,7.075364308,15.13831453,24.97526393577794,9.46832685564537,-0.0736229554292316,-100.0,-100.0,1
1614,11596714,40271349,3.53,1451,89.23409944,87.23039067,83.22297313,81.40707429913154,94.21461799573623,0.0853557704643683,0.0,0.0,1
2169,61108728,950894529,15.7,15110,9.573026573,12.12160783,17.21877034,20.186878963484997,20.06591284470965,-2.810280072220616,-85.33333333333334,-87.20930232558142,1
886,23398898,173887487,7.54,5319,44.25309479,39.58884456,30.2603441,59.75590641711121,63.70002168326147,0.0363957337594909,0.0,0.0,1
745,9201914,78189878,8.46,2505,28.12213447,34.75642023,48.02499175,51.640526486887225,47.82038260869861,0.1321506051954875,-28.571428571428086,-65.90909090909079,0
1676,2082486,8914456,4.34,408,35.79401995,44.51175211,61.94721643,58.51925534992507,59.04144006462852,0.0651213494187468,-27.27272727272742,-55.55555555555567,0
351,9945105,179265440,18.1,2761,76.29913794,58.22028588,22.06258176,49.351659753417,64.0692998378962,-0.2623759225462766,0.0,0.0,1
869,12654108,88590328,6.98,3188,44.20324306,41.86917449,37.20103736,45.12843772672284,47.46285312020606,-0.1849963852068093,-96.5517241379308,-52.830188679245225,0
1314,31103585,235372720,7.56,5745,58.63818265,45.23816644,18.43813403,65.3525238020492,73.5783871200363,0.0709633186937523,0.0,0.0,0
145,69437368,1436718133,20.7,17674,36.70686937,43.12023822,55.94697594,38.30980817902067,30.51362589496229,-0.0804656361947558,-100.0,-100.0,0
2392,41557477,1307489633,31.2,13715,31.26634821,50.02970086,87.55640616,53.036871894844815,43.43748771388423,0.9749944271651676,-100.0,-100.0,1
890,9979245,71879496,7.21,1989,22.56384121,26.57180696,34.58773846,47.28708867693883,44.85180228495767,0.0209454330744824,-82.49999999999994,-82.49999999999994,0
1223,4951307,31942237,6.44,1213,64.99514642,58.42520478,45.28532149,40.32077226679283,42.20237677819878,-0.1023441636404089,-59.99999999999982,-63.63636363636341,0
1903,29838275,1356265031,46.3,12914,26.15667196,31.99254635,43.66429514,59.75401676659751,46.94419670090134,5.452206705764557,-36.58536585365859,-73.46938775510209,0
2089,18421610,764667344,41.0,8161,12.50477716,14.83608518,19.49870124,33.08959949900569,29.82493036640779,-0.969277081714116,-100.0,-100.0,0
1119,33552906,280345247,8.28,6066,68.37215378,62.79009246,51.62596981,74.2115669167099,77.82073082764076,0.1746593546568422,-30.188679245283083,-14.03508771929826,0
925,17485756,127236924,7.33,3361,59.20260956,61.04182171,64.72024601,62.44660976894176,66.22567819883334,0.0400583716697687,0.0,-17.857142857142776,0
980,8760129,56050001,6.38,2109,15.90937331,28.83105476,54.67441766,26.09967179177493,12.155448561917767,-0.0673018790114347,-100.0,-100.0,0
1459,5161261,24028584,4.8,1733,60.61857325,48.08044499,23.00418849,54.86298101415373,58.423566055690976,-0.0081035733312565,-35.55555555555557,-29.09090909090913,1
2235,16906143,325856758,19.2,6051,45.9013889,57.6331002,81.09652281,52.70776660341984,46.74509258001952,0.1326565944795169,-100.0,-69.99999999999993,1
161,19132935,342054730,18.0,5089,24.69650453,15.26160189,-3.608203378,32.99985151584124,36.03135226499285,-0.7135006474507667,-46.666666666666615,-52.94117647058817,0
2206,39093392,681966708,17.15,11619,6.257036034,11.46890317,21.89263744,30.31969685352196,16.65092125635458,-0.1861034747036741,-100.0,-100.0,1
469,16468942,194572142,11.75,4478,18.84321585,36.34018667,71.33412832,40.19517095622418,27.61737153666399,0.2941447353194277,-100.0,-100.0,1
970,4399718,29168040,6.64,1632,49.86016428,50.46222929,51.66635931,46.9005600424901,55.50594123002024,-0.1107477549040728,0.0,-40.00000000000024,1
2545,37295530,1243438753,33.4,15248,23.33495236,23.90376741,25.04139751,48.89563964133095,45.17121566388743,0.7513658408109571,0.0,-73.91304347826093,1
261,35885322,797722184,22.05,8539,74.7297106,74.88413528,75.19298466,69.79583733616461,69.05584064081413,0.6389168583805617,-39.99999999999915,-5.263157894736733,1
1689,3832317,15697551,4.13,710,17.6540782,29.8683621,54.29692991,36.664419092351295,26.577457225299742,0.0619767297588092,-85.71428571428571,-93.75,0
1116,165128490,1364036699,8.44,24188,70.34998159,49.0389444,6.416870014,82.97283666977539,91.50657716355016,0.1012759391385522,0.0,0.0,1
1849,19690958,329060933,16.6,6060,61.9136395,54.99873321,41.16892064,56.03729487375686,53.922693685578736,0.5194435314697239,-36.36363636363619,-23.52941176470576,0
648,12210086,94637449,7.76,2722,70.25341461,46.96729207,0.395046988,49.245166617158425,61.98628977952824,-0.3808797459719032,0.0,0.0,0
136,26758508,558003621,20.7,6853,21.79431774,35.79127437,63.78518764,35.238840184991055,24.24822837011061,0.0307347177879803,-93.74999999999991,-96.1538461538461,0
1153,29957871,235208601,7.76,4786,49.96716113,30.92496234,-7.159435235,54.07776932301006,60.5990569063168,-0.0952004856623347,-27.86885245901641,-27.86885245901641,0
2277,15541746,329007264,21.25,4400,28.44290292,38.91042284,59.84546269,49.10698180654706,48.043984815781165,0.0870039167157228,-54.54545454545461,-72.22222222222217,1
2346,90874812,2798408512,30.55,28742,89.16978243,89.05194749,88.81627761,77.84246743265282,74.36835570072418,1.6599431032420346,-37.99999999999997,-15.83333333333332,1
858,38182765,274443464,7.11,7693,29.9644653,21.59317782,4.850602857,41.95805558153262,48.51996972168043,-0.2421928577457608,0.0,-15.384615384615358,0
1902,58572232,2609870483,45.0,22551,20.8896842,34.91048355,62.95208225,54.86483327047995,31.185872366108477,5.816464107967762,-100.0,-100.0,0
2460,69631645,2644407795,38.5,24981,54.98266161,55.79759908,57.42747402,60.77421283191461,60.32471366293275,1.0556382139341474,-33.333333333333506,-20.93023255813961,1
2173,119051686,2373102853,19.7,30172,65.57595469,43.75718017,0.119631131,50.72367188842476,66.34895095373149,-2.522366355587625,0.0,0.0,1
2381,55559839,1692061736,30.25,15195,70.790242,71.80750254,73.84202362,60.36596668827301,64.10311748222993,0.437077299735306,-58.33333333333344,-11.475409836065618,1
656,5913776,48421652,8.19,1518,79.25259324,78.68482736,77.54929558,58.39927944776364,65.74968549179134,-0.1343924510590347,0.0,-12.068965517241429,1
2453,79553280,3006527040,38.05,28489,49.18586116,42.64132554,29.55225432,65.67667337933761,69.05569029990318,1.1978353646895643,0.0,0.0,0
1764,57636033,554060525,9.85,9016,70.97685178,60.62944604,39.93463456,77.02172793423843,82.14118213274415,0.8264016222792401,0.0,0.0,1
1660,2905087,11623455,4.0,557,53.55927049,53.45503442,53.24656227,46.23311511716821,46.79732879868804,0.0063682069078822,-14.285714285714375,-47.05882352941176,0
1947,29408051,1368776264,46.5,11339,30.89693436,30.00696769,28.22703433,40.36196333279397,40.94821729399657,-1.2888462362067656,-39.999999999999936,-79.38931297709922,1
715,11018426,82044479,7.45,2842,24.00774656,28.48137314,37.4286263,31.42043794511471,28.750120428916183,-0.3400880170568549,-100.0,-100.0,1
914,25968910,186608762,7.15,5367,54.59624468,51.26554007,44.60413086,60.29365165460181,73.42179512178475,-0.0580193702177266,0.0,0.0,1
2223,17938033,332537232,18.6,5489,74.4075088,59.23991818,28.90473692,53.03283693372723,65.37551219601792,-0.342889327597945,0.0,0.0,1
1816,19227440,249075624,13.1,2312,69.46162673,54.67462625,25.10062529,54.75475541974901,57.93776388146422,0.2693093811363089,0.0,0.0,0
168,12841381,226721198,17.55,3686,45.7938512,36.20658136,17.03204169,37.08942058475287,40.06976538185842,-0.8134886551115789,-69.23076923076927,-47.36842105263154,1
1767,26235594,261191334,10.0,5087,82.66214814,73.51252209,55.21326999,75.32391335441179,78.2775299680877,0.8348655778030707,0.0,0.0,0
2355,68168737,1923674123,28.95,19136,30.17333842,45.12544033,75.02964416,50.310573101883605,37.90449627287805,1.8460996733884385,-91.2280701754386,-93.24324324324324,0
1425,4165174,17927942,4.33,932,22.06387413,16.1656252,4.369127352,41.98979399223952,46.20850510169861,-0.0851772466522297,0.0,-66.66666666666666,0
1258,8295235,57555866,6.9,2066,54.50814643,48.0729848,35.20266155,55.67865934791625,55.459464549038415,0.0658223407089395,-79.99999999999976,-33.33333333333317,0
1283,8048765,54513558,6.77,1698,17.53180886,25.16329207,40.42625849,44.32011140316572,38.50193266499468,0.0048322327372752,-91.66666666666686,-91.66666666666686,1
2611,11836328,349098796,29.45,4968,49.53579121,37.35920114,13.00602101,42.01842472531595,44.451022407375625,-0.5090869842091899,-4.000000000000057,-45.45454545454547,1
1038,6901412,45067030,6.52,1929,7.071813423,10.75322804,18.11605729,42.32379824401039,38.19387102693879,-0.034333255023637,-100.0,-100.0,1
2203,24307677,456479947,18.75,8298,11.74249662,19.67338492,35.53516152,41.4242016967304,32.585901129315985,-0.0352397374500392,-100.0,-100.0,0
1184,5609950,38554448,6.9,1455,37.93181232,45.39984618,60.33591391,38.6830482550314,39.4920328609793,-0.1515788639084692,-88.88888888888886,-79.99999999999996,1
2397,106754561,3535178035,32.65,30212,58.84910841,51.72045518,37.46314871,60.32201640616805,59.19319210293359,0.9288173150038262,-50.0000000000004,-23.684210526315912,1
1687,5748091,24209348,4.18,767,25.95003092,44.61880133,81.95634215,37.31426250648136,24.000557318515515,0.0903125485221762,-100.0,-100.0,0
655,11914810,97854436,8.16,2794,79.03513987,78.40094441,77.1325535,57.59744541765735,64.38466776780733,-0.1644669616766033,-33.33333333333324,-17.241379310344765,1
2331,27389692,640113293,23.3,7192,71.19861629,73.77260646,78.92058679,63.34980332327572,64.41443629483584,0.2734662327815492,-66.66666666666666,-24.999999999999943,1
1936,41693705,2110758905,51.2,16737,27.24220825,27.36208063,27.60182539,45.812134572838495,46.74122966070799,0.4698036211399274,0.0,-66.33663366336629,0
1449,6173382,28828908,4.64,1167,20.09273824,28.21066367,44.44651453,41.08516948780544,25.66281306714155,0.0729698797278557,-100.0,-100.0,0
1700,1850526,7580014,4.1,582,63.49591231,52.91744138,31.76049953,44.17037693841309,45.94434791318152,-0.0506291417837199,-71.42857142857216,-38.095238095238216,0
687,15348053,146419904,9.52,3267,21.82911158,38.72586611,72.51937519,58.327072320849695,52.01386588176848,0.3599157458225777,-52.94117647058817,-85.71428571428571,0
2071,26771219,1300034012,48.0,10579,37.86691998,51.67758135,79.29890409,53.430231930868665,45.13079231846086,0.8454454247330737,-100.0,-100.0,0
264,90260372,2036177907,22.95,20806,78.48618667,74.10958308,65.35637589,77.09843903119831,82.14686857934426,0.6827934045170477,0.0,0.0,0
402,23475651,275106385,11.55,6360,49.89116458,35.18316094,5.767153666,30.39168366746257,35.550587057896294,-1.489361829789551,-100.0,-45.83333333333331,0
91,24295411,517633679,21.05,7198,49.74291914,59.58848373,79.27961293,44.63768758296148,38.24889815466362,0.1998708283749087,-100.0,-88.57142857142861,0
1252,5950603,39906400,6.66,1374,14.78124175,25.76675956,47.73779517,44.446516028537424,35.108018419532,0.0763678735469953,-100.0,-100.0,0
234,33532019,632934173,18.9,7920,63.38968959,67.54683476,75.86112509,59.5603915429062,61.50148372409275,0.0089606206394683,-28.571428571428864,-11.111111111111288,0
981,5544798,35361114,6.4,1620,15.36815363,24.34342105,42.29395588,29.037619682638567,19.067105711425015,-0.0702585137848726,-90.90909090909068,-93.33333333333316,0
978,6492756,42546503,6.54,1865,28.50166023,42.28786453,69.86027312,36.803481264078655,26.070615242182004,-0.0663660926915797,-100.0,-100.0,0
