,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
367,1866710,45743020,24.4,646,56.89290726,44.74788301,20.4578345,51.2632903280131,59.63282946826206,-0.1695406960890993,0.0,-14.285714285714503,0
670,13728942,252292949,18.05,3585,75.73609971,67.11284206,49.86632677,73.76320435620451,79.26708403459239,0.3546381730878222,-3.1250000000000417,-2.7777777777778163,0
2478,2315895,32045744,13.75,422,48.57061495,49.15143908,50.31308736,30.140151968508476,21.831362643609705,-0.019899087825554,-100.0,-100.0,0
165,2346616,58473611,24.7,808,22.99120117,19.57524324,12.74332737,39.39203946788068,33.04888594530852,0.1407224395389784,-33.333333333334124,-95.65217391304355,0
1883,34557720,494386114,14.45,3920,60.85308698,43.60155364,9.098486961,71.72677194286912,82.18878404977154,-0.0260022395080691,0.0,0.0,1
1816,184395,2501482,13.55,94,16.6158401,17.14209476,18.19460407,37.74154169974612,38.46977631998553,-0.1570203965954974,-66.66666666666627,-83.33333333333314,0
1128,1145609,21642619,18.9,517,73.34109797,60.96017413,36.19832644,59.71454657947446,67.40972782237066,-0.0698211459719132,0.0,0.0,0
1083,539966,10269704,19.0,188,34.12661745,44.36073185,64.82896064,42.72007984726525,45.74717596871786,-0.2563955690230881,-100.0,-79.99999999999972,1
692,12418748,241770433,19.25,3743,37.28652385,49.06203866,72.61306827,43.99819004761903,30.32830680962833,0.767987454126869,-100.0,-100.0,1
1144,807279,15268404,18.9,315,15.82659533,26.59589943,48.13450762,45.98174218696129,39.40568504832683,0.1215777322748336,-100.0,-100.0,0
2052,350939,4713479,13.5,112,52.89364247,40.56045536,15.89408114,56.54648322746485,61.62414573539397,0.0091756199537498,0.0,-16.666666666666863,0
413,2669900,52200554,19.45,836,65.59779956,57.7589585,42.08127638,41.52373822637804,47.75929010988533,-1.158477376028322,-28.57142857142862,-22.58064516129041,0
232,19278117,555557826,28.6,5190,77.07303026,68.34766113,50.89692288,65.9837281899536,72.73714584433955,0.1187126437385823,-3.4482758620687712,-1.8867924528300823,0
261,8131244,219939488,26.9,2853,13.28339502,18.07980882,27.6726364,39.60354805541631,30.517083121557004,0.1588476153189091,-100.0,-100.0,0
1339,1057004,17311215,16.4,327,12.38075582,16.26264953,24.02643697,25.328755368978328,21.602440817645377,-0.2675871377766169,-100.0,-100.0,0
2149,211695,2775489,13.1,53,28.08279877,32.87979733,42.47379445,49.47690707207455,48.25044292632752,0.0277157466292751,-25.00000000000022,-73.33333333333343,1
80,6685159,161343261,23.95,2135,8.091243963,12.90228121,22.52435571,23.630116479999973,10.98823369166892,-0.0024349081936577,-100.0,-100.0,0
1740,537110,7020482,13.15,151,59.61737487,61.66425106,65.75800344,59.36358824310995,61.10030032238717,0.0267798002542912,-50.0,-28.5714285714285,1
1202,273820,4897035,17.9,140,74.61356894,76.55866889,80.44886879,54.59056334861202,58.73979666195547,-0.1619072309545349,-44.4444444444448,-19.047619047619303,0
938,11235120,227995262,20.2,2727,59.46224671,58.69809758,57.16979933,65.00069219450808,66.5982747566581,0.2538366250926923,-23.07692307692333,-16.666666666666863,0
1344,791356,12352453,15.65,287,15.53515589,13.15838323,8.404837898,22.584023868287662,22.94925952426824,-0.3568090788468123,-66.66666666666656,-84.61538461538454,1
1362,3293788,51542570,15.8,1031,45.55401111,35.39875684,15.08824831,55.36394414102668,67.1381894791208,-0.3460909878590739,0.0,0.0,0
611,660330,9804630,14.8,217,59.48485338,60.39320379,62.20990459,51.82479087354033,56.35807721200733,-0.1075525994952625,-33.33333333333314,-19.99999999999993,0
269,2459057,67218684,27.2,709,34.29831598,26.38065613,10.54533644,45.39354098130992,46.43124047583919,-0.14453560810584,-22.222222222222573,-61.111111111111285,1
636,787451,11307248,14.3,338,22.26930693,23.95495952,27.3262647,39.02131537446752,33.33882566083618,-0.0866703426468857,-100.0,-100.0,0
2250,277198,3765822,13.6,108,76.65264934,66.56306663,46.3839012,61.519043151394506,65.85949923847558,0.022708906728469,0.0,0.0,0
2594,627976,8429524,13.4,136,13.66363826,24.72039439,46.83390667,44.92629414951804,37.68228764877006,0.1504262339169345,-100.0,-100.0,0
2385,1005829,13752864,13.65,195,73.20157187,56.14425346,22.02961665,52.86093126601759,66.86536326869066,-0.1768949226808173,0.0,0.0,1
1031,5299506,112575023,21.1,1312,47.58994057,46.1364098,43.22934826,60.246966205232965,69.16530099020403,0.0392391026411906,0.0,0.0,1
2163,1907256,25889593,13.7,411,53.02436554,63.79268426,85.3293217,55.63535479976886,53.53103744623393,0.1478641111062836,-50.000000000000114,-50.000000000000114,0
219,3214359,84635288,26.55,1221,26.96773827,28.67831826,32.09947824,48.40085930154633,49.20215193056774,0.0865992602359715,0.0,-51.61290322580647,1
2117,673940,8801612,13.05,209,59.33100944,72.67399687,99.35997172,42.93320722173232,37.55210262615557,-0.0305977705151001,-100.0,-100.0,0
2443,6121343,88462400,14.3,1793,53.09327801,51.09809185,47.10771952,59.991726781615576,69.55473581959393,-0.0199940400528241,0.0,0.0,0
487,1258512,17228114,13.7,395,17.37370247,20.56791578,26.95634241,29.1263124523144,27.074265483648723,-0.7169719889120169,-100.0,-100.0,1
125,6932796,169204371,24.0,1958,63.29597818,52.51092808,30.94082788,59.70881087701056,65.77868387444383,0.0237302848084557,-4.000000000000057,-3.1250000000000417,0
490,4177780,57298149,13.75,899,30.54458909,20.23666996,-0.379168306,41.06206228707598,50.23173425949321,-0.7174230807176804,0.0,-37.499999999999964,1
