,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
204,450097,29704189,65.7,288,40.00381146,35.67495812,27.01725142,45.11403023397879,41.545610497820896,0.1698926709188356,-88.888888888888,-50.0,0
815,2403571,104752036,43.0,1237,55.86048377,42.93430429,17.08194532,58.61541743606762,62.96236441898968,0.7566309941815842,0.0,-11.764705882352905,0
701,1424688,34118532,23.3,737,4.183040689,5.251515379,7.38846476,5.05239728828155,0.909301324318458,-1.3405407760142771,-100.0,-100.0,0
545,1769819,77419848,44.1,1029,24.40944982,27.14569302,32.61817943,48.22056014938082,42.77722261892123,1.3486832900796195,-46.66666666666639,-75.75757575757565,0
542,2094948,92661499,44.1,1157,29.11436834,36.52800007,51.35526352,47.40697449703247,37.219460031785495,1.8358980627100223,-100.0,-100.0,0
1587,4913573,273945121,55.9,2985,79.48238396,76.40924055,70.26295373,67.62954440594375,71.60291524531831,1.9237355211196565,0.0,0.0,0
2567,2891425,238203109,82.2,2127,34.90713797,48.78154678,76.53036442,42.27682479620956,28.698714265222318,1.6837284719286527,-100.0,-100.0,1
560,1037301,40747789,39.1,608,26.37421943,27.56056382,29.93325258,36.29652753803389,32.769608325617185,-0.3899072460030072,-85.07462686567165,-93.4640522875817,1
364,211451,9543250,45.4,140,20.67240182,17.84891284,12.20193487,40.39993626743598,37.12800396639709,-0.3459784465689204,-4.761904761905149,-72.22222222222223,0
1639,4853522,327306585,68.2,3089,71.68771837,73.2267666,76.30486305,59.50568995240454,58.09472411078941,2.714665554141387,-33.33333333333314,-26.98412698412701,0
1170,426689,17838422,41.6,290,41.61036949,30.97586233,9.706847996,38.142346317968325,43.28099751831026,-0.8494110776639155,-42.10526315789446,-50.0,0
184,1563756,109570799,69.1,824,56.10187956,64.04609621,79.93452952,63.92539394943149,61.41767151876461,1.5872011713858998,-27.272727272727625,-32.00000000000017,1
1464,2160164,68922898,32.5,1208,52.18514305,44.80366017,30.0406944,59.9329694519452,64.90721509476289,0.4690833243642425,0.0,0.0,0
612,784465,25880445,33.0,501,64.5665322,53.78221346,32.21357598,48.61319859163193,57.72093314255213,-1.1729059667607495,0.0,0.0,0
912,2744984,120126553,43.4,1354,63.19298423,60.52478389,55.18838322,63.98085979660387,66.45819726238916,0.5681977699634814,-93.33333333333373,-17.283950617284003,0
99,776925,55205375,71.0,337,31.29219443,25.16831505,12.92055627,30.832860562336588,30.657404611699608,-3.705440095640419,-50.0,-75.2688172043011,1
716,150000,3692650,24.45,91,38.968185,45.99682214,60.05409641,34.443131687552174,38.07934808701592,-1.3897418604365976,-100.0,-93.74999999999991,0
1127,782445,36805603,46.9,483,55.80955926,42.62889255,16.26755914,51.99168235089884,56.53349214059509,-0.2149394208158116,-6.250000000000084,-28.571428571428537,1
1369,539665,16293265,30.0,317,79.86100903,76.79216148,70.65446638,50.136804500858936,52.0603288586433,-0.6290922785404764,-90.9090909090908,-29.41176470588237,0
942,570138,22796240,40.0,316,35.20092097,28.59785531,15.39172399,46.079550496725545,49.63764349995456,-0.2972048917194231,0.0,-51.99999999999989,0
1264,761451,32780406,42.85,492,20.12263167,19.73898577,18.97169397,43.270852581654566,37.0752900053844,0.2815843739755573,-92.30769230769172,-97.4999999999998,0
2255,4585481,419650865,90.8,3528,16.13723165,30.77844946,60.06088508,52.944675783954494,43.437377562673895,4.240724094147584,-100.0,-100.0,1
2648,2259665,200992176,89.0,1672,67.29267052,50.49734593,16.90669674,59.17035098668271,68.17782444792988,0.0868399317455265,0.0,0.0,0
1116,3295568,161158365,49.05,1629,84.68722617,73.37428853,50.74841325,66.67662016766738,79.64339628945811,-0.163458260128647,0.0,0.0,0
1047,1510455,81374355,53.1,809,49.14314586,42.42845939,28.99908644,51.14198735399636,51.222924575144326,0.4056457604121069,-30.00000000000007,-48.14814814814812,1
