,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2538,21248642,222096227.0,10.55,4488,58.41829566,48.46878514,28.56976409,62.69705759016792,73.17380803253707,-0.1126612719631916,0.0,0.0,1
730,12962988,224114724.0,17.25,2307,81.82176857,80.87634452,78.98549641,64.566543626721,65.63471098642371,0.2593470667340886,-62.50000000000022,-16.666666666666664,1
543,13261918,276827638.0,20.9,3677,63.34352549,53.28096407,33.15584123,62.24193885368692,63.24097736796317,0.7427603825657395,0.0,-6.896551724138032,0
945,1610001,27506548.0,17.15,679,31.70919506,21.45148154,0.936054486,44.11622744791711,46.108506058636,-0.0881985151935765,-40.00000000000057,-40.00000000000057,1
1048,3743047,65440604.0,17.55,1312,65.63179115,48.90852358,15.46198845,53.43893985830027,62.81775591524267,-0.0973391760333757,0.0,0.0,0
836,4195514,70750797.0,16.85,2130,37.7997155,48.8457615,70.93785349,39.28269159709079,34.99303535876992,-0.2079358292519308,-100.0,-91.66666666666652,1
860,5368658,88384845.0,16.45,2286,54.06620774,41.86633942,17.46660278,48.77384022356027,53.87195607557176,-0.2153518897006537,-25.00000000000029,-25.00000000000029,0
524,9549476,182825978.0,19.15,2830,70.30381029,77.45691325,91.76311918,69.44593228003099,66.55639774404487,0.8300360789956176,-54.54545454545461,-25.00000000000007,0
2290,31494532,421236555.0,13.3,7977,84.63872558,83.47752336,81.15511891,82.21422315479295,89.89183559348665,0.103157485737593,0.0,0.0,1
1101,3712421,61372634.0,16.5,1590,25.51618086,31.29887182,42.86425372,29.664260496772656,23.90246099272004,-0.1540075109190105,-100.0,-100.0,1
1939,34891244,599150106.0,17.2,6906,22.73658375,25.98129857,32.47072821,44.34766127346961,45.62430861855009,-0.3306447952988698,-40.00000000000021,-60.00000000000014,0
1842,6919056,105380721.0,15.15,1711,77.87610802,69.80078943,53.65015225,60.29802256787057,61.04330577841577,0.2812211219214981,-28.5714285714285,-12.499999999999943,1
2585,25392748,282854135.0,11.25,6807,72.68071447,52.43652054,11.94813267,63.48574287789318,75.74332437691565,0.0261045680102513,0.0,0.0,1
1784,6522273,91376213.0,14.15,2626,27.47959444,24.09971851,17.33996665,47.24726489727746,47.519766403496725,0.1393597646082131,-30.00000000000007,-61.11111111111109,0
1621,4180487,51832077.0,12.4,1467,51.45294856,65.34140514,93.11831829,53.93079257922221,47.789565686436944,0.1666392646082934,-100.0,-75.0,0
2299,31458204,411507823.0,13.05,6621,65.04245982,79.54127348,108.5389008,51.622400322546746,40.51591829109498,0.3265090140471502,-100.0,-100.0,1
1907,17744333,332651809.0,18.7,4808,9.750422837,11.89875741,16.19542655,35.4928783847072,27.95225124523435,0.3190875619814889,-100.0,-100.0,1
1507,4026746,48333070.0,12.05,1496,67.63643415,49.60690579,13.54784909,54.7523383573137,65.9385225785052,-0.3889184857413736,-14.999999999999858,-13.63636363636351,0
470,8503169,122558155.0,14.4,2428,12.10084366,16.71170345,25.93342302,28.436358631787783,19.30665604718499,-0.2370657192207794,-100.0,-100.0,0
1271,16357964,372760911.0,22.8,4508,73.60314197,57.49407787,25.27594968,54.958903517046245,61.29384362665573,0.0967880437811383,0.0,0.0,0
2234,4410957,52828684.0,12.0,978,67.63427096,66.05931661,62.90940789,50.788575204736766,52.58983559758786,-0.0169375233729888,-28.5714285714285,-19.99999999999993,0
2061,9996723,147711337.0,14.8,3163,43.40980962,53.82843012,74.66567111,46.085729825325686,45.11154855432688,-0.1055714112344068,-57.142857142857,-62.49999999999994,0
1913,18398341,331981393.0,18.25,3877,20.07698725,11.54513011,-5.518584162,39.86206498245502,43.414497320191344,-0.31542314429239,0.0,-54.54545454545451,0
281,20241889,539074790.0,26.45,4418,17.21386877,24.26581643,38.36971174,34.532689554814155,27.19559027715121,-0.0635385903743742,-100.0,-100.0,1
1256,21719113,502060499.0,23.15,4231,24.32251974,35.27295971,57.17383965,54.66486340699516,47.134336679390856,0.9018619598443318,-55.55555555555565,-87.09677419354844,1
1217,19927831,368808538.0,18.35,3643,34.84706413,33.52491985,30.88063128,51.78067000531988,53.950538269205786,0.0766149698609467,-19.999999999999808,-42.85714285714276,1
2144,9854588,119937185.0,12.1,2577,6.688832558,15.73057243,33.81405216,25.06118311608459,14.97538756977585,-0.2123097521256535,-100.0,-100.0,1
1415,4542361,65458527.0,14.4,1766,60.43969085,72.03656768,95.23032134,45.79609437106716,41.17892846168191,-0.1650723950101738,-100.0,-57.14285714285708,1
1030,3946521,68943404.0,17.45,1534,45.13083172,59.8282843,89.22318946,41.71501523796682,35.53603010716477,-0.0150077032296475,-100.0,-100.0,1
785,7347011,140588591.0,19.35,2344,57.78679127,64.14235083,76.85346994,55.18168060127543,53.84635789494835,0.2405739227812443,-33.33333333333314,-61.90476190476173,0
1601,4554152,53137810.0,11.75,1169,38.30352885,48.71708753,69.54420489,47.80604371592123,41.86040317421952,0.0908915067812392,-100.0,-92.3076923076922,0
1582,8619919,98918478.0,11.5,2087,82.48963152,66.34788978,34.06440629,53.970195497327765,66.81855903511902,-0.1985713062556899,0.0,0.0,0
1813,4708180,62107541.0,13.2,1123,28.44494211,38.38177033,58.25542675,42.83577528246768,40.42999378422033,-0.1314654559931542,-66.66666666666693,-81.25000000000016,0
2381,8932516,114040952.0,12.85,1610,59.71662934,44.20024061,13.16746315,47.66701612556216,55.20780366309109,-0.1814833219532809,0.0,-11.111111111111242,0
1091,3804912,65108171.0,17.2,1017,46.70066058,47.23913539,48.31608502,45.57372391099924,46.27746817351247,-0.0655016131039023,-66.66666666666666,-66.66666666666666,0
419,6855338,109259868.0,15.85,1747,13.66825169,19.38531571,30.81944373,30.4369304034227,28.35437564066825,-0.8531422558895293,-10.000000000000142,-86.36363636363637,0
948,5455093,94637778.0,17.3,1197,62.72865039,47.60316344,17.35218953,49.35285886281083,55.93929362445986,-0.0980828233905446,-16.666666666666863,-14.285714285714432,1
1530,11474151,143393394.0,12.25,3586,35.68396705,55.48492619,95.08684447,42.51329082472148,28.22106071653055,0.2422456273288878,-100.0,-100.0,0
273,10052713,300551668.0,29.65,2552,62.35996077,61.5276929,59.86315717,50.14856111743493,45.59385636765892,0.4808468408704175,-100.0,-43.58974358974368,1
523,25191419,483598664.0,19.0,4722,74.81055414,81.03346474,93.47928592,68.03135713357761,63.54243588418811,0.8121419226412993,-81.81818181818159,-31.03448275862066,1
19,8334331,151288884.0,18.5,2685,28.79301498,30.44389059,33.7456418,59.06182417179869,49.99458374890782,-0.0835474888335293,0.0,-59.52380952380948,0
1429,4246940,63207003.0,14.85,1152,87.01266029,77.38809481,58.13896384,59.60229776609144,66.54729544346543,-0.0685992937317564,-25.00000000000007,-13.043478260869591,0
2561,24207299,271866613.0,11.2,6735,63.41361689,59.42743049,51.4550577,66.14500304656224,74.32528660495326,0.1436459774440635,0.0,0.0,0
267,22915438,665930835.0,29.8,5054,36.54478853,37.50324521,39.42015858,54.0208015901815,54.99866380375137,0.6259052669701941,0.0,-52.83018867924526,1
1293,21411307,473392154.0,22.2,5146,43.65488045,55.37755103,78.82289218,42.71493331537292,35.288682698029945,0.1446720017166153,-100.0,-100.0,1
1128,2356698,40729330.0,17.3,791,83.62826645,80.11402918,73.08555464,70.11674901355427,79.97035965060539,0.0397995177011959,0.0,0.0,0
965,4397267,73835903.0,16.75,976,37.07689507,35.12180248,31.21161731,37.3568311969326,33.25152570140507,-0.1236408596041497,-100.0,-83.33333333333314,0
2441,9621535,121031935.0,12.55,2213,36.58449514,35.58215423,33.57747241,47.548508975336645,51.0493038270916,-0.1051216251350859,0.0,-59.99999999999979,0
1802,5426337,73748124.0,13.7,1875,48.33297613,31.97785566,-0.732385281,51.60519439640253,58.987701017694505,-0.201009639280509,0.0,-12.500000000000169,0
594,8595187,128587955.0,15.0,2168,4.224293675,5.423840911,7.822935383,25.35177046349552,16.63946109608922,-0.7193184717263212,-100.0,-100.0,0
2390,10011869,132806196.0,13.3,2969,84.22498368,82.19509679,78.135323,62.35727471918631,74.33267527840256,-0.062138950654343,0.0,0.0,0
1430,6533920,98071227.0,14.95,1953,85.54467208,80.1069539,69.23151754,61.599710755183104,69.89847614242782,-0.040710960601175,-8.333333333333456,-5.555555555555633,0
1416,4138971,59555058.0,14.55,1219,50.81944302,64.96419279,93.25369234,49.16308261587002,48.10225774169783,-0.1434324734732567,-74.99999999999993,-74.99999999999993,0
481,13198892,193060124.0,14.9,2938,51.48395145,47.19115523,38.60556279,46.795238932593456,54.51704689472845,-0.3724297621553704,0.0,-36.3636363636363,0
340,23875700,608803096.0,25.5,5290,17.08574605,24.23103851,38.52162343,37.58215761466,26.108731527031832,0.3365518394496155,-100.0,-100.0,1
563,7029260,135582702.0,19.25,2329,53.96429344,54.19919928,54.66901097,39.07652278806547,30.312100592403457,0.0533036580669163,-100.0,-100.0,0
65,6256967,118042106.0,18.8,1744,43.70214752,53.26942238,72.40397209,41.838258979206806,34.82006362662434,0.0269899083985394,-100.0,-87.49999999999983,1
5,29298446,585019100.0,20.05,4718,78.98330921,68.55823246,47.70807896,96.5592187132625,94.90454514573,0.0407461914656021,0.0,0.0,0
1110,3854369,62892929.0,16.3,1085,38.13826555,40.51130906,45.25739609,30.680397056542507,24.620354849329456,-0.1631127369340813,-100.0,-100.0,0
1970,18661568,306233460.0,16.35,2558,23.14461037,23.25336243,23.47086655,42.64920579050084,42.74615740714317,-0.2055623771864473,-49.9999999999994,-72.72727272727238,0
1922,19179473,331965571.0,17.15,5000,24.60192556,33.87367864,52.4171848,35.08211439379751,32.43529916880687,-0.5559919626599531,-100.0,-100.0,0
102,5109669,92092801.0,17.95,1668,40.85249928,42.40499783,45.50999493,41.34491019072587,39.66009566286539,-0.2544723912443403,-66.66666666666693,-85.00000000000014,0
1494,8616099,99426001.0,11.6,2199,8.810033565,13.30775612,22.30320124,19.82985472229811,9.604148646398992,-0.2270035452046772,-100.0,-100.0,1
1798,4222499,55562756.0,13.15,1250,22.76473576,24.96322208,29.3601947,36.90727623062418,34.9490556835323,-0.159501596225426,-90.9090909090908,-92.85714285714278,0
2307,8942307,109951560.0,12.3,2065,13.99831567,20.08670306,32.26347786,35.74924221161053,25.135782441736858,0.117865281446798,-100.0,-100.0,0
1676,2810594,33611233.0,11.95,588,14.76118426,13.4130985,10.71692698,33.75359473453764,28.77429758604217,-0.1686616490132411,-100.0,-100.0,0
29,5554007,97540086.0,17.7,1701,45.18501366,34.68606631,13.6881716,52.30810960834364,53.23734253680509,-0.3378787392197924,0.0,-33.33333333333341,0
585,19794412,318212214.0,16.2,4057,25.5302492,43.96300955,80.82853026,31.95588255702124,23.804017889511503,-0.4158027759223896,-100.0,-100.0,1
2262,7202103,88105690.0,12.2,1500,28.31018821,42.19478443,69.96397686,53.03536788890708,50.16690215120556,0.0666600955370446,-50.00000000000089,-85.714285714286,0
2482,13837986,162064681.0,11.7,2527,25.19023768,31.61286192,44.4581104,31.27615076514501,27.11311606148861,-0.0500463901928436,-28.571428571428864,-85.71428571428571,0
162,21868879,475014649.0,21.8,3640,13.61424002,13.76210284,14.05782847,33.83236818497956,25.390660060519384,0.0411386006876984,-100.0,-100.0,1
179,12652584,275760390.0,21.8,3686,60.93224499,59.19632756,55.72449269,45.99646958105252,45.267048385938566,-0.308327233503554,-100.0,-40.47619047619042,0
2321,7370593,88317716.0,12.0,1629,40.90627162,32.44932452,15.53543032,40.88529238481012,44.28330180724161,-0.1803928380715357,-50.0,-50.0,0
2156,11252221,146297473.0,13.05,2895,87.02521392,73.47644665,46.37891212,59.471351450513886,73.9814183634565,-0.2108199178953908,0.0,0.0,0
2583,30237180,336310157.0,11.15,6187,46.86494089,33.9610995,8.153416725,60.08172864797137,70.8514473558296,0.0206292070767264,0.0,0.0,1
1330,48410052,886511070.0,18.05,9518,16.91506506,22.69739997,34.2620698,26.100741286972927,19.565134065010987,-0.6569523497935184,-100.0,-100.0,1
1044,2812459,48323374.0,17.3,924,27.5734427,24.65692575,18.82389185,41.25336179279127,41.83540327643846,-0.0900829615412309,-39.99999999999915,-62.49999999999967,0
1055,2344541,41246703.0,17.6,952,72.7504138,79.89415171,94.18162752,49.24143148032605,44.35172691254694,0.0014806171424589,-100.0,-59.99999999999943,0
1716,6262258,71863926.0,11.5,1627,17.52407126,19.31741806,22.90411165,37.50637517075669,31.43022231480052,-0.0664898627150234,-100.0,-100.0,0
500,29818730,476834277.0,15.95,4755,77.20534949,73.07198748,64.80526346,65.67350337525426,73.77200916750479,-0.0206170359618386,0.0,0.0,0
613,5254748,81375160.0,15.5,1486,73.12747028,73.15982754,73.22454205,56.18952958562121,69.81699182113287,-0.3944588664577703,-100.0,-11.111111111111068,0
2351,15015058,202844075.0,13.5,2647,67.94319645,66.98910818,65.08093166,65.9352751743677,64.87440960093467,0.279137623628314,0.0,-16.666666666666863,0
1321,13307640,270552182.0,20.3,4306,40.00046502,37.74066199,33.22105594,38.12278308897366,38.66195866339076,-0.567710637728517,-77.77777777777783,-50.0,0
2000,26805702,438188541.0,16.45,8109,15.59751142,19.14781731,26.24842908,33.00120933898844,21.42102993255887,0.0295876222863955,-100.0,-100.0,1
2087,8821481,126353069.0,14.25,3407,10.95395437,19.07472487,35.31626586,28.25764645199773,16.62174951372759,-0.077706279153348,-100.0,-100.0,1
513,50352402,881623183.0,17.4,7543,57.82703688,55.97213512,52.2623316,69.56581557638127,75.51165766800018,0.4064015309600891,0.0,0.0,1
985,2990492,51941736.0,17.4,977,41.19685512,40.15497288,38.07120839,55.193172288002046,56.710405679155016,0.0510121128129114,0.0,-28.571428571428864,0
204,59399893,1547182295.0,25.95,10820,85.01323618,75.71322776,57.11321093,82.41718338983831,91.95987055076888,0.3756838155222336,0.0,0.0,0
385,6710107,139662567.0,20.9,1721,23.0933021,22.8171159,22.2647435,32.66287937741341,33.708564327939136,-0.7713169877468855,-33.33333333333373,-87.50000000000006,0
718,4985163,78819404.0,15.8,1257,46.47599138,46.93645856,47.85739293,50.20874186531492,50.21011528475911,0.007681058706622,-22.22222222222209,-58.82352941176461,0
197,4205388,94058857.0,22.3,1370,31.0592154,35.64489532,44.81625515,48.775329715999206,44.159775891254846,0.0545194616575721,-100.0,-100.0,0
33,8749173,166615998.0,19.2,2157,86.28966274,70.0343556,37.52374134,65.28593218513083,73.61963573304267,-0.1946562917543447,0.0,0.0,0
1750,15650980,202677876.0,13.0,2566,65.1655291,78.01899302,103.7259209,60.46194082211515,50.804243271146646,0.3873998981206007,-100.0,-66.66666666666666,1
