,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10
13,0.003683184822263257,0.0007912446397530706,0.010392609699769078,0.00909090909090906,0.014388489208633084,0.0068588847961386906,0.005431675242995998,0.043163216008815876,0.02355164195637114,0.21729177884205006,0.2481441891888093,0.30345126694823327,0.4091166040208856,0.5000000000000089,0.08333333333333456
14,0.01997328361011892,0.007366699815513387,0.009237875288683611,0.0068181818181817936,0.004796163069544347,0.004572589864092505,0.02887364208118925,0.02327654429718338,0.010628636894904678,0.21977317120290352,0.16545549820220645,0.15790118750219803,0.40629083855630765,0.0,0.0
15,0.010356548758257464,0.00336824096752133,0.0011547344110854668,0.002272727272727265,0.0,0.0020322621618189215,0.011435105774728416,0.07625498141481277,0.020857660137467288,0.164119213629704,0.15745962752683942,0.146717911961377,0.403171384624711,0.0,0.0
16,0.016014889142584726,0.005686501553439256,0.0,0.0,0.003597122302158282,0.0010161310809094608,0.012006861063464836,0.13239103655362683,0.04764452954850205,0.1374711482796209,0.19185267022891705,0.2084997093226984,0.4002606327887629,0.11111111111111242,0.09090909090909192
17,0.005092976307720477,0.001324283045020391,0.0011547344110854668,0.003409090909090877,0.005995203836930456,0.0006350819255684073,0.0065751858204688395,0.2530834620415341,0.10843257851444577,0.08665600431353943,0.31660231865526267,0.4140379489120362,0.3983072805974068,0.5555555555555542,0.4545454545454539
18,0.024831560981964557,0.00948502080037305,0.009237875288683611,0.007954545454545447,0.009592326139088737,0.0,0.02115494568324757,0.3543621760938667,0.18498264912443263,0.09577772257366711,0.34488559578398353,0.456780923585631,0.3972920791869723,1.0,0.6000000000000014
19,0.021917703668766393,0.008438312655292352,0.01616628175519633,0.013636363636363629,0.015587529976019192,0.0,0.02144082332761578,0.4843326103513128,0.2822463409605152,0.10551234550707564,0.4247112063306944,0.570719132895033,0.39745435705100796,1.0,0.9000000000000021
20,0.007193705669675863,0.0022678800425101602,0.011547344110854504,0.010227272727272712,0.015587529976019192,0.0001270163851136995,0.005145797598627788,0.6126137607561448,0.39271823770256364,0.1444523575651399,0.4728280673552128,0.6332022828335401,0.39873385822500557,1.0,1.0
21,0.010450635115810812,0.0036624834504034947,0.0,0.013636363636363629,0.004796163069544347,0.0006350819255684073,0.010291595197255575,0.7189516249779186,0.5041904064784515,0.21705805109482046,0.4963255554859118,0.6629563893496425,0.4008820976268061,1.0,1.0
22,0.004155872426794516,0.0010128226485078442,0.01616628175519633,0.013636363636363629,0.015587529976019192,0.0010161310809094608,0.005717552887364208,0.7690264372488236,0.5963167300962132,0.3315760175892085,0.4731092993728458,0.605109486572569,0.40339061744915783,0.8333333333333315,0.9166666666666657
23,0.0021792129868875012,0.00017275326507553055,0.011547344110854504,0.011363636363636364,0.015587529976019192,0.0011431474660231603,0.0011435105774728416,0.7815925482191493,0.6622040283013785,0.44699500704801814,0.44972060878341563,0.5474681595241024,0.4059161272436331,0.3333333333333255,0.8333333333333315
24,0.0209776860245196,0.008208473736697983,0.01616628175519633,0.018181818181818157,0.019184652278177474,0.003048393242728337,0.023727844482561464,0.833795423257036,0.7246973872760452,0.4983860497185942,0.5880549801319218,0.7354890525330879,0.4093095940824768,1.0,1.0
25,0.021652551206570593,0.00861247595683312,0.023094688221709007,0.021590909090909074,0.02278177458033571,0.005080655404547168,0.0220125786163522,0.8188241302073687,0.7610343575423004,0.5936180120221739,0.5880549801319218,0.7354890525330879,0.41313005106861467,1.0,1.0
26,0.02069655486024181,0.008123755533125134,0.01963048498845269,0.018181818181818157,0.02278177458033571,0.0068588847961386906,0.017438536306460833,0.7910000420475489,0.7753620130003969,0.6627740636899013,0.5599917370128247,0.6695275264530376,0.4169157979866169,0.8333333333333315,0.909090909090908
27,0.03742822977975145,0.015207844179214338,0.017321016166281757,0.017045454545454544,0.02038369304556354,0.00800203226216185,0.026014865637507146,0.7546074238142944,0.7719689771490864,0.7083690141868719,0.5318118076170886,0.6041709147046176,0.4203705172125266,0.6666666666666685,0.8000000000000007
28,0.012909099419672339,0.004810758842388501,0.018475750577367223,0.018181818181818157,0.023980815347721823,0.00939921249841232,0.011720983419096626,0.7838753566681117,0.7801175182416931,0.6826848365919868,0.6014103038488985,0.7096274175675992,0.4239412142669375,1.0,1.0
29,0.01930067424483244,0.007616636215878118,0.020785219399538115,0.020454545454545423,0.02517985611510793,0.010542359964435435,0.018867924528301886,0.8212305381431104,0.7988370675584004,0.6667650592855351,0.6225736543708104,0.7381447615284664,0.42758227377820224,1.0,1.0
30,0.02492536536242234,0.010098636542631758,0.020785219399538115,0.022727272727272728,0.026378896882493993,0.011685507430458505,0.019153802172670098,0.8420163248488389,0.818710243973674,0.6770735644511715,0.662934299947659,0.788962791286524,0.43141056711255915,1.0,1.0
31,0.016767110041185574,0.0065948149169328335,0.02540415704387994,0.022727272727272728,0.028776978417266168,0.01295567128159532,0.015437392795883362,0.913520861864641,0.8573930974637385,0.6523770304596963,0.6995779095388818,0.8299255556498447,0.4354816560817287,1.0,1.0
32,0.015919486891918744,0.006184788806835442,0.02540415704387994,0.02386363636363634,0.026378896882493993,0.013844785977391126,0.016295025728987993,0.7908688493330647,0.8395545079130382,0.7930654000771279,0.5727521029984064,0.575098371242601,0.4388622988563954,0.19999999999999574,0.6666666666666657
33,0.007510741917455529,0.0025159988642245515,0.020785219399538115,0.01931818181818181,0.02517985611510793,0.014860917058300496,0.004574042309891366,0.6920686705611593,0.7925190219665957,0.8401887705213021,0.5727521029984064,0.575098371242601,0.4416278321206033,0.0,0.4999999999999978
34,0.01637591381727245,0.006313863663853804,0.021939953810623584,0.020454545454545423,0.023980815347721823,0.015114949828527941,0.018010291595197257,0.6262018846757517,0.7377333027405343,0.8241201604525198,0.5727521029984063,0.575098371242601,0.4438514581670345,0.0,0.4999999999999978
35,0.017761079303050372,0.006925837338330209,0.018475750577367223,0.01931818181818181,0.023980815347721823,0.015495998983868903,0.015151515151515152,0.6197614689665554,0.6989186424963514,0.7547384761494558,0.5986657669657394,0.6259677176273258,0.44576136600967764,0.2500000000000023,0.6249999999999994
36,0.015526410820701856,0.00602719789590194,0.021939953810623584,0.022727272727272728,0.0275779376498801,0.01638511367966471,0.014579759862778732,0.7118212796379356,0.7057877552706043,0.6359263149989159,0.6676459831705787,0.7406171236819864,0.4478314674603419,1.0,1.0
37,0.02417934795992391,0.009887758747306232,0.02540415704387994,0.02499999999999999,0.031175059952038384,0.017528261145687826,0.02086906803887936,0.7798856964560277,0.7345775867970771,0.5961391439421904,0.688074064640796,0.7696565629020814,0.4500273257751702,1.0,1.0
38,0.01646238679324556,0.006538621691556552,0.02540415704387994,0.027272727272727258,0.031175059952038384,0.01854439222659724,0.016295025728987993,0.8346296681674369,0.7732431660840683,0.5955734023417157,0.7263513630674602,0.8195094445379761,0.4524758774059469,1.0,1.0
39,0.04899568217872799,0.021093157899491764,0.027713625866050834,0.030681818181818175,0.03357314148681056,0.01994157246284771,0.044311034877072615,0.9085964241519812,0.8253300963048021,0.5944935001846462,0.7881216643181932,0.8840051226840896,0.45555850797700725,1.0,1.0
40,0.0371531141268457,0.015919207575927213,0.03348729792147809,0.03295454545454544,0.03477218225419662,0.020830687158643515,0.03516295025728988,0.8579855284088481,0.8420524877563398,0.7013576740036148,0.7107196103146808,0.7366937338820786,0.4585128826489861,0.714285714285715,0.8181818181818191
41,0.02166401827512355,0.00891610975853545,0.03348729792147809,0.030681818181818175,0.03477218225419662,0.02121173631398448,0.023156089193825044,0.7742838981594238,0.8234281894648942,0.7842939718981479,0.6404468363969108,0.61303227698313,0.46086089977570055,0.3333333333333314,0.6363636363636349
42,0.011816720151455538,0.004505744751825684,0.02886836027713626,0.027272727272727258,0.031175059952038384,0.02222786739489394,0.014865637507146942,0.7434633278514068,0.8000491546021612,0.7813483681331356,0.6607137587484447,0.649263454054112,0.46281129808321025,0.2500000000000023,0.727272727272727
43,0.013646563516938647,0.005369775830885629,0.030023094688221726,0.02954545454545452,0.03597122302158273,0.0233710148609171,0.015151515151515152,0.7478967976542108,0.7860401107035423,0.7465632418468431,0.6808769521993228,0.6850083137546865,0.46451149468566255,0.5000000000000044,0.8181818181818191
44,0.07496332887872184,0.03279904562782512,0.031177829099307195,0.03295454545454544,0.03477218225419662,0.024895211482281222,0.06174957118353345,0.819548864717287,0.8021872936002908,0.6759798107068196,0.7351239887461123,0.7711296292208731,0.46638553443722225,1.0,1.0
45,0.07253841984923248,0.03195410061197397,0.035796766743648976,0.03409090909090909,0.03956834532374101,0.026419408103645393,0.04974271012006861,0.8610717803416098,0.8277217282292951,0.6678629631412599,0.751351212718725,0.7942660318717425,0.4683636948868132,1.0,1.0
46,0.039655378872884915,0.017263495885143237,0.035796766743648976,0.036363636363636355,0.041966426858513185,0.027689571954782163,0.0440251572327044,0.8637732074538136,0.8457055787783181,0.7004167582344265,0.7674444081708577,0.8168789542105088,0.4703924731644521,1.0,1.0
47,0.04497290294103991,0.019812764470522277,0.03810623556581987,0.03749999999999997,0.0431654676258993,0.02883271942080532,0.04488279016580903,0.8415544313750412,0.8497916231827741,0.7407337388900732,0.7674444081708577,0.8168789542105088,0.4722696422106989,1.0,1.0
48,0.07737338711451146,0.03472992695514325,0.03810623556581987,0.03977272727272727,0.0431654676258993,0.03035691604216949,0.0660377358490566,0.9132129329195801,0.8780044870181156,0.6945951569483779,0.8378348290332145,0.9015358727781744,0.47468063925084575,1.0,1.0
49,0.0783535394986936,0.03594838884577982,0.043879907621247126,0.04886363636363633,0.04916067146282975,0.031754096278419915,0.06746712407089765,0.8795270610373189,0.8848310428475522,0.757000016581158,0.8684446409189996,0.9285878408215349,0.47769849887013544,1.0,1.0
50,0.03439584809405102,0.015269115320721763,0.046189376443418015,0.045454545454545456,0.04916067146282975,0.03340530928489778,0.03344768439108062,0.8570698131158114,0.8813940667333005,0.78241354525971,0.8684446409189996,0.9285878408215349,0.48084484166077773,1.0,1.0
51,0.0726963270227486,0.03336369978742272,0.046189376443418015,0.04772727272727272,0.051558752997601924,0.035564587831830315,0.06975414522584333,0.8673503585000883,0.8827595256354521,0.7703582424063888,0.8876828561115366,0.944871804190574,0.4841300247685345,1.0,1.0
52,0.042691802230288435,0.01916257107346067,0.046189376443418015,0.04772727272727272,0.04916067146282975,0.03734281722342188,0.04145225843339051,0.8367332804669224,0.872779377541372,0.7942754403295192,0.7951884694513497,0.7717706773232381,0.48689746606246664,0.5999999999999943,0.8666666666666647
53,0.03988002062568462,0.017938873604387777,0.046189376443418015,0.04772727272727272,0.051558752997601924,0.03899403022989966,0.03230417381360778,0.7929026608857478,0.8505354520032861,0.8123886350077465,0.7951884694513497,0.7717706773232381,0.4890807787909307,0.0,0.8333333333333315
54,0.04272751932905994,0.019280347790194274,0.046189376443418015,0.046590909090909065,0.05275779376498799,0.04039121046615013,0.03201829616923957,0.7737190625372725,0.8288825877593287,0.7961630711321158,0.810187775723042,0.7999617118652834,0.49082631689406014,0.5,0.909090909090908
55,0.031519775711658496,0.014046125844641962,0.047344110854503484,0.045454545454545456,0.05275779376498799,0.04153435793217324,0.024871355060034305,0.7238709887354811,0.7967164510696669,0.802842533932565,0.7599287779873904,0.7010763473248389,0.4919201248733323,0.0,0.7999999999999972
56,0.08103890137211935,0.037654628161053735,0.046189376443418015,0.0534090909090909,0.05275779376498799,0.04280452178331001,0.06832475700400228,0.6804658785806361,0.7598332196078399,0.7906719959770537,0.7942447612764514,0.7722970173544724,0.49274705343940467,1.0,1.0
57,0.03639252790774311,0.01642495552859517,0.04849884526558895,0.04886363636363633,0.05275779376498799,0.044074685634446824,0.03173241852487135,0.587241044337801,0.7020844484332218,0.8080435376889671,0.7942447612764514,0.7722970173544724,0.49323553777540263,1.0,1.0
58,0.06883709450048792,0.031057094313046582,0.04849884526558895,0.046590909090909065,0.04076738609112708,0.04343960370887842,0.06260720411663807,0.4084058470134175,0.599973824607821,0.858939831020791,0.4483500169283336,0.2837851740665155,0.49173171123067033,0.0,0.0
59,0.030752892004088293,0.013125604064158218,0.036951501154734445,0.04090909090909089,0.03477218225419662,0.04216943985774165,0.031446540880503145,0.32780357552415895,0.5032299541420923,0.7790785034099701,0.4068642559144417,0.2448090416328941,0.48860734186259003,0.0,0.0
60,0.03206981903273961,0.01371435378360484,0.036951501154734445,0.03409090909090909,0.038369304556354906,0.04115330877683224,0.031446540880503145,0.30529437366133416,0.4307275470962528,0.6645885351547912,0.46120561512008623,0.34856096310675244,0.4848381202974295,0.16666666666666857,0.16666666666666857
61,0.028976436302032057,0.012315338805926801,0.036951501154734445,0.03409090909090909,0.03956834532374101,0.03988314492569547,0.025157232704402517,0.29028823908611767,0.377054946850993,0.577443779426832,0.46120561512008623,0.34856096310675244,0.4807526221176451,0.16666666666666857,0.16666666666666857
62,0.013862463979775851,0.005558774262916155,0.03348729792147809,0.03409090909090909,0.03956834532374101,0.03861298107455865,0.01400800457404231,0.2490585035726257,0.3266078510205451,0.5346461608876295,0.41399736678025384,0.2892035959011734,0.47625715424348375,0.0,0.0
63,0.03689980470266361,0.01620659323591407,0.036951501154734445,0.04204545454545454,0.04076738609112708,0.037977899148990246,0.040022870211549454,0.2996361276283232,0.31096684776067895,0.43002166313727075,0.5440279434471529,0.5274550028297548,0.47246429436443055,1.0,0.4166666666666656
64,0.019021422927858415,0.00807012357651799,0.04041570438799077,0.04318181818181815,0.04556354916067147,0.03746983360853549,0.015723270440251572,0.3645801894246649,0.32364002907153594,0.362069067266465,0.5860832484496696,0.5939741017764743,0.4695548266661872,1.0,0.5833333333333343
65,0.014320300790607381,0.005864942560543344,0.03926096997690534,0.03977272727272727,0.0431654676258993,0.03708878445319453,0.020011435105774727,0.44534700546583095,0.36081746622028654,0.3209668440630588,0.5860832484496696,0.5939741017764743,0.4672766914875077,1.0,0.5833333333333343
66,0.1651412959028164,0.07885331753275425,0.043879907621247126,0.0625,0.05035971223021581,0.038739997459672305,0.15980560320182963,0.6256554147543758,0.44973788686832594,0.2412131843335249,0.8097807886122164,0.8641039999530709,0.46837638759412015,1.0,1.0
67,0.48047318012452483,0.247980763080738,0.08775981524249425,0.08409090909090908,0.08393285371702637,0.041915407087514345,0.39622641509433965,0.7031553583367378,0.5365847948570749,0.30548885065452225,0.8746697131549456,0.9159885976069317,0.4734186086492282,1.0,1.0
68,0.29624880230228656,0.15759875240211538,0.0773672055427252,0.09886363636363632,0.08393285371702637,0.049155341038993994,0.25414522584333904,0.8209468843023191,0.6363810233394372,0.3379161485928635,0.9389266295551116,0.9593585040471017,0.4841691056359781,1.0,1.0
69,0.3766259974234813,0.20998676829515397,0.12702078521939955,0.1227272727272727,0.11151079136690643,0.05703035691604219,0.4236706689536878,0.8162061795881465,0.7012255800129558,0.4761751612815283,0.9449769133488443,0.9631646098021359,0.49831449531562755,1.0,1.0
70,0.2156961234352856,0.11241411305022096,0.08545034642032331,0.09545454545454544,0.08992805755395683,0.06261907786104406,0.2064036592338479,0.7390293643336727,0.7170035933039337,0.6194287240500324,0.722721385372254,0.6743019293023335,0.5110973434173404,0.5675675675675675,0.7419354838709676
71,0.20181909063890557,0.10654874807369014,0.08775981524249425,0.09886363636363632,0.08872901678657072,0.06782674965070488,0.21841052029731275,0.6715605544378306,0.7035237024151813,0.689386565954328,0.6886047614489752,0.631294304095045,0.5216973170889189,0.24000000000000057,0.6935483870967747
72,0.17145946269076456,0.08668652226074693,0.07621247113163974,0.08295454545454542,0.07434052757793763,0.07290740505525214,0.16409376786735277,0.6077258617703116,0.6718311928832652,0.7171922101246289,0.654364573420708,0.5862503335069731,0.529690480922507,0.0,0.6140350877192979
73,0.08884045566746704,0.045385239349778166,0.08775981524249425,0.08636363636363638,0.08872901678657072,0.07773402768957201,0.08433390508862207,0.5795812364990989,0.6406918471028386,0.6946601469420535,0.6740278447934287,0.6194156117340404,0.535907992862316,0.1363636363636381,0.6545454545454548
74,0.1498169686672691,0.07565641086956178,0.08545034642032331,0.08522727272727272,0.06714628297362112,0.0804013717769592,0.13293310463121785,0.4679418732764843,0.58022230953416,0.7330679022123469,0.5211034790745933,0.41827090965343283,0.5380140343346774,0.0,0.3818181818181814
75,0.12295977822313449,0.06165082208591519,0.06928406466512703,0.07727272727272724,0.07673860911270981,0.08370379778991485,0.1234991423670669,0.3604954081517142,0.5016907189593939,0.7288229549880167,0.5597224497975148,0.485468589711703,0.5380173457559402,0.3333333333333326,0.21621621621621628
76,0.25176616353806813,0.13129910327422098,0.07967667436489606,0.09431818181818179,0.08393285371702637,0.08662517464752963,0.17724413950829046,0.38577160779776887,0.4583270360155818,0.6044917258728489,0.6555715747690759,0.6385046540560717,0.5389185305341515,1.0,0.5882352941176477
77,0.1915023946434879,0.10107839559113843,0.09122401847575057,0.09659090909090909,0.09472422062350118,0.08891146957957576,0.15437392795883362,0.44784575652907277,0.4514976066702181,0.5011501139278305,0.6918684218922336,0.6910963092060898,0.5412442340523955,1.0,0.7941176470588228
78,0.10601878230635083,0.05521432987099276,0.09584295612009243,0.09431818181818179,0.09472422062350118,0.0872602565730979,0.09233847913093196,0.5190864092099692,0.4722848595977581,0.44056413552171725,0.6081165896028206,0.5661368180236077,0.5426341831235527,0.6666666666666672,0.5294117647058822
79,0.05568493082443899,0.028099123385981604,0.09122401847575057,0.08749999999999995,0.08513189448441248,0.08446589610059696,0.06689536878216124,0.505816758848712,0.4814230311788714,0.4782174445326172,0.5576959015027522,0.4939654035921511,0.5421443064951971,0.318181818181818,0.4444444444444443
80,0.06046857825832523,0.030557751019681702,0.07159353348729795,0.08522727272727272,0.07913669064748202,0.0845929124857107,0.07575757575757576,0.5823284611792486,0.5147302568172859,0.4354063972699924,0.6025146895767428,0.571216419923153,0.5414037938362342,0.4666666666666686,0.7037037037037046
81,0.05013139192729653,0.025211142623376828,0.09006928406466518,0.08749999999999995,0.0863309352517986,0.08408484694525599,0.05174385363064608,0.5476887772423045,0.5246137842428208,0.5053822061070186,0.536368795179223,0.4721054228540089,0.5390008648611655,0.0,0.4074074074074068
82,0.10633422068392229,0.05141625981289072,0.06466512702078524,0.06704545454545453,0.06474820143884889,0.08230661755366447,0.08204688393367639,0.403358166723109,0.47986459531988795,0.6227862466489358,0.4461466449735956,0.351065164986542,0.533327220476535,0.0,0.0
83,0.032813862595569086,0.015607196848726758,0.06466512702078524,0.06704545454545453,0.07194244604316546,0.0804013717769592,0.03916523727844483,0.32739223274863005,0.42301082041581584,0.6170874082197676,0.4616225734664223,0.3801426674273231,0.5260071904933014,0.09523809523809476,0.06896551724137921
84,0.054458518443463874,0.025455004562851227,0.06466512702078524,0.0625,0.05275779376498799,0.07887717515559507,0.058319039451114926,0.24356541676211332,0.35529121635283023,0.6007002597809261,0.38793485155629936,0.2850213607324273,0.5158768806343416,0.0,0.0
85,0.03247295228703163,0.014920586433927912,0.055427251732101626,0.05795454545454543,0.05995203836930455,0.07722596214911721,0.030588907947398512,0.2195708939919289,0.3016099936405128,0.526497711420512,0.4213602023902898,0.34895291267844963,0.5049886595524073,0.17391304347826037,0.1025641025641022
86,0.024656547197984203,0.011229084195088968,0.05773672055427252,0.05909090909090908,0.05995203836930455,0.07392353613616157,0.026872498570611778,0.22377155888210779,0.2673166827760934,0.45093709825183004,0.43837167350309036,0.38222310272605986,0.49436702390596826,0.5000000000000014,0.1538461538461543
87,0.03564425468848016,0.016982901603321228,0.06466512702078524,0.06590909090909088,0.07074340527577935,0.07024006096786486,0.037449971412235564,0.2803761917563675,0.26458866847640344,0.36379411696371033,0.47279906080963485,0.45000628506559187,0.4849908215265515,0.8333333333333338,0.3225806451612901
88,0.016484099029604023,0.007456379919558847,0.06466512702078524,0.06363636363636362,0.06954436450839328,0.06769973326559128,0.014579759862778732,0.31811261367254057,0.27619278766541244,0.33290345499532814,0.47279906080963485,0.45000628506559187,0.47677671385155473,1.0,0.3225806451612901
89,0.013273977781332777,0.005834620827019764,0.06466512702078524,0.06136363636363635,0.06714628297362112,0.0654134383335451,0.014579759862778732,0.3048386643267521,0.2792073408644252,0.3581519152246306,0.43967254658693944,0.3877117956134093,0.4689772829122602,0.33333333333333726,0.19354838709677452
90,0.019947341717326986,0.008982890156442921,0.06004618937644345,0.05909090909090908,0.062350119904076726,0.06172996316524835,0.023156089193825044,0.3234404817944347,0.2878336849793761,0.34881479714834634,0.4077065095731542,0.33183812124837636,0.46112008241738306,0.0,0.08695652173913046
91,0.04466376205193605,0.021408080917197425,0.06235565819861435,0.06590909090909088,0.06954436450839328,0.06033278292899784,0.04345340194396798,0.5142739548565217,0.36146379486405955,0.22289618985870674,0.5062481128164411,0.532410254841609,0.4552154983667323,1.0,1.0
92,0.023610412173439975,0.011085385415574588,0.06697459584295613,0.06818181818181818,0.07194244604316546,0.060586815699225194,0.0137221269296741,0.6268972669787577,0.45061049790400454,0.24119121542953964,0.5062481128164411,0.532410254841609,0.45080213080167364,1.0,1.0
93,0.10171712772114946,0.04993291037574113,0.05773672055427252,0.07272727272727271,0.062350119904076726,0.0613489140099073,0.08319039451114923,0.7326373818117862,0.5476532521717745,0.28541393412541305,0.561060401697702,0.6302970850231661,0.4485022578243855,1.0,1.0
94,0.1709223903160794,0.08911362040817052,0.07390300230946885,0.09545454545454544,0.07913669064748202,0.06566747110377236,0.1815323041738136,0.7843954042974047,0.6307586818038631,0.3792219034333142,0.6735686023228816,0.7822690276119058,0.45023306310646666,1.0,1.0
95,0.09942362001819316,0.05084759865093304,0.09699769053117782,0.09431818181818179,0.07913669064748202,0.0693509462720691,0.11034877072612921,0.8060818032507048,0.6938761250143067,0.47587722816459677,0.662485742102258,0.7594021752892548,0.45420538711728004,0.9545454545454538,0.9687499999999996
96,0.06064246413392333,0.031069954202580814,0.08545034642032331,0.08749999999999995,0.08992805755395683,0.07265337228502475,0.0577472841623785,0.8106786723486529,0.7375895207842229,0.5578454995137705,0.6506763627711928,0.733629984251843,0.4591712604222359,0.9090909090909111,0.9375000000000013
97,0.047108973432306044,0.024141885793894213,0.09468822170900697,0.09090909090909091,0.09232613908872904,0.07544773275752578,0.04345340194396798,0.813743251747285,0.7678218514283834,0.6147003073682648,0.6506763627711928,0.7336299842518431,0.46444835510357413,0.8750000000000026,0.9375000000000013
98,0.0421260621842209,0.02172181700547349,0.09237875288683603,0.09204545454545456,0.0983213429256595,0.07849612600025402,0.04173813607775872,0.8355077651256809,0.7957183470978966,0.6398589273421929,0.6664389147222871,0.7583943275666738,0.46990722163438253,1.0,1.0
99,0.08348411275248933,0.04407342352590928,0.0935334872979215,0.09886363636363632,0.10071942446043163,0.08230661755366447,0.0714694110920526,0.8452073284311441,0.8177661328323778,0.6705592175890907,0.6824435619174241,0.7829523272092744,0.47544475820478943,1.0,1.0
100,0.04786222824692396,0.02483377938329699,0.10161662817551968,0.09772727272727275,0.09592326139088729,0.08637114187730213,0.04716981132075472,0.8333952771986909,0.8282631254998486,0.7088649154203939,0.6510319756121484,0.7012355874905684,0.48032645949274533,0.4999999999999911,0.9166666666666656
101,0.014212961509562501,0.006894162088790418,0.09468822170900697,0.09090909090909091,0.09592326139088729,0.08865743680934846,0.02029731275014294,0.7889637228007277,0.8194568756567682,0.7550793703058437,0.5905126435056723,0.5597716568950751,0.4837886267357703,0.0,0.7499999999999996
102,0.053045249240494696,0.027899894752676912,0.10046189376443422,0.09772727272727275,0.10071942446043163,0.09208687920741775,0.05631789594053745,0.8226402015091416,0.8255647211893895,0.7189028601647784,0.6730619632683325,0.718634117685656,0.4875418746275569,1.0,1.0
103,0.11800807244029182,0.06478902482589032,0.09930715935334876,0.11818181818181817,0.10551558752997597,0.09577035437571454,0.10205831903945112,0.7898943387970451,0.8179889582484742,0.7507624824961247,0.7299783738734837,0.7994145985780752,0.4924712929164374,1.0,1.0
104,0.08946456497231643,0.0488999932202234,0.10739030023094694,0.11249999999999999,0.11270983213429255,0.09754858376730598,0.07432818753573471,0.7503016430586401,0.7988553802097049,0.769069230828877,0.7365322506444267,0.8079146837104886,0.49791570442617245,1.0,1.0
105,0.11459417574429265,0.06356450037340532,0.10854503464203233,0.11477272727272729,0.1175059952038369,0.10034294423980691,0.09119496855345911,0.7956038394543018,0.8022135927185925,0.7105576494205889,0.779503976819271,0.8596236685512022,0.5044010636476915,1.0,1.0
