X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2004,1996297,16245142,8.1,8.17,8.1,8.16,664,8.01,8.2,78.94736842,59.43953165,46.08737226,19.38305346
2005,1144601,9324693,8.17,8.18,8.12,8.14,450,8.01,8.2,68.42105263,62.43337198,51.53603883,29.74137253
2006,2228670,18234396,8.2,8.21,8.15,8.19,803,8.01,8.21,90.0,71.62224799,58.23144188,31.44982967
2007,1823174,14924251,8.2,8.23,8.15,8.16,847,8.01,8.23,68.18181818,70.47543805,62.31277394,45.98744571
2008,1076451,8785897,8.16,8.19,8.13,8.18,491,8.01,8.23,77.27272727,72.74120113,65.78891633,51.88434675
2009,3081852,25402613,8.2,8.28,8.2,8.28,919,8.02,8.28,100.0,81.82746742,71.13510003,49.75036525
2010,4165409,34728043,8.28,8.45,8.24,8.4,1372,8.09,8.45,86.11111111,83.25534865,75.1751829,59.01485141
2011,2422135,20178370,8.35,8.4,8.29,8.31,837,8.1,8.45,60.0,75.50356577,75.28464386,74.84680004
2012,2165100,17856070,8.31,8.32,8.22,8.23,846,8.1,8.45,37.14285714,62.71666289,71.09531687,87.85262482
2013,2880513,23866273,8.25,8.33,8.2,8.32,719,8.12,8.45,60.60606061,62.0131288,68.06792084,80.17750494
2014,2112629,17591279,8.35,8.4,8.27,8.28,825,8.13,8.45,46.875,56.96708586,64.36764252,79.16875582
2015,3557547,29590279,8.27,8.4,8.23,8.4,1779,8.13,8.45,84.375,66.10305724,64.94611409,62.63222779
2016,3141829,26449645,8.4,8.5,8.35,8.36,2055,8.13,8.5,62.16216216,64.78942555,64.89388458,65.10280264
2017,2224446,18669476,8.4,8.44,8.36,8.4,849,8.2,8.5,66.66666667,65.41517259,65.06764725,64.37259657
2018,15238212,133001663,8.5,8.84,8.5,8.78,4507,8.2,8.84,90.625,73.81844839,67.98458096,56.3168461
2019,6390131,55166646,8.78,8.78,8.56,8.6,2140,8.2,8.84,62.5,70.04563226,68.67159806,65.92352966
2020,3281005,28115729,8.6,8.67,8.54,8.54,1191,8.2,8.84,53.125,64.40542151,67.24953921,72.93777462
2021,2679837,23013593,8.59,8.63,8.53,8.54,987,8.2,8.84,53.125,60.64528101,65.04811981,73.85379742
2022,3569131,30213618,8.6,8.6,8.43,8.43,1361,8.23,8.84,32.78688525,51.35914909,60.48512957,78.73709053
2023,2159347,18197368,8.45,8.5,8.37,8.43,886,8.23,8.84,32.78688525,45.16839447,55.3795512,75.80186466
2024,2088833,17587463,8.43,8.46,8.39,8.39,838,8.35,8.84,8.163265306,32.83335142,47.86415127,77.92575099
2025,2406174,20144995,8.4,8.4,8.34,8.39,1054,8.34,8.84,10.0,25.22223428,40.31684561,70.50606827
2026,2049439,17176652,8.43,8.44,8.35,8.41,845,8.34,8.84,14.0,21.48148952,34.03839358,59.1522017
2027,2172024,18292455,8.43,8.46,8.38,8.42,885,8.34,8.78,18.18181818,20.38159907,29.48612874,47.69518808
2028,3039903,25652702,8.38,8.46,8.38,8.46,1246,8.34,8.67,36.36363636,25.70894484,28.22706744,33.26331265
2029,3699212,31526648,8.51,8.59,8.47,8.5,1489,8.34,8.63,55.17241379,35.53010116,30.66141201,20.92403373
2030,1993712,16893079,8.48,8.5,8.45,8.5,958,8.34,8.6,61.53846154,44.19955462,35.17412621,17.12326941
2031,1735696,14760048,8.5,8.56,8.49,8.49,808,8.34,8.59,60.0,49.46636974,39.93820739,20.88188268
2032,3873170,32402676,8.49,8.5,8.3,8.31,1557,8.3,8.59,3.448275862,34.12700512,38.00113997,45.74940966
2033,2237677,18388978,8.21,8.29,8.15,8.22,1134,8.15,8.59,15.90909091,28.05436705,34.68554899,47.94791288
2034,3152497,25987325,8.23,8.33,8.18,8.18,1144,8.15,8.59,6.818181818,20.97563864,30.11557887,48.39545935
2035,2119877,17733440,8.4,8.4,8.31,8.38,835,8.15,8.59,52.27272727,31.40800152,30.54638642,28.82315623
2036,2209479,18235348,8.33,8.35,8.2,8.22,1015,8.15,8.59,15.90909091,26.24169798,29.11149027,34.85107486
2037,1783205,14676678,8.3,8.3,8.21,8.26,1010,8.15,8.59,25.0,25.82779865,28.0169264,32.3951819
2038,2047100,16841225,8.22,8.27,8.2,8.22,794,8.15,8.56,17.07317073,22.90958935,26.31448072,33.12426346
