X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2900,46322945,1818213980,39.0,41.0,37.6,39.95,20225,33.8,41.0,85.41666667,62.62949108,42.03486417,0.845610351
2901,41983923,1785697310,39.65,43.9,39.55,43.9,17056,33.8,43.9,100.0,75.08632739,53.05201858,8.983400955
2902,141699876,6747243091,46.3,48.25,46.0,48.25,50689,33.8,48.25,100.0,83.39088493,63.16497403,22.71315223
2903,253761169,13161759724,51.0,53.0,50.3,52.5,96522,33.8,53.0,97.39583333,88.05920106,71.4630497,38.27074699
2904,155135028,8185045988,52.0,54.5,51.1,53.0,72630,33.8,54.5,92.75362319,89.62400844,77.51670262,53.30209097
2905,48055964,2698891333,52.5,58.3,52.3,58.3,20137,33.9,58.3,100.0,93.08267229,82.70535917,61.95073294
2906,57494492,3473728812,59.5,62.5,58.3,60.0,29431,34.5,62.5,91.07142857,92.41225772,85.94099202,72.99846063
2907,29428409,1749186802,59.7,60.5,58.0,59.7,15338,35.75,62.5,89.53271028,91.45240857,87.77813087,80.42957547
2908,22285251,1417368730,59.1,65.6,59.1,65.6,9165,37.6,65.6,100.0,94.30160571,89.95262249,81.25465603
2909,27011682,1910070496,68.0,72.1,68.0,72.1,9482,39.55,72.1,100.0,96.20107048,92.03543848,83.7041745
2910,30441253,2134501533,74.8,74.8,66.2,68.2,13210,46.0,74.8,77.08333333,89.82849143,91.29978946,94.24238554
2911,30557999,2017674706,68.0,71.2,63.9,71.2,11782,50.3,74.8,85.30612245,88.3210351,90.30687134,94.27854383
2912,15146663,1072205379,72.1,73.8,67.0,67.0,6661,51.1,74.8,67.08860759,81.24355927,87.28576732,99.37018342
2913,12277342,835673636,67.0,70.0,65.3,70.0,5439,52.3,74.8,78.66666667,80.38459507,84.98537657,94.18693957
2914,19130210,1420234783,69.7,77.0,69.7,77.0,8160,58.0,77.0,100.0,86.92306338,85.63127217,83.04768976
2915,23291825,1907841332,77.9,84.5,77.8,81.5,9016,58.0,84.5,88.67924528,87.50845735,86.25700056,83.754087
2916,19100868,1646356061,81.4,89.6,81.4,89.6,8015,59.1,89.6,100.0,91.6723049,88.06210201,80.84169623
2917,36899193,3114997944,85.0,90.0,80.7,82.7,12929,63.9,90.0,72.03065134,85.12508705,87.08309702,90.99911697
2918,179260892,15830345632,88.1,90.9,83.0,90.9,75970,63.9,90.9,100.0,90.08339136,88.08319513,84.08280268
2919,234358655,21859814684,94.7,97.3,87.1,90.9,123104,63.9,97.3,80.83832335,87.00170203,87.72269743,89.16468824
2920,138667853,11991813769,90.9,91.9,81.9,82.1,79409,65.3,97.3,52.5,75.50113468,83.64884318,99.94426018
2921,146400354,12488010049,83.5,89.8,81.5,87.5,79703,65.3,97.3,69.375,73.45908979,80.25225872,93.83859658
2922,84573854,7321336081,86.5,88.5,85.0,86.1,47350,69.7,97.3,59.42028986,68.77948981,76.42800242,91.72502763
2923,160291570,14226302070,86.4,91.8,86.3,87.6,83827,77.8,97.3,50.25641026,62.60512996,71.82037826,90.25087487
2924,64515570,5668973509,87.8,89.3,86.7,86.7,35574,80.7,97.3,36.14457831,53.78494608,65.80856754,89.85581045
2925,113815416,9137947100,85.0,85.5,78.1,78.4,62513,78.1,97.3,1.5625,36.37746405,55.99819971,95.23967102
2926,64804316,5159070721,79.6,81.0,78.1,79.4,35418,78.1,97.3,6.770833333,26.50858715,46.16832885,85.48781227
2927,112324564,9272190065,80.9,84.8,80.3,81.0,59533,78.1,97.3,15.10416667,22.70711365,38.34792379,69.62954405
2928,96673666,7613594045,80.8,82.2,75.5,77.8,53859,75.5,91.9,14.02439024,19.81287252,32.16957336,56.88297506
2929,80119224,6040372055,75.9,78.0,72.3,78.0,39466,72.3,91.8,29.23076923,22.95217142,29.09710605,41.38697531
2930,85762864,6877470122,80.5,82.5,77.5,77.5,44265,72.3,91.8,26.66666667,24.1903365,27.4615162,34.0038756
2931,84493775,6759947572,76.8,83.4,75.6,83.4,43293,72.3,91.8,56.92307692,35.10124998,30.00809413,19.82178242
