X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2892,6735719,424892241,62.9,63.8,62.0,63.5,3903,59.4,64.8,75.92592593,55.19778969,39.49481481,8.088865047
2893,4154699,263482890,63.6,63.8,63.0,63.5,2333,59.4,64.6,78.84615385,63.08057774,47.35673578,15.90905187
2894,6544543,413614680,63.2,63.9,62.5,62.5,3053,59.4,64.6,59.61538462,61.92551337,52.21299498,32.7879582
2895,9532404,592648553,62.5,62.7,61.8,62.1,4283,59.4,64.6,51.92307692,58.59136788,54.33911928,45.83462207
2896,8379612,526685802,61.9,63.5,61.9,63.5,3461,59.4,64.6,78.84615385,65.34296321,58.00706726,43.33527536
2897,9997460,637141212,63.8,64.4,63.4,63.7,4138,60.2,64.6,79.54545455,70.07712699,62.0304205,45.93700753
2898,18092605,1180618773,63.7,66.2,63.4,66.2,9637,61.8,66.2,100.0,80.05141799,68.03741966,44.00942301
2899,14887666,985528851,65.1,67.2,64.7,66.5,7719,61.8,67.2,87.03703704,82.37995767,72.81826567,53.69488165
2900,13510626,903729139,67.2,67.3,66.0,66.5,8168,61.8,67.3,85.45454545,83.40482027,76.3471172,62.23171107
2901,7964030,536270932,67.7,68.0,66.8,67.0,5813,61.8,68.0,83.87096774,83.56020276,78.75147905,69.13403164
2902,16625354,1123369993,67.8,69.0,65.8,66.5,9320,61.8,69.0,65.27777778,77.4660611,78.3230064,80.03689701
2903,16105614,1100984262,67.0,69.0,66.9,68.6,9402,61.8,69.0,94.44444444,83.12552221,79.92384501,73.52049059
2904,16769075,1128218697,69.0,69.0,66.5,66.7,11105,61.9,69.0,67.6056338,77.95222608,79.2666387,81.89546393
2905,13029553,861632357,67.0,67.3,65.5,65.7,6889,63.4,69.0,41.07142857,65.65862691,74.73063477,92.87465048
2906,11598891,777989049,66.1,67.6,66.0,67.6,6640,63.4,69.0,75.0,68.77241794,72.74456249,80.68885159
2907,16437468,1124330174,67.7,68.8,67.4,68.7,9548,64.7,69.0,93.02325581,76.85603056,74.11505185,68.63309442
2908,16080705,1118462473,69.3,70.0,68.5,69.9,9986,65.5,70.0,97.77777778,83.8299463,77.35335,64.40015739
2909,10226295,701353714,69.0,69.3,68.0,68.0,7158,65.5,70.0,55.55555556,74.40514939,76.37061646,80.30155061
2910,6113487,419639862,68.8,69.2,68.2,68.7,3681,65.5,70.0,71.11111111,73.30713663,75.34945652,79.4340963
2911,12560158,881710000,69.3,70.6,69.3,70.3,7259,65.5,70.6,94.11764706,80.24397344,76.98096216,70.4549396
2912,9547608,672193858,70.4,70.8,69.7,70.8,5689,65.5,70.8,100.0,86.82931563,80.26374665,67.13260869
2913,11550133,822018064,71.1,72.0,70.4,71.0,6856,65.5,72.0,84.61538462,86.09133862,82.20627731,74.43615467
2914,8466670,603705968,71.2,71.6,70.6,71.6,5360,66.0,72.0,93.33333333,88.50533686,84.30596382,75.90721775
2915,11671357,818632031,71.8,72.0,69.5,69.6,7543,67.4,72.0,47.82608696,74.94558689,81.18583818,93.66634075
2916,50484857,3774299847,71.7,76.0,71.5,75.4,24243,68.0,76.0,92.5,80.79705793,81.05624476,81.57461843
2917,31620097,2386040874,76.0,76.6,73.7,75.7,17965,68.0,76.6,89.53488372,83.70966653,81.94071868,78.402823
2918,12709513,959470374,75.0,76.2,74.4,75.4,7514,68.2,76.6,85.71428571,84.37787292,82.75310343,79.50356444
2919,10299651,771256112,76.0,76.0,74.3,74.4,7276,69.3,76.6,69.8630137,79.53958651,81.68193112,85.96662034
2920,14556914,1078151543,74.5,75.2,73.1,73.5,8537,69.5,76.6,56.33802817,71.80573373,78.38986533,91.55812852
2921,13003517,949896845,72.1,74.4,71.1,73.3,8061,69.5,76.6,53.52112676,65.71086474,74.1635318,91.06886591
2922,31197078,2354990053,74.1,76.4,74.1,74.2,16853,69.5,76.6,66.1971831,65.87297086,71.40001149,82.45409274
2923,20047171,1515989604,74.1,76.0,74.1,76.0,11489,69.5,76.6,91.54929577,74.43174583,72.4105896,68.36827714
2924,61010333,4841440345,78.3,80.0,78.3,79.8,34668,71.1,80.0,97.75280899,82.20543355,75.67553758,62.61574565
2925,33711626,2641373769,76.9,79.2,76.9,78.8,24939,71.1,80.0,86.51685393,83.64257368,78.33121628,67.70850149
2926,14634371,1136667129,79.0,79.1,77.1,77.5,15681,71.1,80.0,71.91011236,79.73175324,78.79806193,76.93067933
2927,9369207,724670279,77.9,78.1,76.6,77.5,6707,71.1,80.0,71.91011236,77.12453961,78.24022116,80.47158426
2928,15424120,1197116739,78.5,78.8,76.9,76.9,9830,71.1,80.0,65.16853933,73.13920618,76.53988283,83.34123614
2929,9625382,745593722,77.0,78.0,76.4,77.5,5946,71.1,80.0,71.91011236,72.72950824,75.26975797,80.35025743
2930,9219625,716719746,77.2,78.3,76.5,77.8,5331,74.1,80.0,62.71186441,69.39029363,73.30993652,81.14922231
2931,7049563,546867080,78.5,78.7,76.6,76.6,5779,74.1,80.0,42.37288136,60.38448954,69.0014542,86.23538351
2932,9243857,697453503,76.0,76.3,74.8,74.8,8557,74.8,80.0,0.0,40.25632636,59.41974492,97.74658203
2933,5946520,451313719,74.8,76.4,74.8,76.0,5340,74.8,79.2,27.27272727,35.92846,51.58931661,82.91102984
2934,11018113,836707650,76.9,77.5,75.0,76.0,8081,74.8,79.1,27.90697674,33.25463225,45.47775516,69.92400097
2935,5809323,438662580,75.1,76.2,74.6,75.7,3660,74.6,78.8,26.19047619,30.89991356,40.61847462,60.05559675
2936,13804112,1058467636,76.3,78.3,75.5,75.9,8001,74.6,78.8,30.95238095,30.91740269,37.38478398,50.31954656
2937,17953537,1389171051,78.1,78.4,76.6,76.8,9433,74.6,78.7,53.65853659,38.49778066,37.75578287,36.2717873
2938,28364017,2216898050,79.5,79.9,76.3,76.5,17919,74.6,79.9,35.8490566,37.61487264,37.70881279,37.89669311
2939,11620562,885183866,77.4,77.5,75.8,75.9,9252,74.6,79.9,24.52830189,33.25268239,36.22343599,42.1649432
2940,6947685,529643460,77.0,77.0,75.6,75.7,4363,74.6,79.9,20.75471698,29.08669392,33.84452197,43.36017807
2941,4538580,346545886,76.2,76.7,75.7,76.6,2560,74.6,79.9,37.73584906,31.96974563,33.21959652,35.7192983
2942,6473885,496078430,76.9,77.0,76.0,76.7,4801,74.6,79.9,39.62264151,34.52071092,33.65330132,31.91848212
2943,3109971,238564370,76.9,77.0,76.1,76.6,2516,74.6,79.9,37.73584906,35.59242363,34.29967543,31.71417901
X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2892,6735719,424892241,62.9,63.8,62.0,62.17999999999999,3903,59.4,64.8,75.92592593,55.19778969,39.49481481,8.088865047
2893,4154699,263482890,63.6,63.8,63.0,62.06999999999999,2333,59.4,64.6,78.84615385,63.08057774,47.35673578,15.90905187
2894,6544543,413614680,63.2,63.9,62.5,62.17999999999999,3053,59.4,64.6,59.61538462,61.92551337,52.21299498,32.7879582
2895,9532404,592648553,62.5,62.7,61.8,62.23,4283,59.4,64.6,51.92307692,58.59136788,54.33911928,45.83462207
2896,8379612,526685802,61.9,63.5,61.9,62.42,3461,59.4,64.6,78.84615385,65.34296321,58.00706726,43.33527536
2897,9997460,637141212,63.8,64.4,63.4,62.69000000000001,4138,60.2,64.6,79.54545455,70.07712699,62.0304205,45.93700753
2898,18092605,1180618773,63.7,66.2,63.4,63.36999999999999,9637,61.8,66.2,100.0,80.05141799,68.03741966,44.00942301
2899,14887666,985528851,65.1,67.2,64.7,63.79,7719,61.8,67.2,87.03703704,82.37995767,72.81826567,53.69488165
2900,13510626,903729139,67.2,67.3,66.0,64.07,8168,61.8,67.3,85.45454545,83.40482027,76.3471172,62.23171107
2901,7964030,536270932,67.7,68.0,66.8,64.5,5813,61.8,68.0,83.87096774,83.56020276,78.75147905,69.13403164
2902,16625354,1123369993,67.8,69.0,65.8,64.8,9320,61.8,69.0,65.27777778,77.4660611,78.3230064,80.03689701
2903,16105614,1100984262,67.0,69.0,66.9,65.31,9402,61.8,69.0,94.44444444,83.12552221,79.92384501,73.52049059
2904,16769075,1128218697,69.0,69.0,66.5,65.73,11105,61.9,69.0,67.6056338,77.95222608,79.2666387,81.89546393
2905,13029553,861632357,67.0,67.3,65.5,66.09,6889,63.4,69.0,41.07142857,65.65862691,74.73063477,92.87465048
2906,11598891,777989049,66.1,67.6,66.0,66.5,6640,63.4,69.0,75.0,68.77241794,72.74456249,80.68885159
2907,16437468,1124330174,67.7,68.8,67.4,67.0,9548,64.7,69.0,93.02325581,76.85603056,74.11505185,68.63309442
2908,16080705,1118462473,69.3,70.0,68.5,67.37,9986,65.5,70.0,97.77777778,83.8299463,77.35335,64.40015739
2909,10226295,701353714,69.0,69.3,68.0,67.52000000000001,7158,65.5,70.0,55.55555556,74.40514939,76.37061646,80.30155061
2910,6113487,419639862,68.8,69.2,68.2,67.74000000000001,3681,65.5,70.0,71.11111111,73.30713663,75.34945652,79.4340963
2911,12560158,881710000,69.3,70.6,69.3,68.07000000000001,7259,65.5,70.6,94.11764706,80.24397344,76.98096216,70.4549396
2912,9547608,672193858,70.4,70.8,69.7,68.5,5689,65.5,70.8,100.0,86.82931563,80.26374665,67.13260869
2913,11550133,822018064,71.1,72.0,70.4,68.74,6856,65.5,72.0,84.61538462,86.09133862,82.20627731,74.43615467
2914,8466670,603705968,71.2,71.6,70.6,69.22999999999999,5360,66.0,72.0,93.33333333,88.50533686,84.30596382,75.90721775
2915,11671357,818632031,71.8,72.0,69.5,69.62,7543,67.4,72.0,47.82608696,74.94558689,81.18583818,93.66634075
2916,50484857,3774299847,71.7,76.0,71.5,70.4,24243,68.0,76.0,92.5,80.79705793,81.05624476,81.57461843
2917,31620097,2386040874,76.0,76.6,73.7,71.1,17965,68.0,76.6,89.53488372,83.70966653,81.94071868,78.402823
2918,12709513,959470374,75.0,76.2,74.4,71.65,7514,68.2,76.6,85.71428571,84.37787292,82.75310343,79.50356444
2919,10299651,771256112,76.0,76.0,74.3,72.28999999999999,7276,69.3,76.6,69.8630137,79.53958651,81.68193112,85.96662034
2920,14556914,1078151543,74.5,75.2,73.1,72.77000000000001,8537,69.5,76.6,56.33802817,71.80573373,78.38986533,91.55812852
