X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
1751,1282764,36502000,28.35,28.65,28.3,28.45,705,27.8,28.65,76.47058824,59.23612423,50.86815746,34.13222391
1752,555266,15725467,28.5,28.55,28.2,28.25,484,27.8,28.65,52.94117647,57.13780831,52.95804108,44.59850661
1753,1552804,43715433,28.25,28.4,28.0,28.15,737,27.8,28.65,41.17647059,51.8173624,52.57781485,54.09871975
1754,1870726,52475471,28.45,28.5,27.85,27.95,886,27.8,28.65,17.64705882,40.42726121,48.5276303,64.72836849
1755,1410394,39574702,28.1,28.2,27.95,28.1,745,27.8,28.65,35.29411765,38.71621336,45.25715799,58.33904725
1756,3130598,87983149,28.25,28.25,28.05,28.1,451,27.85,28.65,31.25,36.22747557,42.24726385,54.28684041
1757,1273827,35923048,28.1,28.4,28.05,28.25,580,27.85,28.65,50.0,40.81831705,41.77094825,43.67621065
1758,994221,28175441,28.25,28.4,28.2,28.35,557,27.85,28.65,62.5,48.0455447,43.8624804,35.4963518
1759,1181504,33403768,28.4,28.45,28.15,28.2,554,27.85,28.65,43.75,46.61369647,44.77955242,41.11126433
1760,1061067,30124469,28.2,28.45,28.2,28.35,527,27.85,28.55,71.42857143,54.88532145,48.1481421,34.67378339
1761,2696092,77447519,28.5,28.9,28.45,28.75,1381,27.85,28.9,85.71428571,65.16164287,53.81930902,31.13464132
1762,1895890,54364006,28.95,28.95,28.5,28.65,1222,27.85,28.95,72.72727273,67.68351949,58.44071251,39.95509855
1763,1902150,54901765,28.8,29.1,28.6,28.8,1117,27.95,29.1,73.91304348,69.76002749,62.2138175,47.12139754
1764,1200077,34502055,28.7,29.0,28.6,28.7,711,28.05,29.1,61.9047619,67.14160563,63.85641354,57.28602938
1765,2848250,83023616,28.9,29.4,28.85,29.15,1466,28.05,29.4,81.48148148,71.92156424,66.54479711,55.79126284
1766,2666781,78063295,29.15,29.45,29.0,29.35,1226,28.15,29.45,92.30769231,78.71694027,70.60217816,54.37265396
1767,2183215,63616898,29.4,29.4,28.85,28.95,1263,28.15,29.45,61.53846154,72.99078069,71.39837901,68.21357564
1768,1455698,42354841,28.95,29.2,28.9,29.1,815,28.2,29.45,72.0,72.66052046,71.81909282,70.13623755
1769,2750113,80038805,29.35,29.35,28.95,29.25,1284,28.45,29.45,80.0,75.10701364,72.91506643,68.53117201
1770,2281214,66236492,29.25,29.25,28.9,29.0,1053,28.5,29.45,52.63157895,67.61520208,71.14844498,78.21493078
1771,12867871,386350999,29.1,30.5,29.1,29.8,6526,28.6,30.5,63.15789474,66.12943296,69.47544097,76.16745699
1772,5142077,154246190,30.0,30.25,29.7,30.0,3019,28.6,30.5,73.68421053,68.64769215,69.1995247,70.3031898
1773,5625034,170196652,30.1,30.45,29.85,30.35,2686,28.85,30.5,90.90909091,76.0681584,71.48906927,62.33089099
1774,3681719,110880943,30.4,30.4,29.85,30.25,1930,28.85,30.5,84.84848485,78.99493389,73.99102414,63.98320465
1775,2983228,90322440,30.2,30.4,30.0,30.4,1554,28.85,30.5,93.93939394,83.97642057,77.31948962,64.00562771
