X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2901,391520,31200129,79.8,80.0,79.3,80.0,1022,78.8,80.0,100.0,74.5184514,57.4355988,23.26989359
2902,317926,25382430,80.3,80.3,79.7,79.7,359,78.9,80.3,57.14285714,68.72658665,61.19926141,46.14461095
2903,671729,53173808,79.7,79.8,78.9,78.9,534,78.9,80.3,0.0,45.81772443,56.07208242,76.5807984
2904,232794,18522231,78.9,80.0,78.9,79.6,279,78.9,80.3,50.0,47.21181629,53.11866038,64.93234855
2905,451441,36104167,79.6,80.2,79.6,80.0,479,78.9,80.3,78.57142857,57.66502038,54.63411371,48.57230037
2906,454127,36480392,80.0,80.5,80.0,80.4,447,78.9,80.5,93.75,69.69334692,59.65385811,39.5748805
2907,300540,24086056,80.4,80.4,80.0,80.0,346,78.9,80.5,68.75,69.37889795,62.89553806,49.92881828
2908,375235,30086002,80.0,80.4,79.9,80.3,332,78.9,80.5,87.5,75.4192653,67.07011381,50.37181082
2909,676915,54161747,80.3,80.3,79.9,80.0,372,78.9,80.5,68.75,73.19617687,69.11213483,60.94405075
2910,372086,29841285,80.2,80.4,79.8,80.2,428,78.9,80.5,81.25,75.88078458,71.36835141,62.34348507
2911,440435,35317654,80.2,80.5,79.9,80.1,458,78.9,80.5,75.0,75.58718972,72.77463085,67.1495131
2912,233279,18677258,80.1,80.2,80.0,80.1,271,78.9,80.5,75.0,75.39145981,73.64690717,70.15780188
2913,301968,24222852,80.2,80.4,80.1,80.2,351,79.6,80.5,66.66666667,72.48319543,73.25900326,74.81061891
2914,480462,38441318,80.2,80.3,79.7,80.3,1115,79.7,80.5,75.0,73.32213029,73.2800456,73.19587622
2915,719808,58028026,80.3,80.8,80.3,80.7,681,79.7,80.8,90.90909091,79.18445049,75.24818056,67.3756407
2916,880181,70450445,80.3,80.3,79.8,80.3,966,79.7,80.8,54.54545455,70.97145184,73.82260432,79.52490928
2917,603131,48316265,80.3,80.5,79.9,80.2,495,79.7,80.8,45.45454545,62.46581638,70.03700834,85.17939227
2918,539966,43235013,80.0,80.4,79.8,80.4,477,79.7,80.8,63.63636364,62.8559988,67.6433385,77.21801789
2919,536858,42976666,80.4,80.4,79.9,80.1,603,79.7,80.8,36.36363636,54.02521132,63.10396277,81.26146567
2920,900353,72009759,80.0,80.3,79.6,80.2,858,79.6,80.8,50.0,52.68347421,59.63046659,73.52445133
2921,441773,35436383,80.0,80.4,80.0,80.4,517,79.6,80.8,66.66666667,57.34453836,58.86849051,61.91639481
2922,582093,46839723,80.5,80.7,80.2,80.7,603,79.6,80.8,91.66666667,68.7852478,62.17407627,48.95173322
2923,1041313,84505646,80.9,81.7,80.8,81.0,907,79.6,81.7,66.66666667,68.07905409,64.14240221,56.26909846
2924,909744,73929012,81.0,81.5,80.9,81.5,786,79.6,81.7,90.47619048,75.54476622,67.94319021,52.74003821
2925,1940168,160008259,81.6,84.2,81.6,82.3,1690,79.6,84.2,58.69565217,69.92839487,68.6049251,65.95798556
2926,897352,73165346,82.3,82.3,81.0,81.8,1457,79.6,84.2,47.82608696,62.5609589,66.5902697,74.6488913
2927,437920,35664628,81.5,82.1,81.1,81.2,756,79.6,84.2,34.7826087,53.30150883,62.16068274,79.87903057
2928,325406,26343912,81.3,81.4,80.8,80.8,357,79.6,84.2,26.08695652,44.22999139,56.18378563,80.09137409
2929,507575,40738864,80.7,80.7,80.1,80.3,553,80.0,84.2,7.142857143,31.86761331,48.07839485,80.49995794
2930,681223,54172180,79.5,80.0,79.1,80.0,862,79.1,84.2,17.64705882,27.12742848,41.0947394,69.02936123
2931,625137,50395826,80.0,81.0,79.7,80.9,613,79.1,84.2,35.29411765,29.8496582,37.346379,52.33982059
