X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2901,11000,143200,13.0,13.1,13.0,13.0,11,12.85,13.4,27.27272727,51.51873188,59.34079,74.98490623
2902,23856,308891,12.9,13.0,12.9,13.0,18,12.85,13.4,27.27272727,43.43673034,54.03943678,75.24484965
2903,25000,324250,12.95,13.05,12.95,13.0,12,12.85,13.4,27.27272727,38.04872932,48.70920096,70.03014424
2904,10101,130912,13.05,13.05,12.95,12.95,9,12.85,13.2,28.57142857,34.88962907,44.102677,62.52877285
2905,14000,181300,12.95,12.95,12.95,12.95,7,12.9,13.2,16.66666667,28.81530827,39.00688742,59.39004572
2906,9225,119696,12.95,13.0,12.95,13.0,12,12.9,13.15,40.0,32.54353885,36.8524379,45.470236
2907,18000,235700,13.1,13.3,13.0,13.15,14,12.9,13.3,62.5,42.5290259,38.7446339,31.17584989
2908,26010,342480,13.15,13.25,13.1,13.1,16,12.9,13.3,50.0,45.0193506,40.83620613,32.46991719
2909,252402,3379416,13.3,13.55,13.25,13.25,135,12.9,13.55,53.84615385,47.96161835,43.21134354,33.71079391
2910,61004,807550,13.2,13.4,13.2,13.2,31,12.9,13.55,46.15384615,47.35902762,44.5939049,39.06365946
2911,69006,915179,13.35,13.35,13.2,13.25,32,12.95,13.55,50.0,48.23935174,45.80905385,40.94845805
2912,218401,2954993,13.25,13.8,13.25,13.8,100,12.95,13.8,100.0,65.49290116,52.37033628,26.12520653
2913,1114050,15620941,14.35,14.85,13.5,13.65,454,12.95,14.85,36.84210526,55.94263586,53.56110281,48.79803671
2914,62596,852467,13.65,13.65,13.5,13.65,38,12.95,14.85,36.84210526,49.57579233,52.23266598,57.54641329
2915,56597,769849,13.65,13.75,13.5,13.5,29,13.0,14.85,27.02702703,42.05953723,48.84162307,62.40579474
2916,147000,1974700,13.5,13.65,13.35,13.4,57,13.1,14.85,17.14285714,33.7539772,43.81240778,63.92926893
2917,20038,268357,13.55,13.55,13.3,13.45,17,13.2,14.85,15.15151515,27.55315652,38.39265736,60.07165904
2918,81000,1093050,13.4,13.65,13.4,13.45,37,13.2,14.85,15.15151515,23.41927606,33.40153026,53.36603865
2919,17000,228250,13.45,13.45,13.4,13.45,14,13.2,14.85,15.15151515,20.66335576,29.15547209,46.13970476
2920,135000,1836700,13.6,13.7,13.5,13.7,46,13.25,14.85,28.125,23.15057051,27.15383823,35.16037368
2921,60220,815964,13.6,13.75,13.45,13.5,38,13.3,14.85,12.90322581,19.73478894,24.6808218,34.57288752
2922,28000,377250,13.6,13.6,13.45,13.45,17,13.3,13.75,33.33333333,24.26763707,24.54309356,25.09400653
2923,52150,700357,13.4,13.5,13.4,13.45,34,13.3,13.75,33.33333333,27.28953582,25.45857431,21.79665129
2924,42966,579843,13.5,13.55,13.45,13.5,29,13.3,13.75,44.44444444,33.0078387,27.97499577,17.90930993
2925,103576,1392426,13.6,13.6,13.35,13.5,39,13.3,13.75,44.44444444,36.82004061,30.92334405,19.12995094
2926,29000,391150,13.5,13.55,13.45,13.55,13,13.35,13.75,50.0,41.21336041,34.35334951,20.6333277
2927,41406,561751,13.65,13.65,13.5,13.6,25,13.35,13.75,62.5,48.30890694,39.00520198,20.39779207
2928,142032,1907836,13.6,13.65,13.35,13.55,47,13.35,13.75,50.0,48.87260463,42.2943362,29.13779934
2929,192500,2528649,13.4,13.4,12.95,12.95,99,12.95,13.75,0.0,32.58173642,39.05680294,52.00693598
2930,62050,801250,12.9,13.05,12.8,13.0,27,12.8,13.65,23.52941176,29.56429487,35.89263358,48.54931101
2931,65001,846913,13.1,13.1,13.0,13.05,23,12.8,13.65,29.41176471,29.51345148,33.76623955,42.27181568
2932,19000,247600,12.95,13.1,12.95,13.1,10,12.8,13.65,35.29411765,31.4403402,32.99093977,36.09213889
2933,13079,171177,13.1,13.15,13.05,13.1,12,12.8,13.65,35.29411765,32.72493268,32.90227074,33.25694685
2934,31059,406022,13.05,13.1,13.05,13.1,15,12.8,13.65,35.29411765,33.58132767,33.12862305,32.2232138
2935,14000,183650,13.15,13.15,13.05,13.15,10,12.8,13.65,41.17647059,36.11304198,34.12342936,30.14420412
2936,38116,503563,13.2,13.3,13.15,13.15,17,12.8,13.65,41.17647059,37.80085151,35.34923674,30.4460072
