X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2901,3038756,206617975,68.3,68.4,67.7,67.8,1788,66.7,68.5,61.11111111,64.26213195,55.92904114,39.26285953
2902,6080203,411280239,67.9,68.2,67.4,67.4,3521,66.7,68.5,38.88888889,55.80438426,55.88748885,56.05369802
2903,6617503,445021102,67.8,67.8,67.0,67.0,2965,66.7,68.5,16.66666667,42.7584784,51.51115203,69.0164993
2904,4521069,303510055,67.0,67.4,66.8,67.3,1740,66.7,68.5,33.33333333,39.61676338,47.54635581,63.40554069
2905,2788402,187116999,67.0,67.3,66.9,67.1,1814,66.8,68.5,17.64705882,32.29352852,42.46208005,62.7991831
2906,9621207,647170423,67.5,67.7,67.0,67.3,3329,66.8,68.5,29.41176471,31.33294058,38.75236689,53.59121951
2907,9583742,641036287,67.2,67.5,66.7,67.2,4985,66.7,68.4,29.41176471,30.69254863,36.0657608,46.81218516
2908,5151776,345523473,67.2,67.3,66.7,67.2,1817,66.7,68.4,29.41176471,30.26562065,34.13238075,41.86590096
2909,9046745,603717497,67.0,67.0,66.6,66.6,4238,66.6,68.4,0.0,20.17708043,29.48061398,48.08768107
2910,5020098,335989105,66.8,67.1,66.8,66.9,2775,66.6,68.2,18.75,19.70138696,26.22087164,39.25984101
2911,5136473,345735190,67.1,67.4,67.0,67.4,2046,66.6,67.8,66.66666667,35.35648019,29.26607449,17.08526309
2912,4716207,318070096,67.3,67.9,67.0,67.5,2411,66.6,67.9,69.23076923,46.64790987,35.06001962,11.88423911
2913,3928630,263280812,67.8,67.8,66.8,66.8,3674,66.6,67.9,15.38461538,36.22681171,35.44895032,33.89322753
2914,6133625,405451178,66.7,67.1,66.6,67.1,2402,66.6,67.9,38.46153846,36.97172063,35.95654042,33.92618
2915,6820451,453655355,67.1,67.5,66.8,67.4,2749,66.6,67.9,61.53846154,45.16063426,39.0245717,26.75244657
2916,10723591,719167975,67.0,67.3,66.7,67.3,4921,66.6,67.9,53.84615385,48.05580746,42.03498362,29.99333594
2917,4505618,303049690,67.5,67.5,67.1,67.3,1867,66.6,67.9,53.84615385,49.98592292,44.68529672,34.08404432
2918,10535597,707415863,67.3,67.5,66.9,67.2,3054,66.6,67.9,46.15384615,48.708564,46.02638581,40.66202944
2919,8888329,598011888,67.5,67.7,66.9,67.3,3763,66.6,67.9,53.84615385,50.42109395,47.49128852,41.63167768
2920,10417604,706648130,67.5,68.0,67.3,68.0,4303,66.6,68.0,100.0,66.94739597,53.97665767,28.03518108
2921,11182454,765625284,68.2,68.6,68.1,68.6,5145,66.6,68.6,100.0,77.96493064,61.97274866,29.9883847
2922,11259704,766532585,68.5,68.6,67.7,68.4,6366,66.6,68.6,90.0,81.97662043,68.64070592,41.9688769
2923,10672288,730561103,68.5,68.8,68.0,68.5,2847,66.7,68.8,85.71428571,83.22250886,73.5013069,54.05890298
2924,5088053,347735465,68.5,68.7,68.1,68.2,2495,66.7,68.8,71.42857143,79.29119638,75.43127006,67.71141741
2925,4182816,283249651,68.2,68.3,67.5,67.5,2397,66.9,68.8,31.57894737,63.38711338,71.41655116,87.47542674
2926,6333241,425387719,67.5,67.6,67.0,67.1,3160,66.9,68.8,10.52631579,45.76684751,62.86664995,97.06625482
2927,4965257,335671665,67.2,68.0,67.2,67.5,2504,66.9,68.8,31.57894737,41.03754747,55.59028245,84.69575243
2928,2634172,179205308,68.0,68.2,67.8,68.1,1596,67.0,68.8,61.11111111,47.72873535,52.96976675,63.45182956
2929,5085023,342946074,67.6,68.0,67.2,67.4,2675,67.0,68.8,22.22222222,39.22656431,48.38869927,66.7129692
2930,5598220,377059213,67.1,67.7,67.0,67.3,2590,67.0,68.8,16.66666667,31.70659843,42.82799899,65.07080011
2931,22691588,1498351003,67.1,67.5,65.4,65.4,5615,65.4,68.8,0.0,21.13773228,35.59791009,64.51826569
2932,8889286,595763220,66.1,67.5,66.0,67.1,4727,65.4,68.7,51.51515152,31.26353869,34.15311962,39.93228148
2933,3673087,248014043,67.0,67.8,66.9,67.7,1709,65.4,68.3,79.31034483,47.27914074,38.52845999,21.02709851
2934,6161374,416450550,67.8,68.0,67.1,67.5,3112,65.4,68.2,75.0,56.51942716,44.52544905,20.53749283
2935,4324147,291370077,67.4,67.8,67.1,67.3,2259,65.4,68.2,67.85714286,60.29866573,49.78318794,28.75223237
2936,8016452,544354061,67.2,68.5,67.0,68.5,3352,65.4,68.5,100.0,73.53244382,57.69960657,26.03393207
2937,6465603,443409420,68.6,68.9,68.2,68.4,3862,65.4,68.9,85.71428571,77.59305778,64.33075697,37.80615535
2938,4369239,300011242,68.5,68.9,68.3,68.9,2542,65.4,68.9,100.0,85.06203852,71.24118416,43.59947542
2939,4472676,307712720,68.6,69.0,68.5,68.9,2417,65.4,69.0,97.22222222,89.11543309,77.19926713,53.36693522
2940,5755077,394518980,68.9,69.0,68.2,68.4,5912,66.0,69.0,80.0,86.07695539,80.15849655,68.32157887
2941,3602111,246726875,68.0,68.8,67.8,68.8,2177,66.9,69.0,90.47619048,87.54336709,82.62012006,72.77362602
