X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2901,6090241,236488583,38.35,39.1,38.25,39.05,3874,36.4,40.45,65.43209877,43.04457837,30.34546203,4.947229338
2902,5139224,200604602,39.3,39.35,38.8,38.9,3200,36.4,40.45,61.72839506,49.27251727,36.65448044,11.41840679
2903,11051551,428703966,38.9,39.45,38.55,38.55,3267,36.4,40.1,58.10810811,52.21771422,41.84222503,21.09124667
2904,6218233,242849438,38.9,39.35,38.75,39.05,2799,36.4,39.45,86.8852459,63.77355811,49.15266939,19.91089195
2905,3306648,129084533,38.9,39.25,38.7,39.15,1651,36.4,39.45,90.16393443,72.57035022,56.958563,25.73498857
2906,5426031,214244923,39.35,39.75,39.25,39.55,2614,36.4,39.75,94.02985075,79.72351706,64.54688102,34.19360894
2907,7057902,280123347,39.4,39.9,39.35,39.85,3366,37.5,39.9,97.91666667,85.78790026,71.62722077,43.30586178
2908,5881700,236673126,39.75,40.45,39.65,40.4,3192,37.85,40.45,98.07692308,89.8842412,77.71289424,53.37020033
2909,6966621,277972911,40.65,40.8,39.55,39.75,3872,38.25,40.8,58.82352941,79.5306706,78.3188197,75.89511789
2910,3975926,158795959,39.65,40.1,39.65,40.1,2069,38.55,40.8,68.88888889,75.98341003,77.54034981,80.65422936
2911,3877201,155279853,40.2,40.6,39.7,39.8,2141,38.55,40.8,55.55555556,69.17412521,74.75160828,85.90657441
2912,19132602,781592753,40.75,41.9,40.15,40.4,9769,38.7,41.9,53.125,63.8244168,71.10921112,85.67879975
2913,11856357,485856521,40.9,41.45,40.65,40.8,5758,38.7,41.9,65.625,64.4246112,68.88101115,77.79381103
2914,14713832,608612674,41.0,41.85,40.8,41.7,7040,39.25,41.9,92.45283019,73.76735086,70.50979105,63.99467143
2915,13594031,572419064,42.1,42.6,41.8,41.95,7189,39.35,42.6,80.0,75.84490058,72.28816089,65.17468153
2916,8350354,348669282,42.2,42.2,41.5,41.85,5006,39.55,42.6,75.40983607,75.69987907,73.42540029,68.87644271
2917,8535536,356018685,41.35,42.1,41.3,41.95,4439,39.55,42.6,78.68852459,76.69609425,74.51563161,70.15470633
2918,5904599,245870695,41.6,41.8,41.45,41.55,3218,39.65,42.6,64.40677966,72.59965605,73.87697309,76.43160716
2919,9779291,411132009,41.85,42.35,41.7,42.1,4753,39.7,42.6,82.75862069,75.9859776,74.57997459,71.76796858
2920,7018935,295904076,42.3,42.4,41.9,42.15,4154,40.15,42.6,81.63265306,77.86820275,75.67605064,71.29174643
2921,14058820,600541642,42.5,43.15,42.5,42.7,6539,40.65,43.15,82.0,79.2454685,76.8658566,72.10663279
2922,17640681,766878756,43.0,43.75,42.9,43.7,9245,40.8,43.75,98.30508475,85.59867392,79.7767957,68.13303928
2923,21557724,939128088,43.95,44.0,43.4,43.45,6442,41.3,44.0,79.62962963,83.60899249,81.05419463,75.94459892
2924,17093395,757130606,43.95,44.8,43.8,43.9,8445,41.3,44.8,74.28571429,80.50123309,80.86987412,81.60715618
2925,10610849,463185375,43.95,44.2,43.2,43.35,6182,41.3,44.8,58.57142857,73.19129825,78.31034883,88.54844998
2926,12096658,520317882,43.25,43.5,42.35,43.5,5506,41.45,44.8,61.19402985,69.19220878,75.27096881,87.42848887
2927,10505672,450097659,43.65,43.65,42.5,42.7,6323,41.7,44.8,32.25806452,56.88082736,69.14092166,93.66111026
2928,3944764,169901071,43.2,43.3,42.9,42.95,2544,41.9,44.8,36.20689655,49.98951709,62.75712014,88.29232623
2929,6052766,256022326,42.9,42.95,42.0,42.05,3429,42.0,44.8,1.785714286,33.92158282,53.14527437,91.59265745
2930,6755624,284040005,41.5,42.7,41.2,42.5,3574,41.2,44.8,36.11111111,34.65142559,46.98065811,71.63912315
2931,13704602,599018111,43.3,44.2,43.1,43.6,6377,41.2,44.8,66.66666667,45.32317261,46.42816294,48.6381436
2932,8800359,385768869,44.0,44.1,43.4,43.95,5629,41.2,44.8,76.38888889,55.67841137,49.51157908,37.17791451
2933,5659420,248151847,43.9,44.1,43.5,43.7,4783,41.2,44.2,83.33333333,64.89671869,54.63995895,34.12643948
2934,7774174,343525447,44.0,44.5,43.8,44.4,4775,41.2,44.5,96.96969697,75.58771145,61.62254312,33.69220646
2935,8009477,356780818,44.35,44.95,43.85,44.95,5896,41.2,44.95,100.0,83.72514097,68.99007574,39.51994527
2936,14708632,666756830,45.45,45.75,45.0,45.45,7698,41.2,45.75,93.40659341,86.95229178,74.97748108,51.02785969
2937,8848746,402095092,45.85,45.85,45.05,45.05,6562,41.2,45.85,82.79569892,85.56676083,78.507241,64.38820134
2938,10961179,490046739,45.4,45.5,44.15,44.4,6366,41.2,45.85,68.8172043,79.98357532,78.99935244,77.03090668
2939,9153629,405369457,44.7,44.75,44.05,44.3,7366,43.1,45.85,43.63636364,67.86783809,75.28884766,90.13086679
2940,3485821,155284792,44.45,44.75,44.4,44.4,2452,43.4,45.85,40.81632653,58.85066757,69.80945429,91.72702774
2941,3940482,172999554,44.3,44.3,43.7,43.7,3014,43.5,45.85,8.510638298,42.07065781,60.5631888,97.54825078
2942,5349616,235374784,44.0,44.4,43.7,43.75,3278,43.7,45.85,2.325581395,28.82229901,49.9828922,92.30407859
2943,4580348,202076343,44.1,44.35,43.9,44.2,2678,43.7,45.85,23.25581395,26.96680399,42.3108628,72.99898042
2944,6981068,304231478,44.0,44.0,43.35,43.4,3896,43.35,45.85,2.0,18.64453599,34.4220872,65.9771896
