X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J
2892,82507998,7377187818.0,88.8,90.6,88.0,88.0,44195,83.6,101.0,25.28735632,22.45518896,18.36862364,10.195493
2893,67461836,6057481464.0,89.5,91.2,88.1,88.3,33430,83.6,101.0,27.01149425,23.97395739,20.23706823,12.76328989
2894,52515027,4717314773.0,89.2,90.9,88.7,89.3,26048,83.6,99.8,35.18518519,27.71103332,22.72838993,12.76310313
2895,108029760,9337863805.0,89.6,90.0,84.6,85.1,55677,83.6,94.7,13.51351351,22.97852672,22.81176886,22.47825313
2896,118776441,10479199222.0,84.0,91.3,83.6,89.5,59047,83.6,94.7,53.15315315,33.03673553,26.22009108,12.58680218
2897,75382034,6798982331.0,90.5,91.6,88.5,90.4,37148,83.6,94.7,61.26126126,42.44491077,31.62836431,9.99527139
2898,46820787,4188929063.0,89.3,90.3,88.6,89.3,24422,83.6,94.0,54.80769231,46.56583795,36.60752219,16.69089067
2899,85763452,7857461891.0,89.4,93.5,89.4,90.6,43364,83.6,93.5,70.70707071,54.61291554,42.60931997,18.60212885
2900,149098994,14129984318.0,92.0,98.3,91.5,96.5,71309,83.6,98.3,87.75510204,65.66031104,50.29298366,19.55832891
2901,105899719,10469187769.0,98.5,101.0,97.0,98.0,56102,83.6,101.0,82.75862069,71.35974759,57.3152383,29.22621974
2902,117563522,11877197719.0,99.4,103.5,98.6,101.5,59473,83.6,103.5,89.94974874,77.55641464,64.06229708,37.07406197
2903,168912998,18070911658.0,103.0,110.5,102.5,108.5,81122,83.6,110.5,92.56505576,82.55929501,70.22796306,45.56529915
2904,130037993,14262491117.0,112.0,113.0,105.5,106.0,62823,83.6,113.0,76.19047619,80.43635541,73.63076051,60.01957071
2905,88153561,9381027579.0,107.0,108.5,103.5,107.5,39323,88.5,113.0,77.55102041,79.47457707,75.57869936,67.78694394
2906,197241511,22125536297.0,112.5,118.0,107.0,118.0,79205,88.6,118.0,100.0,86.31638472,79.15792781,64.84101401
2907,204506755,24027215814.0,116.5,120.5,115.0,116.0,87268,89.4,120.5,85.53054662,86.05443869,81.45676477,72.26141694
2908,144624187,16976294790.0,115.5,120.5,115.0,115.0,58851,91.5,120.5,81.03448276,84.38112004,82.43154986,78.5324095
2909,180798159,20112937973.0,115.0,117.5,103.5,106.0,79872,97.0,120.5,38.29787234,69.02003748,77.96104573,95.84306225
2910,112220024,12083888837.0,108.0,109.5,105.0,106.5,50762,98.6,120.5,36.07305936,58.03771144,71.3199343,97.88438003
2911,67359554,7215203154.0,109.5,110.0,105.0,105.0,28570,102.5,120.5,13.88888889,43.32143725,61.98710195,99.31843135
2912,89125339,9610752136.0,105.5,110.0,104.5,110.0,37629,103.5,120.5,38.23529412,41.62605621,55.2000867,82.3481477
2913,76432870,8276577705.0,110.0,110.5,106.0,107.5,32385,103.5,120.5,23.52941176,35.59384139,48.6646716,74.80633201
2914,61108380,6696493985.0,107.5,111.5,107.0,109.5,27720,103.5,120.5,35.29411765,35.49393348,44.27442556,61.83540972
2915,65882528,7190919991.0,110.0,112.0,107.0,107.5,28521,103.5,120.5,23.52941176,31.50575957,40.01820356,57.04309155
2916,84115329,9310920646.0,109.0,113.0,108.0,110.5,34290,103.5,120.5,41.17647059,34.72932991,38.25524568,45.30707722
2917,66704289,7458258978.0,111.0,113.5,110.0,111.0,26359,103.5,117.5,53.57142857,41.01002947,39.17350694,35.5004619
2918,40227980,4472009936.0,111.5,112.5,110.0,111.0,17937,104.5,113.5,72.22222222,51.41409372,43.25370253,26.93292017
2919,83332874,9515701720.0,111.5,116.0,111.0,114.5,37700,104.5,116.0,86.95652174,63.26156972,49.9229916,23.24583534
2920,108354144,12043227323.0,114.5,116.0,108.0,108.5,49927,104.5,116.0,34.7826087,53.76858272,51.2048553,46.07740048
2921,88996018,9843661953.0,108.5,112.5,108.5,110.0,37387,106.0,116.0,40.0,49.17905514,50.52958858,53.23065546
2922,84391288,9643154961.0,113.5,115.5,112.5,115.5,31126,107.0,116.0,94.44444444,64.26751824,55.10889847,36.79165892
2923,60402879,6963805824.0,116.0,117.0,114.0,115.0,27165,107.0,117.0,80.0,69.51167883,59.90982526,40.70611811
2924,200888984,24266444843.0,115.0,125.5,114.5,122.0,95239,108.0,125.5,80.0,73.00778589,64.27581213,46.81186463
2925,124056099,15292750696.0,124.5,126.0,120.5,121.0,63207,108.0,126.0,72.22222222,72.74593133,67.0991852,55.80569293
2926,124412153,15659996436.0,122.5,128.0,122.5,125.5,54974,108.0,128.0,87.5,77.66395422,70.62077487,56.53441618
2927,138929377,17627485302.0,126.5,129.0,124.0,126.5,62923,108.0,129.0,88.0952381,81.14104885,74.12753286,60.1005009
2928,133479920,17168829342.0,129.5,131.5,125.0,127.0,59083,108.0,131.5,80.85106383,81.04438717,76.43315097,67.21067855
2929,69770018,8910153998.0,129.0,129.5,125.5,128.5,31210,108.5,131.5,86.95652174,83.0150987,78.62713354,69.85120324
2930,72775956,9109362218.0,126.5,127.0,123.5,124.0,35982,112.5,131.5,60.52631579,75.51883773,77.59103494,81.73542936
2931,89254407,11411030724.0,126.0,130.0,125.5,127.5,37075,114.0,131.5,77.14285714,76.06017753,77.08074914,79.12189234
2932,116713442,14354078150.0,127.5,128.5,120.0,120.0,53946,114.5,131.5,32.35294118,61.49109875,71.88419901,92.67039952
2933,63596255,7716414993.0,120.5,123.0,119.0,122.5,28275,119.0,131.5,28.0,50.32739916,64.69859906,93.44099885
2934,47826740,5899829493.0,124.0,125.0,122.0,122.0,19378,119.0,131.5,24.0,41.55159944,56.98293252,87.84559868
2935,51418685,6392332925.0,123.0,126.0,122.5,123.5,22817,119.0,131.5,36.0,39.7010663,51.22231045,74.26479875
2936,44854340,5502783523.0,123.5,124.5,120.5,122.0,18833,119.0,131.5,24.0,34.46737753,45.63733281,67.97724336
2937,56124416,6970782216.0,122.5,126.0,121.0,125.5,23667,119.0,130.0,59.09090909,42.67522138,44.64996233,48.59944423
2938,29633252,3705347463.0,126.0,126.0,124.0,124.0,14304,119.0,130.0,45.45454545,43.60166274,44.30052914,45.69826192
2939,35129176,4360669955.0,125.5,126.5,122.5,122.5,14479,119.0,130.0,31.81818182,39.67383577,42.75829801,48.9272225
